Ping_milliseconds,712.0,917.0,111.0,324.0,511.0,112.0,311.0,511.0,715.0,925.0,111.0,321.0,526.0,714.0,118.0,310.0,524.0,711.0,917.0,010.0,211.0,427.0,811.0,011.0,209.0,417.0,416.0,612.0,821.0,022.0,212.0,
Range,8.5450880000,8.5333824000,8.5216768000,8.5333824000,8.5450880000,8.5684992000,8.5684992000,8.5567936000,8.5567936000,8.5567936000,8.5567936000,8.5802048000,8.6036160000,8.6036160000,8.5802048000,8.5684992000,8.5684992000,8.5802048000,8.6036160000,8.6036160000,8.5919104000,8.5919104000,8.6270272000,8.6270272000,8.6270272000,8.6387328000,8.6270272000,8.6153216000,8.5919104000,8.5919104000,8.6036160000,
Depth,8.5403849678,8.5273711085,8.5130001958,8.5252371179,8.5344327018,8.5605274765,8.5641670618,8.5545423105,8.5542754354,8.5532246726,8.5508111576,8.5704062358,8.5930592269,8.5959863523,8.5795983281,8.5682284869,8.5664945589,8.5762362843,8.5946588814,8.6012589335,8.5904497132,8.5895929076,8.6187184798,8.6176938815,8.6182185430,8.6280068038,8.6174595756,8.6087516220,8.5881193662,8.5883562854,8.5965100201,
Region_name,"Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2","Region 2",
180.500,-52.567731,-60.370229,-58.382357,-60.233050,-61.443385,-56.209528,-58.104265,-60.526672,-56.292152,-53.834239,-65.276168,-59.985104,-56.267287,-56.900834,-50.910486,-61.767872,-48.033517,-57.622839,-61.396724,-50.470694,-52.587426,-65.506480,-52.679342,-57.533776,-50.076041,-47.026290,-55.446408,-51.228896,-51.679067,-52.596085,-44.105388,0,Fileset 1: TS pulse compressed wideband pings T2
181.000,-52.073589,-63.561078,-59.939471,-59.096298,-59.989577,-55.799729,-57.997002,-61.838441,-55.251650,-56.216648,-64.012148,-59.203859,-55.438546,-56.296152,-51.009089,-60.928248,-48.270016,-57.867501,-62.302293,-49.080726,-51.713837,-61.225404,-52.657449,-57.116890,-50.535699,-47.546299,-53.752373,-51.908281,-51.155461,-52.118313,-43.878275,0,Fileset 1: TS pulse compressed wideband pings T2
181.500,-52.236267,-67.655603,-61.685577,-57.160496,-58.843224,-55.491179,-58.275358,-62.678753,-54.651855,-59.824341,-62.949390,-58.405658,-54.919341,-55.829595,-51.064267,-59.249973,-48.937473,-57.953218,-63.273253,-48.480694,-51.211487,-58.865644,-52.981745,-56.417953,-50.683613,-48.001623,-53.017329,-52.447076,-50.068765,-51.663624,-43.487757,0,Fileset 1: TS pulse compressed wideband pings T2
182.000,-52.580312,-72.760543,-63.262338,-55.386905,-57.895629,-55.356001,-58.805312,-62.701435,-54.050232,-66.077598,-61.993281,-57.767791,-54.470432,-55.432203,-50.821661,-57.427008,-49.986051,-57.527862,-63.303076,-48.430038,-50.560784,-57.487204,-53.759038,-55.701660,-50.751301,-48.330915,-52.667903,-53.112100,-48.929539,-51.430396,-42.990486,0,Fileset 1: TS pulse compressed wideband pings T2
182.500,-52.727625,-72.752922,-64.488595,-54.247652,-57.090625,-55.383910,-59.225778,-61.759390,-53.472162,-87.869961,-61.190085,-57.234179,-54.029278,-55.047159,-50.796708,-56.287263,-51.431945,-56.858759,-62.214458,-48.526682,-49.615491,-56.398459,-55.142443,-54.708132,-51.074462,-48.574565,-52.392314,-53.961172,-48.292159,-51.795053,-42.552816,0,Fileset 1: TS pulse compressed wideband pings T2
183.000,-52.408348,-67.514980,-65.398764,-53.795386,-56.403880,-55.411372,-59.006586,-60.229177,-52.974872,-68.825093,-60.481104,-56.706032,-53.623614,-54.588101,-51.408595,-55.738748,-53.010058,-56.238959,-60.688436,-48.086154,-48.443125,-55.065063,-57.245666,-53.342253,-51.823669,-48.834379,-51.935001,-54.479365,-48.264491,-52.786543,-42.214882,0,Fileset 1: TS pulse compressed wideband pings T2
183.500,-51.857263,-63.719352,-66.308951,-53.999644,-55.855174,-55.369280,-58.228572,-58.716359,-52.797215,-64.582023,-59.977101,-56.193211,-53.285989,-54.141577,-53.043929,-55.603160,-54.523676,-55.935993,-59.429747,-47.135002,-47.444974,-53.595188,-60.301212,-51.926399,-52.964717,-49.129236,-51.085904,-54.217553,-48.843556,-54.261512,-42.030818,0,Fileset 1: TS pulse compressed wideband pings T2
184.000,-51.401608,-61.187276,-67.723520,-54.739393,-55.470812,-55.244012,-57.230366,-57.282320,-52.984462,-63.661709,-59.808044,-55.740561,-53.013111,-53.834356,-55.738161,-55.597846,-55.484745,-55.928159,-58.765345,-46.095224,-46.815288,-52.201644,-64.792305,-50.790912,-54.319718,-49.491652,-49.991568,-53.463795,-49.795818,-55.473689,-41.980522,0,Fileset 1: TS pulse compressed wideband pings T2
184.500,-51.286898,-59.470218,-70.216398,-55.821245,-55.254760,-55.085314,-56.363753,-55.851086,-53.492173,-64.829931,-60.126481,-55.356506,-52.715032,-53.692449,-59.422827,-55.651019,-55.470495,-56.112024,-58.623582,-45.314772,-46.641756,-51.115989,-70.358249,-49.908469,-55.488333,-49.731250,-48.883109,-52.688401,-50.894941,-55.522563,-42.000936,0,Fileset 1: TS pulse compressed wideband pings T2
185.000,-51.598834,-58.335799,-75.000558,-57.032007,-55.263144,-54.964235,-55.858979,-54.422014,-54.167454,-68.446739,-61.032264,-55.074037,-52.392026,-53.711982,-63.851401,-55.694948,-54.648912,-56.373653,-58.739077,-44.936026,-46.859721,-50.527814,-68.710217,-49.222268,-56.391254,-49.818867,-48.020689,-52.165656,-52.206690,-54.527490,-42.089023,0,Fileset 1: TS pulse compressed wideband pings T2
185.500,-52.242555,-57.574908,-88.116530,-57.999820,-55.449477,-54.847209,-55.815170,-53.151465,-54.874321,-78.414815,-62.488557,-54.817058,-51.986051,-53.741764,-66.161734,-55.694235,-53.633620,-56.696763,-58.869070,-44.989974,-47.307613,-50.551952,-64.663427,-48.551099,-57.154063,-49.637145,-47.377907,-51.950886,-54.116313,-53.194169,-42.207422,0,Fileset 1: TS pulse compressed wideband pings T2
186.000,-53.002168,-57.039218,-78.381343,-58.468992,-55.829876,-54.712788,-56.234497,-52.202421,-55.666739,-75.028894,-64.340344,-54.587231,-51.552510,-53.629477,-61.859584,-55.682693,-52.818495,-57.190856,-59.292876,-45.423996,-47.779986,-51.209464,-62.346763,-47.862965,-57.981428,-49.195234,-46.876424,-52.113476,-57.213293,-51.912819,-42.364988,0,Fileset 1: TS pulse compressed wideband pings T2
186.500,-53.547977,-56.644331,-71.225165,-58.549734,-56.385803,-54.514135,-56.967250,-51.615330,-56.804008,-66.989087,-66.166104,-54.431226,-51.186878,-53.261898,-57.540312,-55.744721,-52.252518,-57.929888,-60.662792,-46.086218,-48.142520,-52.437921,-61.280526,-47.321744,-58.845682,-48.658183,-46.492707,-52.758966,-62.004464,-50.811190,-42.557775,0,Fileset 1: TS pulse compressed wideband pings T2
187.000,-53.659715,-56.391945,-67.048129,-58.606911,-57.052367,-54.271448,-57.793651,-51.448573,-58.680173,-63.314786,-67.377897,-54.424472,-50.929512,-52.598239,-54.769803,-56.054073,-51.912497,-58.915384,-63.842168,-46.808402,-48.493426,-54.205286,-61.045512,-47.031891,-59.093104,-48.037045,-46.113534,-53.914503,-64.336718,-50.011063,-42.750894,0,Fileset 1: TS pulse compressed wideband pings T2
187.500,-53.289150,-56.302314,-64.182304,-58.790602,-57.826557,-54.040427,-58.173204,-51.424014,-60.903064,-61.014458,-67.599221,-54.674891,-50.880190,-51.727397,-53.046372,-56.282991,-51.458271,-59.668125,-69.101640,-47.161890,-48.729183,-56.224559,-61.349492,-47.162442,-58.240148,-47.520089,-45.782745,-55.516033,-60.499514,-49.427309,-42.861559,0,Fileset 1: TS pulse compressed wideband pings T2
188.000,-52.973653,-56.533105,-62.417636,-58.718404,-58.630798,-53.936066,-57.882714,-51.500408,-61.553933,-59.270945,-67.441975,-55.127616,-50.998070,-50.869584,-52.263390,-56.347662,-50.910274,-59.812414,-67.229998,-47.164162,-49.166383,-58.299706,-61.784788,-47.665241,-56.708874,-47.041821,-45.449038,-57.470695,-57.372588,-49.190795,-42.922752,0,Fileset 1: TS pulse compressed wideband pings T2
188.500,-53.204657,-57.128973,-61.801033,-57.695093,-59.528515,-53.990113,-57.077543,-51.407029,-60.281463,-57.466903,-67.776169,-55.596217,-51.274952,-50.226930,-51.912915,-55.914676,-50.210359,-59.242141,-63.022496,-46.900823,-49.958540,-59.430963,-61.959749,-48.407166,-55.294968,-46.640405,-45.185267,-59.615306,-54.853065,-49.204161,-42.988174,0,Fileset 1: TS pulse compressed wideband pings T2
189.000,-54.325704,-58.082243,-62.256357,-55.811970,-60.523027,-54.109507,-56.379874,-51.171990,-59.769905,-55.551266,-69.188391,-55.751174,-51.617168,-49.897985,-51.590733,-55.219732,-49.633343,-58.336417,-60.416769,-46.709751,-51.262072,-59.421964,-61.792516,-49.123291,-54.298557,-46.260895,-45.040734,-61.757870,-52.850019,-49.399024,-43.116284,0,Fileset 1: TS pulse compressed wideband pings T2
189.500,-56.414484,-59.338203,-63.470083,-53.873833,-61.518714,-54.196397,-56.281999,-51.084491,-60.780908,-53.930872,-71.378448,-55.498587,-51.990700,-49.853759,-51.394339,-54.933169,-49.555218,-57.588970,-58.457555,-46.866165,-52.791299,-59.849110,-61.457561,-49.656610,-53.629017,-45.863063,-45.018202,-63.779328,-51.787933,-49.781804,-43.359139,0,Fileset 1: TS pulse compressed wideband pings T2
190.000,-58.778725,-60.646993,-64.747674,-52.332397,-62.170597,-54.152655,-56.632074,-51.136464,-62.422108,-52.712061,-71.633217,-55.038220,-52.434992,-49.865302,-51.530231,-55.252945,-49.844770,-57.230915,-57.209555,-47.103926,-53.655288,-61.418078,-60.954362,-50.042308,-52.966075,-45.527531,-45.074098,-65.468064,-51.480269,-50.282995,-43.650290,0,Fileset 1: TS pulse compressed wideband pings T2
190.500,-59.308585,-61.862889,-65.211268,-51.369599,-62.053452,-54.117048,-57.253734,-51.508613,-63.817890,-52.081818,-69.027670,-54.664132,-53.010588,-49.859865,-52.553135,-56.454073,-50.478026,-57.602867,-56.970208,-47.359287,-53.827521,-64.110631,-60.264196,-50.450251,-52.106312,-45.340555,-45.237024,-66.236140,-51.661516,-51.255746,-44.067255,0,Fileset 1: TS pulse compressed wideband pings T2
191.000,-56.800699,-62.484016,-64.248826,-50.872930,-61.139420,-54.140920,-57.753764,-51.987258,-64.966020,-51.921006,-65.900446,-54.436065,-53.662717,-49.769193,-54.541979,-58.264983,-51.060574,-58.687583,-57.673552,-47.449338,-53.480858,-66.654876,-59.309007,-50.928506,-51.066928,-45.316248,-45.530532,-66.453288,-51.823795,-52.758293,-44.530906,0,Fileset 1: TS pulse compressed wideband pings T2
191.500,-53.923762,-62.126883,-62.397586,-50.796357,-59.992829,-54.361049,-58.022530,-52.389440,-66.924521,-52.198422,-63.107405,-54.415680,-54.406347,-49.706713,-57.452752,-60.390602,-51.299437,-60.539194,-59.250486,-47.422537,-53.110406,-66.728882,-58.160621,-51.476156,-50.077862,-45.443959,-46.032897,-67.978872,-51.673268,-54.532999,-45.062870,0,Fileset 1: TS pulse compressed wideband pings T2
192.000,-51.841887,-61.072778,-60.475595,-51.046051,-58.947389,-54.753175,-58.137066,-52.643011,-70.870468,-52.953552,-60.762540,-54.513169,-55.135277,-49.796109,-60.493644,-62.885177,-51.160849,-63.265556,-61.424012,-47.457887,-53.358643,-64.777754,-56.952850,-52.011362,-49.376301,-45.690843,-46.793671,-70.148144,-51.181545,-55.475418,-45.695875,0,Fileset 1: TS pulse compressed wideband pings T2
192.500,-50.681916,-59.960834,-58.879537,-51.595948,-58.181251,-55.282225,-58.290280,-52.835182,-71.658760,-54.240240,-58.977992,-54.731925,-55.785408,-50.138823,-61.601368,-66.271948,-50.907545,-67.085451,-63.692394,-47.705118,-54.647130,-63.275977,-55.801991,-52.347136,-49.020774,-45.916981,-47.727309,-65.111512,-50.563377,-54.714072,-46.480008,0,Fileset 1: TS pulse compressed wideband pings T2
193.000,-50.235123,-59.074028,-57.659607,-52.392427,-57.715297,-55.780437,-58.442524,-52.939730,-65.189553,-55.740064,-57.704473,-55.110033,-56.357458,-50.716580,-61.414526,-68.089224,-50.727896,-72.109936,-65.713873,-48.059418,-56.651572,-63.206663,-54.761216,-52.353596,-48.962841,-46.068633,-48.668472,-60.023896,-50.008792,-53.235035,-47.308821,0,Fileset 1: TS pulse compressed wideband pings T2
193.500,-50.497975,-58.641951,-56.890738,-53.585644,-57.569076,-56.249450,-58.677763,-53.344335,-60.945310,-56.941028,-57.046659,-55.810354,-57.058544,-51.653079,-62.133141,-64.291304,-51.104832,-76.311367,-68.803235,-48.754083,-58.789913,-65.440719,-54.023384,-52.251846,-49.216371,-46.302001,-49.550004,-57.258080,-49.923933,-52.153703,-48.177545,0,Fileset 1: TS pulse compressed wideband pings T2
194.000,-51.044964,-58.356964,-56.229276,-54.990656,-57.459495,-56.474416,-58.592255,-54.037824,-58.317567,-56.782646,-56.675896,-56.593441,-57.808285,-52.685209,-63.619591,-60.751998,-51.915926,-71.984600,-76.755274,-49.650570,-60.782658,-71.055371,-53.328262,-52.034436,-49.322776,-46.424601,-49.938643,-55.910854,-50.047301,-51.317288,-48.672818,0,Fileset 1: TS pulse compressed wideband pings T2
194.500,-51.785418,-58.220514,-55.754982,-56.655003,-57.434935,-56.637294,-58.128390,-55.119672,-56.597051,-55.613089,-56.460400,-57.327350,-58.718681,-53.967990,-65.118634,-58.677367,-53.029984,-67.453462,-73.341840,-50.982836,-62.687721,-81.803367,-52.740512,-52.118283,-49.427327,-46.713026,-50.025172,-55.442856,-50.155558,-50.675372,-48.804770,0,Fileset 1: TS pulse compressed wideband pings T2
195.000,-52.834499,-58.222288,-55.451805,-58.327741,-57.364698,-56.805081,-57.501714,-56.616170,-55.327219,-54.371429,-56.236738,-57.535832,-59.347311,-55.664204,-65.855074,-57.709317,-54.211293,-64.656977,-65.898400,-53.256912,-61.000366,-75.264386,-52.127777,-52.534166,-49.656662,-47.011479,-50.013831,-55.088402,-49.997134,-50.354350,-48.672355,0,Fileset 1: TS pulse compressed wideband pings T2
195.500,-54.370545,-58.363110,-55.398746,-59.709397,-57.357896,-56.971157,-56.855412,-58.273551,-53.987996,-53.334147,-55.880558,-57.034180,-59.270533,-58.044501,-64.353388,-57.084749,-54.933780,-62.988250,-62.852159,-57.182815,-58.517424,-73.994250,-51.478303,-53.269015,-50.274579,-47.265523,-50.395750,-54.185893,-49.341285,-50.366387,-48.452018,0,Fileset 1: TS pulse compressed wideband pings T2
196.000,-56.895764,-58.861680,-55.705256,-60.821362,-57.672844,-57.186248,-56.469105,-60.434218,-52.717519,-52.733841,-55.610251,-56.116332,-58.475589,-61.442160,-61.426446,-56.491113,-55.267054,-62.243484,-61.935737,-64.808581,-58.743058,-74.505290,-50.977455,-54.215048,-51.361951,-47.363169,-51.651567,-52.846071,-48.476449,-50.957893,-48.419695,0,Fileset 1: TS pulse compressed wideband pings T2
196.500,-60.649819,-59.702115,-56.219116,-61.778071,-58.341206,-57.240364,-56.142211,-62.958771,-51.620244,-52.421475,-55.420628,-55.105318,-57.196264,-65.179289,-58.853980,-55.654464,-55.377402,-62.035040,-62.115688,-62.804924,-61.722873,-73.255167,-50.713582,-55.120994,-52.588937,-47.293522,-54.005407,-51.557226,-47.657551,-52.025932,-48.509340,0,Fileset 1: TS pulse compressed wideband pings T2
197.000,-65.985573,-60.842673,-56.725775,-62.934360,-59.323293,-57.102623,-55.733745,-64.162175,-50.861535,-52.318949,-55.351809,-54.360505,-55.863922,-66.514046,-57.276566,-54.842289,-55.677742,-62.108114,-62.501658,-56.943469,-62.852676,-73.839234,-50.728626,-55.901668,-53.447990,-47.131724,-57.061173,-50.750172,-47.212000,-53.464568,-48.642590,0,Fileset 1: TS pulse compressed wideband pings T2
197.500,-73.019281,-62.245007,-57.149711,-64.722174,-60.424716,-56.886374,-55.292716,-63.225216,-50.463318,-52.391886,-55.381753,-54.085872,-54.839181,-65.339427,-56.691793,-54.331785,-56.276382,-62.210924,-62.340898,-54.245261,-60.295032,-80.075868,-51.085252,-56.931280,-54.011097,-47.145547,-58.811996,-50.631015,-47.329426,-55.105189,-48.816241,0,Fileset 1: TS pulse compressed wideband pings T2
198.000,-75.797816,-63.654745,-57.375222,-67.392976,-61.217463,-56.584734,-54.887420,-62.269812,-50.198888,-52.509910,-55.322455,-54.109069,-54.039423,-63.776319,-56.766911,-54.133811,-56.675699,-62.059735,-61.472533,-53.043323,-59.639249,-81.015206,-51.596136,-58.502531,-54.508664,-47.267995,-57.899934,-50.975389,-47.878971,-56.577940,-48.908383,0,Fileset 1: TS pulse compressed wideband pings T2
198.500,-71.749088,-64.777974,-57.527089,-71.039839,-61.651339,-56.309065,-54.656735,-62.086867,-49.863419,-52.663067,-55.181271,-54.307622,-53.386237,-62.286454,-56.947929,-54.203137,-56.427942,-61.657061,-60.501316,-52.641737,-60.903184,-71.278611,-52.169856,-61.064280,-55.154604,-47.443275,-56.498676,-51.489139,-48.714273,-57.387894,-48.956801,0,Fileset 1: TS pulse compressed wideband pings T2
199.000,-67.564227,-65.190147,-57.802272,-72.205810,-61.782111,-56.072303,-54.666546,-62.421448,-49.361779,-52.940911,-55.047630,-54.458347,-52.753247,-60.998758,-56.598965,-54.534408,-55.833451,-61.137486,-59.904098,-52.586015,-61.624924,-67.226210,-52.811960,-65.545536,-56.055864,-47.678288,-55.496781,-51.867809,-49.763246,-56.600161,-49.049237,0,Fileset 1: TS pulse compressed wideband pings T2
199.500,-63.331699,-64.494588,-58.146405,-68.268108,-61.549789,-55.727154,-54.786590,-62.453748,-48.552940,-53.323600,-54.916339,-54.233112,-51.936945,-59.981095,-55.550131,-54.884658,-55.371517,-60.550391,-59.813449,-52.080870,-59.669129,-65.441810,-53.317425,-74.401516,-56.818430,-47.653267,-54.368829,-51.566683,-50.833715,-54.058573,-49.081341,0,Fileset 1: TS pulse compressed wideband pings T2
200.000,-59.286381,-63.255552,-58.742295,-64.679207,-61.124184,-55.381163,-55.053540,-61.437226,-47.652289,-54.031067,-54.968324,-53.753451,-51.209636,-59.655710,-54.588134,-55.051210,-55.426956,-60.271646,-60.590232,-50.821732,-57.484131,-65.673257,-53.752872,-74.283647,-57.192861,-47.508028,-52.792431,-50.622275,-52.169109,-51.430671,-49.204094,0,Fileset 1: TS pulse compressed wideband pings T2
200.500,-55.962984,-62.121235,-59.442618,-62.285516,-60.505114,-55.061622,-55.476611,-59.452002,-47.017097,-55.241384,-55.159231,-53.197485,-50.755627,-60.215184,-54.350411,-55.026345,-55.943175,-60.769596,-62.318939,-49.492817,-55.301992,-68.576777,-53.865045,-68.923806,-56.784133,-47.254838,-50.776668,-49.450181,-54.284394,-49.809168,-49.570578,0,Fileset 1: TS pulse compressed wideband pings T2
201.000,-53.538999,-61.129322,-59.786620,-60.681121,-59.762078,-54.783713,-55.904354,-57.267159,-46.669721,-56.771217,-55.147827,-52.779367,-50.627550,-61.278426,-54.395497,-54.691156,-56.209401,-62.109558,-64.426952,-48.639858,-53.128814,-75.680918,-53.287099,-67.241071,-55.698749,-46.888264,-48.814558,-48.446628,-56.879522,-49.024270,-50.330003,0,Fileset 1: TS pulse compressed wideband pings T2
201.500,-52.096192,-60.269315,-59.731334,-59.810507,-59.183239,-54.864919,-56.528494,-55.804618,-46.774862,-58.721437,-55.073141,-52.810232,-50.926921,-62.225014,-54.352745,-54.302762,-56.192475,-64.224617,-65.914133,-48.585283,-52.408278,-78.616835,-52.396415,-65.990541,-54.758586,-46.662067,-47.534512,-48.039202,-56.780345,-48.620954,-51.791125,0,Fileset 1: TS pulse compressed wideband pings T2
202.000,-51.111745,-59.247132,-59.353780,-59.432381,-58.626933,-55.195944,-57.155830,-55.027615,-47.040849,-60.987867,-54.993746,-53.053339,-51.328999,-62.247704,-53.978613,-53.838278,-56.084674,-66.564705,-66.566840,-48.929431,-53.478471,-68.686367,-51.437172,-64.596020,-54.230759,-46.502016,-46.862395,-48.038863,-53.879879,-48.046326,-53.675295,0,Fileset 1: TS pulse compressed wideband pings T2
202.500,-50.124894,-58.007186,-58.918261,-59.426775,-58.012451,-55.644319,-57.594049,-54.595864,-47.219525,-63.661260,-54.985124,-53.292992,-51.651952,-61.265647,-53.185006,-53.303858,-56.133824,-69.125426,-67.428852,-49.078095,-56.234244,-62.589234,-50.458062,-63.565128,-54.003964,-46.260560,-46.505431,-48.124252,-51.343185,-47.375954,-55.889310,0,Fileset 1: TS pulse compressed wideband pings T2
203.000,-49.136261,-56.844026,-58.797698,-59.905514,-57.403768,-56.215338,-57.879317,-54.357097,-47.443512,-67.276494,-55.172765,-53.565212,-52.026141,-59.841315,-52.009483,-52.833853,-56.716945,-71.170164,-68.632506,-48.654844,-60.430788,-58.352233,-49.620696,-63.011411,-54.063478,-46.039275,-46.396143,-48.263361,-49.597379,-47.000235,-59.235410,0,Fileset 1: TS pulse compressed wideband pings T2
203.500,-48.091767,-55.742817,-58.922031,-60.720103,-56.544443,-56.615398,-57.822529,-53.991719,-47.717494,-72.378784,-55.270228,-53.695959,-52.319109,-58.229307,-50.405056,-52.232976,-57.876896,-68.132698,-67.342017,-47.399858,-62.020730,-55.306830,-48.759883,-62.272391,-53.969050,-45.608736,-46.185346,-48.214717,-48.214538,-46.836572,-63.627408,0,Fileset 1: TS pulse compressed wideband pings T2
204.000,-47.251377,-54.881117,-59.471235,-62.110534,-55.686996,-56.957961,-57.520801,-53.498814,-48.237698,-78.072613,-55.191834,-54.004241,-52.810848,-56.797113,-48.658241,-51.445172,-59.625307,-63.369124,-63.512347,-45.774395,-58.938141,-53.223490,-48.057276,-61.074745,-53.579886,-45.168909,-45.993455,-48.082687,-47.047553,-46.773577,-59.398516,0,Fileset 1: TS pulse compressed wideband pings T2
204.500,-47.023862,-54.526820,-60.613057,-64.380791,-55.100088,-57.466681,-57.305678,-53.321835,-49.388309,-75.579222,-55.057532,-54.820113,-53.704656,-55.858541,-47.411995,-50.921367,-61.938433,-59.998528,-60.344276,-44.626331,-55.561808,-52.207920,-47.875496,-59.878989,-53.144557,-45.112286,-46.259900,-48.199784,-46.375147,-46.785808,-54.090841,0,Fileset 1: TS pulse compressed wideband pings T2
205.000,-47.171904,-54.250043,-61.812078,-67.138866,-54.601083,-57.903688,-57.038826,-53.436953,-50.837275,-71.081844,-54.765138,-55.877647,-54.466899,-55.067118,-46.635062,-50.660432,-64.051371,-57.745771,-58.238569,-43.977051,-52.599547,-51.703361,-47.958633,-58.775632,-52.605061,-45.111423,-46.859107,-48.221161,-46.087021,-46.470873,-51.002966,0,Fileset 1: TS pulse compressed wideband pings T2
205.500,-47.716762,-54.059052,-63.513654,-69.575526,-54.646150,-58.566839,-56.957738,-53.961410,-52.389755,-67.684296,-54.798445,-57.436238,-55.158312,-54.643726,-46.314889,-50.731276,-65.303398,-56.436437,-57.196563,-43.918744,-50.558646,-51.369604,-48.639589,-58.114865,-52.757218,-45.550540,-48.309085,-48.334784,-46.527164,-46.189378,-49.564336,0,Fileset 1: TS pulse compressed wideband pings T2
206.000,-48.303140,-53.678755,-66.270332,-68.705448,-54.738780,-59.138019,-56.982796,-54.749491,-53.800313,-65.391198,-55.071530,-59.048434,-55.339238,-54.217377,-46.363856,-51.139979,-65.429498,-55.616176,-56.242444,-44.345225,-49.547569,-50.909957,-49.619605,-57.228793,-53.531198,-45.867702,-50.224430,-48.374221,-47.753037,-46.209928,-48.929935,0,Fileset 1: TS pulse compressed wideband pings T2
206.500,-48.347737,-52.801019,-71.284994,-65.683403,-54.517289,-59.265965,-56.656789,-55.085414,-54.588606,-63.370659,-55.116738,-60.541842,-54.988465,-53.226248,-46.041012,-51.120566,-65.489282,-54.475166,-54.686354,-44.628677,-48.791507,-49.851761,-50.500307,-55.819575,-54.551410,-45.589422,-52.068720,-48.034399,-49.270293,-46.200060,-48.251716,0,Fileset 1: TS pulse compressed wideband pings T2
207.000,-48.226132,-51.954519,-75.933323,-63.185027,-54.149436,-59.190640,-56.286292,-55.145935,-55.267182,-61.370072,-55.064070,-62.386972,-54.702604,-52.027101,-45.698041,-50.864094,-67.304174,-53.190545,-53.071664,-45.041737,-48.346026,-48.804268,-51.629670,-54.606958,-55.935177,-45.065028,-53.947911,-47.711219,-51.234007,-46.459142,-47.514915,0,Fileset 1: TS pulse compressed wideband pings T2
207.500,-48.327378,-51.460804,-68.730465,-61.669585,-53.783977,-59.114211,-56.147806,-55.102615,-56.177021,-59.478642,-54.986041,-64.735940,-54.835000,-51.092841,-45.801078,-50.675372,-70.487938,-52.137840,-51.948563,-45.772410,-48.207040,-48.226186,-53.199386,-53.929245,-57.344674,-44.529557,-55.646058,-47.561673,-53.480427,-47.065095,-46.751400,0,Fileset 1: TS pulse compressed wideband pings T2
208.000,-48.600293,-51.163305,-64.676465,-60.813944,-53.429939,-59.030230,-56.111235,-54.761633,-56.990420,-57.783521,-54.750536,-66.589327,-55.387558,-50.568547,-46.299158,-50.456400,-69.018571,-51.319862,-51.394094,-46.543766,-47.840822,-47.953851,-55.047400,-53.634578,-58.318069,-44.039477,-56.501665,-47.423859,-55.414706,-47.623689,-45.835309,0,Fileset 1: TS pulse compressed wideband pings T2
208.500,-49.116573,-51.022879,-62.607651,-60.383518,-53.195315,-59.078243,-56.244512,-54.362955,-57.513192,-56.580723,-54.586257,-66.497479,-56.350358,-50.639869,-47.411478,-50.438643,-66.435431,-50.890149,-51.453999,-47.416994,-47.116613,-47.983037,-56.982117,-53.537599,-59.305736,-43.672537,-56.048332,-47.397961,-57.157537,-48.107774,-44.878554,0,Fileset 1: TS pulse compressed wideband pings T2
209.000,-49.789612,-50.954662,-61.461759,-60.102337,-53.157039,-59.290099,-56.549889,-54.124590,-57.577289,-55.961471,-54.727339,-65.550016,-57.587437,-51.372580,-49.271999,-50.717472,-66.004126,-50.885101,-52.030810,-48.502435,-46.239753,-48.190673,-58.584408,-53.320982,-61.363430,-43.400171,-54.523085,-47.623809,-58.415703,-48.579882,-43.948355,0,Fileset 1: TS pulse compressed wideband pings T2
209.500,-50.347404,-50.878777,-60.640385,-59.711635,-53.324274,-59.558971,-56.959937,-54.091817,-57.066542,-55.852502,-55.260203,-65.291477,-58.856407,-52.690915,-51.841229,-51.183492,-67.068277,-51.219869,-52.858220,-49.891410,-45.613551,-48.354589,-59.542102,-52.611074,-66.047368,-43.094311,-52.686084,-48.223022,-56.521351,-48.949464,-43.109101,0,Fileset 1: TS pulse compressed wideband pings T2
210.000,-50.458037,-50.779666,-59.954961,-59.132869,-53.625026,-59.705078,-57.363074,-54.177532,-55.876182,-56.064006,-56.061349,-65.922594,-59.995161,-54.328740,-54.869873,-51.559417,-67.916085,-51.706871,-53.602078,-51.577398,-45.518971,-48.282095,-59.926419,-51.215074,-72.797765,-42.610142,-51.074452,-49.269977,-52.604343,-48.922555,-42.476581,0,Fileset 1: TS pulse compressed wideband pings T2
210.500,-50.033550,-50.717906,-59.528414,-58.513429,-53.935368,-59.606651,-57.643574,-54.285416,-54.295478,-56.380471,-56.818749,-66.785602,-61.201455,-55.898990,-58.518543,-51.605846,-67.908226,-52.166722,-54.125528,-53.333644,-46.025310,-47.994694,-59.758651,-49.380552,-65.494335,-41.933745,-49.869240,-50.755083,-49.486086,-48.453658,-42.142996,0,Fileset 1: TS pulse compressed wideband pings T2
