Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",348,0.020224,0,92,0.000000,20220726, 13:33:25.3150,999.00000000,999.00000000,0.00000288689122,57,-52.751950,14.947435,0.5181,-0.081939,14.428000,7.4755,0.020224,16.000000,14.934842,15.037649,14.849430,-0.089950,0.939919,1.115503,1.032431,0.960143,1.135727,1.052655
2,"Region 2","070kHz_FishTracks",348,0.020224,100,105,0.000000,20220726, 13:33:34.1520,999.00000000,999.00000000,0.00001001388312,6,-47.471854,14.979266,0.6930,-0.070234,0.761000,0.5273,0.020224,16.000000,14.962422,15.001055,14.896602,-0.070603,0.963330,1.068680,1.002349,0.983554,1.088904,1.022572
3,"Region 3","070kHz_FishTracks",348,0.020224,1849,1932,0.000000,20220726, 13:37:35.3680,999.00000000,999.00000000,0.00000871434521,71,-47.866246,14.960416,0.6455,0.093645,9.772000,6.3079,0.020224,16.000000,14.953500,15.047931,14.885404,0.100399,0.916508,1.092092,1.018305,0.936731,1.112315,1.038528
4,"Region 4","070kHz_FishTracks",348,0.020224,1951,1957,0.000000,20220726, 13:37:42.8940,999.00000000,999.00000000,0.00000407336097,5,-51.419463,15.165775,0.7894,0.081939,0.731000,0.5770,0.020224,16.000000,15.150135,15.213817,15.072018,0.085376,0.752629,0.893096,0.821191,0.772853,0.913320,0.841414
5,"Region 5","070kHz_FishTracks",348,0.020224,1967,1972,0.000000,20220726, 13:37:44.8140,999.00000000,999.00000000,0.00000428533290,6,-50.542888,15.271906,0.9974,0.222406,0.568000,0.5665,0.020224,16.000000,15.255959,15.316558,15.093355,0.223203,0.647279,0.869685,0.709709,0.667503,0.889909,0.729932
6,"Region 6","070kHz_FishTracks",348,0.020224,2556,2570,0.000000,20220726, 13:38:58.4040,999.00000000,999.00000000,0.00001855137820,10,-42.709582,14.994874,0.9769,-0.198995,1.788000,1.7467,0.020224,16.000000,14.986271,15.099757,14.905200,-0.194557,0.869685,1.068680,0.973085,0.889909,1.088904,0.993308
7,"Region 7","070kHz_FishTracks",348,0.020224,2577,2582,0.000000,20220726, 13:39:00.4780,999.00000000,999.00000000,0.00000978306134,5,-47.177008,14.744374,1.0287,-0.093645,0.650000,0.6687,0.020224,16.000000,14.733573,14.791514,14.646450,-0.088567,1.174031,1.326204,1.247191,1.194255,1.346427,1.267415
8,"Region 8","070kHz_FishTracks",348,0.020224,2679,2718,0.000000,20220726, 13:39:15.1900,999.00000000,999.00000000,0.00029516670592,29,-36.438897,14.412015,0.6933,-0.046822,4.690000,3.2514,0.020224,16.000000,14.402491,14.490593,14.331124,-0.047644,1.478376,1.642255,1.574362,1.498600,1.662479,1.594586
9,"Region 9","070kHz_FishTracks",348,0.020224,2779,2824,0.000000,20220726, 13:39:28.0580,999.00000000,999.00000000,0.00000769463452,34,-49.574505,15.008301,0.8127,0.280934,5.646000,4.5888,0.020224,16.000000,14.997720,15.160225,14.805537,0.282667,0.811157,1.162325,0.947935,0.831381,1.182549,0.968158
10,"Region 10","070kHz_FishTracks",348,0.020224,3567,3571,0.000000,20220726, 13:40:56.8480,999.00000000,999.00000000,0.00000246403907,5,-52.301673,13.733010,0.8715,-0.046822,0.437000,0.3808,0.020224,16.000000,13.718600,13.764420,13.656730,-0.041895,2.204124,2.309474,2.248605,2.224347,2.329698,2.268829
11,"Region 11","070kHz_FishTracks",348,0.020224,3833,3872,0.000000,20220726, 13:41:28.8410,999.00000000,999.00000000,0.00073646846727,29,-34.930410,14.597690,0.6229,0.550163,4.464000,2.7805,0.020224,16.000000,14.588070,14.897272,14.338978,0.547736,1.068680,1.630549,1.399656,1.088904,1.650773,1.419880
12,"Region 12","070kHz_FishTracks",348,0.020224,4016,4021,0.000000,20220726, 13:41:47.7650,999.00000000,999.00000000,0.00000163536374,6,-52.113382,15.225084,0.8454,-0.023411,0.557000,0.4709,0.020224,16.000000,15.213172,15.242647,15.190879,-0.021760,0.729218,0.776040,0.756531,0.749442,0.796264,0.776755
13,"Region 13","070kHz_FishTracks",348,0.020224,4050,4053,0.000000,20220726, 13:41:51.3970,999.00000000,999.00000000,0.00000088033228,4,-52.973491,15.188016,1.3274,0.093645,0.333000,0.4420,0.020224,16.000000,15.181617,15.236736,15.134872,0.101863,0.740924,0.834568,0.793599,0.761147,0.854792,0.813823
14,"Region 14","070kHz_FishTracks",348,0.020224,4084,4088,0.000000,20220726, 13:41:55.1990,999.00000000,999.00000000,0.00000451458565,5,-48.713155,15.060425,0.8308,0.035117,0.433000,0.3597,0.020224,16.000000,15.047268,15.076427,15.028054,0.031149,0.893096,0.939919,0.921190,0.913320,0.960143,0.941414
15,"Region 15","070kHz_FishTracks",348,0.020224,4191,4195,0.000000,20220726, 13:42:06.9480,999.00000000,999.00000000,0.00000830224864,4,-48.618812,13.443882,1.1321,-0.128762,0.430000,0.4868,0.020224,16.000000,13.431875,13.482348,13.358790,-0.123557,2.485058,2.613820,2.535392,2.505282,2.634043,2.555616
16,"Region 16","070kHz_FishTracks",348,0.020224,4199,4262,0.000000,20220726, 13:42:11.0980,999.00000000,999.00000000,0.00001971263105,47,-48.268926,13.060959,0.8481,-0.316051,7.209000,6.1139,0.020224,16.000000,13.056577,13.365449,12.874227,-0.318369,2.613820,3.093749,2.931426,2.634043,3.113973,2.951649
17,"Region 17","070kHz_FishTracks",348,0.020224,4270,4294,0.000000,20220726, 13:42:16.9990,999.00000000,999.00000000,0.00001095421804,17,-48.340857,12.693690,0.9923,-0.210701,2.625000,2.6049,0.020224,16.000000,12.688472,12.788625,12.534965,-0.214818,3.187394,3.433212,3.287828,3.207618,3.453435,3.308052
18,"Region 18","070kHz_FishTracks",348,0.020224,4303,4310,0.000000,20220726, 13:42:19.6840,999.00000000,999.00000000,0.00002482531267,4,-46.082333,12.770810,0.8664,0.023411,0.785000,0.6801,0.020224,16.000000,12.762422,12.803709,12.740771,0.014699,3.175688,3.234216,3.206416,3.195912,3.254440,3.226639
19,"Region 19","070kHz_FishTracks",348,0.020224,4318,4325,0.000000,20220726, 13:42:21.3130,999.00000000,999.00000000,0.00003999851066,7,-44.289159,12.976494,1.4100,0.035117,0.757000,1.0674,0.020224,16.000000,12.969880,13.037884,12.877232,0.036079,2.941576,3.093749,3.000836,2.961800,3.113973,3.021060
20,"Region 20","070kHz_FishTracks",348,0.020224,4334,4341,0.000000,20220726, 13:42:23.0570,999.00000000,999.00000000,0.00000938286201,6,-49.445668,13.110272,1.4369,-0.011706,0.758000,1.0892,0.020224,16.000000,13.106133,13.166638,13.058048,-0.006141,2.812815,2.918165,2.863295,2.833039,2.938389,2.883519
