Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",325,0.020224,175,191,0.000000,20220723, 23:12:46.0630,999.00000000,999.00000000,0.00001330070460,10,-47.950054,14.531332,1.0076,-0.386285,2.418000,2.4363,0.020224,16.000000,14.525504,14.681560,14.294768,-0.386791,1.291087,1.677372,1.478032,1.311311,1.697595,1.498256
2,"Region 2","070kHz_FishTracks",325,0.020224,414,418,0.000000,20220723, 23:13:20.3110,999.00000000,999.00000000,0.00017542386847,5,-36.156411,14.152070,0.9268,0.035117,0.541000,0.5014,0.020224,16.000000,14.144400,14.159220,14.106118,0.035308,1.817839,1.864661,1.829544,1.838063,1.884885,1.849768
3,"Region 3","070kHz_FishTracks",325,0.020224,425,449,0.000000,20220723, 23:13:23.0880,999.00000000,999.00000000,0.00021193932898,23,-33.891295,14.208054,1.2042,0.081939,3.270000,3.9377,0.020224,16.000000,14.202977,14.241975,14.155022,0.068951,1.735900,1.817839,1.773592,1.756123,1.838063,1.793815
4,"Region 4","070kHz_FishTracks",325,0.020224,671,692,0.000000,20220723, 23:13:56.3250,999.00000000,999.00000000,0.00003315464620,19,-42.897818,14.224152,1.1316,0.105350,2.827000,3.1991,0.020224,16.000000,14.217730,14.267846,14.154648,0.113198,1.712488,1.817839,1.752128,1.732712,1.838063,1.772352
5,"Region 5","070kHz_FishTracks",325,0.020224,700,705,0.000000,20220723, 23:13:59.1840,999.00000000,999.00000000,0.00007780602833,6,-40.765110,14.331556,0.8528,0.070234,0.650000,0.5543,0.020224,16.000000,14.322112,14.388363,14.283267,0.073884,1.583727,1.689077,1.650059,1.603951,1.709301,1.670282
6,"Region 6","070kHz_FishTracks",325,0.020224,911,935,0.000000,20220723, 23:14:29.0130,999.00000000,999.00000000,0.00002792295603,15,-42.547820,14.307365,0.9359,-0.117056,3.167000,2.9640,0.020224,16.000000,14.297916,14.457438,14.152391,-0.109550,1.513493,1.817839,1.674562,1.533717,1.838063,1.694786
7,"Region 7","070kHz_FishTracks",325,0.020224,944,971,0.000000,20220723, 23:14:33.6470,999.00000000,999.00000000,0.00002849501568,16,-43.199027,14.320338,0.6450,0.269229,3.605000,2.3254,0.020224,16.000000,14.311070,14.457825,14.183913,0.273912,1.513493,1.782722,1.663367,1.533717,1.802946,1.683590
8,"Region 8","070kHz_FishTracks",325,0.020224,1450,1477,0.000000,20220723, 23:15:42.3330,999.00000000,999.00000000,0.00001613424850,19,-43.319752,13.255668,1.5026,-0.105350,3.615000,5.4318,0.020224,16.000000,13.245640,13.366247,13.129897,-0.103350,2.602114,2.836226,2.717289,2.622338,2.856450,2.737512
9,"Region 9","070kHz_FishTracks",325,0.020224,1484,1488,0.000000,20220723, 23:15:45.3930,999.00000000,999.00000000,0.00001523968453,5,-41.717662,13.131342,1.5451,-0.035117,0.523000,0.8081,0.020224,16.000000,13.121034,13.141151,13.109757,-0.031394,2.824520,2.859637,2.850273,2.844744,2.879861,2.870496
10,"Region 10","070kHz_FishTracks",325,0.020224,1849,1877,0.000000,20220723, 23:16:36.6270,999.00000000,999.00000000,0.00113626025502,23,-29.639826,13.280258,1.3694,0.070234,3.926000,5.3762,0.020224,16.000000,13.270064,13.304568,13.211678,0.062977,2.660642,2.754287,2.706657,2.680866,2.774511,2.726881
