Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,Variable_index,Variable_name
Ping_index,318,319,320,321,322,323,324,480,481,482,483,484,485,492,494,495,496,497,498,499,500,501,502,507,508,509,510,511,512,513,514,515,516,517,518,519,520,521,522,524,525,526,527,528,533,534,535,536,537,538,539,540,541,2857,2858,2863,2864,2867,2868,2869,2870,2871,2872,2873,2874,2875,2877,2878,2883,2885,2886,2887,2888,2889,2891,2896,11829,11830,11831,11832,11833,11834,11835,11836,11837,11838,11839,11840,11841,11842,11854,11855,11861,11862,11863,11871,11872,11873,11874,11878,11879,11880,13997,13998,14004,14005,14006,14009,14010,14011,14012,14014,14015,14017,14021,14023,14040,14042,14048,14049,14050,14051,14054,14055,14060,14061,14067,14072,14073,14074,14078,14079,14414,14415,14417,14420,14424,14425,14428,14430,14431,14432,14433,14434,14436,14437,14438,14439,14440,14441,14442,14443,14445,14446,14447,14448,14449,14450,14451,14452,14453,14454,14455,14456,14457,14458,14459,14461,14462,14463,14464,14465,14466,14467,14468,14469,14470,14471,14472,14473,14474,14475,14476,14477,14480,14481,14483,14484,14485,14486,14487,14488,14489,14491,14492,14493,14494,14497,14498,14499,14500,14501,14502,14503,14504,14505,14507,14510,14511,14512,14513,14514,14515,14516,14517,14524,14526,14528,14529,14530,14531,14532,14533,14535,14539,14540,14541,14542,14543,14546,14547,14548,14549,14550,14551,14552,14553,14557,14558,14561,14562,14563,14564,14565,14566,14567,14568,14572,14573,14574,14575,14577,14579,14580,14583,14585,14590,14592,14593,14594,14595,14596,14597,14598,14599,14600,14601,14602,14603,14604,14605,14606,14607,14608,14609,14610,14611,14612,14614,14615,14616,14617,14618,14619,14620,14621,14622,14623,14624,14625,14626,14629,14630,14631,14632,14633,14634,14636,14637,14639,14640,14641,14645,14646,14647,14648,14649,14650,14651,14652,14653,14654,14660,14661,14662,14663,14664,14665,14666,15736,15737,15738,15739,15740,15748,15749,15751,15752,15753,15763,15764,15765,15767,15768,15769,15770,15771,15775,15776,15777,15778,15779,15780,15781,15782,15783,15784,15785,15786,15787,15788,15789,15790,15791,15792,15793,15794,15795,15796,15797,15798,15799,15801,15802,15803,15804,15805,15806,15813,15814,15815,15816,15819,15820,15821,15822,15823,15828,15829,15830,15837,15838,15878,15883,15888,15889,15890,15891,15892,15893,15895,15896,15902,15903,15904,15905,15907,15908,15909,15910,15970,15972,15977,15979,15980,15981,15982,15983,15984,15985,15986,15987,15988,15990,15991,15992,15993,15994,15996,15997,15998,15999,16000,16001,16003,16004,16005,16006,16007,16008,16009,16010,16039,16041,16042,16043,16044,16045,16046,16047,16048,16049,16050,16051,16052,16053,16054,16056,16057,16060,16065,16066,16067,16081,16083,16085,16086,16093,16094,16096,16100,16103,16214,16217,16219,16220,16221,16222,16223,16225,16226,16227,16228,16229,16230,16232,16234,16235,16236,16237,16239,16242,16244,16245,16246,16247,16248,16249,16251,16252,16253,16254,
Ping_date,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,2022-07-26,
Ping_time,00:17:36,00:17:36,00:17:36,00:17:36,00:17:36,00:17:36,00:17:36,00:17:53,00:17:53,00:17:53,00:17:53,00:17:53,00:17:53,00:17:54,00:17:54,00:17:54,00:17:55,00:17:55,00:17:55,00:17:55,00:17:55,00:17:55,00:17:55,00:17:56,00:17:56,00:17:56,00:17:56,00:17:56,00:17:56,00:17:56,00:17:56,00:17:57,00:17:57,00:17:57,00:17:57,00:17:57,00:17:57,00:17:57,00:17:57,00:17:58,00:17:58,00:17:58,00:17:58,00:17:58,00:17:58,00:17:59,00:17:59,00:17:59,00:17:59,00:17:59,00:17:59,00:17:59,00:17:59,00:21:58,00:21:58,00:21:59,00:21:59,00:21:59,00:21:59,00:21:59,00:21:59,00:22:00,00:22:00,00:22:00,00:22:00,00:22:00,00:22:00,00:22:00,00:22:01,00:22:01,00:22:01,00:22:01,00:22:01,00:22:01,00:22:02,00:22:02,00:36:34,00:36:35,00:36:35,00:36:35,00:36:35,00:36:35,00:36:35,00:36:35,00:36:35,00:36:35,00:36:35,00:36:36,00:36:36,00:36:36,00:36:37,00:36:37,00:36:38,00:36:38,00:36:38,00:36:39,00:36:39,00:36:39,00:36:39,00:36:39,00:36:39,00:36:40,00:40:40,00:40:40,00:40:41,00:40:41,00:40:41,00:40:41,00:40:41,00:40:41,00:40:42,00:40:42,00:40:42,00:40:42,00:40:43,00:40:43,00:40:45,00:40:45,00:40:46,00:40:46,00:40:46,00:40:46,00:40:46,00:40:47,00:40:47,00:40:47,00:40:48,00:40:49,00:40:49,00:40:49,00:40:49,00:40:49,00:41:29,00:41:29,00:41:29,00:41:29,00:41:30,00:41:30,00:41:30,00:41:31,00:41:31,00:41:31,00:41:31,00:41:31,00:41:31,00:41:31,00:41:31,00:41:32,00:41:32,00:41:32,00:41:32,00:41:32,00:41:32,00:41:32,00:41:33,00:41:33,00:41:33,00:41:33,00:41:33,00:41:33,00:41:33,00:41:33,00:41:33,00:41:34,00:41:34,00:41:34,00:41:34,00:41:34,00:41:34,00:41:34,00:41:35,00:41:35,00:41:35,00:41:35,00:41:35,00:41:35,00:41:35,00:41:35,00:41:35,00:41:36,00:41:36,00:41:36,00:41:36,00:41:36,00:41:36,00:41:37,00:41:37,00:41:37,00:41:37,00:41:37,00:41:37,00:41:37,00:41:37,00:41:38,00:41:38,00:41:38,00:41:38,00:41:38,00:41:39,00:41:39,00:41:39,00:41:39,00:41:39,00:41:39,00:41:39,00:41:39,00:41:40,00:41:40,00:41:40,00:41:40,00:41:40,00:41:40,00:41:41,00:41:41,00:41:41,00:41:42,00:41:42,00:41:42,00:41:42,00:41:42,00:41:42,00:41:43,00:41:43,00:41:43,00:41:43,00:41:43,00:41:44,00:41:44,00:41:44,00:41:44,00:41:44,00:41:44,00:41:45,00:41:45,00:41:45,00:41:45,00:41:45,00:41:45,00:41:46,00:41:46,00:41:46,00:41:46,00:41:46,00:41:46,00:41:47,00:41:47,00:41:47,00:41:47,00:41:47,00:41:47,00:41:48,00:41:48,00:41:48,00:41:48,00:41:49,00:41:49,00:41:50,00:41:50,00:41:50,00:41:50,00:41:50,00:41:50,00:41:50,00:41:51,00:41:51,00:41:51,00:41:51,00:41:51,00:41:51,00:41:51,00:41:51,00:41:52,00:41:52,00:41:52,00:41:52,00:41:52,00:41:52,00:41:52,00:41:52,00:41:53,00:41:53,00:41:53,00:41:53,00:41:53,00:41:53,00:41:53,00:41:53,00:41:54,00:41:54,00:41:54,00:41:54,00:41:54,00:41:54,00:41:54,00:41:55,00:41:55,00:41:55,00:41:55,00:41:55,00:41:55,00:41:56,00:41:56,00:41:56,00:41:56,00:41:56,00:41:56,00:41:57,00:41:57,00:41:57,00:41:57,00:41:57,00:41:57,00:41:58,00:41:58,00:41:58,00:41:58,00:41:58,00:41:58,00:41:59,00:44:07,00:44:07,00:44:07,00:44:08,00:44:08,00:44:09,00:44:09,00:44:09,00:44:09,00:44:09,00:44:10,00:44:11,00:44:11,00:44:11,00:44:11,00:44:11,00:44:11,00:44:11,00:44:12,00:44:12,00:44:12,00:44:12,00:44:12,00:44:12,00:44:13,00:44:13,00:44:13,00:44:13,00:44:13,00:44:13,00:44:13,00:44:13,00:44:14,00:44:14,00:44:14,00:44:14,00:44:14,00:44:14,00:44:14,00:44:14,00:44:15,00:44:15,00:44:15,00:44:15,00:44:15,00:44:15,00:44:15,00:44:16,00:44:16,00:44:16,00:44:17,00:44:17,00:44:17,00:44:17,00:44:17,00:44:17,00:44:18,00:44:18,00:44:18,00:44:18,00:44:19,00:44:19,00:44:20,00:44:24,00:44:25,00:44:26,00:44:26,00:44:26,00:44:26,00:44:26,00:44:26,00:44:26,00:44:27,00:44:27,00:44:27,00:44:28,00:44:28,00:44:28,00:44:28,00:44:28,00:44:28,00:44:36,00:44:36,00:44:36,00:44:37,00:44:37,00:44:37,00:44:37,00:44:37,00:44:37,00:44:37,00:44:37,00:44:38,00:44:38,00:44:38,00:44:38,00:44:38,00:44:38,00:44:38,00:44:39,00:44:39,00:44:39,00:44:39,00:44:39,00:44:39,00:44:40,00:44:40,00:44:40,00:44:40,00:44:40,00:44:40,00:44:40,00:44:40,00:44:44,00:44:44,00:44:44,00:44:44,00:44:45,00:44:45,00:44:45,00:44:45,00:44:45,00:44:45,00:44:45,00:44:45,00:44:45,00:44:46,00:44:46,00:44:46,00:44:46,00:44:46,00:44:47,00:44:47,00:44:47,00:44:49,00:44:49,00:44:50,00:44:50,00:44:50,00:44:51,00:44:51,00:44:51,00:44:52,00:45:05,00:45:06,00:45:06,00:45:06,00:45:06,00:45:06,00:45:06,00:45:07,00:45:07,00:45:07,00:45:07,00:45:07,00:45:07,00:45:07,00:45:08,00:45:08,00:45:08,00:45:08,00:45:08,00:45:09,00:45:09,00:45:09,00:45:09,00:45:09,00:45:09,00:45:10,00:45:10,00:45:10,00:45:10,00:45:10,
Ping_milliseconds,113.0,224.0,332.0,449.0,555.0,664.0,772.0,400.0,507.0,610.0,713.0,818.0,921.0,661.0,869.0,973.0,075.0,180.0,283.0,387.0,492.0,595.0,699.0,222.0,326.0,431.0,540.0,643.0,746.0,850.0,954.0,058.0,161.0,264.0,368.0,472.0,577.0,681.0,785.0,000.0,104.0,207.0,310.0,425.0,945.0,048.0,160.0,264.0,367.0,471.0,575.0,679.0,782.0,633.0,736.0,244.0,345.0,650.0,751.0,852.0,954.0,055.0,158.0,261.0,362.0,477.0,680.0,781.0,287.0,489.0,591.0,693.0,793.0,895.0,115.0,622.0,914.0,015.0,115.0,230.0,332.0,437.0,539.0,639.0,740.0,840.0,940.0,040.0,140.0,242.0,457.0,557.0,163.0,264.0,365.0,165.0,267.0,368.0,467.0,868.0,970.0,070.0,352.0,470.0,160.0,280.0,398.0,752.0,872.0,991.0,107.0,338.0,451.0,683.0,140.0,366.0,344.0,579.0,274.0,394.0,511.0,631.0,971.0,085.0,675.0,796.0,504.0,099.0,218.0,335.0,801.0,918.0,113.0,237.0,471.0,822.0,297.0,411.0,763.0,003.0,121.0,241.0,361.0,474.0,705.0,825.0,947.0,065.0,178.0,298.0,414.0,534.0,770.0,888.0,007.0,130.0,246.0,365.0,478.0,595.0,709.0,832.0,954.0,074.0,191.0,315.0,435.0,667.0,788.0,907.0,027.0,139.0,255.0,375.0,492.0,604.0,722.0,834.0,954.0,071.0,184.0,302.0,422.0,541.0,895.0,017.0,253.0,368.0,487.0,608.0,725.0,841.0,961.0,199.0,320.0,441.0,560.0,913.0,033.0,165.0,296.0,415.0,534.0,647.0,765.0,888.0,116.0,468.0,581.0,700.0,822.0,942.0,056.0,170.0,292.0,107.0,346.0,579.0,693.0,815.0,929.0,048.0,165.0,400.0,869.0,989.0,104.0,225.0,341.0,688.0,803.0,924.0,037.0,157.0,277.0,397.0,519.0,983.0,104.0,457.0,573.0,689.0,804.0,922.0,035.0,155.0,276.0,753.0,869.0,990.0,102.0,338.0,565.0,685.0,305.0,550.0,144.0,370.0,490.0,611.0,728.0,845.0,959.0,078.0,195.0,309.0,429.0,543.0,655.0,775.0,889.0,005.0,118.0,234.0,348.0,462.0,583.0,697.0,938.0,058.0,178.0,289.0,411.0,532.0,651.0,770.0,893.0,013.0,126.0,245.0,358.0,712.0,832.0,950.0,070.0,183.0,302.0,529.0,647.0,882.0,002.0,115.0,586.0,708.0,822.0,939.0,058.0,182.0,298.0,412.0,532.0,646.0,347.0,460.0,580.0,701.0,819.0,932.0,053.0,637.0,759.0,881.0,002.0,125.0,098.0,220.0,460.0,577.0,705.0,920.0,041.0,163.0,405.0,522.0,643.0,765.0,884.0,367.0,489.0,611.0,733.0,854.0,977.0,098.0,220.0,340.0,462.0,584.0,707.0,829.0,950.0,071.0,194.0,314.0,437.0,559.0,682.0,805.0,925.0,047.0,169.0,292.0,534.0,654.0,775.0,896.0,019.0,139.0,993.0,115.0,237.0,358.0,724.0,845.0,967.0,088.0,211.0,821.0,942.0,063.0,915.0,037.0,886.0,493.0,101.0,222.0,344.0,464.0,587.0,708.0,950.0,071.0,788.0,909.0,031.0,153.0,394.0,515.0,631.0,753.0,022.0,261.0,871.0,107.0,226.0,348.0,469.0,591.0,716.0,838.0,959.0,081.0,206.0,448.0,568.0,691.0,805.0,926.0,168.0,288.0,410.0,531.0,654.0,775.0,017.0,138.0,261.0,389.0,511.0,632.0,755.0,875.0,399.0,637.0,765.0,886.0,011.0,134.0,258.0,381.0,503.0,623.0,747.0,869.0,992.0,115.0,240.0,481.0,603.0,967.0,576.0,698.0,819.0,529.0,768.0,014.0,135.0,998.0,121.0,360.0,847.0,212.0,758.0,122.0,369.0,490.0,611.0,738.0,860.0,104.0,225.0,347.0,469.0,592.0,714.0,951.0,194.0,317.0,438.0,554.0,796.0,161.0,407.0,532.0,655.0,775.0,898.0,023.0,266.0,389.0,523.0,648.0,
