Region_ID,Region_name,Region_class,Process_ID,Ping_date,Ping_time,Target_range,TS_comp,TS_uncomp,Angle_minor_axis,Angle_major_axis,Distance_minor_axis,Distance_major_axis,PulseLengthDeterminationLevel,Samples_above_PLDL,StandDev_Angles_Minor_Axis,StandDev_Angles_Major_Axis,PulseLength_Normalized_6dB,PulseLength_Normalized_12dB,PulseLength_Normalized_18dB,PulseLength_Normalized_PLDL,Pulse_Start_Normalized_6dB,Pulse_Start_Normalized_12dB,Pulse_Start_Normalized_18dB,Pulse_Start_Normalized_PLDL,Target_on_axis_depth,Pulse_duration,Target_true_depth,Target_latitude,Target_longitude,Target_northing,Target_easting,Target_length,Target_length_manual,Target_perimeter,Target_area,Target_thickness,Target_compactness,Target_intensity_variation,Ping_number,Target_length_across_beams,Target_range_extent,Target_class,Target_orientation,Target_perimeter_edge_midpoints,Target_compactness_edge_midpoints,Target_area_edge_midpoints
1,"Region 1","070kHz_FishTracks",350,20220726, 00:17:36.1130,14.608589,-33.283537,-36.278164,-0.84631,-2.3658,-0.215590,-0.602977,6.000000,2,0.062551,0.001910,0.636689,1.273378,3.820135,0.636689,0.000000,-0.636689,-1.910068,0.000000,14.608589,0.512000,14.594547,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,318,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",350,20220726, 00:17:36.2240,14.620294,-32.337198,-34.600092,-0.77233,-2.0406,-0.196947,-0.520543,6.000000,2,0.046553,0.063887,0.636689,1.910068,1.910068,0.636689,-0.636689,-0.636689,-0.636689,-0.636689,14.620294,0.512000,14.609697,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,319,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",350,20220726, 00:17:36.3320,14.620294,-32.861582,-34.750054,-0.8697,-1.792,-0.221807,-0.457151,6.000000,2,0.061734,0.033022,0.636689,0.636689,2.546757,0.636689,0.000000,0.000000,-1.910068,0.000000,14.620294,0.512000,14.611462,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,320,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",350,20220726, 00:17:36.4490,14.620294,-37.096266,-38.951914,-0.95765,-1.7262,-0.244243,-0.440362,6.000000,2,0.051064,0.013089,0.636689,0.636689,1.910068,0.636689,0.000000,0.000000,-1.273378,0.000000,14.620294,0.512000,14.611620,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,321,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",350,20220726, 00:17:36.5550,14.620294,-46.407399,-48.590851,-1.2259,-1.757,-0.312637,-0.448153,6.000000,2,0.005523,0.057376,0.636689,0.636689,0.636689,0.636689,0.000000,0.000000,0.000000,0.000000,14.620294,0.512000,14.610080,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,322,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",350,20220726, 00:17:36.6640,14.620294,-43.801713,-46.975074,-1.3773,-2.1956,-0.351157,-0.559950,6.000000,2,0.044872,0.015925,0.636689,1.273378,3.183446,0.636689,0.000000,0.000000,-1.273378,0.000000,14.620294,0.512000,14.605347,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,323,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",350,20220726, 00:17:36.7720,14.620294,-43.506025,-47.332544,-1.5528,-2.3927,-0.395838,-0.610157,6.000000,2,0.063242,0.018836,0.636689,1.273378,2.546757,0.636689,0.000000,-0.636689,-1.273378,0.000000,14.620294,0.512000,14.602193,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,324,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
5,"Region 5","070kHz_FishTracks",350,20220726, 00:17:53.4000,14.222304,-45.868501,-49.698695,1.249,-2.5623,0.309698,-0.635657,6.000000,2,0.042999,0.018517,0.636689,2.546757,4.456825,0.636689,0.000000,-1.910068,-1.910068,0.000000,14.222304,0.512000,14.204716,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,480,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
5,"Region 5","070kHz_FishTracks",350,20220726, 00:17:53.5070,14.222304,-45.992915,-49.341094,0.93241,-2.49,0.231221,-0.617809,6.000000,2,0.074015,0.047151,0.636689,0.636689,1.910068,0.636689,0.000000,0.000000,0.000000,0.000000,14.222304,0.512000,14.206998,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,481,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
5,"Region 5","070kHz_FishTracks",350,20220726, 00:17:53.6100,14.234010,-44.818732,-48.336453,0.82425,-2.5964,0.204551,-0.644743,6.000000,2,0.067215,0.033537,0.636689,1.910068,3.820135,0.636689,-0.636689,-0.636689,-1.910068,-0.636689,14.234010,0.512000,14.217929,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,482,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
