Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",350,0.020224,318,324,0.000000,20220726, 00:17:36.4490,999.00000000,999.00000000,0.00024802049300,7,-35.720851,14.618622,0.6623,0.011706,0.659000,0.4365,0.020224,15.500000,14.606421,14.611620,14.594547,0.007645,0.861320,0.873026,0.862993,0.881544,0.893250,0.883216
5,"Region 5","070kHz_FishTracks",350,0.020224,480,485,0.000000,20220726, 00:17:53.6100,999.00000000,999.00000000,0.00000377059706,6,-45.608987,14.235961,0.3738,0.035117,0.521000,0.1947,0.020224,15.500000,14.219461,14.239942,14.204716,0.035226,1.224194,1.259311,1.245654,1.244418,1.279535,1.265878
6,"Region 6","070kHz_FishTracks",350,0.020224,492,541,0.000000,20220726, 00:17:57.1610,999.00000000,999.00000000,0.00000483421021,40,-49.177532,14.414568,0.3465,0.257523,5.121000,1.7745,0.020224,15.500000,14.398801,14.536508,14.274274,0.258565,0.931554,1.189077,1.069212,0.951778,1.209301,1.089436
7,"Region 7","070kHz_FishTracks",350,0.020224,2857,2896,0.000000,20220726, 00:22:00.5780,999.00000000,999.00000000,0.00000059758804,23,-55.033896,12.461884,0.6617,-0.397990,3.989000,2.6396,0.020224,15.500000,12.455589,12.674199,12.276320,-0.397880,2.792744,3.190735,3.020711,2.812968,3.210959,3.040935
12,"Region 12","070kHz_FishTracks",350,0.020224,11829,11842,0.000000,20220726, 00:36:35.5390,999.00000000,999.00000000,0.00000084646910,14,-50.770922,14.504911,1.2619,0.023411,1.328000,1.6758,0.020224,15.500000,14.495579,14.518791,14.452874,0.021862,0.954965,1.013493,0.976704,0.975189,1.033717,0.996928
13,"Region 13","070kHz_FishTracks",350,0.020224,11854,11863,0.000000,20220726, 00:36:37.8580,999.00000000,999.00000000,0.00000095613250,5,-54.632933,14.557084,0.6569,0.023411,0.908000,0.5964,0.020224,15.500000,14.543100,14.563247,14.520212,0.025480,0.908143,0.943260,0.922190,0.928367,0.963483,0.942413
14,"Region 14","070kHz_FishTracks",350,0.020224,11871,11880,0.000000,20220726, 00:36:39.5680,999.00000000,999.00000000,0.00000303892157,7,-52.596096,14.586850,0.5144,-0.046822,0.905000,0.4656,0.020224,15.500000,14.570042,14.592667,14.531852,-0.047429,0.873026,0.931554,0.893511,0.893250,0.951778,0.913735
18,"Region 18","070kHz_FishTracks",350,0.020224,13997,14023,0.000000,20220726, 00:40:41.8720,999.00000000,999.00000000,0.00000038381316,14,-56.023623,13.606088,0.2252,-0.163878,3.014000,0.6787,0.020224,15.500000,13.591936,13.677942,13.516704,-0.160636,1.786063,1.949941,1.874939,1.806287,1.970165,1.895162
19,"Region 19","070kHz_FishTracks",350,0.020224,14040,14079,0.000000,20220726, 00:40:47.5580,999.00000000,999.00000000,0.00000051596940,16,-55.396801,13.380232,0.5021,-0.198995,4.574000,2.2968,0.020224,15.500000,13.372048,13.492054,13.276557,-0.196453,1.985058,2.195759,2.102260,2.005282,2.215983,2.122484
21,"Region 21","070kHz_FishTracks",350,0.020224,14414,14666,0.000000,20220726, 00:41:43.9890,999.00000000,999.00000000,0.00016567743521,187,-41.974956,14.730027,0.6706,0.866214,29.940000,20.0790,0.020224,15.500000,14.723908,14.956313,13.852554,0.855177,0.521858,1.622184,0.749793,0.542082,1.642408,0.770017
