Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",136,0.020224,1264,1487,0.000000,20220726, 15:44:04.2150,999.00000000,999.00000000,0.00001021099914,161,-50.422580,15.154099,0.4704,0.152173,44.590000,20.9770,0.020224,16.500000,15.120912,15.347231,14.944844,0.162443,1.112162,1.486741,1.331224,1.132386,1.506965,1.351448
2,"Region 2","070kHz_FishTracks",136,0.020224,1624,1711,0.000000,20220726, 15:45:02.9160,999.00000000,999.00000000,0.00000298382395,44,-52.840767,15.067235,0.3796,-0.046822,17.500000,6.6426,0.020224,16.500000,15.028580,15.158281,14.877159,-0.041495,1.287746,1.568680,1.419235,1.307970,1.588904,1.439458
3,"Region 3","070kHz_FishTracks",136,0.020224,1718,1804,0.000000,20220726, 15:45:21.7150,999.00000000,999.00000000,0.00000422204588,47,-52.111255,15.155016,0.3634,0.468224,17.201000,6.2511,0.020224,16.500000,15.119260,15.315876,14.748977,0.468483,1.135573,1.685736,1.333896,1.155797,1.705960,1.354119
4,"Region 4","070kHz_FishTracks",136,0.020224,1819,1828,0.000000,20220726, 15:45:34.1150,999.00000000,999.00000000,0.00000273581576,5,-52.748402,15.280490,0.3742,-0.023411,1.799000,0.6731,0.020224,16.500000,15.243228,15.283171,15.208004,-0.045224,1.170690,1.240924,1.190004,1.190914,1.261147,1.210228
5,"Region 5","070kHz_FishTracks",136,0.020224,1836,1848,0.000000,20220726, 15:45:37.9150,999.00000000,999.00000000,0.00000262223565,8,-52.486147,15.262639,0.3222,0.000000,2.399000,0.7730,0.020224,16.500000,15.220516,15.282636,15.190037,0.011113,1.158984,1.240924,1.222915,1.179208,1.261147,1.243139
6,"Region 6","070kHz_FishTracks",136,0.020224,1861,1904,0.000000,20220726, 15:45:45.9150,999.00000000,999.00000000,0.00000275413540,22,-52.507856,15.309861,0.3253,0.035117,8.601000,2.7981,0.020224,16.500000,15.266696,15.410351,15.204347,0.028216,1.030223,1.229218,1.159783,1.050447,1.249442,1.180006
7,"Region 7","070kHz_FishTracks",136,0.020224,1911,1930,0.000000,20220726, 15:45:53.5240,999.00000000,999.00000000,0.00000137914355,9,-54.406920,15.291415,0.2610,0.011706,3.798000,0.9913,0.020224,16.500000,15.247892,15.295579,15.208044,0.013121,1.135573,1.229218,1.184737,1.155797,1.249442,1.204960
8,"Region 8","070kHz_FishTracks",136,0.020224,1947,1971,0.000000,20220726, 15:46:01.3150,999.00000000,999.00000000,0.00000086929892,10,-54.859371,15.288684,0.2140,0.081939,4.800000,1.0270,0.020224,16.500000,15.244624,15.287423,15.205743,0.077926,1.147279,1.229218,1.191292,1.167503,1.249442,1.211516
9,"Region 9","070kHz_FishTracks",136,0.020224,2135,2150,0.000000,20220726, 15:46:37.9160,999.00000000,999.00000000,0.00000141309130,8,-53.747669,15.227522,0.1353,-0.046822,3.000000,0.4060,0.020224,16.500000,15.184820,15.227264,15.161638,-0.038551,1.205807,1.276040,1.244216,1.226031,1.296264,1.264440
10,"Region 10","070kHz_FishTracks",136,0.020224,2170,2307,0.000000,20220726, 15:46:57.1160,999.00000000,999.00000000,0.00000388260387,75,-52.520193,15.243032,0.3673,-0.011706,27.400000,10.0637,0.020224,16.500000,15.204088,15.348133,15.080278,-0.018223,1.088751,1.357980,1.240584,1.108975,1.378203,1.260808
