Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,Variable_index,Variable_name
105.500,-41.227930,-40.522555,-40.608027,-41.474637,-51.438035,-50.500626,-47.394236,-44.136825,-50.242637,-55.161013,-49.840950,-43.536016,-51.022119,-63.236636,-45.310093,-55.896704,-47.433125,-47.197590,-43.633932,-37.763657,-46.159847,-36.026137,-29.853552,-36.184879,-45.835076,-39.707528,-50.087181,-40.469712,-44.443319,-34.811335,-35.425232,-36.260445,-50.232269,-46.423103,-46.382892,-53.637954,-34.000477,-42.713339,-43.103646,-49.017684,-45.263540,-39.024790,-43.165569,-38.476981,-37.071541,-35.254339,-34.078932,-30.092843,-35.267921,-39.046139,-37.677082,-37.792214,-38.022337,-37.586488,-48.609261,-33.465409,-47.279744,-45.476524,-43.532748,-45.443050,-45.430913,-52.323409,-41.901166,-41.815043,-42.390837,-48.734487,-47.689754,-46.259674,-47.534886,-46.835000,-40.808969,-44.062742,-44.490054,-52.772519,-57.036329,-45.547661,-39.178038,-52.820275,-60.959700,-48.061369,-66.667302,-56.939970,-47.085072,-49.607927,-59.013740,-56.072801,-52.026466,-51.165963,-44.911804,-52.786105,-55.125457,-48.540633,-41.808969,-52.290175,-57.322986,-53.023606,-51.557560,-51.891178,-49.759190,-46.123440,-50.319554,-49.812382,-46.226463,-51.082984,-52.112605,-45.554559,-45.345658,-45.287405,-49.605742,-49.382698,-50.387890,-47.477565,-49.627279,-40.371989,-54.970584,-51.433023,-46.245860,-52.845733,-50.747589,-47.016853,-48.273358,-51.698858,-56.768705,-52.114994,-62.675487,-61.944615,-53.667695,-55.989688,-56.930780,-52.983380,-51.158452,-46.197678,-53.213310,-51.200119,-49.197163,-42.800823,-55.118940,-48.045304,-44.086571,-50.761818,-52.376789,-46.540133,-49.144754,-43.272448,-48.152624,-51.980036,-51.410324,-43.592582,-45.657439,-54.921127,-59.408374,-49.804510,-47.606880,-54.680617,-38.352138,-48.130837,-44.426248,-50.886223,-47.508312,0,Fileset 1: TS pulse compressed wideband pings T3
106.000,-41.654166,-39.641474,-39.708935,-41.273619,-50.864551,-49.340614,-45.068108,-44.573166,-53.922012,-57.068325,-46.269606,-45.083659,-52.256053,-62.419461,-44.830905,-54.518808,-51.551836,-50.412629,-44.819837,-37.899185,-45.901798,-36.268381,-29.706018,-36.791104,-46.121732,-40.803674,-51.704844,-40.631354,-44.528636,-34.858550,-35.573400,-36.448699,-50.380290,-46.135689,-46.147775,-50.291486,-34.066791,-42.933604,-42.649930,-49.103070,-44.460365,-39.183069,-42.286585,-38.834757,-37.125865,-35.286978,-33.312428,-30.383266,-36.186694,-38.911037,-37.013604,-39.270166,-36.868703,-36.999498,-45.723148,-35.002598,-45.608106,-44.837605,-44.280279,-44.814848,-46.188400,-50.200807,-41.288028,-42.840662,-44.991508,-47.853428,-47.864890,-47.626747,-48.354634,-45.467180,-39.561561,-41.802853,-46.253740,-53.019544,-52.338320,-47.724405,-40.249686,-54.466551,-77.647802,-47.981869,-62.480826,-69.480907,-46.539795,-51.690126,-57.914251,-53.049521,-54.783488,-53.174997,-43.039150,-52.800414,-54.081888,-47.716546,-41.575399,-50.606896,-56.950863,-54.363775,-49.956177,-47.925688,-47.592507,-46.094017,-47.881986,-52.592472,-47.514803,-52.734462,-52.470862,-45.012026,-46.582817,-45.897787,-49.199230,-48.836921,-48.572631,-48.212327,-47.277479,-40.739317,-52.052166,-49.820509,-48.116571,-53.423121,-48.783112,-46.062960,-50.429830,-54.607844,-54.756719,-51.654388,-57.759553,-54.725090,-53.907716,-56.761326,-54.684208,-52.653547,-50.078206,-45.850083,-52.775471,-51.478984,-49.625621,-42.863420,-54.812896,-47.499974,-44.795706,-51.745489,-52.359901,-47.273580,-51.868111,-43.053859,-48.613540,-54.900146,-52.569910,-42.237354,-46.433605,-55.611834,-57.104551,-50.297984,-48.896338,-55.723493,-39.222622,-49.162333,-43.638471,-55.284324,-48.246652,0,Fileset 1: TS pulse compressed wideband pings T3
106.500,-42.543342,-39.233617,-39.528297,-41.739787,-50.757018,-49.188062,-43.464577,-45.672047,-61.429087,-54.753246,-44.567086,-48.421501,-52.046982,-56.859406,-44.763564,-52.980620,-57.076801,-56.046947,-46.195510,-38.177770,-45.884159,-36.397532,-29.634055,-37.501994,-46.358146,-42.398384,-53.920164,-40.812422,-44.738638,-34.917418,-35.422069,-36.548536,-49.538203,-46.113101,-46.123676,-48.080220,-34.164492,-43.425645,-42.347998,-49.425940,-43.816819,-39.562754,-41.653757,-39.106800,-37.157839,-35.606674,-32.700849,-30.743099,-37.371507,-38.333834,-36.371768,-41.542153,-36.316408,-36.459343,-43.074120,-37.320077,-43.981203,-44.405708,-44.860495,-44.820143,-46.999126,-48.880599,-40.955897,-44.276774,-50.528028,-47.234978,-48.527379,-50.273383,-50.380001,-44.295742,-38.890013,-40.402298,-48.148334,-50.822713,-47.928212,-49.698475,-41.683057,-61.978918,-62.121932,-48.088649,-57.012945,-62.741969,-45.565133,-53.993600,-55.679348,-51.340688,-58.252681,-55.913248,-42.180792,-53.234718,-52.053097,-47.501786,-42.607150,-48.425673,-58.416255,-55.221877,-48.476052,-45.394286,-45.971312,-46.237356,-45.869294,-55.741685,-49.232053,-54.861719,-53.028596,-45.080027,-49.147060,-45.902249,-48.963627,-49.159375,-46.379587,-49.937056,-45.603793,-41.412869,-48.222011,-50.148498,-48.731674,-53.309725,-47.609591,-46.025271,-53.166557,-57.871551,-52.924779,-51.330199,-56.372128,-50.942823,-54.957436,-58.190548,-53.336761,-52.872598,-49.472633,-45.952512,-52.022567,-52.504082,-50.302903,-43.310577,-54.117446,-47.361811,-45.737883,-53.477232,-51.534712,-49.103646,-54.825286,-42.917709,-50.293220,-57.329604,-55.169609,-41.261864,-47.469269,-50.125100,-53.402403,-49.112231,-48.836554,-53.841524,-40.803595,-50.224504,-43.211130,-59.615627,-49.973693,0,Fileset 1: TS pulse compressed wideband pings T3
107.000,-43.915280,-39.205700,-40.015748,-42.881481,-51.310671,-49.287228,-42.477526,-46.120959,-62.631714,-52.001781,-43.928733,-55.465031,-50.668757,-53.368862,-44.921347,-51.667121,-58.612772,-63.109922,-47.536459,-38.597428,-45.998629,-36.431307,-29.586693,-38.254685,-46.723814,-44.836587,-56.425162,-40.924978,-45.085156,-34.924841,-34.976822,-36.531085,-48.152920,-46.145257,-46.174635,-46.531557,-34.248018,-43.508176,-42.092109,-49.624024,-43.270900,-40.129354,-41.104463,-39.107765,-37.092585,-36.101100,-32.182098,-31.122925,-38.758826,-37.402431,-35.743457,-45.050416,-36.226950,-35.948987,-41.329683,-41.182707,-42.509070,-44.253650,-45.229896,-45.177976,-47.285254,-48.097159,-40.977931,-45.892250,-56.038292,-46.925812,-49.302282,-53.292202,-51.699776,-43.632104,-38.647820,-39.594948,-49.853749,-47.424077,-44.540896,-50.050748,-43.313109,-62.438568,-55.855943,-48.586740,-54.697012,-60.012840,-44.232577,-55.411625,-53.871216,-50.404677,-61.410914,-57.951192,-42.272224,-54.172571,-51.712523,-47.466256,-45.263721,-46.807285,-65.440195,-54.560892,-47.650069,-43.924314,-44.918843,-46.742894,-44.733116,-58.836659,-50.326359,-57.100278,-53.825658,-45.720155,-54.272595,-44.951768,-49.193596,-50.329911,-44.865159,-53.491112,-44.491131,-42.260741,-45.423585,-51.902238,-48.698110,-51.477607,-47.161317,-47.664015,-54.556019,-62.978173,-51.394738,-51.800447,-57.437940,-48.336975,-57.434421,-59.732024,-52.542324,-53.310674,-49.239420,-46.457269,-50.669733,-53.992646,-51.283469,-44.088996,-53.282904,-47.631208,-46.965788,-55.954557,-50.995908,-53.140120,-55.581512,-42.822660,-53.581386,-56.628940,-59.047575,-40.575121,-49.238951,-47.027975,-50.298805,-47.301177,-47.422582,-51.634146,-43.070316,-49.532647,-43.289868,-57.075400,-52.966338,0,Fileset 1: TS pulse compressed wideband pings T3
107.500,-46.084109,-39.720676,-41.376978,-45.001323,-52.557694,-49.114469,-42.263941,-44.808324,-54.981382,-50.656725,-44.245413,-62.076256,-49.393010,-52.097569,-45.351553,-50.849463,-61.333867,-55.248019,-48.650345,-39.377983,-46.360255,-36.614587,-29.752743,-39.182426,-47.500725,-49.089557,-57.840269,-41.142494,-45.801107,-35.031930,-34.505813,-36.593023,-46.679049,-46.282052,-46.359784,-45.505024,-34.502573,-43.103609,-41.988633,-49.599799,-42.944927,-41.085858,-40.699930,-38.844116,-37.097707,-36.894375,-31.925468,-31.703548,-40.500390,-36.461004,-35.430505,-50.458805,-36.736113,-35.658095,-40.180602,-45.517111,-41.408938,-44.603594,-45.510880,-45.755090,-46.862389,-47.734548,-41.475390,-47.457719,-48.949834,-46.893456,-50.035193,-53.000196,-49.434996,-44.016033,-38.895615,-39.452274,-51.558525,-44.765950,-42.234220,-48.590399,-45.490335,-52.764253,-52.688503,-49.750582,-53.625778,-61.092246,-43.043294,-55.579470,-52.731945,-50.168538,-64.908192,-57.087268,-43.670005,-55.941573,-53.619865,-47.218475,-51.130424,-46.226650,-65.868651,-53.241957,-47.812910,-43.547774,-44.565441,-47.899478,-44.646592,-59.572376,-49.630497,-58.934509,-55.050929,-46.903405,-63.972414,-43.752974,-50.487161,-52.162445,-44.438275,-62.479127,-43.964788,-43.407576,-43.960530,-50.673959,-49.621932,-49.342756,-47.311308,-52.606054,-52.830356,-65.714345,-50.458533,-53.470406,-60.805905,-46.732481,-62.333394,-60.884515,-52.336806,-54.060387,-49.419668,-47.582662,-48.999464,-54.913700,-52.952483,-45.365617,-52.636011,-48.480647,-48.852108,-59.136953,-51.640900,-64.954640,-53.295232,-42.949551,-59.918435,-54.463602,-57.640141,-40.364401,-53.062419,-45.841441,-48.367695,-46.226379,-46.160687,-51.048124,-46.294792,-47.277885,-44.263541,-54.128407,-58.360704,0,Fileset 1: TS pulse compressed wideband pings T3
108.000,-49.251156,-40.675656,-43.498225,-48.240041,-53.990864,-48.782146,-42.686615,-42.679534,-51.475987,-50.472959,-45.173624,-52.549201,-48.624078,-52.705451,-45.874207,-50.653684,-66.348013,-50.433966,-48.954206,-40.437748,-46.830584,-36.839399,-30.030643,-40.073176,-48.425702,-55.846564,-56.384513,-41.372282,-46.768219,-35.094879,-33.960271,-36.638202,-45.073222,-46.363400,-46.480853,-44.602322,-34.813244,-42.631721,-41.880727,-49.351479,-42.665292,-42.327762,-40.274151,-38.070934,-37.050361,-37.862819,-31.805867,-32.372007,-42.478461,-35.509059,-35.422119,-51.729355,-37.750967,-35.447839,-39.272882,-41.253346,-40.513799,-45.324263,-45.389470,-46.194833,-45.913250,-47.304940,-42.097679,-48.474626,-45.652509,-46.440882,-49.973795,-50.422655,-46.295805,-45.812620,-39.370728,-39.800943,-52.788270,-43.032342,-40.777992,-46.474454,-48.840185,-49.614719,-50.936573,-51.276695,-52.740937,-61.918015,-42.171887,-55.056831,-51.486083,-50.342000,-69.271254,-55.291669,-46.673200,-58.266873,-58.255309,-46.808046,-64.098228,-46.644712,-55.894833,-52.391537,-49.049509,-44.147439,-44.718554,-49.233526,-45.423695,-57.282294,-48.071801,-59.405914,-56.396363,-47.749373,-53.915917,-42.789555,-53.421872,-52.706248,-45.223825,-59.988383,-43.637300,-44.676538,-43.670631,-46.769981,-51.351252,-48.103031,-47.386785,-60.368751,-50.665167,-58.165966,-50.154161,-55.624599,-59.434944,-46.046535,-67.511913,-61.057051,-52.636963,-55.157270,-49.432894,-49.194849,-47.280742,-53.784221,-55.419214,-46.940366,-52.085681,-49.743209,-51.580027,-62.036684,-53.833898,-57.442136,-50.498971,-43.234697,-59.135825,-52.518012,-52.730819,-40.560304,-64.464145,-46.029460,-47.402338,-46.137074,-45.602818,-52.423180,-50.822596,-45.165725,-46.332599,-52.912461,-63.154688,0,Fileset 1: TS pulse compressed wideband pings T3
108.500,-54.236841,-42.013885,-46.137473,-53.095657,-55.139310,-49.000836,-43.576259,-40.817704,-49.595636,-50.887477,-46.111826,-49.371377,-48.340533,-55.353785,-46.477512,-51.353107,-51.336314,-47.724778,-48.246184,-41.759588,-47.381080,-36.971914,-30.348752,-40.723762,-49.114596,-52.970339,-53.565570,-41.571048,-47.788600,-35.024456,-33.299468,-36.623692,-43.364845,-46.328176,-46.483471,-43.596764,-35.097333,-42.582344,-41.717352,-49.172882,-42.339907,-43.716445,-39.833835,-36.733510,-36.850569,-38.978242,-31.735077,-33.051163,-44.693137,-34.549646,-35.650367,-47.349837,-39.351010,-35.224940,-38.724863,-37.007667,-39.665571,-46.292426,-44.595038,-46.455068,-44.940869,-46.495319,-42.431185,-49.041629,-44.870139,-45.048352,-48.246320,-48.420819,-43.819989,-49.497876,-39.837484,-40.482310,-51.952632,-42.065177,-40.031621,-44.455167,-53.734370,-49.429495,-50.088284,-52.397610,-51.918067,-58.702989,-41.718092,-53.782065,-49.559044,-50.740210,-61.581739,-54.048604,-50.866557,-59.879162,-61.188332,-47.037600,-53.239119,-47.999453,-52.580742,-52.433851,-51.550154,-45.680110,-45.202793,-49.595854,-46.837601,-55.159841,-47.021307,-58.293826,-57.403765,-47.317393,-48.637491,-42.278038,-59.826546,-50.877754,-47.663814,-52.328184,-43.115895,-45.784790,-44.542387,-44.227333,-50.602049,-48.172359,-47.027296,-51.360609,-49.261813,-54.380920,-50.623184,-55.959239,-54.475491,-46.369669,-64.846717,-60.010540,-53.505521,-56.633700,-48.546396,-50.707898,-45.763887,-51.932422,-58.211765,-48.350984,-51.507177,-51.237393,-55.607237,-63.725120,-57.642750,-51.036412,-48.060627,-43.744154,-52.124913,-50.825864,-49.250203,-41.118875,-57.704350,-47.368796,-47.220459,-47.053645,-45.869843,-54.889846,-57.367231,-44.093388,-50.054732,-53.099378,-56.254571,0,Fileset 1: TS pulse compressed wideband pings T3
109.000,-65.512721,-43.862950,-48.992807,-59.693015,-55.973179,-50.384393,-44.900268,-39.509687,-48.581918,-50.948291,-46.368598,-48.535741,-48.540321,-61.140593,-47.450310,-53.361010,-45.635311,-46.477099,-47.023297,-43.610788,-48.236065,-37.073143,-30.810432,-41.173472,-49.601693,-47.960841,-50.827574,-41.886458,-48.755101,-34.951479,-32.670385,-36.713475,-41.840007,-46.274010,-46.586623,-42.663532,-35.467738,-43.139248,-41.697034,-49.442271,-42.117444,-45.168904,-39.682337,-35.196004,-36.579561,-40.421772,-31.819385,-33.849198,-47.386496,-33.759567,-36.104359,-44.563572,-42.071502,-35.150223,-38.942442,-34.567689,-38.936763,-47.568691,-43.384262,-46.856920,-44.389087,-45.527462,-42.451673,-49.858984,-46.170023,-43.235564,-45.643956,-47.260844,-42.151962,-51.202602,-40.326140,-41.439399,-49.526613,-41.842395,-40.043981,-42.845327,-51.556311,-52.511610,-50.101981,-52.410063,-51.510818,-55.908761,-41.862472,-51.595411,-47.398366,-51.494809,-56.614022,-52.965587,-49.752261,-59.061214,-56.524687,-48.973414,-50.289214,-49.795423,-52.467766,-53.640406,-54.931598,-48.202558,-46.016786,-48.817351,-48.437971,-54.038459,-47.033842,-56.468772,-58.063923,-46.297068,-45.857252,-42.467264,-63.462239,-49.010033,-53.344022,-49.033210,-42.488199,-46.490011,-46.879470,-43.591745,-47.576200,-49.872111,-46.713693,-47.782149,-48.697260,-53.394963,-52.208365,-54.611843,-51.901859,-48.100765,-64.215080,-58.195937,-54.917574,-57.645097,-47.036920,-50.919855,-44.736166,-50.810819,-58.549445,-48.847624,-50.967110,-52.833932,-62.580933,-63.996455,-58.049689,-48.612304,-46.124232,-44.779482,-48.167333,-49.421621,-47.049566,-42.088582,-50.098849,-49.866747,-47.830432,-49.152079,-47.066281,-52.284803,-53.196875,-44.522064,-57.442885,-54.633259,-51.802563,0,Fileset 1: TS pulse compressed wideband pings T3
109.500,-61.138684,-45.960714,-51.621013,-56.159251,-55.450279,-53.017496,-46.221763,-38.305849,-47.652013,-49.781914,-45.685116,-48.448154,-48.836493,-68.456546,-48.722631,-56.274471,-42.669213,-46.238407,-45.454150,-46.033122,-49.252047,-36.896171,-31.112676,-41.172172,-49.960314,-45.035515,-48.200874,-42.071951,-49.238194,-34.635666,-31.839618,-36.669622,-40.361654,-45.848182,-46.584145,-41.697421,-35.655242,-43.501759,-41.619188,-49.871322,-41.758677,-46.140150,-39.730526,-33.561382,-35.954584,-41.942324,-31.781409,-34.469108,-49.919980,-32.894148,-36.293494,-42.763958,-46.766959,-35.043965,-39.669544,-32.723114,-38.073676,-48.726861,-41.869364,-47.246174,-44.070121,-44.409209,-42.092078,-50.983230,-49.469873,-41.422016,-43.156454,-46.530092,-40.982774,-46.360259,-40.638445,-42.172922,-46.986112,-41.921728,-40.413077,-41.384786,-46.690415,-61.923917,-50.668501,-51.325012,-51.326122,-54.101203,-42.302453,-48.890975,-45.327555,-52.498158,-54.723075,-51.282288,-45.893965,-55.782236,-54.076663,-53.824593,-50.705261,-49.021890,-55.318328,-55.833076,-54.654360,-51.162772,-46.765248,-47.797776,-48.830448,-53.417523,-47.960199,-54.412329,-58.365454,-45.461491,-44.122000,-43.188689,-54.394529,-47.871437,-67.599861,-47.281283,-41.826537,-46.473740,-50.634346,-44.669173,-45.397401,-52.515418,-46.447868,-47.113948,-48.686716,-54.550139,-54.637202,-53.511160,-51.306940,-51.561575,-65.947252,-55.881266,-55.078427,-55.988190,-45.415143,-49.413021,-44.002460,-50.317866,-55.681628,-47.765779,-50.206166,-53.671560,-70.331351,-61.982293,-53.733943,-47.810525,-44.357176,-46.068977,-45.736013,-48.049965,-45.506002,-42.925413,-46.610101,-53.020185,-48.775501,-52.253298,-48.375182,-47.792509,-46.736974,-46.289691,-73.359871,-56.777295,-49.098175,0,Fileset 1: TS pulse compressed wideband pings T3
110.000,-54.045973,-48.560926,-54.555831,-51.201349,-52.883387,-58.188888,-47.489125,-37.277088,-46.758398,-48.481139,-45.112201,-48.230191,-49.460363,-63.312293,-50.731736,-58.975429,-41.595868,-47.206651,-43.992431,-49.927455,-50.807698,-36.780303,-31.454856,-41.020560,-50.781823,-43.247887,-45.990660,-42.386540,-49.501187,-34.341789,-31.079233,-36.723849,-39.206561,-45.245710,-46.650107,-41.058587,-35.898958,-43.238988,-41.721212,-50.297462,-41.488046,-46.774545,-40.269291,-32.321822,-35.252854,-43.738570,-31.859278,-35.100857,-50.802609,-32.173932,-36.320770,-41.601179,-59.803495,-35.204145,-40.665710,-31.193763,-37.359715,-49.577784,-40.556687,-47.824120,-44.222091,-43.565552,-41.859436,-52.136504,-53.932615,-40.191201,-41.485553,-46.592955,-40.513715,-42.901218,-41.203473,-42.824612,-45.057094,-42.360769,-41.184609,-40.320956,-44.134061,-55.552031,-52.099929,-50.273878,-51.708675,-52.550018,-43.194356,-46.545389,-43.850143,-54.278809,-55.481189,-49.643460,-43.793966,-52.373569,-53.622031,-62.031391,-53.164685,-45.788772,-62.415115,-58.975873,-51.611547,-54.350605,-47.565698,-47.532934,-48.135010,-53.343667,-50.263401,-52.696233,-58.340113,-45.452008,-43.261553,-44.851857,-50.090277,-47.654734,-53.174037,-46.584966,-41.723250,-46.417343,-54.583440,-48.338132,-44.893710,-52.977897,-46.058182,-48.901224,-49.604867,-58.574637,-56.718587,-53.420426,-52.894307,-58.786399,-63.199918,-53.746819,-52.781965,-53.221183,-44.327436,-47.700437,-43.822263,-50.540901,-52.970418,-46.109370,-49.530329,-53.311628,-60.379278,-59.559253,-50.898147,-48.295596,-42.951003,-47.255776,-44.559029,-46.941698,-44.626927,-43.415085,-44.964962,-56.561960,-49.973830,-56.820365,-48.566126,-45.101901,-42.867660,-49.192482,-58.169659,-57.937576,-47.637152,0,Fileset 1: TS pulse compressed wideband pings T3
110.500,-50.959787,-51.703144,-55.369528,-48.528997,-49.677830,-67.784558,-48.380336,-36.456385,-45.936560,-47.732653,-45.215998,-47.371096,-50.599446,-61.036379,-53.789107,-60.669141,-42.157690,-49.523704,-42.748516,-57.048328,-53.202587,-36.905277,-31.877791,-40.821153,-51.809013,-42.098393,-44.258417,-42.929682,-49.698793,-34.157938,-30.480277,-36.908836,-38.406396,-44.603018,-46.681225,-40.847444,-36.267594,-42.591570,-42.012021,-50.263054,-41.322941,-47.336540,-41.200335,-31.593216,-34.622274,-45.835302,-32.134469,-35.757430,-49.893429,-31.629175,-36.319268,-40.755112,-50.262080,-35.684848,-40.992437,-29.981073,-36.898631,-49.692465,-39.603480,-48.554031,-44.910740,-43.107932,-41.949202,-51.983385,-50.648519,-39.678173,-40.711115,-47.910244,-40.743472,-41.183850,-42.297743,-43.587901,-43.743184,-43.124130,-42.269275,-39.741478,-43.211211,-49.450906,-54.753288,-49.788775,-52.836209,-50.737579,-44.539131,-44.761489,-43.036505,-57.276460,-58.679106,-48.577934,-43.260598,-49.869086,-52.963788,-53.278982,-53.530267,-42.941458,-56.924032,-60.761931,-49.641820,-57.664157,-48.391067,-48.311303,-47.495214,-53.783156,-54.733380,-51.454053,-57.085955,-46.373512,-43.122063,-47.973029,-47.880415,-48.092430,-48.239576,-46.750458,-42.454296,-46.808444,-52.901958,-58.680942,-46.173564,-50.490685,-45.014328,-53.889558,-51.678771,-66.268487,-55.585178,-54.180744,-57.765758,-59.873916,-58.437125,-52.151133,-49.938285,-51.081950,-43.889124,-46.431099,-44.250687,-51.400695,-51.169587,-44.631019,-49.080709,-52.038589,-55.617732,-58.217877,-49.715216,-49.980330,-41.944902,-47.339493,-44.509787,-46.099678,-44.283816,-43.369499,-44.559743,-59.734835,-51.106698,-63.000970,-47.213097,-43.942805,-40.573195,-50.598592,-55.138051,-56.525342,-47.157347,0,Fileset 1: TS pulse compressed wideband pings T3
111.000,-49.430102,-55.021298,-51.937364,-47.294382,-46.955321,-57.348590,-48.820770,-35.829314,-45.233660,-47.339205,-46.047145,-46.228442,-52.417330,-60.557801,-57.964399,-62.554111,-44.387936,-53.459677,-41.631266,-56.946714,-56.899645,-37.271701,-32.297096,-40.504499,-51.471855,-41.288378,-42.886642,-43.684573,-49.760160,-34.032562,-29.983428,-37.114504,-37.824120,-43.971415,-46.440458,-40.959256,-36.693374,-42.098163,-42.356686,-49.783351,-41.143060,-48.046473,-42.034893,-31.224460,-34.078036,-48.201449,-32.562827,-36.324000,-49.114578,-31.161125,-36.361515,-39.898000,-43.608001,-36.347417,-39.946631,-29.125008,-36.631392,-49.053175,-38.948189,-49.310584,-46.055299,-42.926987,-42.302285,-50.459946,-46.346579,-39.781776,-40.684556,-51.234304,-41.532696,-40.565071,-44.054659,-44.582905,-42.875706,-44.193194,-43.582734,-39.583269,-43.352795,-46.949085,-59.505354,-49.899034,-54.237104,-48.879282,-46.246419,-43.406405,-42.729727,-60.503347,-58.860538,-48.100807,-44.014708,-48.199377,-50.354861,-49.600008,-49.896507,-41.035006,-51.748221,-59.503781,-48.976247,-60.711893,-49.137036,-50.267786,-47.481266,-54.547788,-62.259780,-50.563387,-54.583305,-48.009484,-43.477759,-53.981380,-46.952537,-48.578056,-45.953306,-47.665194,-44.120707,-47.716082,-49.796504,-57.406470,-49.661448,-48.568264,-43.517800,-58.804871,-54.920219,-62.123918,-53.092640,-55.454918,-71.478832,-52.941554,-55.440865,-51.118519,-47.681840,-49.718014,-43.985811,-45.585828,-45.189214,-52.675901,-50.109859,-43.474238,-48.828874,-50.532101,-52.715385,-58.240328,-49.812139,-52.763393,-41.263244,-46.348276,-45.514926,-45.378543,-44.221260,-42.964833,-45.081265,-61.706738,-51.890158,-64.663096,-45.500979,-43.893963,-39.265262,-49.052706,-54.404470,-54.311963,-47.411194,0,Fileset 1: TS pulse compressed wideband pings T3
111.500,-48.989493,-57.863059,-48.994650,-47.273142,-45.075184,-51.513486,-49.383002,-35.599748,-44.912783,-46.981946,-47.637168,-45.484945,-55.469665,-59.762148,-60.643653,-59.440657,-49.105865,-60.236631,-40.754704,-49.982470,-63.235326,-38.033376,-32.832593,-40.204483,-49.511896,-40.903022,-41.948285,-44.865238,-49.725766,-34.115409,-29.720970,-37.445633,-37.525317,-43.588018,-46.017655,-41.449760,-37.313260,-42.117104,-42.861441,-49.489383,-41.060553,-49.270600,-42.416635,-31.227902,-33.817557,-51.208332,-33.307302,-36.904205,-49.383831,-30.895661,-36.646047,-39.051933,-40.363729,-37.249611,-38.172263,-28.819115,-36.679062,-48.245597,-38.715303,-50.270343,-47.709491,-43.089336,-43.016539,-49.004725,-43.920826,-40.591015,-41.487098,-57.902940,-42.970974,-40.798018,-46.867501,-46.036349,-42.558856,-45.905364,-45.404475,-39.975417,-44.416990,-46.265628,-72.238472,-50.697743,-54.580644,-47.534441,-48.462983,-42.538171,-42.972007,-58.273674,-54.440944,-48.179500,-46.373294,-47.293066,-47.648082,-49.334047,-46.895322,-40.130210,-49.818300,-58.355550,-49.611262,-59.754100,-49.972116,-54.103412,-48.469142,-55.614492,-58.018822,-50.053610,-52.087050,-49.878547,-44.351229,-62.153499,-47.277678,-48.659023,-45.213382,-49.419914,-47.102521,-49.103657,-48.019186,-50.482777,-58.277087,-47.826039,-42.427185,-52.153999,-58.816171,-58.690055,-51.362207,-57.570392,-58.237071,-50.008953,-53.893610,-50.737719,-46.251600,-49.125380,-44.734257,-45.256649,-46.740393,-54.198293,-49.802542,-42.791771,-48.908441,-49.331219,-50.910823,-60.068724,-51.311294,-55.531865,-41.062295,-45.451242,-47.928533,-44.862680,-44.394741,-42.779926,-46.648659,-62.146740,-52.564636,-60.848592,-44.261313,-44.962499,-38.790982,-47.683225,-54.350878,-52.771112,-48.399244,0,Fileset 1: TS pulse compressed wideband pings T3
