Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",340,0.020224,2228,2299,0.186521,20220728, 18:17:40.6210,45.68978167,-78.36091983,0.00000163407253,64,-51.314965,10.707149,1.1066,-0.070234,10.495000,11.6141,0.020224,12.000000,10.698837,10.773344,10.592271,-0.064431,1.200757,1.376341,1.273104,1.220981,1.396565,1.293328
2,"Region 2","070kHz_FishTracks",340,0.020224,2360,2468,0.193078,20220728, 18:18:00.3180,45.68978758,-78.36087011,0.00000153080218,104,-51.748923,10.535378,0.7658,-0.444813,14.013000,10.7306,0.020224,12.000000,10.528955,10.700250,10.254577,-0.443244,1.270991,1.715804,1.455596,1.291215,1.736027,1.475819
3,"Region 3","070kHz_FishTracks",340,0.020224,2480,2484,0.195978,20220728, 18:18:09.2110,45.68977507,-78.36081067,0.00000022687744,5,-54.319678,10.188554,0.7434,-0.011706,0.484000,0.3598,0.020224,12.000000,10.177531,10.185586,10.171581,-0.011961,1.786037,1.797743,1.793061,1.806261,1.817967,1.813284
4,"Region 4","070kHz_FishTracks",340,0.020224,2538,2793,0.207159,20220728, 18:18:33.8120,45.68981509,-78.36083433,0.00000143479274,213,-52.628690,10.495911,0.9671,0.421402,32.700000,31.6257,0.020224,12.000000,10.491284,10.673467,9.929852,0.419354,1.306108,2.043560,1.518798,1.326331,2.063784,1.539021
5,"Region 5","070kHz_FishTracks",340,0.020224,2800,2806,0.214969,20220728, 18:18:51.3110,45.68987466,-78.36095904,0.00000137579812,6,-53.578171,10.408229,0.8278,0.011706,0.867000,0.7177,0.020224,12.000000,10.405048,10.408351,10.402592,0.005372,1.563631,1.575336,1.573664,1.583855,1.595560,1.593888
6,"Region 6","070kHz_FishTracks",340,0.020224,2823,2853,0.216424,20220728, 18:18:56.5120,45.68986762,-78.36096399,0.00000205418968,20,-51.707951,10.272249,0.6101,-0.128762,3.611000,2.2030,0.020224,12.000000,10.264763,10.330138,10.197317,-0.127642,1.645570,1.774332,1.709762,1.665794,1.794555,1.729986
7,"Region 7","070kHz_FishTracks",340,0.020224,2861,2886,0.218206,20220728, 18:19:00.9120,45.68988540,-78.36099485,0.00000190215520,14,-52.123701,10.164641,0.8677,-0.023411,3.205000,2.7811,0.020224,12.000000,10.153589,10.162363,10.136890,-0.024615,1.809448,1.832860,1.816427,1.829672,1.853083,1.836650
8,"Region 8","070kHz_FishTracks",340,0.020224,2917,2998,0.222527,20220728, 18:19:13.0110,45.68987869,-78.36096894,0.00000254448501,48,-53.333574,10.412131,0.7042,0.561869,10.807000,7.6107,0.020224,12.000000,10.407794,10.670981,10.093589,0.560334,1.306108,1.879682,1.604886,1.326331,1.899906,1.625110
9,"Region 9","070kHz_FishTracks",340,0.020224,4004,4069,0.319118,20220728, 18:21:58.2130,45.68968239,-78.36128046,0.00000153922794,59,-50.793570,10.680269,1.0930,-0.339462,10.203000,11.1518,0.020224,12.000000,10.673626,10.808160,10.452492,-0.338203,1.165640,1.516808,1.304600,1.185864,1.537032,1.324824
10,"Region 10","070kHz_FishTracks",340,0.020224,4176,4199,0.333376,20220728, 18:22:20.8150,45.68968330,-78.36115391,0.00000121125186,15,-50.907361,10.088666,0.8933,-0.035117,3.694000,3.3000,0.020224,12.000000,10.081533,10.138835,10.042658,-0.036881,1.832860,1.926504,1.889193,1.853083,1.946728,1.909417
11,"Region 11","070kHz_FishTracks",340,0.020224,4420,4510,0.355771,20220728, 18:23:04.8100,45.68966349,-78.36103655,0.00000136977540,65,-52.454859,10.489118,1.3473,0.152173,14.404000,19.4068,0.020224,12.000000,10.480212,10.586031,10.406826,0.151311,1.388047,1.563631,1.490053,1.408271,1.583855,1.510276
12,"Region 12","070kHz_FishTracks",340,0.020224,4518,4600,0.363851,20220728, 18:23:18.7100,45.68957253,-78.36107490,0.00000177840307,71,-52.658052,10.721670,1.0138,0.163878,12.903000,13.0806,0.020224,12.000000,10.714741,10.812818,10.616825,0.171545,1.165640,1.352930,1.255618,1.185864,1.373154,1.275842
13,"Region 13","070kHz_FishTracks",340,0.020224,7494,7566,0.652219,20220728, 18:30:36.7100,45.68995809,-78.36038018,0.00000244714049,55,-49.657699,10.666356,1.0116,0.152173,11.098000,11.2262,0.020224,12.000000,10.657979,10.826139,10.583347,0.152123,1.142229,1.388047,1.303783,1.162453,1.408271,1.324006
