Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
2,"Region 2","070kHz_FishTracks",144,0.020224,0,41,0.000000,20220724, 23:55:31.0420,999.00000000,999.00000000,0.00000296673691,41,-46.194281,15.487080,0.6018,0.163878,4.355000,2.6208,0.020224,16.500000,15.465970,15.525237,15.401161,0.124076,0.913167,1.077045,0.995385,0.933391,1.097269,1.015608
4,"Region 4","070kHz_FishTracks",144,0.020224,490,495,0.000000,20220724, 23:56:20.0990,999.00000000,999.00000000,0.00000556725778,6,-49.512634,12.109443,0.3240,0.011706,0.529000,0.1714,0.020224,16.500000,12.075332,12.083195,12.068859,0.007109,4.366319,4.378024,4.372172,4.386543,4.398248,4.392395
5,"Region 5","070kHz_FishTracks",144,0.020224,568,579,0.000000,20220724, 23:56:28.4100,999.00000000,999.00000000,0.00000162002569,11,-52.002893,16.012197,0.5284,0.163878,1.129000,0.5966,0.020224,16.500000,15.963153,16.043051,15.884044,0.159007,0.386415,0.550293,0.463964,0.406639,0.570517,0.484188
9,"Region 9","070kHz_FishTracks",144,0.020224,2979,2987,0.000000,20220725, 00:00:38.1060,999.00000000,999.00000000,0.00006801057526,9,-37.155276,15.247194,0.8802,0.081939,0.777000,0.6839,0.020224,16.500000,15.213129,15.253425,15.183269,0.067443,1.182396,1.264335,1.234421,1.202619,1.284559,1.254644
10,"Region 10","070kHz_FishTracks",144,0.020224,3043,3049,0.000000,20220725, 00:00:44.2860,999.00000000,999.00000000,0.00000046112114,7,-55.105297,15.249052,0.5472,0.011706,0.582000,0.3185,0.020224,16.500000,15.209422,15.251929,15.197934,0.003536,1.194101,1.240924,1.232563,1.214325,1.261147,1.252786
11,"Region 11","070kHz_FishTracks",144,0.020224,3056,3063,0.000000,20220725, 00:00:45.5480,999.00000000,999.00000000,0.00000029583725,8,-55.172467,15.240691,0.2646,0.000000,0.684000,0.1810,0.020224,16.500000,15.195836,15.197854,15.193392,-0.000588,1.240924,1.240924,1.240924,1.261147,1.261147,1.261147
12,"Region 12","070kHz_FishTracks",144,0.020224,3498,3558,0.000000,20220725, 00:01:31.9010,999.00000000,999.00000000,0.00000370830310,61,-50.478278,10.160653,0.2844,0.035117,5.841000,1.6612,0.020224,16.500000,10.138093,10.164274,10.117554,0.035290,6.286037,6.344565,6.320962,6.306261,6.364789,6.341186
13,"Region 13","070kHz_FishTracks",144,0.020224,4368,4391,0.000000,20220725, 00:02:58.6110,999.00000000,999.00000000,0.00000496823610,19,-52.542702,15.353435,0.9303,-0.011706,2.635000,2.4514,0.020224,16.500000,15.318047,15.390680,15.276584,-0.000450,1.053634,1.170690,1.130208,1.073858,1.190914,1.150432
14,"Region 14","070kHz_FishTracks",144,0.020224,4416,4459,0.000000,20220725, 00:03:05.2770,999.00000000,999.00000000,0.00000044806367,24,-55.412812,15.293854,0.5780,0.023411,5.075000,2.9332,0.020224,16.500000,15.261729,15.295674,15.236395,0.023888,1.147279,1.217512,1.186386,1.167503,1.237736,1.206610
15,"Region 15","070kHz_FishTracks",144,0.020224,4476,4538,0.000000,20220725, 00:03:13.3740,999.00000000,999.00000000,0.00000056417354,44,-55.302476,15.185356,0.4003,-0.198995,7.087000,2.8366,0.020224,16.500000,15.156481,15.272446,15.050556,-0.221890,1.182396,1.393096,1.290162,1.202619,1.413320,1.310385
