Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
191.500,-38.245585,-39.073984,-51.644338,-41.459810,-37.023332,-46.324892,-46.025622,-37.624933,-41.954631,-40.987180,-36.385275,-31.539104,-30.363083,-42.499590,-36.730122,-39.237495,-36.874951,-42.408559,-44.867651,-36.745112,-36.236531,-31.009693,-35.549864,-34.717534,-43.307131,-34.031215,-29.771516,-48.363501,-35.574704,-34.856256,-49.597467,-44.279643,-45.132974,-39.116139,-47.936492,-40.836123,-46.322852,-33.724151,-41.953634,-44.564174,-35.359273,-35.840574,-52.769230,-45.474942,-47.906720,-41.445109,-41.293312,-35.644544,-36.285250,-39.097337,-46.054678,-48.482718,-47.140341,-44.473735,-39.323959,-47.272815,-47.973822,-50.237560,-56.221058,-46.572493,-41.448602,-39.305347,-42.453284,-50.777467,-43.233701,-40.729092,-43.530774,-38.502979,-42.496835,-46.265235,-43.386196,-54.548319,-50.084452,-54.150031,-46.370792,-53.471326,-64.726629,-44.466380,-44.901622,-47.466630,-47.137421,-52.547677,-53.635266,-53.091596,-38.846652,-48.848259,-43.732347,-47.059747,-80.159691,-52.426125,-43.623646,-43.414265,-50.127374,-48.478862,-43.157853,-40.872661,-48.323142,-46.557987,-55.770515,-46.187453,-48.939902,-49.781671,-59.312709,-54.980502,-55.308448,-40.801162,-50.748802,-51.413801,-48.106631,-59.691051,-42.007025,-47.718626,-52.115565,-49.054567,-40.176042,-53.650835,-42.456790,-43.974666,-57.763382,-36.103868,-44.414836,-35.586202,-43.148188,-41.615814,-53.584556,-40.191776,-44.262620,-43.804515,-46.508854,-42.323512,0,Fileset 1: TS pulse compressed wideband pings T2
192.000,-37.626359,-38.618867,-50.270317,-40.863159,-36.594222,-45.439137,-45.573505,-36.483245,-42.455780,-39.819555,-36.909560,-31.242754,-30.021643,-41.402337,-36.810298,-39.755621,-36.257523,-43.418780,-43.588491,-35.512741,-35.911417,-31.365798,-35.046390,-34.360090,-43.138488,-33.619938,-29.827667,-45.978168,-34.820286,-35.004901,-55.080233,-43.427968,-45.550249,-38.735429,-46.945522,-40.938131,-47.867476,-34.020131,-42.623842,-44.565488,-34.123971,-35.706936,-51.243298,-44.819911,-44.775386,-40.694841,-39.615327,-35.563619,-35.555201,-38.522343,-46.342085,-47.730953,-47.516156,-43.381120,-39.206073,-48.699428,-48.415417,-47.254745,-55.854043,-48.513940,-41.048099,-40.411406,-42.374484,-52.628672,-42.640090,-41.913035,-42.687222,-37.971793,-42.143041,-45.768349,-45.073401,-54.264172,-49.350516,-57.043749,-46.415265,-51.402717,-65.779387,-45.049602,-46.803425,-46.546264,-44.887834,-49.608603,-50.589646,-52.294793,-38.803180,-48.319489,-42.703266,-48.106295,-63.283906,-53.577770,-44.278555,-45.162405,-52.423074,-50.088117,-42.549054,-41.097893,-47.759401,-45.734594,-56.903154,-47.154236,-48.703262,-49.748193,-58.618798,-62.058554,-52.788735,-40.642636,-49.431635,-51.628754,-47.131215,-57.481493,-42.115279,-47.007927,-52.302986,-49.064319,-40.774652,-53.961030,-42.497587,-44.047928,-56.034972,-35.931069,-43.231105,-35.408575,-42.133972,-41.040763,-54.561279,-40.523692,-44.595708,-43.543864,-46.361243,-42.005097,0,Fileset 1: TS pulse compressed wideband pings T2
192.500,-37.173333,-38.308656,-48.875086,-40.226052,-36.451561,-44.250081,-45.446291,-35.784372,-42.931085,-38.877255,-37.519685,-31.207813,-29.975795,-40.484168,-37.177655,-40.417674,-35.780717,-44.885979,-42.450919,-34.547591,-36.155989,-31.178885,-34.585028,-33.956145,-43.279062,-33.421032,-30.123312,-43.805773,-34.418001,-35.240723,-63.062778,-42.873151,-46.599321,-38.708711,-46.021535,-41.040243,-50.148762,-34.590713,-43.610544,-45.072810,-33.290579,-35.693648,-50.215665,-44.020884,-42.450908,-39.954996,-38.439598,-35.659687,-34.797790,-37.853836,-45.997241,-47.601194,-47.430171,-42.472523,-39.317255,-50.985997,-49.151149,-45.052025,-55.841657,-51.598905,-40.933936,-42.079383,-42.397655,-54.584760,-42.046102,-43.178794,-42.111227,-37.370015,-41.945236,-45.260254,-47.232395,-54.223055,-48.861813,-61.009540,-47.049444,-49.462091,-58.609873,-45.719704,-47.089516,-46.050771,-43.389917,-47.539128,-48.329959,-50.894509,-38.980866,-47.579920,-41.958569,-48.317487,-58.450103,-54.465538,-45.148235,-47.585221,-54.969437,-50.907924,-41.668806,-41.599944,-46.782355,-45.452774,-57.298086,-48.409970,-48.482220,-49.863480,-58.420499,-60.847061,-51.032054,-40.649140,-48.867048,-52.426660,-46.646072,-56.078640,-42.416996,-46.948103,-52.558613,-48.331858,-41.816636,-54.625696,-42.824815,-44.235359,-54.189185,-36.079986,-42.183737,-35.452531,-41.249852,-40.675608,-56.372837,-41.157095,-45.217109,-43.565731,-46.321019,-41.876359,0,Fileset 1: TS pulse compressed wideband pings T2
193.000,-36.843086,-38.062704,-47.570492,-39.671611,-36.593680,-43.082210,-45.963404,-35.255547,-42.710386,-38.055670,-38.149954,-31.307751,-30.125144,-39.628161,-37.687889,-40.927528,-35.348983,-46.693472,-41.789305,-33.751408,-36.749259,-30.518961,-33.959605,-33.394197,-43.720543,-33.302581,-30.442369,-41.763910,-34.208584,-35.448203,-55.979974,-42.497361,-48.170796,-38.876901,-45.005391,-41.000408,-51.599145,-35.259908,-44.750022,-45.853958,-32.758580,-35.696095,-49.438007,-43.043639,-40.704016,-39.155272,-37.625452,-35.851493,-34.075865,-37.223737,-45.267092,-47.787698,-46.831435,-41.838385,-39.559010,-54.474667,-50.070506,-43.596867,-56.527716,-55.932341,-40.953809,-44.219661,-42.565867,-56.402984,-41.491366,-44.300816,-41.734596,-36.688753,-41.808415,-44.780355,-49.899386,-54.406818,-48.527233,-64.941582,-48.224956,-48.066081,-54.374271,-45.656052,-45.543429,-45.951530,-42.376024,-46.059590,-46.903253,-49.438991,-39.306512,-46.705637,-41.480588,-47.635253,-56.435961,-55.314043,-46.158579,-50.884280,-57.115081,-50.667889,-40.652677,-42.245344,-45.810126,-45.676375,-56.822507,-49.867912,-48.114231,-49.822650,-58.507356,-55.893276,-49.769885,-40.721324,-48.801297,-53.714762,-46.365043,-55.291101,-42.738694,-47.213351,-52.628841,-47.376937,-43.031889,-55.719866,-43.171648,-44.407690,-52.503995,-36.419141,-41.239228,-35.609628,-40.473068,-40.409969,-59.402773,-41.828833,-45.821901,-43.648389,-46.338863,-41.908230,0,Fileset 1: TS pulse compressed wideband pings T2
193.500,-36.784707,-38.027820,-46.539026,-39.391863,-37.155828,-42.345610,-47.701671,-35.007595,-41.774267,-37.520804,-39.047132,-31.710475,-30.653328,-39.074590,-38.523753,-41.365918,-35.208561,-49.091863,-41.771002,-33.328382,-37.754543,-29.889065,-33.415233,-32.960156,-44.738545,-33.478766,-31.005461,-40.167539,-34.345447,-35.958527,-51.000010,-42.546625,-50.604893,-39.422852,-44.149912,-41.119568,-49.904933,-36.218722,-46.180924,-46.980011,-32.671152,-35.874161,-48.908406,-42.129633,-39.402616,-38.445255,-37.301968,-36.338528,-33.666009,-36.918279,-44.707100,-48.457013,-46.079590,-41.690328,-40.140208,-60.172889,-51.430533,-42.913881,-58.437743,-57.609014,-41.273727,-47.085605,-43.127938,-58.314163,-41.290725,-45.431078,-41.777983,-36.183876,-41.861841,-44.578194,-53.681323,-54.932003,-48.551976,-63.221887,-50.388695,-47.337500,-52.182703,-44.797380,-43.999286,-46.481535,-42.003456,-45.195579,-46.344610,-48.413884,-40.031247,-45.974524,-41.434786,-46.710897,-55.228798,-56.730312,-47.364971,-56.015150,-57.352392,-50.084383,-39.833677,-43.236109,-45.280279,-46.533277,-55.909493,-51.705331,-47.871960,-49.743347,-58.758557,-53.512291,-49.139010,-41.156511,-49.395060,-55.880061,-46.415192,-55.261993,-43.280184,-47.872634,-52.879460,-46.702434,-44.549025,-57.632863,-43.704584,-44.818289,-51.318301,-37.158193,-40.614686,-36.142701,-40.082977,-40.426210,-66.233402,-42.611256,-46.398064,-43.998481,-46.682829,-42.312228,0,Fileset 1: TS pulse compressed wideband pings T2
194.000,-36.854783,-37.992939,-45.580084,-39.240511,-38.002464,-41.953068,-50.798591,-34.788304,-40.315344,-37.052114,-40.072668,-32.226743,-31.326846,-38.668976,-39.377735,-41.466835,-35.172108,-51.686878,-42.001889,-33.009320,-38.646947,-29.254370,-32.778288,-32.492606,-46.166976,-33.674553,-31.590112,-38.811652,-34.487301,-36.641407,-48.054002,-42.816974,-54.025836,-40.093327,-43.300319,-41.265772,-46.607967,-37.259340,-47.603238,-48.261095,-32.843969,-36.068928,-48.373830,-41.202746,-38.268826,-37.682271,-37.218267,-36.919998,-33.423391,-36.745751,-44.261929,-49.472999,-45.081631,-41.757993,-40.828556,-61.814585,-53.065566,-42.579321,-62.188636,-54.047970,-41.601501,-50.523883,-43.833319,-60.109263,-41.301548,-46.385188,-42.033740,-35.672970,-41.756638,-44.466111,-59.465774,-55.345590,-48.661099,-59.078186,-53.747433,-46.904209,-51.393876,-43.409006,-42.963742,-47.360824,-41.987541,-44.548249,-46.299802,-47.649774,-41.073737,-45.284844,-41.651926,-45.741509,-53.467037,-58.746565,-48.240555,-64.743945,-55.297893,-49.434727,-39.089969,-44.430753,-45.100190,-47.744524,-54.623630,-53.672610,-47.625532,-49.432870,-57.861971,-52.220733,-48.869002,-41.802553,-50.371171,-58.945479,-46.525872,-55.546819,-43.845633,-48.575431,-53.305266,-46.098799,-46.068716,-60.170159,-44.237961,-45.273465,-50.434667,-38.117718,-40.107606,-36.864500,-39.890716,-40.432906,-72.410983,-43.133951,-46.605098,-44.498838,-47.154941,-42.889178,0,Fileset 1: TS pulse compressed wideband pings T2
194.500,-37.297201,-38.038048,-44.805974,-39.395100,-39.351871,-42.016674,-54.732509,-34.654972,-38.843706,-36.768779,-41.354066,-32.958298,-32.116629,-38.482456,-40.092097,-41.318574,-35.291232,-53.546425,-42.340668,-32.723343,-38.952953,-28.696580,-32.070775,-32.012737,-48.141837,-33.790992,-32.145674,-37.621495,-34.482926,-37.489312,-46.176119,-43.283129,-59.169371,-40.833238,-42.501866,-41.466553,-43.742119,-38.424897,-48.914889,-49.858528,-33.433632,-36.505691,-48.079694,-40.637406,-37.450073,-37.054828,-37.408188,-37.708719,-33.555360,-36.840079,-44.063717,-50.871255,-43.928043,-42.063526,-41.656301,-56.136361,-55.022989,-42.463653,-67.464653,-51.276398,-41.887865,-54.156577,-44.631400,-61.108274,-41.674961,-47.355748,-42.594473,-35.262183,-41.462389,-44.635553,-61.400677,-55.444922,-48.777189,-55.890270,-58.222793,-46.720888,-52.014863,-42.115342,-42.605092,-48.434393,-42.243764,-43.997770,-46.701487,-47.121923,-42.635394,-44.771192,-42.250435,-45.047090,-51.011081,-61.185054,-48.512701,-59.327082,-52.871974,-48.996508,-38.566083,-46.034994,-45.427357,-49.359042,-53.286209,-55.899959,-47.436378,-49.051363,-55.603778,-51.402090,-48.878770,-42.714390,-51.632939,-63.146433,-46.660443,-55.650162,-44.500381,-49.226670,-54.007092,-45.471856,-47.492812,-62.920912,-44.801268,-45.734330,-49.834486,-39.331212,-39.739857,-37.753549,-39.908074,-40.371324,-59.246410,-43.326288,-46.597148,-45.360171,-47.787605,-43.838027,0,Fileset 1: TS pulse compressed wideband pings T2
195.000,-38.090333,-38.129735,-44.200518,-39.783842,-41.103996,-42.386358,-54.009664,-34.719018,-37.570448,-36.678434,-42.807928,-33.964352,-32.976025,-38.622776,-40.581557,-41.153952,-35.700019,-53.480588,-42.882903,-32.518818,-38.542861,-28.371082,-31.459754,-31.712420,-51.098357,-33.936425,-32.799636,-36.717646,-34.435743,-38.586452,-45.196688,-44.069623,-62.954307,-41.711164,-41.915211,-41.807968,-41.699579,-39.781895,-50.018500,-51.846915,-34.441294,-37.134832,-47.894932,-40.407441,-36.821141,-36.562902,-37.838904,-38.597211,-34.001356,-37.130049,-44.223965,-52.238601,-42.589305,-42.497617,-42.528097,-52.507757,-57.128198,-42.471391,-60.544488,-49.704035,-42.071612,-55.464301,-45.394783,-60.512290,-42.352613,-48.404400,-43.454637,-34.967748,-40.923611,-45.029732,-55.019787,-55.151198,-48.937271,-53.657403,-57.557466,-46.683737,-54.111620,-41.217711,-42.916535,-49.542036,-42.819667,-43.574623,-47.527425,-46.857250,-44.874454,-44.409380,-43.258512,-44.679684,-48.395872,-62.084247,-48.039636,-53.468987,-50.765433,-48.817615,-38.332828,-48.233794,-46.229349,-51.248573,-52.094411,-58.709722,-47.377185,-48.791096,-53.262231,-51.001248,-49.203210,-44.109158,-53.171311,-67.783343,-46.961673,-55.245224,-45.338293,-49.923128,-55.005329,-44.945912,-48.872531,-64.818672,-45.503185,-46.241989,-49.576258,-40.877911,-39.633274,-38.810945,-40.183046,-40.379325,-53.824218,-43.317448,-46.620749,-46.677707,-48.512938,-45.066642,0,Fileset 1: TS pulse compressed wideband pings T2
195.500,-39.282877,-38.148771,-43.686557,-40.392173,-43.166490,-42.861045,-49.997798,-34.915915,-36.388939,-36.723308,-44.093385,-35.178560,-33.692955,-38.959530,-40.601811,-40.902350,-36.242261,-52.059834,-43.518426,-32.223060,-37.625154,-28.137414,-30.780103,-31.436864,-53.970254,-33.935914,-33.323962,-35.908910,-34.174099,-39.541754,-44.715177,-44.950942,-57.151479,-42.508939,-41.377213,-42.022077,-40.247484,-41.125348,-50.663299,-54.048130,-35.826521,-37.916209,-47.702566,-40.504573,-36.309918,-36.201781,-38.343024,-39.362065,-34.687212,-37.525359,-44.705076,-52.650991,-41.015146,-42.966137,-43.216041,-50.277064,-58.668319,-42.490435,-54.815173,-48.651297,-41.964724,-53.793278,-46.052631,-59.072773,-43.164367,-49.451798,-44.477113,-34.673753,-40.105346,-45.574122,-51.147896,-54.563252,-48.976728,-51.954586,-53.275079,-46.657459,-56.869775,-40.717362,-43.654704,-50.287316,-43.532073,-43.162174,-48.491376,-46.657585,-47.708858,-44.047068,-44.636431,-44.595149,-46.128609,-59.971061,-47.256474,-50.370184,-48.942184,-48.689437,-38.286435,-51.028362,-47.320433,-53.422534,-51.084057,-61.492012,-47.233847,-48.625874,-51.383100,-50.832665,-49.520222,-45.964225,-54.531191,-68.055762,-47.311789,-54.311827,-46.157101,-50.607206,-55.544567,-44.348099,-49.833441,-65.063825,-46.038913,-46.546800,-49.505201,-42.568364,-39.657770,-39.619072,-40.459411,-40.371799,-50.386193,-43.104034,-46.833410,-48.249962,-49.068010,-46.527633,0,Fileset 1: TS pulse compressed wideband pings T2
196.000,-41.001753,-38.169327,-43.302175,-41.246531,-45.398672,-43.368085,-46.723746,-35.462361,-35.390161,-37.000675,-44.704977,-36.777788,-34.432952,-39.674588,-40.385539,-40.723102,-37.024527,-50.804431,-44.474687,-32.069294,-36.893131,-28.219319,-30.248408,-31.412222,-52.034536,-34.107929,-33.922432,-35.460129,-34.000071,-40.357143,-44.666238,-46.046929,-52.741244,-43.368392,-41.063110,-42.194284,-39.460594,-42.478247,-51.054363,-56.329049,-37.668903,-38.909497,-47.491015,-40.787410,-35.865816,-36.093604,-38.961715,-39.925438,-35.604793,-38.071996,-45.732635,-52.489531,-39.491649,-43.634406,-43.818477,-49.005075,-59.012484,-42.738936,-51.583124,-47.753712,-41.750645,-52.220093,-46.931495,-57.387044,-44.109087,-50.478371,-45.743580,-34.480946,-39.246563,-46.261909,-48.873519,-53.968501,-49.146565,-50.812819,-50.469519,-46.789712,-55.772604,-40.767758,-44.678945,-50.877558,-44.696203,-43.025800,-49.570074,-46.692117,-50.626767,-43.710240,-46.582639,-44.859822,-44.475656,-56.907806,-46.677250,-48.745106,-47.361826,-48.539893,-38.502849,-53.955986,-48.531977,-56.048665,-50.406706,-61.698573,-47.146519,-48.732965,-50.195884,-51.057455,-49.926198,-48.755668,-55.528155,-65.886408,-48.029855,-53.508377,-46.924818,-51.732764,-55.380189,-43.961693,-50.357574,-64.734820,-46.394924,-46.814221,-49.840485,-44.469781,-40.001120,-40.000569,-40.754511,-40.649399,-48.207811,-43.012066,-47.512756,-49.813083,-49.448055,-48.252446,0,Fileset 1: TS pulse compressed wideband pings T2
196.500,-43.306788,-38.075469,-42.849533,-42.060361,-47.451196,-43.607278,-44.152159,-36.321610,-34.474806,-37.376183,-43.913418,-38.719925,-35.219524,-40.707445,-39.971758,-40.441894,-37.783558,-50.050440,-45.545403,-32.020619,-36.463826,-28.542381,-29.769119,-31.496745,-48.184544,-34.525185,-34.514699,-35.295715,-33.902942,-40.899220,-44.586195,-47.075270,-49.874043,-44.122253,-40.806374,-42.180993,-39.141701,-43.552039,-51.265196,-58.720409,-39.794046,-40.156308,-47.497525,-40.970970,-35.297558,-36.183446,-39.492467,-40.227014,-36.643865,-38.719268,-47.241507,-52.552949,-38.151668,-44.559717,-44.410674,-48.275922,-57.962759,-43.163857,-49.918520,-46.643892,-41.492581,-51.273300,-48.109021,-55.397523,-45.162862,-51.155949,-47.221365,-34.334241,-38.422058,-47.020802,-47.367760,-53.294633,-49.451180,-50.012848,-48.741145,-47.127568,-51.318858,-41.300074,-45.405409,-51.557708,-46.484628,-43.164220,-50.508269,-46.885219,-51.010713,-43.240629,-49.143136,-45.306558,-43.390601,-54.266305,-46.500259,-48.041948,-45.887109,-48.083078,-38.813676,-53.955537,-49.346079,-58.253964,-49.915418,-59.375618,-47.047698,-48.979134,-49.440738,-51.361574,-50.356366,-52.958667,-55.984945,-64.386406,-49.220496,-52.929869,-47.235239,-53.681044,-54.900063,-43.729670,-50.240562,-63.979007,-46.304056,-47.009729,-50.554285,-46.267493,-40.514334,-39.658707,-40.806815,-41.177704,-46.847321,-43.019758,-48.519055,-50.614680,-49.520810,-50.278366,0,Fileset 1: TS pulse compressed wideband pings T2
197.000,-46.456114,-37.871033,-42.245788,-42.411182,-49.201800,-43.370230,-42.175611,-37.524866,-33.677130,-37.633701,-42.026958,-40.988890,-36.245626,-42.168338,-39.529987,-40.057246,-38.294915,-49.866030,-46.519902,-32.132320,-36.278514,-29.137057,-29.397180,-31.648670,-45.654205,-35.423718,-35.223335,-35.431248,-33.998336,-41.382838,-44.342631,-47.822952,-47.957332,-44.762738,-40.555372,-42.089381,-39.241769,-44.207067,-51.427603,-62.552780,-41.900765,-41.813839,-48.191077,-40.779977,-34.575850,-36.499031,-39.791723,-40.458593,-37.694231,-39.451936,-48.906401,-52.935103,-37.144230,-45.807769,-45.146034,-47.795522,-56.243646,-43.607489,-49.413933,-45.380133,-41.371059,-50.445160,-49.382546,-53.546466,-46.433504,-51.166537,-49.027503,-34.289109,-37.703626,-47.810805,-46.113407,-52.432769,-50.007078,-49.515882,-47.588751,-47.791099,-47.520995,-42.298932,-45.355030,-52.907133,-49.334943,-43.634500,-51.225745,-47.248454,-48.604256,-42.653265,-52.480432,-45.717597,-42.813407,-52.459496,-46.782145,-47.850277,-44.542674,-47.298833,-39.156198,-50.668649,-49.423765,-57.709499,-49.455736,-56.922007,-47.015825,-49.278032,-48.912169,-51.503555,-51.071126,-60.343930,-56.547051,-63.646595,-51.320766,-52.521739,-46.881559,-57.384791,-54.724345,-43.690649,-49.707815,-62.447766,-45.843880,-47.360743,-51.750135,-47.737717,-41.144351,-38.834991,-40.551995,-41.993788,-46.163314,-43.105147,-49.512133,-50.145915,-49.289682,-52.719330,0,Fileset 1: TS pulse compressed wideband pings T2
197.500,-51.254738,-37.664771,-41.559065,-42.094675,-51.083808,-42.776147,-40.760015,-39.073398,-33.167863,-37.548537,-39.988093,-43.261160,-37.686218,-44.192351,-39.224730,-39.741663,-38.364748,-50.228272,-47.405645,-32.443200,-36.138783,-30.021413,-29.239789,-31.866517,-44.418579,-36.974429,-36.202924,-35.840688,-34.363356,-41.982745,-44.203036,-48.126500,-46.740659,-45.364281,-40.289821,-42.125730,-39.827172,-44.513596,-51.498029,-64.393312,-43.479077,-44.136842,-50.368290,-40.379088,-33.875673,-37.125005,-39.825980,-40.975706,-38.756162,-40.375909,-49.693486,-52.925628,-36.591376,-47.464890,-46.160047,-47.406059,-54.665922,-43.913292,-49.786046,-44.327226,-41.621469,-49.246033,-50.238119,-52.376258,-48.104065,-50.594496,-51.447579,-34.524756,-37.221899,-48.676047,-45.049784,-51.464922,-50.935095,-49.390769,-46.757289,-48.991781,-44.949438,-43.746843,-44.721115,-55.741419,-54.012629,-44.511420,-51.677497,-47.723811,-46.121166,-42.082681,-55.857128,-45.934014,-42.770754,-51.672933,-47.560224,-47.951445,-43.524817,-46.513262,-39.625873,-47.261256,-49.106769,-55.678437,-48.984045,-54.494024,-47.148618,-49.639523,-48.556666,-51.517183,-52.474707,-67.240809,-58.250801,-63.503952,-55.272103,-52.193614,-46.079477,-63.235577,-54.607711,-43.844899,-49.177072,-60.377553,-45.243321,-48.198150,-53.422639,-48.788130,-41.857891,-37.957505,-40.117510,-43.151385,-46.114900,-43.254433,-50.365712,-48.776186,-48.857762,-55.929539,0,Fileset 1: TS pulse compressed wideband pings T2
198.000,-59.025460,-37.437112,-40.780772,-41.292167,-53.695793,-41.971145,-39.710412,-40.596080,-32.994053,-36.907622,-38.209330,-44.411765,-39.398743,-46.498699,-39.054394,-39.605542,-37.802426,-50.831724,-48.593362,-32.841128,-35.754962,-31.059961,-29.304929,-32.139474,-43.995837,-38.989178,-37.435328,-36.398201,-34.904931,-42.574186,-44.483103,-47.901893,-46.006142,-45.947931,-39.950931,-42.352966,-40.931432,-44.530154,-51.158955,-57.050508,-43.710225,-46.880831,-55.162399,-39.965454,-33.215933,-37.950419,-39.579244,-41.836536,-39.643818,-41.367993,-48.716289,-51.772756,-36.341440,-49.358413,-47.348301,-46.932791,-53.439215,-43.962129,-50.398935,-43.646073,-42.284031,-47.625914,-50.426546,-51.813431,-49.980446,-49.715301,-54.583748,-35.011363,-36.925708,-49.253486,-44.174924,-50.499262,-52.200058,-49.624134,-46.061471,-50.696977,-43.423094,-44.944886,-43.912534,-59.816658,-61.801370,-45.770201,-51.526404,-48.005943,-44.358528,-41.554891,-55.721923,-45.811786,-43.110692,-51.676860,-48.414438,-48.182128,-42.853153,-46.021941,-40.238773,-44.527735,-48.846796,-54.100297,-48.461239,-51.821518,-47.395927,-49.992952,-48.394972,-51.719917,-54.976406,-57.925697,-62.137480,-63.723195,-62.532117,-51.919898,-45.208556,-58.659765,-53.818641,-44.079689,-48.925891,-58.474470,-44.573977,-49.756596,-54.950011,-49.345678,-42.556987,-37.195030,-39.602172,-44.621964,-46.613106,-43.360716,-51.178380,-47.169523,-48.180926,-60.031717,0,Fileset 1: TS pulse compressed wideband pings T2
198.500,-56.133624,-37.255650,-40.042270,-40.601000,-56.744016,-41.253217,-38.931588,-41.534756,-33.219258,-35.969836,-36.869371,-43.996805,-41.013422,-48.228143,-39.035196,-39.724736,-36.785839,-51.282369,-50.753315,-33.256026,-35.103158,-32.166190,-29.580149,-32.560323,-43.783680,-40.852918,-38.767732,-37.050269,-35.480798,-42.924059,-45.390671,-47.274681,-45.670967,-46.565639,-39.636549,-42.757713,-42.632508,-44.298466,-50.431562,-52.105092,-42.366922,-49.137429,-65.934204,-39.802500,-32.728908,-38.958722,-39.272799,-43.031105,-40.330177,-42.320052,-47.027251,-49.905892,-36.240862,-51.290265,-48.645645,-46.409311,-52.441950,-43.907396,-50.497763,-43.338365,-43.371856,-46.070831,-50.566391,-51.542342,-51.680725,-48.930514,-58.334778,-35.637824,-36.812242,-49.156372,-43.604583,-49.728568,-53.780766,-50.140482,-45.503509,-52.695258,-42.635336,-44.715248,-43.169847,-57.798839,-59.577319,-47.543512,-50.605017,-47.878549,-43.359504,-41.218358,-53.271530,-45.544503,-43.787596,-52.144837,-48.807981,-48.796590,-42.582911,-46.130640,-41.048737,-42.552145,-48.855597,-53.038521,-48.057013,-49.200965,-47.775606,-50.304682,-48.642431,-52.716430,-59.605743,-53.650201,-63.360919,-63.981977,-58.743131,-51.883636,-44.645690,-53.559536,-52.727392,-44.320752,-49.099340,-57.352433,-43.839234,-52.262101,-54.940736,-49.468238,-43.245964,-36.573736,-39.126188,-46.401150,-47.628275,-43.409328,-51.947055,-45.782893,-47.313574,-64.443609,0,Fileset 1: TS pulse compressed wideband pings T2
199.000,-50.455747,-37.160143,-39.429659,-40.424234,-55.634470,-40.966090,-38.356677,-41.703677,-33.888545,-35.159941,-36.027084,-42.956980,-42.064687,-48.791275,-39.209702,-40.095634,-35.735256,-51.547862,-54.521227,-33.702333,-34.420102,-33.388563,-30.038695,-33.284181,-43.240883,-41.954771,-39.998656,-37.852947,-35.990254,-42.926248,-46.999552,-46.488852,-45.770532,-47.204522,-39.535021,-43.271490,-44.898778,-43.807802,-49.747882,-49.099520,-40.231730,-49.834792,-58.344784,-40.005531,-32.462259,-40.071581,-39.166797,-44.592640,-40.934785,-43.206448,-45.688441,-48.282908,-36.213429,-52.866296,-49.875576,-46.032132,-51.524588,-43.958271,-49.761703,-43.298343,-44.892455,-44.992987,-51.188571,-51.372155,-52.834042,-48.496002,-61.662920,-36.250401,-36.935251,-48.467458,-43.386139,-49.239407,-55.723258,-50.750232,-45.185923,-54.273070,-42.239702,-43.427445,-42.544096,-53.711172,-53.169080,-50.229780,-49.276332,-47.426414,-42.947864,-41.183592,-51.315679,-45.383314,-44.730292,-52.857661,-48.547418,-50.086717,-42.703478,-47.101087,-42.045904,-41.309367,-49.037532,-52.061902,-47.903465,-47.086490,-48.439410,-50.526652,-49.591354,-55.358352,-69.492561,-51.077954,-56.878523,-63.132167,-53.090049,-52.266581,-44.594099,-50.892515,-52.229857,-44.562912,-49.738256,-57.191701,-43.062566,-55.621465,-52.925809,-49.330605,-43.939584,-36.077648,-38.791232,-48.445578,-49.175594,-43.478266,-52.297844,-44.662943,-46.457921,-66.186304,0,Fileset 1: TS pulse compressed wideband pings T2
