Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,Variable_index,Variable_name
46.500,-41.556577,-42.182456,-42.890828,-42.680275,-41.999110,-45.399963,-39.782318,-38.339541,-37.797862,-35.143143,-35.386246,-37.393262,-39.412497,-42.522311,-44.721611,-45.331356,-43.060116,-43.937447,-42.877619,-39.878429,-40.725658,-37.291296,-37.327909,-36.468297,-35.199887,-35.471341,-35.717043,-38.063066,-39.359315,-39.967884,-42.711247,-42.733673,-46.588944,-43.721907,-43.254170,-47.597084,-47.189531,-44.802702,-41.331702,-37.493104,-36.699773,-36.384411,-35.516354,-35.181219,-46.070411,-46.703468,-47.108858,-45.034197,-46.103938,-46.691400,-49.139719,-47.842310,-47.821609,-50.292308,-54.816102,-58.934757,-56.273946,-51.201747,-62.247059,-62.439656,-58.702379,-52.831556,-52.135452,-54.564843,-58.569657,-51.272435,-50.842864,-51.163234,-51.865601,-57.474689,-66.049064,-54.433717,-51.654861,-52.365853,-58.497169,-55.039544,-68.689192,-57.833992,-58.110087,-58.086704,-64.446876,-57.775866,-58.096040,-56.203317,-58.609335,-54.085101,-55.284928,-55.122004,-55.656923,-52.482511,-60.742841,-54.536315,-56.314789,-51.139184,-52.557081,-53.391480,-50.019276,-54.208800,-56.506690,-53.000855,-52.737794,-51.734142,-56.448154,-52.070454,-51.214931,-51.192170,-60.336839,-51.446173,-50.830899,-60.186501,-57.912318,-50.347807,-56.005126,-52.098109,-54.163212,-51.009706,-48.555677,-47.181978,-46.144866,-46.160287,-46.793083,-47.755603,-49.056255,-45.896151,-47.037603,-47.881312,-47.891600,-48.862180,-49.006785,-52.677863,0,Fileset 1: TS pulse compressed wideband pings T1
47.000,-41.340730,-42.383232,-43.297451,-42.745299,-42.026326,-44.770626,-40.018026,-38.428095,-37.534577,-35.085858,-35.023365,-37.036951,-39.093255,-42.518499,-45.115974,-45.794433,-43.038439,-43.730368,-42.740243,-39.802625,-40.639843,-36.823542,-36.851589,-36.161428,-34.816618,-35.254573,-35.426452,-37.700299,-38.918206,-39.688229,-42.959491,-42.757032,-47.095304,-43.885949,-43.324641,-48.101217,-47.630599,-44.932470,-41.338388,-37.136555,-36.360101,-35.961982,-35.392281,-35.020841,-46.094967,-46.892880,-47.156479,-45.069822,-46.192818,-46.938077,-49.726243,-47.854611,-47.782677,-49.971143,-55.638645,-59.535095,-56.320983,-50.851572,-62.083829,-63.907954,-59.040934,-53.017700,-52.649726,-55.309077,-58.948225,-51.386224,-50.969152,-51.460464,-52.174559,-57.937936,-68.184704,-54.597051,-51.560095,-51.914634,-58.466761,-55.037946,-67.315911,-58.023430,-58.427592,-56.180004,-61.574556,-57.352397,-58.146649,-56.051812,-58.503882,-54.155777,-56.275095,-54.592930,-55.288677,-51.943002,-60.482356,-53.578090,-55.789093,-50.552369,-51.994017,-52.823382,-49.502953,-54.171426,-56.779803,-52.893080,-52.610905,-51.624901,-56.046082,-51.596143,-50.849770,-50.605314,-61.187311,-51.075398,-50.478364,-59.195748,-57.552530,-50.102568,-56.334284,-52.194047,-53.981987,-51.257436,-48.195682,-46.892510,-46.413089,-46.511060,-46.596688,-48.474318,-48.992374,-46.005793,-47.073897,-47.750478,-48.019017,-48.626242,-49.051399,-52.822676,0,Fileset 1: TS pulse compressed wideband pings T1
47.500,-41.124736,-42.569748,-43.648161,-42.833945,-42.032626,-44.032900,-40.210404,-38.501484,-37.176823,-34.966283,-34.529288,-36.489592,-38.734524,-42.404933,-45.171712,-45.861311,-42.982077,-43.351202,-42.404082,-39.521921,-40.301914,-36.318884,-36.269286,-35.713896,-34.470663,-34.902721,-34.943415,-37.176867,-38.296415,-39.217590,-42.899011,-42.569020,-47.513543,-43.836727,-43.236751,-48.194008,-47.581775,-44.983329,-41.134592,-36.590720,-35.868873,-35.525100,-35.202944,-34.707473,-46.032071,-46.879550,-46.879845,-44.951792,-46.067698,-47.129627,-50.259834,-47.760365,-47.574343,-49.330806,-55.952300,-60.086931,-55.901906,-50.319166,-61.099475,-63.740982,-58.511101,-53.058395,-52.924999,-55.624442,-58.393815,-51.245950,-50.942330,-51.368943,-52.125957,-57.566414,-67.703327,-54.261570,-51.212799,-51.403387,-57.623380,-54.874163,-65.619988,-57.839221,-58.740194,-54.320416,-59.578999,-56.872138,-57.732687,-56.045164,-58.482592,-53.763235,-56.396473,-54.144347,-54.750183,-51.226688,-59.679738,-52.524565,-55.310752,-49.922850,-51.254399,-52.059485,-48.847646,-53.635572,-56.824833,-52.396472,-52.166116,-51.365096,-55.316547,-50.951465,-50.376988,-50.039813,-61.224992,-50.660815,-50.055949,-57.867281,-56.903911,-49.785764,-56.174470,-51.806579,-53.290723,-51.098806,-47.729653,-46.485915,-46.665217,-46.847785,-46.336744,-49.050715,-48.540407,-46.070994,-46.940230,-47.422906,-47.965861,-48.241579,-48.823841,-52.589396,0,Fileset 1: TS pulse compressed wideband pings T1
48.000,-41.175057,-42.973925,-44.199820,-43.128196,-42.198249,-43.448400,-40.587562,-38.853708,-37.016232,-35.019107,-34.257880,-36.082352,-38.522246,-42.457528,-45.253961,-45.857209,-43.090904,-43.084090,-42.162853,-39.323521,-40.085890,-35.978028,-35.870028,-35.397123,-34.351130,-34.732293,-34.575802,-36.787608,-37.832534,-38.815908,-42.854157,-42.513195,-47.978404,-43.913301,-43.234197,-48.283866,-47.417047,-45.240502,-41.108550,-36.175510,-35.526143,-35.258689,-35.205628,-34.584424,-46.136068,-47.006702,-46.672523,-45.005915,-46.033312,-47.569473,-50.940380,-47.739374,-47.425232,-48.797315,-56.323626,-60.896461,-55.530371,-49.945250,-59.876445,-62.957632,-57.703526,-53.212892,-53.165790,-56.135808,-57.509558,-51.131316,-51.052665,-51.386783,-52.105136,-57.182924,-65.968198,-53.921740,-50.922721,-51.130698,-56.512100,-54.872679,-63.928462,-57.696162,-59.223136,-52.910374,-57.913977,-56.403547,-57.351301,-56.284135,-58.796161,-53.395584,-56.210030,-53.943553,-54.400097,-50.650576,-59.071056,-51.713638,-55.122110,-49.478306,-50.697878,-51.442825,-48.375311,-53.150649,-57.292555,-51.958146,-51.731610,-51.189259,-54.558183,-50.418511,-49.999636,-49.815358,-60.813570,-50.414018,-49.772031,-56.859962,-56.363382,-49.676295,-56.103025,-51.330819,-52.552123,-50.809791,-47.373890,-46.238349,-47.084112,-47.315289,-46.217467,-49.694269,-48.073335,-46.275137,-46.768536,-47.217567,-48.051549,-47.919923,-48.676483,-52.432337,0,Fileset 1: TS pulse compressed wideband pings T1
48.500,-41.311925,-43.409270,-44.825098,-43.413861,-42.333695,-42.836004,-41.014735,-39.296463,-36.853015,-35.077575,-34.031483,-35.689556,-38.251254,-42.530917,-45.307439,-45.759646,-43.174202,-42.743350,-41.860333,-39.094253,-39.894824,-35.619848,-35.479037,-35.045274,-34.229961,-34.594680,-34.216778,-36.386676,-37.386778,-38.384301,-42.798641,-42.482134,-48.203028,-44.028549,-43.193574,-48.389937,-47.125400,-45.479061,-41.133953,-35.775495,-35.154212,-34.944737,-35.216479,-34.501310,-46.194755,-47.164458,-46.466624,-45.066279,-45.980697,-48.064541,-51.543632,-47.545660,-47.139503,-48.281869,-56.882436,-61.695431,-55.236400,-49.605495,-58.615148,-62.099078,-56.737432,-53.159743,-53.153419,-56.920890,-56.456313,-51.005890,-51.119906,-51.518937,-52.084654,-56.838977,-64.277944,-53.685365,-50.549339,-50.910075,-55.362781,-54.819547,-62.133792,-57.379781,-59.423397,-51.804770,-56.095628,-55.680038,-57.074221,-56.253413,-58.987881,-53.123164,-55.990751,-53.568163,-54.085282,-50.044090,-58.735815,-51.004521,-54.962815,-48.996690,-50.171906,-50.819942,-47.956952,-52.740186,-58.084020,-51.582977,-51.222668,-50.866961,-53.590868,-49.835769,-49.490789,-49.679540,-60.180701,-50.075100,-49.426373,-56.135707,-55.872603,-49.559390,-56.206669,-50.895982,-51.774580,-50.392655,-46.956776,-46.008197,-47.446278,-47.620808,-46.005840,-50.229535,-47.544754,-46.411328,-46.390023,-47.027563,-48.184066,-47.462631,-48.482198,-52.345459,0,Fileset 1: TS pulse compressed wideband pings T1
49.000,-41.486394,-43.838561,-45.526424,-43.691832,-42.437539,-42.189361,-41.531805,-39.772136,-36.641212,-35.147675,-33.789197,-35.298773,-37.896806,-42.638098,-45.348807,-45.666798,-43.247643,-42.263441,-41.471540,-38.847894,-39.706456,-35.236142,-35.063647,-34.657649,-34.082244,-34.474254,-33.890148,-35.954678,-36.936633,-37.952778,-42.826312,-42.427383,-48.159106,-44.225110,-43.175752,-48.582356,-46.781999,-45.667170,-41.161164,-35.378170,-34.711479,-34.564662,-35.200966,-34.423364,-46.185810,-47.363269,-46.263707,-45.114530,-45.962738,-48.602004,-52.039398,-47.148773,-46.720049,-47.768666,-57.715179,-62.535520,-55.124652,-49.284930,-57.470462,-61.104877,-55.620508,-52.778259,-52.894539,-58.178965,-55.323955,-50.951688,-51.124199,-51.744191,-52.063957,-56.364116,-62.829921,-53.653231,-50.085647,-50.679667,-54.415706,-54.518506,-60.436946,-56.780810,-59.147281,-50.920076,-54.242975,-54.752777,-57.041380,-55.578994,-58.860510,-53.027115,-55.832339,-52.833470,-53.655060,-49.358344,-58.755717,-50.419258,-54.692232,-48.457759,-49.646493,-50.150758,-47.553584,-52.418225,-59.141318,-51.334629,-50.705097,-50.353128,-52.398793,-49.168545,-48.828433,-49.477990,-59.506648,-49.585319,-49.018571,-55.686335,-55.470646,-49.381352,-56.620760,-50.665993,-50.970707,-49.937044,-46.507752,-45.829669,-47.755365,-47.730512,-45.692663,-50.680519,-46.988069,-46.501809,-45.897015,-46.869318,-48.405141,-46.891838,-48.201444,-52.287318,0,Fileset 1: TS pulse compressed wideband pings T1
49.500,-41.765551,-44.308100,-46.345771,-44.095145,-42.633196,-41.649650,-42.214439,-40.306788,-36.465054,-35.330183,-33.603597,-34.988875,-37.523800,-42.869913,-45.368714,-45.651242,-43.398084,-41.675454,-41.046438,-38.628396,-39.521496,-34.899362,-34.678346,-34.324709,-33.987389,-34.424089,-33.669042,-35.532672,-36.527290,-37.569200,-43.013496,-42.294758,-47.920782,-44.577048,-43.308266,-48.826142,-46.415172,-45.906486,-41.180878,-35.054825,-34.300194,-34.253061,-35.246699,-34.447817,-46.275715,-47.695138,-46.102694,-45.256355,-46.147549,-49.342195,-52.477728,-46.685203,-46.331789,-47.332411,-58.576274,-63.304873,-55.352961,-49.037755,-56.390673,-59.611913,-54.352751,-52.147793,-52.503181,-60.285329,-54.180083,-51.054185,-51.162290,-51.989135,-52.001415,-55.573034,-61.298969,-53.944266,-49.631082,-50.474330,-53.841616,-53.956373,-59.143283,-56.028389,-58.661728,-50.233344,-52.632501,-53.826531,-57.366356,-54.292449,-58.606777,-53.234842,-55.492903,-51.898584,-53.069399,-48.676170,-59.274925,-50.149823,-54.237908,-48.011988,-49.228064,-49.522595,-47.229136,-52.221868,-60.532236,-51.327068,-50.340737,-49.773783,-51.118279,-48.466964,-48.133185,-49.150466,-58.643396,-49.053043,-48.668237,-55.589521,-55.160577,-49.227070,-57.523309,-50.754016,-50.158206,-49.507912,-46.170486,-45.820265,-48.134124,-47.766413,-45.441992,-51.022995,-46.444666,-46.713066,-45.496183,-46.833221,-48.829695,-46.381960,-47.889059,-52.152470,0,Fileset 1: TS pulse compressed wideband pings T1
50.000,-42.011281,-44.655477,-47.026703,-44.487420,-42.809391,-41.186537,-42.846910,-40.762393,-36.286118,-35.520278,-33.419481,-34.683465,-37.045846,-43.124046,-45.137524,-45.508201,-43.491569,-40.941189,-40.521135,-38.306605,-39.185030,-34.547725,-34.269681,-34.017697,-33.898170,-34.366591,-33.485568,-35.049484,-36.092811,-37.132394,-43.183961,-41.898663,-47.375039,-44.925025,-43.525387,-48.749337,-45.823086,-46.140639,-41.009665,-34.716406,-33.881996,-33.968638,-35.245439,-34.491587,-46.426286,-47.973076,-45.827167,-45.413760,-46.493125,-50.293386,-52.627701,-46.191649,-46.007033,-46.906200,-58.382019,-62.782598,-55.900953,-48.756584,-55.116722,-57.491789,-52.903147,-51.280197,-51.882878,-63.457253,-52.951506,-51.154906,-51.170561,-51.954795,-51.651871,-54.288213,-59.340863,-54.517499,-49.191936,-50.250476,-53.538696,-53.158503,-58.323111,-55.281079,-58.283516,-49.603359,-51.309858,-52.947035,-57.778715,-52.667532,-58.483604,-53.714844,-54.424159,-50.923402,-52.233742,-47.950641,-59.992828,-50.224364,-53.368732,-47.702775,-48.922449,-48.927982,-46.925430,-51.976786,-62.035541,-51.556094,-50.162992,-49.175221,-49.811118,-47.693786,-47.440341,-48.595772,-57.166631,-48.520701,-48.374335,-55.797063,-54.635374,-49.108083,-58.962337,-51.097245,-49.256988,-49.004889,-45.968084,-45.916680,-48.478995,-47.658239,-45.320285,-50.794906,-45.792284,-47.099959,-45.240297,-46.879830,-49.376600,-45.969494,-47.504863,-51.640598,0,Fileset 1: TS pulse compressed wideband pings T1
50.500,-42.320583,-44.940392,-47.448103,-44.877312,-43.067323,-40.986045,-43.340307,-41.224761,-36.304928,-35.803812,-33.434392,-34.548426,-36.644953,-43.455167,-44.715673,-45.204283,-43.541718,-40.321695,-40.102122,-38.007095,-38.827702,-34.357347,-34.036952,-33.933993,-33.983142,-34.451755,-33.497307,-34.699441,-35.821583,-36.796196,-43.288990,-41.401184,-46.660470,-45.217353,-43.897458,-48.234748,-45.092346,-46.440321,-40.740782,-34.530148,-33.667553,-33.887835,-35.320631,-34.693550,-46.729054,-48.120099,-45.536922,-45.677843,-47.099560,-51.568702,-52.370042,-45.941728,-45.995108,-46.694005,-56.748674,-60.252578,-56.817925,-48.575136,-53.817925,-55.327527,-51.592365,-50.482195,-51.171498,-65.360010,-51.888524,-51.295252,-51.291180,-51.684160,-51.137694,-52.870980,-57.288349,-55.621703,-49.043241,-50.257413,-53.501922,-52.511830,-58.193871,-54.947307,-58.386077,-49.161546,-50.454663,-52.341503,-57.778528,-51.269053,-58.910305,-54.727628,-52.861011,-50.319363,-51.442533,-47.403642,-59.965135,-50.889065,-52.283797,-47.810230,-49.001606,-48.645030,-46.878464,-51.758265,-62.510162,-52.318245,-50.435184,-48.858873,-48.796227,-47.091811,-47.024602,-48.084727,-55.295629,-48.282087,-48.346255,-56.376593,-53.807786,-49.299486,-60.967262,-51.890486,-48.500028,-48.597289,-46.144141,-46.194705,-48.744876,-47.478626,-45.615861,-49.803425,-45.189053,-47.917125,-45.346784,-47.216217,-50.111424,-45.892217,-47.302022,-50.913816,0,Fileset 1: TS pulse compressed wideband pings T1
51.000,-42.533411,-44.980405,-47.302783,-44.992990,-43.238398,-40.905783,-43.413005,-41.518874,-36.406471,-35.978536,-33.536624,-34.456943,-36.244705,-43.574801,-44.059318,-44.547467,-43.297897,-39.794852,-39.723651,-37.628952,-38.379610,-34.206479,-33.881468,-33.946434,-34.090262,-34.526797,-33.558060,-34.403061,-35.611286,-36.457708,-43.026774,-40.803429,-45.756256,-45.097380,-44.108007,-47.255048,-44.190014,-46.429536,-40.293656,-34.387661,-33.559390,-33.872228,-35.336456,-34.891861,-46.826429,-47.797817,-45.120775,-45.774983,-47.646825,-52.591388,-51.493824,-45.874522,-46.195158,-46.631865,-54.555940,-57.053423,-57.352783,-48.361845,-52.532780,-53.426562,-50.457371,-49.776987,-50.310868,-60.907520,-51.008519,-51.275397,-51.351547,-51.183356,-50.502760,-51.535265,-55.331519,-57.189015,-49.156076,-50.472326,-53.331355,-52.127847,-58.617357,-55.002464,-58.767377,-48.786378,-49.889254,-51.897203,-56.609379,-50.197038,-59.576193,-56.233512,-51.193938,-50.113071,-50.762642,-46.974895,-58.099811,-52.035839,-51.083185,-48.279437,-49.424519,-48.664385,-47.065395,-51.412006,-60.203673,-53.659351,-51.066375,-48.798194,-48.064651,-46.619419,-46.826697,-47.669065,-53.359945,-48.292742,-48.441330,-56.783251,-52.587530,-49.751271,-61.566982,-53.059641,-47.883530,-48.214103,-46.599260,-46.327046,-48.541068,-47.011512,-46.241621,-48.228428,-44.566616,-49.017806,-45.638915,-47.750342,-50.686809,-46.030189,-47.262389,-50.100939,0,Fileset 1: TS pulse compressed wideband pings T1
51.500,-42.758156,-44.903821,-46.821707,-44.946572,-43.429638,-40.997266,-43.265412,-41.761888,-36.660085,-36.120294,-33.791108,-34.496400,-35.998510,-43.488138,-43.473865,-43.793060,-42.886019,-39.516859,-39.530096,-37.349658,-38.048226,-34.186012,-33.902929,-34.116795,-34.280424,-34.668749,-33.739163,-34.298551,-35.566668,-36.261293,-42.544719,-40.364937,-44.968117,-44.670955,-44.091098,-46.288174,-43.410323,-46.036162,-39.909668,-34.403355,-33.641557,-33.978147,-35.405025,-35.133850,-46.601886,-47.185651,-44.763352,-45.677130,-47.961468,-52.715262,-50.379395,-46.088197,-46.641311,-46.857917,-52.791924,-54.510125,-56.762873,-48.231869,-51.531530,-52.127774,-49.703145,-49.352674,-49.553974,-56.546262,-50.512901,-51.202117,-51.397798,-50.824750,-50.085570,-50.624639,-53.806429,-58.814699,-49.666211,-51.066807,-52.916729,-52.252289,-59.618449,-55.484762,-59.385155,-48.601124,-49.648899,-51.701019,-54.806341,-49.601200,-59.829036,-58.029413,-49.901248,-50.431527,-50.432659,-46.790262,-55.665617,-53.619467,-50.070953,-49.211675,-50.305171,-49.153967,-47.661395,-51.083936,-57.175845,-55.770657,-52.035669,-49.117135,-47.760946,-46.425376,-46.948579,-47.580682,-51.819092,-48.652555,-48.684551,-56.549144,-51.354367,-50.551620,-59.028925,-54.615174,-47.619076,-48.035054,-47.387774,-46.216974,-47.999814,-46.429645,-47.198722,-46.768573,-44.098594,-50.276158,-46.063429,-48.570542,-50.931894,-46.404909,-47.549719,-49.572445,0,Fileset 1: TS pulse compressed wideband pings T1
52.000,-42.913558,-44.672393,-46.164568,-44.775289,-43.561670,-41.088873,-43.014610,-41.914497,-36.911202,-36.165011,-34.026621,-34.536969,-35.833137,-43.146152,-43.022050,-43.057122,-42.343211,-39.381912,-39.428478,-37.143378,-37.816702,-34.172922,-33.971300,-34.290280,-34.426843,-34.776610,-33.910598,-34.295725,-35.566757,-36.142847,-41.956081,-40.083047,-44.352115,-44.068213,-43.745589,-45.518279,-42.796727,-45.323300,-39.615705,-34.460024,-33.751831,-34.045988,-35.443787,-35.281689,-45.992454,-46.455357,-44.444089,-45.313480,-47.806561,-51.877679,-49.251900,-46.427817,-47.079068,-47.265303,-51.588594,-52.738050,-55.273862,-48.104660,-50.823455,-51.385002,-49.261342,-49.116104,-48.932299,-53.603418,-50.312219,-51.025475,-51.294853,-50.719794,-49.953535,-50.105141,-52.725567,-58.721513,-50.432529,-51.953841,-52.182910,-52.810205,-60.843085,-56.148687,-60.193012,-48.526807,-49.592349,-51.637909,-53.010642,-49.329611,-59.059678,-58.592938,-49.008769,-51.123203,-50.385298,-46.727890,-53.583803,-55.043250,-49.221570,-50.454222,-51.478112,-50.027392,-48.579858,-50.759223,-54.781936,-58.234540,-52.886941,-49.671631,-47.771411,-46.410058,-47.242174,-47.756550,-50.692059,-49.186692,-48.881901,-55.551574,-50.236710,-51.474119,-55.916667,-55.924778,-47.657686,-48.010985,-48.275828,-45.734795,-47.327334,-45.818781,-48.116711,-45.633909,-43.724647,-51.111038,-46.308089,-49.500738,-50.669337,-46.780074,-48.040905,-49.380942,0,Fileset 1: TS pulse compressed wideband pings T1
52.500,-43.020785,-44.307806,-45.454881,-44.607839,-43.658885,-41.110513,-42.793964,-41.996999,-37.087389,-36.159094,-34.168884,-34.529072,-35.725053,-42.652443,-42.726012,-42.431040,-41.766519,-39.299153,-39.351531,-37.010678,-37.675515,-34.099329,-33.996905,-34.374867,-34.481972,-34.823238,-34.000276,-34.326670,-35.526312,-36.061910,-41.401316,-39.933005,-43.917320,-43.463586,-43.172669,-44.999996,-42.352294,-44.547271,-39.436822,-34.501254,-33.812891,-34.030650,-35.468977,-35.341204,-45.224656,-45.806265,-44.174062,-44.818658,-47.289474,-50.788382,-48.235428,-46.787541,-47.301047,-47.801860,-50.880539,-51.592942,-53.724864,-47.962309,-50.432050,-51.112963,-49.065625,-48.995931,-48.483997,-51.644274,-50.315424,-50.760236,-51.011179,-50.930514,-50.161791,-49.896429,-52.090230,-56.619533,-51.312617,-53.023209,-51.286620,-53.733328,-61.417093,-56.793059,-61.320148,-48.537060,-49.654248,-51.663265,-51.479181,-49.268894,-57.702846,-56.955780,-48.501430,-52.132660,-50.589572,-46.736845,-52.004784,-55.405835,-48.526931,-51.900695,-52.792432,-51.262791,-49.771384,-50.504701,-53.073144,-59.546001,-53.099119,-50.354600,-48.031909,-46.497074,-47.595976,-48.121457,-49.925685,-49.732435,-48.928839,-54.218682,-49.296927,-52.225044,-53.484487,-56.086474,-47.942070,-48.082965,-48.993727,-44.980728,-46.748897,-45.289384,-48.584788,-44.834057,-43.404843,-51.042711,-46.160585,-50.373830,-50.065322,-46.982154,-48.568932,-49.568801,0,Fileset 1: TS pulse compressed wideband pings T1
53.000,-43.106666,-43.821075,-44.688766,-44.473893,-43.733877,-41.040946,-42.682586,-42.046034,-37.192210,-36.176272,-34.220941,-34.483004,-35.690297,-42.161441,-42.593593,-41.978210,-41.274354,-39.229904,-39.288175,-36.987406,-37.640587,-33.977548,-33.971725,-34.382544,-34.502958,-34.870209,-34.030060,-34.387953,-35.443381,-36.031711,-41.004792,-39.915167,-43.672248,-42.991642,-42.563321,-44.745342,-42.072715,-43.904865,-39.397609,-34.507125,-33.800585,-33.937107,-35.498525,-35.354723,-44.493024,-45.330416,-43.962798,-44.343959,-46.639008,-49.874841,-47.380448,-47.116336,-47.200047,-48.434163,-50.580835,-50.945204,-52.503757,-47.821092,-50.371453,-51.234101,-49.050817,-48.956361,-48.237547,-50.346625,-50.396996,-50.427367,-50.582561,-51.461475,-50.746300,-49.863306,-51.854497,-54.199493,-52.172498,-54.077783,-50.441657,-55.006094,-60.202609,-57.216598,-62.682374,-48.670859,-49.836914,-51.805357,-50.271780,-49.385040,-56.371170,-54.577199,-48.354461,-53.490637,-51.034353,-46.797180,-50.861263,-54.353037,-47.989955,-53.409674,-54.060031,-52.901322,-51.165725,-50.371727,-51.887648,-58.450996,-52.522802,-51.101060,-48.560392,-46.675615,-47.976633,-48.642613,-49.514313,-50.173082,-48.849844,-52.929004,-48.591244,-52.493828,-51.737954,-55.100876,-48.453334,-48.188081,-49.303886,-44.163248,-46.410859,-44.922534,-48.402316,-44.344567,-43.136132,-50.228745,-45.645425,-51.067548,-49.390317,-46.925484,-48.888446,-50.126562,0,Fileset 1: TS pulse compressed wideband pings T1
53.500,-43.173278,-43.170970,-43.773940,-44.239218,-43.745054,-40.867289,-42.639244,-42.024706,-37.225475,-36.240220,-34.199866,-34.394931,-35.695621,-41.749964,-42.541124,-41.669165,-40.907299,-39.096265,-39.183811,-37.041812,-37.661599,-33.797113,-33.862752,-34.304709,-34.518440,-34.931466,-33.990832,-34.422610,-35.284106,-35.999597,-40.775359,-39.954213,-43.542270,-42.671815,-42.017506,-44.666770,-41.873103,-43.444567,-39.452405,-34.436832,-33.699606,-33.784621,-35.532140,-35.365770,-43.883807,-45.021443,-43.762190,-43.956425,-46.016867,-49.199353,-46.658940,-47.336304,-46.775905,-49.082085,-50.562152,-50.673888,-51.654857,-47.652502,-50.582210,-51.617707,-49.078011,-48.930480,-48.165623,-49.485066,-50.350685,-50.013230,-50.040361,-52.184254,-51.655172,-49.809809,-51.926219,-52.162977,-52.771049,-54.598693,-49.755203,-56.676725,-57.692153,-57.173868,-63.379518,-48.923248,-50.074838,-52.054547,-49.357594,-49.622685,-55.348917,-52.456359,-48.491631,-55.226355,-51.734512,-46.882095,-50.077658,-52.638293,-47.602243,-54.542696,-54.936777,-54.909242,-52.514988,-50.354982,-51.080262,-56.399232,-51.462720,-51.792498,-49.359908,-46.887261,-48.303930,-49.226362,-49.420851,-50.339690,-48.669079,-51.810314,-48.123273,-52.062394,-50.498272,-53.720890,-49.080539,-48.163452,-49.064198,-43.407695,-46.333192,-44.695276,-47.690169,-44.067075,-42.864379,-49.146984,-44.899671,-51.457485,-48.799658,-46.584523,-48.698425,-50.940613,0,Fileset 1: TS pulse compressed wideband pings T1
54.000,-43.212530,-42.348884,-42.678398,-43.687229,-43.616125,-40.623997,-42.567515,-41.880992,-37.211333,-36.348712,-34.154451,-34.284538,-35.704748,-41.473228,-42.459070,-41.454214,-40.682119,-38.849749,-39.002644,-37.126059,-37.680145,-33.578228,-33.673304,-34.161858,-34.570987,-35.023640,-33.900651,-34.386820,-35.047430,-35.916894,-40.692130,-39.966890,-43.430283,-42.502747,-41.598977,-44.647709,-41.657694,-43.178045,-39.540808,-34.282767,-33.530836,-33.614444,-35.557874,-35.408550,-43.442347,-44.850831,-43.524631,-43.680338,-45.510161,-48.695151,-46.039223,-47.396507,-46.157734,-49.625251,-50.679662,-50.698879,-51.154743,-47.423510,-50.942495,-52.086720,-48.992991,-48.857457,-48.215945,-48.922639,-49.977645,-49.523799,-49.439906,-52.798427,-52.688327,-49.535951,-52.173044,-50.571773,-52.876474,-54.082080,-49.277729,-58.928498,-55.092481,-56.593996,-62.227984,-49.274566,-50.270650,-52.384972,-48.718122,-49.929161,-54.789055,-50.778256,-48.820934,-57.214268,-52.777953,-46.969652,-49.617001,-50.982971,-47.368663,-54.615585,-55.099191,-56.847023,-53.284349,-50.411201,-50.590417,-54.570294,-50.331549,-52.292815,-50.420464,-47.072312,-48.490146,-49.770290,-49.627276,-50.125343,-48.437192,-50.917488,-47.898660,-51.091403,-49.655444,-52.452836,-49.634845,-47.868980,-48.423280,-42.803938,-46.490681,-44.552767,-46.781179,-43.891963,-42.546562,-48.148336,-44.110866,-51.526245,-48.367525,-46.037591,-47.937478,-51.691612,0,Fileset 1: TS pulse compressed wideband pings T1
