Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
2,"Region 2","070kHz_FishTracks",145,0.020224,400,404,0.000000,20220725, 00:31:56.7800,999.00000000,999.00000000,0.00013296541530,5,-35.475819,13.241375,0.3784,0.011706,0.463000,0.1752,0.020224,15.000000,13.202490,13.209472,13.195814,0.013658,1.730876,1.742581,1.740240,1.751099,1.762805,1.760464
5,"Region 5","070kHz_FishTracks",145,0.020224,2506,2534,0.000000,20220725, 00:36:02.5390,999.00000000,999.00000000,0.00000350355393,22,-50.389602,12.686210,0.3190,-0.058528,3.156000,1.0067,0.020224,15.000000,12.646753,12.676795,12.611808,-0.060872,2.269333,2.327861,2.294359,2.289557,2.348085,2.314583
7,"Region 7","070kHz_FishTracks",145,0.020224,2542,2667,0.000000,20220725, 00:36:12.0580,999.00000000,999.00000000,0.00000411116590,92,-50.425486,12.571305,0.3339,-0.187290,14.303000,4.7760,0.020224,15.000000,12.536594,12.605505,12.395567,-0.180619,2.339567,2.550268,2.424758,2.359791,2.570491,2.444981
8,"Region 8","070kHz_FishTracks",145,0.020224,2682,3002,0.000000,20220725, 00:36:39.2710,999.00000000,999.00000000,0.00004180315405,268,-44.437280,12.567359,0.4822,0.234112,36.332000,17.5189,0.020224,15.000000,12.548132,12.708787,12.291344,0.236429,2.257628,2.655618,2.420449,2.277851,2.675842,2.440672
9,"Region 9","070kHz_FishTracks",145,0.020224,3029,3089,0.000000,20220725, 00:37:03.7650,999.00000000,999.00000000,0.00000118076615,45,-53.443231,12.489355,0.4302,-0.035117,6.801000,2.9260,0.020224,15.000000,12.479067,12.513777,12.418254,-0.033848,2.456623,2.538562,2.495674,2.476847,2.558786,2.515897
10,"Region 10","070kHz_FishTracks",145,0.020224,3098,3232,0.000000,20220725, 00:37:15.7770,999.00000000,999.00000000,0.00000089714271,93,-55.121004,12.337451,0.5063,-0.070234,15.360000,7.7764,0.020224,15.000000,12.316818,12.467087,12.206581,-0.098712,2.503445,2.737557,2.643522,2.523669,2.757781,2.663746
14,"Region 14","070kHz_FishTracks",145,0.020224,4377,4383,0.000000,20220725, 00:39:39.3030,999.00000000,999.00000000,0.00000649568217,6,-48.655273,12.255763,1.1826,0.011706,0.687000,0.8124,0.020224,15.000000,12.226573,12.272558,12.193212,0.010994,2.690735,2.749263,2.722507,2.710959,2.769487,2.742731
15,"Region 15","070kHz_FishTracks",145,0.020224,4406,4437,0.000000,20220725, 00:39:43.9490,999.00000000,999.00000000,0.00000340565674,32,-48.518137,12.705331,0.6879,0.327757,3.508000,2.4132,0.020224,15.000000,12.684787,12.812147,12.485642,0.326505,2.128866,2.456623,2.276283,2.149090,2.476847,2.296507
18,"Region 18","070kHz_FishTracks",145,0.020224,6237,6244,0.000000,20220725, 00:43:03.6130,999.00000000,999.00000000,0.00000023063800,5,-56.388756,13.370136,0.4375,-0.023411,0.731000,0.3198,0.020224,15.000000,13.362290,13.393559,13.315436,-0.018577,1.578703,1.660642,1.621136,1.598927,1.680866,1.641359
19,"Region 19","070kHz_FishTracks",145,0.020224,6315,6321,0.000000,20220725, 00:43:11.8470,999.00000000,999.00000000,0.00000043305239,5,-56.223098,12.550744,0.2043,-0.058528,0.637000,0.1301,0.020224,15.000000,12.513760,12.546902,12.488812,-0.058089,2.398095,2.456623,2.424851,2.418319,2.476847,2.445074
20,"Region 20","070kHz_FishTracks",145,0.020224,6372,6388,0.000000,20220725, 00:43:18.3560,999.00000000,999.00000000,0.00000031729506,9,-56.131639,12.099689,0.3801,-0.093645,1.684000,0.6401,0.020224,15.000000,12.068782,12.119612,12.007170,-0.094849,2.831202,2.936552,2.891452,2.851426,2.956776,2.911675
21,"Region 21","070kHz_FishTracks",145,0.020224,6395,6424,0.000000,20220725, 00:43:21.3760,999.00000000,999.00000000,0.00000046692842,19,-55.864748,11.976677,0.3640,-0.081939,3.054000,1.1116,0.020224,15.000000,11.955188,12.014883,11.922822,-0.085800,2.948258,3.030197,3.001909,2.968482,3.050421,3.022132
22,"Region 22","070kHz_FishTracks",145,0.020224,6512,6518,0.000000,20220725, 00:43:32.4630,999.00000000,999.00000000,0.00000043970763,7,-55.532880,14.319293,0.8994,0.175584,0.627000,0.5639,0.020224,15.000000,14.286868,14.370250,14.178476,0.191774,0.583727,0.759311,0.662322,0.603951,0.779535,0.682545
23,"Region 23","070kHz_FishTracks",145,0.020224,6605,6645,0.000000,20220725, 00:43:43.9170,999.00000000,999.00000000,0.00000044222287,24,-55.883084,11.857773,0.3892,-0.046822,4.162000,1.6198,0.020224,15.000000,11.841764,11.894225,11.804045,-0.036406,3.077020,3.158959,3.119702,3.097243,3.179183,3.139926
24,"Region 24","070kHz_FishTracks",145,0.020224,6661,6682,0.000000,20220725, 00:43:48.7330,999.00000000,999.00000000,0.00016306970652,18,-37.973887,11.942313,0.6305,0.011706,2.199000,1.3864,0.020224,15.000000,11.918619,11.943503,11.890812,-0.005377,3.018492,3.065314,3.041903,3.038715,3.085538,3.062127
28,"Region 28","070kHz_FishTracks",145,0.020224,9587,9615,0.000000,20220725, 00:49:18.3880,999.00000000,999.00000000,0.00001894943326,29,-45.196869,12.973841,0.2662,0.280934,3.608000,0.9604,0.020224,15.000000,12.940248,13.074735,12.788127,0.286609,1.871343,2.152277,2.007774,1.891567,2.172501,2.027997
29,"Region 29","070kHz_FishTracks",145,0.020224,10673,10713,0.000000,20220725, 00:51:35.7740,999.00000000,999.00000000,0.00000384320041,41,-45.532095,14.950050,0.2365,-0.023411,4.579000,1.0830,0.020224,15.000000,14.909604,14.922743,14.901218,-0.007643,0.021858,0.045269,0.031565,0.042082,0.065493,0.051789
30,"Region 30","070kHz_FishTracks",145,0.020224,10953,10978,0.000000,20220725, 00:52:07.4710,999.00000000,999.00000000,0.00000529615522,26,-47.705220,12.212993,0.5047,0.234112,2.866000,1.4466,0.020224,15.000000,12.184377,12.413064,12.153270,0.242337,2.538562,2.796085,2.768622,2.558786,2.816309,2.788846
35,"Region 35","070kHz_FishTracks",145,0.020224,12715,12734,0.000000,20220725, 00:55:27.9370,999.00000000,999.00000000,0.00000120233834,19,-53.542424,12.886017,0.5678,-0.105350,2.163000,1.2281,0.020224,15.000000,12.858284,12.934664,12.822460,-0.112204,2.023516,2.128866,2.092286,2.043739,2.149090,2.112510
36,"Region 36","070kHz_FishTracks",145,0.020224,12748,12756,0.000000,20220725, 00:55:31.1420,999.00000000,999.00000000,0.00000173639341,8,-52.684262,12.764957,0.7636,-0.035117,0.922000,0.7040,0.020224,15.000000,12.729242,12.749933,12.695510,-0.042834,2.199100,2.245922,2.214707,2.219323,2.266146,2.234931
37,"Region 37","070kHz_FishTracks",145,0.020224,13478,13492,0.000000,20220725, 00:56:53.8970,999.00000000,999.00000000,0.00000066248653,6,-54.689014,12.382574,0.2592,0.011706,1.546000,0.4008,0.020224,15.000000,12.347922,12.354693,12.341269,0.005104,2.597090,2.608796,2.599821,2.617314,2.629019,2.620045
