Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",329,0.020224,1529,1553,0.196402,20220728, 17:35:45.7120,45.68583475,-78.36240218,0.00063132018800,18,-33.405692,14.778970,1.1339,0.362874,4.810000,5.4541,0.020224,16.000000,14.768489,14.953541,14.500354,0.366996,1.021858,1.466671,1.214532,1.042082,1.486895,1.234756
2,"Region 2","070kHz_FishTracks",329,0.020224,1650,1666,0.208649,20220728, 17:36:09.7230,45.68580580,-78.36227047,0.00058032908156,17,-33.016542,14.463302,0.9651,0.222406,3.188000,3.0767,0.020224,16.000000,14.449172,14.569412,14.344414,0.224997,1.396437,1.618844,1.518313,1.416661,1.639067,1.538537
3,"Region 3","070kHz_FishTracks",329,0.020224,1698,1707,0.210344,20220728, 17:36:18.5100,45.68580881,-78.36225568,0.00002612580849,6,-44.179300,14.454465,0.7276,-0.035117,1.819000,1.3235,0.020224,16.000000,14.442620,14.493746,14.422709,-0.028550,1.478376,1.548610,1.519346,1.498600,1.568834,1.539570
4,"Region 4","070kHz_FishTracks",329,0.020224,1725,1748,0.214401,20220728, 17:36:25.3100,45.68583884,-78.36218556,0.00005382652680,19,-43.113154,14.772467,1.2246,0.163878,4.586000,5.6160,0.020224,16.000000,14.760139,14.815383,14.637673,0.169607,1.150620,1.326204,1.200368,1.170843,1.346427,1.220592
5,"Region 5","070kHz_FishTracks",329,0.020224,1858,1874,0.225470,20220728, 17:36:52.0180,45.68583118,-78.36210121,0.00009559600333,8,-40.756282,14.662727,0.9480,0.222406,3.198000,3.0318,0.020224,16.000000,14.650118,14.734428,14.519314,0.213954,1.232559,1.454965,1.307612,1.252783,1.475189,1.327836
6,"Region 6","070kHz_FishTracks",329,0.020224,2144,2166,0.267021,20220728, 17:37:51.0260,45.68593010,-78.36191398,0.00020034828109,13,-37.051659,14.005300,1.1538,0.198995,4.391000,5.0662,0.020224,16.000000,13.990086,14.102726,13.876999,0.196525,1.864661,2.087068,1.977646,1.884885,2.107291,1.997869
7,"Region 7","070kHz_FishTracks",329,0.020224,2798,2865,0.364433,20220728, 17:40:09.9110,45.68626013,-78.36166245,0.00008362920784,51,-43.172698,14.878277,0.6834,0.327757,13.387000,9.1483,0.020224,16.000000,14.871577,15.039494,14.476576,0.327899,0.939919,1.490082,1.120065,0.960143,1.510306,1.140288
8,"Region 8","070kHz_FishTracks",329,0.020224,2872,2943,0.367790,20220728, 17:40:25.1120,45.68625897,-78.36164966,0.00000814543687,60,-49.860958,14.941028,0.7008,0.023411,15.000000,10.5127,0.020224,16.000000,14.931144,15.047414,14.796652,0.023565,0.928213,1.174031,1.035677,0.948437,1.194255,1.055901
9,"Region 9","070kHz_FishTracks",329,0.020224,3109,3184,0.383448,20220728, 17:41:14.3110,45.68631111,-78.36151241,0.00001313128627,62,-47.702376,14.763216,1.0186,0.140467,15.001000,15.2807,0.020224,16.000000,14.757408,14.864809,14.563267,0.144309,1.115503,1.408143,1.218158,1.135727,1.428367,1.238382
10,"Region 10","070kHz_FishTracks",329,0.020224,4402,4419,0.516005,20220728, 17:45:33.7110,45.68643583,-78.36090721,0.00001142933875,11,-46.885167,14.552189,1.1200,-0.070234,3.382000,3.7879,0.020224,16.000000,14.538085,14.607047,14.487206,-0.070641,1.361320,1.478376,1.433830,1.381544,1.498600,1.454054
11,"Region 11","070kHz_FishTracks",329,0.020224,4434,4482,0.520997,20220728, 17:45:43.4120,45.68644663,-78.36088073,0.00005308519014,24,-43.836521,14.629561,1.1418,0.386285,9.591000,10.9510,0.020224,16.000000,14.615748,14.780843,14.348848,0.385815,1.185736,1.618844,1.346748,1.205960,1.639067,1.366972
12,"Region 12","070kHz_FishTracks",329,0.020224,4866,4877,0.553445,20220728, 17:47:07.7100,45.68683620,-78.36095121,0.00001743594439,7,-47.112619,14.715611,0.6679,-0.093645,2.196000,1.4668,0.020224,16.000000,14.699547,14.735384,14.637249,-0.094911,1.232559,1.326204,1.261823,1.252783,1.346427,1.282047
13,"Region 13","070kHz_FishTracks",329,0.020224,5172,5187,0.564832,20220728, 17:48:10.7100,45.68693886,-78.36098294,0.00000143816296,7,-53.374454,14.829323,0.3815,-0.105350,3.011000,1.1487,0.020224,16.000000,14.815292,14.876463,14.767725,-0.108738,1.092092,1.197442,1.142206,1.112315,1.217666,1.162430
14,"Region 14","070kHz_FishTracks",329,0.020224,5232,5246,0.567302,20220728, 17:48:22.7220,45.68695803,-78.36096633,0.00001111196843,6,-49.932936,14.665166,0.3447,0.058528,2.787000,0.9608,0.020224,16.000000,14.647629,14.684558,14.615780,0.057217,1.279381,1.349615,1.312937,1.299605,1.369839,1.333161
16,"Region 16","070kHz_FishTracks",329,0.020224,5419,5569,0.578822,20220728, 17:49:15.5100,45.68703748,-78.36090578,0.00000301284195,106,-53.193166,14.903548,0.9137,0.035117,30.587000,27.9487,0.020224,16.000000,14.897034,15.044902,14.721863,0.020308,0.928213,1.255970,1.082750,0.948437,1.276194,1.102974
17,"Region 17","070kHz_FishTracks",329,0.020224,5662,5687,0.586227,20220728, 17:49:52.2110,45.68699216,-78.36089078,0.00000206331565,17,-53.308796,14.908114,0.9326,0.000000,5.010000,4.6725,0.020224,16.000000,14.898088,14.947644,14.824177,-0.000199,1.021858,1.150620,1.063728,1.042082,1.170843,1.083952
18,"Region 18","070kHz_FishTracks",329,0.020224,5694,5714,0.587729,20220728, 17:49:58.9150,45.68697596,-78.36087024,0.00000606607597,12,-49.187897,14.862210,0.6777,-0.093645,4.705000,3.1888,0.020224,16.000000,14.849429,14.894768,14.794906,-0.093590,1.068680,1.174031,1.116060,1.088904,1.194255,1.136284
19,"Region 19","070kHz_FishTracks",329,0.020224,5758,5765,0.589257,20220728, 17:50:10.3340,45.68697567,-78.36086441,0.00001067689539,7,-46.162282,14.693872,0.6088,-0.023411,1.409000,0.8578,0.020224,16.000000,14.679659,14.720080,14.654922,-0.020084,1.244264,1.314498,1.286697,1.264488,1.334722,1.306921
20,"Region 20","070kHz_FishTracks",329,0.020224,6283,6326,0.623535,20220728, 17:52:01.3200,45.68724129,-78.36127902,0.00000112152321,31,-53.675277,14.867245,0.7785,-0.081939,8.600000,6.6953,0.020224,16.000000,14.853840,14.913158,14.804690,-0.083859,1.056975,1.162325,1.117232,1.077199,1.182549,1.137456
21,"Region 21","070kHz_FishTracks",329,0.020224,6428,6439,0.632339,20220728, 17:52:27.9170,45.68720230,-78.36118875,0.00000391454201,7,-52.165988,14.725645,0.4981,0.152173,2.200000,1.0957,0.020224,16.000000,14.707951,14.777973,14.628648,0.149325,1.185736,1.337909,1.278406,1.205960,1.358133,1.298629
22,"Region 22","070kHz_FishTracks",329,0.020224,7316,7325,0.688187,20220728, 17:55:29.0130,45.68742650,-78.36136696,0.00000546233702,5,-45.772561,14.896547,0.2926,-0.046822,1.785000,0.5223,0.020224,16.000000,14.881192,14.911677,14.859071,-0.052606,1.056975,1.103797,1.082727,1.077199,1.124021,1.102951
23,"Region 23","070kHz_FishTracks",329,0.020224,7656,7679,0.710859,20220728, 17:56:39.9250,45.68736074,-78.36148871,0.00000750681124,11,-47.533514,14.881010,0.6520,-0.035117,4.613000,3.0077,0.020224,16.000000,14.864521,14.886082,14.815325,-0.038079,1.080386,1.150620,1.102090,1.100610,1.170843,1.122314
24,"Region 24","070kHz_FishTracks",329,0.020224,8099,8168,0.735844,20220728, 17:58:15.4170,45.68740326,-78.36168328,0.00031491067067,54,-38.369135,14.261106,0.9590,-2.060186,13.802000,13.2360,0.020224,16.000000,14.251652,14.758915,12.627396,-2.056284,1.220853,3.339567,1.781301,1.241077,3.359791,1.801524
25,"Region 25","070kHz_FishTracks",329,0.020224,8752,8795,0.847369,20220728, 18:00:26.0180,45.68718371,-78.36226866,0.00000398244246,26,-51.724095,14.866562,1.2902,-0.058528,8.806000,11.3615,0.020224,16.000000,14.854402,14.916233,14.735142,-0.060268,1.056975,1.232559,1.116168,1.077199,1.252783,1.136392
