Region_ID,Region_name,Region_class,Process_ID,Ping_date,Ping_time,Target_range,TS_comp,TS_uncomp,Angle_minor_axis,Angle_major_axis,Distance_minor_axis,Distance_major_axis,PulseLengthDeterminationLevel,Samples_above_PLDL,StandDev_Angles_Minor_Axis,StandDev_Angles_Major_Axis,PulseLength_Normalized_6dB,PulseLength_Normalized_12dB,PulseLength_Normalized_18dB,PulseLength_Normalized_PLDL,Pulse_Start_Normalized_6dB,Pulse_Start_Normalized_12dB,Pulse_Start_Normalized_18dB,Pulse_Start_Normalized_PLDL,Target_on_axis_depth,Pulse_duration,Target_true_depth,Target_latitude,Target_longitude,Target_northing,Target_easting,Target_length,Target_length_manual,Target_perimeter,Target_area,Target_thickness,Target_compactness,Target_intensity_variation,Ping_number,Target_length_across_beams,Target_range_extent,Target_class,Target_orientation,Target_perimeter_edge_midpoints,Target_compactness_edge_midpoints,Target_area_edge_midpoints
14,"Region 14","070kHz_FishTracks",132,20220721, 20:57:29.4800,12.290880,-37.557393,-47.173746,3.3636,-3.1787,0.720025,-0.680363,6.000000,2,0.040283,0.001503,0.636689,3.183446,5.730203,0.636689,-0.636689,-1.273378,-3.183446,-0.636689,12.290880,0.512000,12.250894,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,205,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
14,"Region 14","070kHz_FishTracks",132,20220721, 20:57:29.6040,12.208941,-31.781649,-39.057847,3.3327,-2.1089,0.709276,-0.448526,6.000000,2,0.083212,0.048654,0.636689,1.273378,1.910068,0.636689,0.000000,-0.636689,-1.273378,0.000000,12.208941,0.512000,12.180065,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,206,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
14,"Region 14","070kHz_FishTracks",132,20220721, 20:57:29.7290,12.162118,-33.084958,-39.102315,3.3023,-1.2378,0.700423,-0.262286,6.000000,2,0.005500,0.041586,0.636689,0.636689,2.546757,0.636689,0.000000,0.000000,-0.636689,0.000000,12.162118,0.512000,12.139099,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,207,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
14,"Region 14","070kHz_FishTracks",132,20220721, 20:57:29.8560,12.150413,-37.355535,-41.780839,2.6896,-1.4049,0.569983,-0.297562,6.000000,3,0.149508,0.007697,1.273378,1.273378,2.546757,1.273378,-0.636689,-0.636689,-1.910068,-0.636689,12.150413,0.512000,12.133388,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,208,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
14,"Region 14","070kHz_FishTracks",132,20220721, 20:57:29.9910,12.173824,-38.750614,-44.204133,2.6443,-2.157,0.561237,-0.457708,6.000000,2,0.053955,0.011253,0.636689,2.546757,2.546757,0.636689,-0.636689,-0.636689,-0.636689,-0.636689,12.173824,0.512000,12.152263,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,209,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
14,"Region 14","070kHz_FishTracks",132,20220721, 20:57:30.1140,12.232352,-35.577633,-44.106514,2.8437,-3.2827,0.605866,-0.699586,6.000000,2,0.087796,0.031603,0.636689,1.273378,3.183446,0.636689,-0.636689,-0.636689,-0.636689,-0.636689,12.232352,0.512000,12.197292,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,210,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
14,"Region 14","070kHz_FishTracks",132,20220721, 20:57:36.0490,12.150413,-35.523300,-42.133591,2.8853,-2.4382,0.611053,-0.516253,6.000000,2,0.068487,0.036631,0.636689,0.636689,4.456825,0.636689,-0.636689,-0.636689,-1.910068,-0.636689,12.150413,0.512000,12.124052,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,257,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
14,"Region 14","070kHz_FishTracks",132,20220721, 20:57:36.1730,12.138707,-35.288234,-38.729478,1.9789,-1.828,0.418951,-0.386977,6.000000,2,0.000130,0.002626,0.636689,1.273378,4.456825,0.636689,0.000000,-0.636689,-1.273378,0.000000,12.138707,0.512000,12.125302,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,258,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
14,"Region 14","070kHz_FishTracks",132,20220721, 20:57:36.3010,12.150413,-37.573477,-39.837917,1.2191,-1.8104,0.258377,-0.383767,6.000000,2,0.010578,0.005256,0.636689,0.636689,1.273378,0.636689,0.000000,0.000000,-0.636689,0.000000,12.150413,0.512000,12.141602,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,259,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
14,"Region 14","070kHz_FishTracks",132,20220721, 20:57:36.4380,12.197235,-36.304710,-38.848892,0.29622,-2.292,0.063010,-0.487784,6.000000,2,0.009849,0.036622,0.636689,0.636689,0.636689,0.636689,-0.636689,-0.636689,-0.636689,-0.636689,12.197235,0.512000,12.187315,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,260,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
