Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",146,0.020224,135,148,0.000000,20220726, 17:30:10.2160,999.00000000,999.00000000,0.00006456939730,9,-42.512254,12.986713,0.4409,0.081939,2.610000,1.1507,0.020224,14.600000,12.949750,12.998469,12.874506,0.082021,1.541576,1.670338,1.584218,1.561800,1.690562,1.604442
2,"Region 2","070kHz_FishTracks",146,0.020224,280,393,0.000000,20220726, 17:30:49.3160,999.00000000,999.00000000,0.00001313786063,97,-46.756138,13.406291,0.4174,-0.023411,22.589000,9.4279,0.020224,14.600000,13.381488,13.518975,13.172494,-0.023735,1.049941,1.377698,1.179011,1.070165,1.397922,1.199235
3,"Region 3","070kHz_FishTracks",146,0.020224,404,707,0.000000,20220726, 17:31:33.1140,999.00000000,999.00000000,0.00001352423672,274,-46.827729,13.476905,0.4968,0.714042,60.799000,30.2063,0.020224,14.600000,13.459004,13.830176,13.111464,0.718712,0.722184,1.436226,1.100922,0.742408,1.456450,1.121146
4,"Region 4","070kHz_FishTracks",146,0.020224,711,769,0.000000,20220726, 17:32:10.3160,999.00000000,999.00000000,0.00000850355412,45,-48.993952,13.557946,0.3853,0.000000,11.598000,4.4688,0.020224,14.600000,13.523520,13.578530,13.454775,0.004013,0.968002,1.085058,1.026232,0.988226,1.105282,1.046456
5,"Region 5","070kHz_FishTracks",146,0.020224,779,841,0.000000,20220726, 17:32:24.3170,999.00000000,999.00000000,0.00000973673075,47,-47.836746,13.528436,0.2886,0.070234,12.399000,3.5789,0.020224,14.600000,13.493169,13.566358,13.399276,0.068123,0.979708,1.143586,1.054308,0.999931,1.163810,1.074531
6,"Region 6","070kHz_FishTracks",146,0.020224,852,1682,0.000000,20220726, 17:33:55.8170,999.00000000,999.00000000,0.00001023116468,676,-48.036673,13.589803,0.5653,-0.163878,166.299000,94.0122,0.020224,14.600000,13.574544,13.805035,13.335266,-0.161996,0.769007,1.213820,0.993026,0.789231,1.234043,1.013250
7,"Region 7","070kHz_FishTracks",146,0.020224,1689,1696,0.000000,20220726, 17:35:21.0260,999.00000000,999.00000000,0.00000801597000,8,-48.278233,13.413154,0.2590,-0.070234,1.399000,0.3624,0.020224,14.600000,13.374128,13.439379,13.347476,-0.079965,1.108469,1.202114,1.168460,1.128693,1.222338,1.188684
8,"Region 8","070kHz_FishTracks",146,0.020224,1768,2484,0.000000,20220726, 17:36:47.8160,999.00000000,999.00000000,0.00001091007342,578,-48.331022,13.488821,0.4837,0.046822,143.300000,69.3098,0.020224,14.600000,13.461664,13.609224,13.186801,0.046980,0.956296,1.365992,1.096021,0.976520,1.386216,1.116244
9,"Region 9","070kHz_FishTracks",146,0.020224,2491,2497,0.000000,20220726, 17:38:01.5160,999.00000000,999.00000000,0.00001869704683,7,-46.876516,13.433012,0.9364,-0.093645,1.200000,1.1236,0.020224,14.600000,13.410099,13.450284,13.346049,-0.090937,1.108469,1.202114,1.148603,1.128693,1.222338,1.168826
10,"Region 10","070kHz_FishTracks",146,0.020224,3229,3255,0.000000,20220726, 17:40:31.4150,999.00000000,999.00000000,0.00009460439035,17,-42.117653,13.299627,0.3836,-0.035117,5.199000,1.9941,0.020224,14.600000,13.264032,13.340717,13.161921,-0.034487,1.202114,1.377698,1.289906,1.222338,1.397922,1.310130
11,"Region 11","070kHz_FishTracks",146,0.020224,4595,4706,0.000000,20220726, 17:45:13.4150,999.00000000,999.00000000,0.00001068662099,62,-49.023922,13.347782,0.2486,0.000000,22.400000,5.5693,0.020224,14.600000,13.310908,13.380276,13.234089,0.001014,1.166997,1.307464,1.236395,1.187221,1.327688,1.256618
12,"Region 12","070kHz_FishTracks",146,0.020224,4719,4739,0.000000,20220726, 17:45:29.4160,999.00000000,999.00000000,0.00001260445875,16,-47.736747,13.330484,0.3903,-0.011706,3.990000,1.5572,0.020224,14.600000,13.298899,13.359522,13.257133,-0.007187,1.202114,1.284053,1.252560,1.222338,1.304277,1.272783
13,"Region 13","070kHz_FishTracks",146,0.020224,4768,4776,0.000000,20220726, 17:45:38.0150,999.00000000,999.00000000,0.00001262154547,8,-46.732078,13.256592,0.6245,0.023411,1.598000,0.9980,0.020224,14.600000,13.227796,13.399778,13.165190,0.010226,1.143586,1.389404,1.325023,1.163810,1.409627,1.345247
14,"Region 14","070kHz_FishTracks",146,0.020224,4787,4794,0.000000,20220726, 17:45:41.6280,999.00000000,999.00000000,0.00001049886672,5,-46.946559,13.208599,0.2239,-0.011706,1.400000,0.3135,0.020224,14.600000,13.173543,13.196600,13.118549,-0.008908,1.354287,1.424520,1.381356,1.374511,1.444744,1.401580
15,"Region 15","070kHz_FishTracks",146,0.020224,5087,5091,0.000000,20220726, 17:46:41.4150,999.00000000,999.00000000,0.00001732272283,5,-46.624992,13.363113,0.5530,0.011706,0.801000,0.4430,0.020224,14.600000,13.335064,13.354528,13.310117,0.013229,1.202114,1.237231,1.218502,1.222338,1.257455,1.238726
16,"Region 16","070kHz_FishTracks",146,0.020224,5332,5338,0.000000,20220726, 17:47:30.6150,999.00000000,999.00000000,0.00000420827531,6,-49.983395,13.213671,0.9239,0.000000,1.200000,1.1087,0.020224,14.600000,13.185876,13.226655,13.154182,-0.005548,1.342581,1.389404,1.367665,1.362805,1.409627,1.387888
17,"Region 17","070kHz_FishTracks",146,0.020224,5483,5498,0.000000,20220726, 17:48:01.6160,999.00000000,999.00000000,0.00001521531340,8,-46.659616,13.146852,0.1533,0.093645,3.001000,0.4602,0.020224,14.600000,13.111408,13.167364,13.038847,0.099733,1.377698,1.506460,1.431105,1.397922,1.526683,1.451329
18,"Region 18","070kHz_FishTracks",146,0.020224,5519,5528,0.000000,20220726, 17:48:08.2150,999.00000000,999.00000000,0.00000466895185,6,-48.510927,13.244886,0.2361,0.000000,1.802000,0.4255,0.020224,14.600000,13.212398,13.227011,13.194788,0.009425,1.319170,1.354287,1.339070,1.339394,1.374511,1.359293
19,"Region 19","070kHz_FishTracks",146,0.020224,5564,5590,0.000000,20220726, 17:48:19.0270,999.00000000,999.00000000,0.00001660930982,20,-45.120045,13.227913,0.4683,0.117056,5.200000,2.4350,0.020224,14.600000,13.196556,13.273090,13.092226,0.109975,1.284053,1.447932,1.357105,1.304277,1.468155,1.377329
20,"Region 20","070kHz_FishTracks",146,0.020224,5601,5680,0.000000,20220726, 17:48:31.6160,999.00000000,999.00000000,0.00001312230701,45,-46.433674,13.279873,0.2456,-0.035117,16.000000,3.9291,0.020224,14.600000,13.244817,13.325108,13.174186,-0.046262,1.225525,1.377698,1.304831,1.245749,1.397922,1.325054
