Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",335,0.020224,82,98,0.000000,20220728, 00:22:56.8690,999.00000000,999.00000000,0.00009385790532,9,-39.951912,12.958099,0.1432,0.105350,3.200000,0.4582,0.020224,16.400000,12.944014,13.002692,12.895088,0.107604,3.364988,3.470338,3.430401,3.385211,3.490562,3.450625
2,"Region 2","070kHz_FishTracks",335,0.020224,134,209,0.000000,20220728, 00:23:13.0790,999.00000000,999.00000000,0.00016629665265,64,-37.170652,12.925360,0.2919,0.222406,15.000000,4.3784,0.020224,16.400000,12.916128,13.187170,12.816757,0.220563,3.177698,3.552277,3.437686,3.197922,3.572501,3.457909
3,"Region 3","070kHz_FishTracks",335,0.020224,351,404,0.000000,20220728, 00:23:54.2680,999.00000000,999.00000000,0.00015479522064,48,-39.402153,14.799049,0.4961,0.421402,10.600000,5.2587,0.020224,16.400000,14.790243,15.038535,14.440219,0.420075,1.339919,1.925199,1.585303,1.360143,1.945423,1.605527
4,"Region 4","070kHz_FishTracks",335,0.020224,458,495,0.000000,20220728, 00:24:14.0700,999.00000000,999.00000000,0.00011612405821,33,-40.125808,15.487218,0.4460,0.140467,7.399000,3.3001,0.020224,16.400000,15.479339,15.566166,15.327755,0.141558,0.813167,1.035573,0.905271,0.833391,1.055797,0.925495
6,"Region 6","070kHz_FishTracks",335,0.020224,886,952,0.000000,20220728, 00:25:43.0700,999.00000000,999.00000000,0.00012472048166,56,-40.068778,13.087488,0.3667,-0.304346,13.200000,4.8409,0.020224,16.400000,13.079956,13.412242,12.921952,-0.305828,2.955292,3.458632,3.280515,2.975515,3.478856,3.300739
7,"Region 7","070kHz_FishTracks",335,0.020224,1022,1031,0.000000,20220728, 00:26:04.4800,999.00000000,999.00000000,0.00013222038836,10,-42.091717,12.941711,0.3962,0.023411,1.800000,0.7131,0.020224,16.400000,12.936471,12.961740,12.911954,0.031309,3.411810,3.458632,3.439904,3.432034,3.478856,3.460127
8,"Region 8","070kHz_FishTracks",335,0.020224,1261,1309,0.000000,20220728, 00:26:56.6690,999.00000000,999.00000000,0.00016748755959,45,-38.378218,15.543996,0.4224,0.128762,9.600000,4.0547,0.020224,16.400000,15.532109,15.609770,15.431736,0.132692,0.754639,0.930223,0.840042,0.774863,0.950447,0.860266
9,"Region 9","070kHz_FishTracks",335,0.020224,1592,1610,0.000000,20220728, 00:27:59.8690,999.00000000,999.00000000,0.00016777565897,10,-37.897771,14.147388,0.2076,0.058528,3.600000,0.7475,0.020224,16.400000,14.132389,14.149100,14.077985,0.056524,2.217839,2.288072,2.234781,2.238063,2.308296,2.255005
12,"Region 12","070kHz_FishTracks",335,0.020224,3379,3518,0.000000,20220728, 00:34:09.9690,999.00000000,999.00000000,0.00014061701296,136,-39.849422,13.612838,0.3996,0.011706,27.999000,11.1888,0.020224,16.400000,13.605886,13.781163,13.456729,0.014042,2.592418,2.920175,2.767208,2.612642,2.940399,2.787431
26,"Region 26","070kHz_FishTracks",335,0.020224,4375,4428,0.000000,20220728, 00:37:21.2680,999.00000000,999.00000000,0.00015138753928,43,-40.109850,12.772715,0.3433,0.327757,10.598000,3.6384,0.020224,16.400000,12.765408,12.885322,12.556010,0.328800,3.482044,3.809800,3.612106,3.502267,3.830024,3.632330
29,"Region 29","070kHz_FishTracks",335,0.020224,4805,4848,0.000000,20220728, 00:38:46.6680,999.00000000,999.00000000,0.00017343772695,44,-38.757132,12.749527,0.2204,0.023411,8.601000,1.8956,0.020224,16.400000,12.742694,12.849480,12.675534,0.023037,3.517160,3.704450,3.632088,3.537384,3.724674,3.652312
39,"Region 39","070kHz_FishTracks",335,0.020224,6455,6473,0.000000,20220728, 00:44:15.3690,999.00000000,999.00000000,0.00012400119302,18,-38.421651,13.267647,0.4705,0.175584,3.602000,1.6948,0.020224,16.400000,13.255028,13.364124,13.180758,0.175027,3.002114,3.189404,3.110853,3.022338,3.209627,3.131077
40,"Region 40","070kHz_FishTracks",335,0.020224,6512,6539,0.000000,20220728, 00:44:27.5800,999.00000000,999.00000000,0.00001427510928,14,-49.350098,13.298398,0.4611,-0.362874,5.401000,2.4903,0.020224,16.400000,13.290153,13.521885,13.149468,-0.362932,2.849941,3.224520,3.060642,2.870165,3.244744,3.080866
43,"Region 43","070kHz_FishTracks",335,0.020224,7151,7176,0.000000,20220728, 00:46:35.9670,999.00000000,999.00000000,0.00015139643309,24,-39.139575,14.069643,0.4289,0.058528,5.000000,2.1446,0.020224,16.400000,14.060959,14.087858,14.029628,0.058231,2.276367,2.334895,2.311484,2.296591,2.355119,2.331707
44,"Region 44","070kHz_FishTracks",335,0.020224,7475,7516,0.000000,20220728, 00:47:42.6690,999.00000000,999.00000000,0.00000092169054,15,-55.369025,13.306926,0.1698,-0.117056,8.189000,1.3908,0.020224,16.400000,13.291979,13.411427,13.199418,-0.121052,2.955292,3.165992,3.057855,2.975515,3.186216,3.078079
46,"Region 46","070kHz_FishTracks",335,0.020224,7846,7921,0.000000,20220728, 00:49:00.9690,999.00000000,999.00000000,0.00001453177953,65,-47.843280,12.664739,0.4115,-0.269229,15.002000,6.1732,0.020224,16.400000,12.656899,12.874879,12.571865,-0.269785,3.493749,3.798095,3.719621,3.513973,3.818319,3.739845
50,"Region 50","070kHz_FishTracks",335,0.020224,8455,8515,0.000000,20220728, 00:51:02.1800,999.00000000,999.00000000,0.00001489598913,59,-46.087495,13.330099,0.3834,0.000000,12.199000,4.6768,0.020224,16.400000,13.319751,13.384936,13.258820,0.001189,2.990408,3.107464,3.050472,3.010632,3.127688,3.070695
