Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
12,"Region 12","070kHz_FishTracks",151,0.020224,2411,2436,0.000000,20220726, 21:09:21.4990,999.00000000,999.00000000,0.00000973780330,14,-48.889174,12.074326,0.2911,0.070234,5.000000,1.4554,0.020224,13.500000,12.041817,12.099092,11.993353,0.068764,1.342908,1.448258,1.415843,1.363131,1.468482,1.436066
13,"Region 13","070kHz_FishTracks",151,0.020224,2443,2454,0.000000,20220726, 21:09:26.4990,999.00000000,999.00000000,0.00001043725941,10,-47.554486,12.124660,0.4479,-0.011706,2.201000,0.9859,0.020224,13.500000,12.093344,12.129809,12.046781,-0.017353,1.331202,1.401436,1.353638,1.351426,1.421659,1.373861
14,"Region 14","070kHz_FishTracks",151,0.020224,2590,2595,0.000000,20220726, 21:09:55.2990,999.00000000,999.00000000,0.00000188048943,6,-51.922869,12.156266,0.5330,0.093645,0.999000,0.5325,0.020224,13.500000,12.122239,12.171377,12.077440,0.093937,1.272674,1.366319,1.325349,1.292898,1.386543,1.345573
15,"Region 15","070kHz_FishTracks",151,0.020224,2609,2625,0.000000,20220726, 21:10:00.3000,999.00000000,999.00000000,0.00000914092083,10,-49.450458,12.226499,0.5138,0.035117,3.199000,1.6437,0.020224,13.500000,12.195336,12.247695,12.118817,0.042830,1.202440,1.331202,1.262001,1.222664,1.351426,1.282225
16,"Region 16","070kHz_FishTracks",151,0.020224,2795,2837,0.000000,20220726, 21:10:40.3010,999.00000000,999.00000000,0.00000656495861,28,-49.204491,12.195981,0.4617,0.175584,8.599000,3.9699,0.020224,13.500000,12.163348,12.270477,12.079442,0.173965,1.190735,1.366319,1.289824,1.210959,1.386543,1.310048
17,"Region 17","070kHz_FishTracks",151,0.020224,2846,2904,0.000000,20220726, 21:10:52.1000,999.00000000,999.00000000,0.00000716481104,43,-49.246164,12.311025,0.5252,0.046822,11.602000,6.0931,0.020224,13.500000,12.280299,12.378098,12.219034,0.042164,1.085384,1.225852,1.175458,1.105608,1.246075,1.195682
18,"Region 18","070kHz_FishTracks",151,0.020224,3114,3189,0.000000,20220726, 21:11:47.3010,999.00000000,999.00000000,0.00000599877267,41,-50.278218,12.202945,0.4947,-0.058528,15.000000,7.4204,0.020224,13.500000,12.173375,12.244529,12.026819,-0.065281,1.214146,1.424847,1.282608,1.234370,1.445071,1.302832
19,"Region 19","070kHz_FishTracks",151,0.020224,3579,3752,0.000000,20220726, 21:13:30.2000,999.00000000,999.00000000,0.00001216702712,134,-47.908783,12.195313,0.8598,0.362874,34.599000,29.7484,0.020224,13.500000,12.176634,12.538300,11.801477,0.366894,0.933212,1.647253,1.275634,0.953435,1.667477,1.295858
20,"Region 20","070kHz_FishTracks",151,0.020224,3900,3914,0.000000,20220726, 21:14:18.9000,999.00000000,999.00000000,0.00000737846547,6,-50.912373,12.103590,0.2346,0.023411,2.799000,0.6566,0.020224,13.500000,12.071377,12.113793,11.981738,0.026303,1.342908,1.459964,1.378024,1.363131,1.480187,1.398248
21,"Region 21","070kHz_FishTracks",151,0.020224,3958,3994,0.000000,20220726, 21:14:32.7010,999.00000000,999.00000000,0.00000708959407,18,-49.476162,12.253162,0.6132,-0.070234,7.199000,4.4146,0.020224,13.500000,12.225430,12.382847,12.117843,-0.088483,1.085384,1.331202,1.235343,1.105608,1.351426,1.255566
22,"Region 22","070kHz_FishTracks",151,0.020224,4085,4192,0.000000,20220726, 21:15:05.1010,999.00000000,999.00000000,0.00000756886027,66,-50.219990,12.265163,0.6336,0.234112,21.399000,13.5594,0.020224,13.500000,12.239442,12.425910,12.006624,0.239146,1.038562,1.436552,1.229699,1.058786,1.456776,1.249923
23,"Region 23","070kHz_FishTracks",151,0.020224,4209,4223,0.000000,20220726, 21:15:20.7010,999.00000000,999.00000000,0.00000711016798,5,-49.967171,12.187871,0.4019,-0.011706,2.801000,1.1258,0.020224,13.500000,12.151556,12.178707,12.099920,-0.014896,1.272674,1.342908,1.295695,1.292898,1.363131,1.315919
24,"Region 24","070kHz_FishTracks",151,0.020224,4239,4248,0.000000,20220726, 21:15:26.1000,999.00000000,999.00000000,0.00001003765586,5,-46.403907,12.131684,0.5347,-0.023411,1.800000,0.9624,0.020224,13.500000,12.102574,12.127356,12.092485,-0.034870,1.331202,1.354613,1.352272,1.351426,1.374837,1.372496
25,"Region 25","070kHz_FishTracks",151,0.020224,4469,4494,0.000000,20220726, 21:16:13.7010,999.00000000,999.00000000,0.00000961959111,14,-48.445257,12.073490,0.3753,0.046822,4.988000,1.8721,0.020224,13.500000,12.043896,12.088477,12.017416,0.052490,1.366319,1.436552,1.411115,1.386543,1.456776,1.431339
26,"Region 26","070kHz_FishTracks",151,0.020224,4501,4519,0.000000,20220726, 21:16:19.6000,999.00000000,999.00000000,0.00000762784567,9,-49.654562,12.054167,0.2579,-0.023411,3.611000,0.9314,0.020224,13.500000,12.018573,12.047094,11.994402,-0.030356,1.401436,1.448258,1.430392,1.421659,1.468482,1.450615
27,"Region 27","070kHz_FishTracks",151,0.020224,4578,4605,0.000000,20220726, 21:16:35.8010,999.00000000,999.00000000,0.00000972645241,17,-48.458006,12.139396,0.7728,0.128762,5.398000,4.1715,0.020224,13.500000,12.110119,12.227460,12.014154,0.139742,1.237557,1.436552,1.337055,1.257781,1.456776,1.357279
28,"Region 28","070kHz_FishTracks",151,0.020224,4688,4728,0.000000,20220726, 21:16:59.1990,999.00000000,999.00000000,0.00000706334123,21,-49.379669,12.117526,0.4756,0.128762,7.990000,3.7998,0.020224,13.500000,12.086216,12.144318,11.995883,0.148435,1.307791,1.448258,1.365605,1.328015,1.468482,1.385829
29,"Region 29","070kHz_FishTracks",151,0.020224,4748,4762,0.000000,20220726, 21:17:08.6000,999.00000000,999.00000000,0.00000736599741,6,-50.219295,12.056768,0.2633,-0.011706,2.801000,0.7375,0.020224,13.500000,12.022748,12.062392,11.996959,-0.022694,1.389730,1.448258,1.420945,1.409954,1.468482,1.441169
30,"Region 30","070kHz_FishTracks",151,0.020224,4815,4857,0.000000,20220726, 21:17:25.0990,999.00000000,999.00000000,0.00001471147244,27,-47.155374,11.991303,0.6010,0.093645,8.399000,5.0474,0.020224,13.500000,11.968394,12.031209,11.887453,0.110742,1.448258,1.577020,1.490044,1.468482,1.597243,1.510268
31,"Region 31","070kHz_FishTracks",151,0.020224,4864,4897,0.000000,20220726, 21:17:33.9000,999.00000000,999.00000000,0.00000910151332,22,-50.061837,12.117956,0.7952,0.023411,6.598000,5.2470,0.020224,13.500000,12.094424,12.213240,12.021960,-0.004646,1.237557,1.448258,1.365286,1.257781,1.468482,1.385510
32,"Region 32","070kHz_FishTracks",151,0.020224,4904,4914,0.000000,20220726, 21:17:39.7000,999.00000000,999.00000000,0.00000637891369,6,-51.007516,12.160167,0.2652,0.081939,2.000000,0.5303,0.020224,13.500000,12.128553,12.170337,12.077132,0.093205,1.284380,1.366319,1.323221,1.304603,1.386543,1.343445
33,"Region 33","070kHz_FishTracks",151,0.020224,5377,5400,0.000000,20220726, 21:19:15.5000,999.00000000,999.00000000,0.00000490420499,13,-50.372734,11.899193,0.4705,0.222406,4.600000,2.1642,0.020224,13.500000,11.873661,12.013816,11.759799,0.254017,1.459964,1.682370,1.581897,1.480187,1.702594,1.602121
34,"Region 34","070kHz_FishTracks",151,0.020224,5414,5497,0.000000,20220726, 21:19:28.9010,999.00000000,999.00000000,0.00000914144088,65,-48.986502,12.072616,0.6207,0.234112,16.600000,10.3044,0.020224,13.500000,12.053929,12.241836,11.937170,0.222765,1.225852,1.518492,1.408125,1.246075,1.538715,1.428348
35,"Region 35","070kHz_FishTracks",151,0.020224,6184,6193,0.000000,20220726, 21:21:56.1000,999.00000000,999.00000000,0.00000721309523,5,-45.890680,12.222988,0.2731,0.234112,1.803000,0.4923,0.020224,13.500000,12.187103,12.331661,12.102848,0.228813,1.108796,1.342908,1.233460,1.129019,1.363131,1.253684
