Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",141,0.020224,1237,1460,0.000000,20220727, 18:50:19.7020,999.00000000,999.00000000,0.00000480646003,212,-49.214862,15.485570,0.3255,0.058528,30.199000,9.8307,0.020224,16.800000,15.451399,15.527688,15.294799,0.048741,1.236578,1.447279,1.299339,1.256802,1.467503,1.319563
2,"Region 2","070kHz_FishTracks",141,0.020224,1482,1489,0.000000,20220727, 18:50:38.1020,999.00000000,999.00000000,0.00000253836919,7,-49.667451,15.364436,0.4747,0.000000,0.810000,0.3845,0.020224,16.800000,15.315351,15.326391,15.306109,-0.000973,1.412162,1.423868,1.416552,1.432386,1.444091,1.436775
3,"Region 3","070kHz_FishTracks",141,0.020224,1797,1847,0.000000,20220727, 18:51:23.6040,999.00000000,999.00000000,0.00000706755532,43,-48.592506,15.268730,0.6210,-0.023411,6.798000,4.2213,0.020224,16.800000,15.230474,15.310756,15.181200,-0.021753,1.423868,1.552629,1.514414,1.444091,1.572853,1.534638
4,"Region 4","070kHz_FishTracks",141,0.020224,1854,1866,0.000000,20220727, 18:51:29.1000,999.00000000,999.00000000,0.00000422464878,12,-51.211692,15.255323,0.4927,-0.011706,1.800000,0.8869,0.020224,16.800000,15.210256,15.243828,15.183864,-0.012600,1.494101,1.552629,1.524716,1.514325,1.572853,1.544940
5,"Region 5","070kHz_FishTracks",141,0.020224,1878,2033,0.000000,20220727, 18:51:42.6010,999.00000000,999.00000000,0.00000414232994,105,-51.389238,15.319620,0.3673,-0.152173,21.605000,7.9361,0.020224,16.800000,15.276278,15.332434,15.076126,-0.161268,1.412162,1.657980,1.470803,1.432386,1.678203,1.491026
6,"Region 6","070kHz_FishTracks",141,0.020224,2538,2544,0.000000,20220727, 18:53:06.8030,999.00000000,999.00000000,0.00000306351058,7,-47.583655,15.098552,0.3749,0.011706,0.703000,0.2636,0.020224,16.800000,15.054500,15.069702,15.031551,0.010753,1.669685,1.704802,1.683063,1.689909,1.725026,1.703287
7,"Region 7","070kHz_FishTracks",141,0.020224,2557,2567,0.000000,20220727, 18:53:09.9080,999.00000000,999.00000000,0.00000215059569,6,-53.064995,15.090469,0.2806,0.023411,1.391000,0.3902,0.020224,16.800000,15.045079,15.068697,15.029801,0.026267,1.669685,1.704802,1.692032,1.689909,1.725026,1.712256
8,"Region 8","070kHz_FishTracks",141,0.020224,2581,2588,0.000000,20220727, 18:53:13.0050,999.00000000,999.00000000,0.00000497757946,8,-48.910916,15.107540,0.6282,-0.035117,0.902000,0.5666,0.020224,16.800000,15.064949,15.084351,15.042584,-0.036095,1.657980,1.693096,1.674075,1.678203,1.713320,1.694299
9,"Region 9","070kHz_FishTracks",141,0.020224,2599,2615,0.000000,20220727, 18:53:16.3000,999.00000000,999.00000000,0.00000532601780,11,-51.852604,15.042760,0.4540,-0.058528,2.298000,1.0433,0.020224,16.800000,14.998994,15.055948,14.928365,-0.063185,1.681391,1.810152,1.730968,1.701615,1.830376,1.751191
10,"Region 10","070kHz_FishTracks",141,0.020224,2623,2666,0.000000,20220727, 18:53:21.6100,999.00000000,999.00000000,0.00000368420791,27,-52.042368,15.028690,0.2645,-0.245818,6.403000,1.6936,0.020224,16.800000,14.984719,15.045523,14.785196,-0.249446,1.693096,1.950620,1.760803,1.713320,1.970843,1.781026
