Region_ID,Region_name,Region_class,Process_ID,Ping_date,Ping_time,Target_range,TS_comp,TS_uncomp,Angle_minor_axis,Angle_major_axis,Distance_minor_axis,Distance_major_axis,PulseLengthDeterminationLevel,Samples_above_PLDL,StandDev_Angles_Minor_Axis,StandDev_Angles_Major_Axis,PulseLength_Normalized_6dB,PulseLength_Normalized_12dB,PulseLength_Normalized_18dB,PulseLength_Normalized_PLDL,Pulse_Start_Normalized_6dB,Pulse_Start_Normalized_12dB,Pulse_Start_Normalized_18dB,Pulse_Start_Normalized_PLDL,Target_on_axis_depth,Pulse_duration,Target_true_depth,Target_latitude,Target_longitude,Target_northing,Target_easting,Target_length,Target_length_manual,Target_perimeter,Target_area,Target_thickness,Target_compactness,Target_intensity_variation,Ping_number,Target_length_across_beams,Target_range_extent,Target_class,Target_orientation,Target_perimeter_edge_midpoints,Target_compactness_edge_midpoints,Target_area_edge_midpoints
3,"Region 3","070kHz_FishTracks",143,20220724, 23:26:31.9010,12.009946,-49.510122,-55.812957,1.0984,-3.4909,0.229789,-0.731153,6.000000,2,0.099211,0.035930,0.636689,1.910068,3.183446,0.636689,-0.636689,-0.636689,-0.636689,-0.636689,12.009946,0.512000,11.985466,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,553,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",143,20220724, 23:26:32.0050,12.021651,-48.954789,-54.018210,0.83022,-3.1636,0.173923,-0.663369,6.000000,2,0.093096,0.025931,0.636689,1.910068,3.183446,0.636689,-0.636689,-0.636689,-0.636689,-0.636689,12.021651,0.512000,12.002074,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,554,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",143,20220724, 23:26:32.1070,12.033357,-50.383912,-54.209403,0.44396,-2.8007,0.093130,-0.587945,6.000000,3,0.086514,0.079548,1.273378,1.273378,2.546757,1.273378,-0.636689,-0.636689,-1.910068,-0.636689,12.033357,0.512000,12.018624,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,555,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",143,20220724, 23:26:32.2160,12.045062,-51.091683,-54.650692,0.25588,-2.7213,0.053731,-0.571877,6.000000,3,0.076953,0.103610,1.273378,1.273378,3.820135,1.273378,-0.636689,-0.636689,-0.636689,-0.636689,12.045062,0.512000,12.031359,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,556,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",143,20220724, 23:26:32.3220,12.056768,-51.249964,-54.950462,0.15075,-2.7825,0.031684,-0.585295,6.000000,2,0.041457,0.100076,0.636689,1.910068,4.456825,0.636689,0.000000,-0.636689,-0.636689,0.000000,12.056768,0.512000,12.042511,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,557,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",143,20220724, 23:26:32.4270,12.080179,-51.017583,-54.772994,0.12145,-2.8045,0.025575,-0.591054,6.000000,3,0.082419,0.130732,1.273378,3.183446,3.820135,1.273378,-0.636689,-0.636689,-0.636689,-0.636689,12.080179,0.512000,12.065684,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,558,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",143,20220724, 23:26:32.5350,12.103590,-50.624631,-54.917498,0.21672,-2.9939,0.045720,-0.632168,6.000000,3,0.073554,0.111884,1.273378,1.273378,3.183446,1.273378,-0.636689,-0.636689,-1.273378,-0.636689,12.103590,0.512000,12.086984,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,559,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",143,20220724, 23:26:32.6420,12.115296,-52.142610,-57.769924,0.3421,-3.4212,0.072209,-0.722970,6.000000,3,0.049928,0.176811,1.273378,1.910068,3.820135,1.273378,0.000000,-0.636689,-1.273378,0.000000,12.115296,0.512000,12.093490,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,560,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",143,20220724, 23:26:32.7450,12.138707,-50.939286,-56.785474,0.56238,-3.463,0.118926,-0.733190,6.000000,3,0.036205,0.139602,1.273378,1.910068,4.456825,1.273378,-0.636689,-0.636689,-0.636689,-0.636689,12.138707,0.512000,12.115961,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,561,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",143,20220724, 23:26:32.8500,12.162118,-52.770853,-58.542756,0.72058,-3.4145,0.152681,-0.724311,6.000000,3,0.011680,0.079413,1.273378,1.273378,5.093514,1.273378,-0.636689,-0.636689,-1.910068,-0.636689,12.162118,0.512000,12.139571,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,562,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",143,20220724, 23:26:32.9540,12.173824,-52.884409,-59.418233,0.93338,-3.6013,0.197917,-0.764570,6.000000,3,0.046015,0.190397,1.273378,3.183446,4.456825,1.273378,-0.636689,-0.636689,-0.636689,-0.636689,12.173824,0.512000,12.148179,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,563,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",143,20220724, 23:26:33.0610,12.185530,-54.161328,-60.713528,0.88672,-3.6168,0.188203,-0.768603,6.000000,2,0.005288,0.138346,0.636689,2.546757,3.183446,0.636689,0.000000,-1.273378,-1.910068,0.000000,12.185530,0.512000,12.159809,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,564,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",143,20220724, 23:26:33.1640,12.197235,-55.128417,-61.810267,0.81845,-3.6681,0.173870,-0.780267,6.000000,2,0.067857,0.041464,0.636689,0.636689,6.366892,0.636689,0.000000,0.000000,-1.910068,0.000000,12.197235,0.512000,12.171011,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,565,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
