Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
2,"Region 2","070kHz_FishTracks",331,0.020224,5721,5742,0.000000,20220727, 14:32:00.6060,999.00000000,999.00000000,0.00000485941610,9,-48.551828,14.012904,0.1725,0.000000,4.193000,0.7234,0.020224,16.500000,13.999031,14.011088,13.976106,-0.002161,2.458306,2.493423,2.474268,2.478530,2.513647,2.494492
3,"Region 3","070kHz_FishTracks",331,0.020224,5799,5816,0.000000,20220727, 14:32:15.8080,999.00000000,999.00000000,0.00004442168549,11,-43.442756,14.058426,0.2737,-0.011706,3.399000,0.9303,0.020224,16.500000,14.043866,14.075805,14.030012,-0.006805,2.388072,2.434895,2.423514,2.408296,2.455119,2.443738
4,"Region 4","070kHz_FishTracks",331,0.020224,5826,5831,0.000000,20220727, 14:32:20.0070,999.00000000,999.00000000,0.00000750078671,6,-41.776962,14.107199,0.4459,0.011706,1.000000,0.4459,0.020224,16.500000,14.090876,14.101168,14.076913,0.012059,2.364661,2.388072,2.374416,2.384885,2.408296,2.394640
5,"Region 5","070kHz_FishTracks",331,0.020224,5850,5854,0.000000,20220727, 14:32:24.8070,999.00000000,999.00000000,0.00002811242179,5,-40.966581,14.147388,0.4513,0.000000,0.800000,0.3610,0.020224,16.500000,14.132292,14.139135,14.122653,0.000322,2.329544,2.341250,2.334227,2.349768,2.361474,2.354450
6,"Region 6","070kHz_FishTracks",331,0.020224,6144,6148,0.000000,20220727, 14:33:23.8070,999.00000000,999.00000000,0.00001562657400,5,-46.565698,13.999898,0.2568,-0.023411,0.801000,0.2057,0.020224,16.500000,13.984392,13.998739,13.970460,-0.027613,2.470012,2.493423,2.481717,2.490235,2.513647,2.501941
7,"Region 7","070kHz_FishTracks",331,0.020224,6303,6325,0.000000,20220727, 14:33:57.4060,999.00000000,999.00000000,0.00000605171775,11,-49.636841,14.103120,0.1803,-0.011706,4.410000,0.7953,0.020224,16.500000,14.087152,14.100420,14.069411,-0.009942,2.364661,2.399778,2.380438,2.384885,2.420002,2.400662
8,"Region 8","070kHz_FishTracks",331,0.020224,6339,6346,0.000000,20220727, 14:34:03.0070,999.00000000,999.00000000,0.00005143025970,6,-39.381727,14.173531,0.1548,0.046822,1.401000,0.2168,0.020224,16.500000,14.156367,14.180762,14.134715,0.046047,2.282722,2.329544,2.311986,2.302946,2.349768,2.332210
9,"Region 9","070kHz_FishTracks",331,0.020224,7067,7087,0.000000,20220727, 14:36:30.6070,999.00000000,999.00000000,0.00000147167109,10,-52.710812,14.027991,0.1435,-0.058528,4.000000,0.5738,0.020224,16.500000,14.013168,14.065329,13.963212,-0.057238,2.399778,2.505128,2.454126,2.420002,2.525352,2.474349
10,"Region 10","070kHz_FishTracks",331,0.020224,7117,7142,0.000000,20220727, 14:36:41.0170,999.00000000,999.00000000,0.00000439061302,14,-50.869271,14.110265,0.1905,0.035117,5.000000,0.9527,0.020224,16.500000,14.095187,14.139733,14.075620,0.036309,2.329544,2.388072,2.372315,2.349768,2.408296,2.392539
11,"Region 11","070kHz_FishTracks",331,0.020224,7149,7158,0.000000,20220727, 14:36:45.8070,999.00000000,999.00000000,0.00000976115815,10,-48.477156,14.168458,0.2234,0.058528,1.800000,0.4022,0.020224,16.500000,14.152052,14.171228,14.110733,0.058622,2.294428,2.352956,2.313157,2.314651,2.373179,2.333380
12,"Region 12","070kHz_FishTracks",331,0.020224,7208,7212,0.000000,20220727, 14:36:57.2070,999.00000000,999.00000000,0.00000295926555,5,-50.232466,14.184846,0.3870,0.011706,0.801000,0.3100,0.020224,16.500000,14.168918,14.173046,14.158694,0.011048,2.294428,2.306133,2.296769,2.314651,2.326357,2.316992
13,"Region 13","070kHz_FishTracks",331,0.020224,8944,8971,0.000000,20220727, 14:42:46.7080,999.00000000,999.00000000,0.00001520988392,17,-48.895601,14.004029,0.3165,-0.035117,5.401000,1.7092,0.020224,16.500000,13.989969,14.024213,13.949356,-0.033245,2.446600,2.516834,2.476701,2.466824,2.537058,2.496924
14,"Region 14","070kHz_FishTracks",331,0.020224,8979,8995,0.000000,20220727, 14:42:52.7070,999.00000000,999.00000000,0.00002793696443,13,-44.534954,14.027811,0.3349,-0.023411,3.401000,1.1390,0.020224,16.500000,14.018793,14.029248,13.990143,-0.017709,2.446600,2.481717,2.455552,2.466824,2.501941,2.475775
15,"Region 15","070kHz_FishTracks",331,0.020224,9007,9103,0.000000,20220727, 14:43:06.5070,999.00000000,999.00000000,0.00008769179077,75,-41.183503,14.234634,0.3610,0.327757,19.211000,6.9359,0.020224,16.500000,14.227996,14.376867,14.040833,0.326485,2.095432,2.434895,2.241752,2.115656,2.455119,2.261976
