Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",346,0.020224,136,153,0.000000,20220722, 15:06:27.5150,999.00000000,999.00000000,0.00032060891562,12,-36.861053,12.540599,0.5034,-0.058528,2.159000,1.0869,0.020224,13.500000,12.528622,12.552002,12.476713,-0.060892,0.921506,0.991740,0.938739,0.941730,1.011963,0.958963
3,"Region 3","070kHz_FishTracks",346,0.020224,656,797,0.000000,20220722, 15:07:35.9810,999.00000000,999.00000000,0.00035252129926,132,-36.373824,12.630520,0.7653,0.152173,16.778000,12.8405,0.020224,13.500000,12.624663,12.792177,12.497935,0.152839,0.687394,0.980034,0.851396,0.707618,1.000258,0.871620
5,"Region 5","070kHz_FishTracks",346,0.020224,1550,1589,0.000000,20220722, 15:09:15.5830,999.00000000,999.00000000,0.00000421332182,30,-51.427184,12.590543,0.9860,0.234112,4.881000,4.8124,0.020224,13.500000,12.583742,12.709080,12.397844,0.231257,0.769333,1.073679,0.884194,0.789557,1.093903,0.904418
6,"Region 6","070kHz_FishTracks",346,0.020224,1596,1600,0.000000,20220722, 15:09:18.9950,999.00000000,999.00000000,0.00000252135480,5,-50.390623,12.702917,0.5195,0.011706,0.464000,0.2410,0.020224,13.500000,12.694318,12.705599,12.688739,0.016860,0.769333,0.781039,0.778698,0.789557,0.801263,0.798921
7,"Region 7","070kHz_FishTracks",346,0.020224,1607,1617,0.000000,20220722, 15:09:20.6660,999.00000000,999.00000000,0.00003745737629,11,-40.242621,12.628214,0.8410,0.000000,1.229000,1.0336,0.020224,13.500000,12.618915,12.679620,12.585715,0.002046,0.792744,0.886389,0.853401,0.812968,0.906613,0.873624
8,"Region 8","070kHz_FishTracks",346,0.020224,1628,1633,0.000000,20220722, 15:09:22.8120,999.00000000,999.00000000,0.00000574267227,6,-50.793538,12.686919,1.2513,0.152173,0.593000,0.7420,0.020224,13.500000,12.678722,12.770811,12.609984,0.155311,0.699100,0.862978,0.794695,0.719323,0.883202,0.814919
9,"Region 9","070kHz_FishTracks",346,0.020224,2466,2491,0.000000,20220722, 15:11:03.3050,999.00000000,999.00000000,0.00028189178654,25,-32.664581,12.243589,0.4548,0.011706,2.937000,1.3358,0.020224,13.500000,12.232009,12.276547,12.199752,0.011059,1.190735,1.272674,1.237782,1.210959,1.292898,1.258006
10,"Region 10","070kHz_FishTracks",346,0.020224,2501,2506,0.000000,20220722, 15:11:06.2400,999.00000000,999.00000000,0.00018889755679,6,-33.295544,12.222597,0.6336,0.023411,0.585000,0.3706,0.020224,13.500000,12.213112,12.230534,12.199701,0.021556,1.237557,1.272674,1.259018,1.257781,1.292898,1.279241
11,"Region 11","070kHz_FishTracks",346,0.020224,3231,3312,0.000000,20220722, 15:12:37.2710,999.00000000,999.00000000,0.00023713594905,79,-37.387558,11.601139,0.6149,0.515046,9.586000,5.8946,0.020224,13.500000,11.597179,11.893602,11.328740,0.512224,1.577020,2.138888,1.871230,1.597243,2.159112,1.891454
12,"Region 12","070kHz_FishTracks",346,0.020224,3335,3340,0.000000,20220722, 15:12:45.1130,999.00000000,999.00000000,0.00002949317229,6,-44.221792,12.089934,0.4154,-0.035117,0.590000,0.2451,0.020224,13.500000,12.078746,12.094636,12.055130,-0.037109,1.378024,1.413141,1.391681,1.398248,1.433365,1.411905
13,"Region 13","070kHz_FishTracks",346,0.020224,3354,3358,0.000000,20220722, 15:12:47.3510,999.00000000,999.00000000,0.00000212110728,5,-49.745841,12.206600,0.4924,0.011706,0.467000,0.2299,0.020224,13.500000,12.194539,12.197938,12.184892,0.010418,1.272674,1.284380,1.275015,1.292898,1.304603,1.295239
14,"Region 14","070kHz_FishTracks",346,0.020224,3367,3396,0.000000,20220722, 15:12:50.2700,999.00000000,999.00000000,0.00036858365422,24,-34.215672,12.224061,1.1500,-0.011706,3.423000,3.9363,0.020224,13.500000,12.217524,12.320898,12.146965,-0.017803,1.155618,1.319496,1.251019,1.175842,1.339720,1.271242
15,"Region 15","070kHz_FishTracks",346,0.020224,3425,3433,0.000000,20220722, 15:12:55.9670,999.00000000,999.00000000,0.00000782521179,6,-48.249925,11.941663,0.9875,-0.198995,0.945000,0.9332,0.020224,13.500000,11.937273,12.055371,11.864095,-0.191276,1.413141,1.612136,1.542553,1.433365,1.632360,1.562777
16,"Region 16","070kHz_FishTracks",346,0.020224,3837,3852,0.000000,20220722, 15:13:45.2150,999.00000000,999.00000000,0.00001362682915,11,-48.393591,10.032763,0.6357,0.035117,1.758000,1.1175,0.020224,13.500000,10.029771,10.110543,9.984211,0.044116,3.367976,3.496738,3.449550,3.388200,3.516962,3.469774
17,"Region 17","070kHz_FishTracks",346,0.020224,4144,4249,0.000000,20220722, 15:14:26.7800,999.00000000,999.00000000,0.00010077950077,74,-42.266192,10.285268,0.5467,0.163878,12.383000,6.7700,0.020224,13.500000,10.278481,10.400278,10.150938,0.162607,3.075336,3.321154,3.196699,3.095560,3.341378,3.216923
18,"Region 18","070kHz_FishTracks",346,0.020224,4297,4340,0.000000,20220722, 15:14:41.1270,999.00000000,999.00000000,0.00027453731304,36,-35.069747,10.938558,0.8325,0.234112,5.081000,4.2300,0.020224,13.500000,10.933588,11.044049,10.803074,0.240975,2.431528,2.665640,2.552708,2.451752,2.685864,2.572932
19,"Region 19","070kHz_FishTracks",346,0.020224,4446,4460,0.000000,20220722, 15:14:57.0420,999.00000000,999.00000000,0.00000859840032,10,-48.654601,10.297416,0.5966,-0.093645,1.641000,0.9790,0.020224,13.500000,10.290242,10.352831,10.219435,-0.094820,3.122159,3.250920,3.188881,3.142383,3.271144,3.209104
20,"Region 20","070kHz_FishTracks",346,0.020224,4894,4899,0.000000,20220722, 15:15:49.3390,999.00000000,999.00000000,0.00010727249276,5,-31.346899,10.762129,0.5479,0.000000,0.584000,0.3199,0.020224,13.500000,10.751546,10.761080,10.744089,-0.001024,2.712463,2.724168,2.718316,2.732687,2.744392,2.738539
21,"Region 21","070kHz_FishTracks",346,0.020224,4908,4924,0.000000,20220722, 15:15:51.6710,999.00000000,999.00000000,0.00031461294143,15,-34.098278,10.804269,1.2080,0.058528,1.891000,2.2844,0.020224,13.500000,10.799533,10.874086,10.709575,0.063144,2.607112,2.759285,2.684920,2.627336,2.779509,2.705144
22,"Region 22","070kHz_FishTracks",346,0.020224,4933,4940,0.000000,20220722, 15:15:54.0260,999.00000000,999.00000000,0.00037008459154,8,-34.753712,10.877429,1.3926,0.011706,0.819000,1.1405,0.020224,13.500000,10.875085,10.914847,10.848647,0.010461,2.560290,2.630524,2.604186,2.580514,2.650747,2.624410
23,"Region 23","070kHz_FishTracks",346,0.020224,4949,4955,0.000000,20220722, 15:15:55.9030,999.00000000,999.00000000,0.00001378414550,5,-45.605166,10.958783,1.5085,-0.105350,0.703000,1.0605,0.020224,13.500000,10.954720,11.029568,10.921288,-0.103335,2.443234,2.560290,2.520993,2.463458,2.580514,2.541216
24,"Region 24","070kHz_FishTracks",346,0.020224,4965,4999,0.000000,20220722, 15:15:59.4550,999.00000000,999.00000000,0.00001279725082,21,-46.202859,10.709509,0.8121,-0.409696,3.986000,3.2369,0.020224,13.500000,10.702989,10.885450,10.475043,-0.410406,2.583701,2.993397,2.805606,2.603925,3.013621,2.825830
25,"Region 25","070kHz_FishTracks",346,0.020224,5183,5190,0.000000,20220722, 15:16:23.4060,999.00000000,999.00000000,0.00025759748172,8,-32.045540,10.886208,0.7796,0.046822,0.815000,0.6354,0.020224,13.500000,10.881290,10.896434,10.839185,0.048509,2.583701,2.630524,2.595407,2.603925,2.650747,2.615631
26,"Region 26","070kHz_FishTracks",346,0.020224,5198,5205,0.000000,20220722, 15:16:25.1700,999.00000000,999.00000000,0.00031372174117,6,-32.968408,10.917423,0.9683,0.046822,0.833000,0.8066,0.020224,13.500000,10.914254,10.944460,10.864571,0.052117,2.536879,2.607112,2.560290,2.557103,2.627336,2.580514
27,"Region 27","070kHz_FishTracks",346,0.020224,5213,5220,0.000000,20220722, 15:16:26.9330,999.00000000,999.00000000,0.00028071817803,8,-33.101051,10.984242,0.8415,0.023411,0.813000,0.6841,0.020224,13.500000,10.979103,10.999901,10.937697,0.020387,2.478351,2.536879,2.497372,2.498575,2.557103,2.517596
28,"Region 28","070kHz_FishTracks",346,0.020224,5229,5234,0.000000,20220722, 15:16:28.6980,999.00000000,999.00000000,0.00021911819688,5,-34.703814,10.996241,0.5113,0.023411,0.592000,0.3027,0.020224,13.500000,10.989181,10.998383,10.971188,0.021772,2.478351,2.501762,2.484204,2.498575,2.521986,2.504427
29,"Region 29","070kHz_FishTracks",346,0.020224,5323,5353,0.000000,20220722, 15:16:41.2700,999.00000000,999.00000000,0.00032252104712,23,-34.747226,10.951352,0.5524,-0.081939,3.543000,1.9570,0.020224,13.500000,10.945102,11.015771,10.907498,-0.076843,2.454940,2.571996,2.532725,2.475163,2.592219,2.552949
30,"Region 30","070kHz_FishTracks",346,0.020224,5792,5827,0.000000,20220722, 15:17:36.7680,999.00000000,999.00000000,0.00018317708992,33,-31.885836,11.685381,1.4205,-0.011706,4.103000,5.8284,0.020224,13.500000,11.677333,11.762915,11.578698,-0.012384,1.705781,1.893071,1.790159,1.726005,1.913295,1.810383
31,"Region 31","070kHz_FishTracks",346,0.020224,6490,6523,0.000000,20220722, 15:18:57.8340,999.00000000,999.00000000,0.00024289399552,24,-36.275936,10.890110,0.7879,0.023411,3.868000,3.0476,0.020224,13.500000,10.885463,10.989404,10.828361,0.022552,2.490056,2.642229,2.588521,2.510280,2.662453,2.608745
32,"Region 32","070kHz_FishTracks",346,0.020224,7478,7483,0.000000,20220722, 15:20:50.5070,999.00000000,999.00000000,0.00004638408287,5,-42.877172,10.769152,0.4605,-0.035117,0.574000,0.2643,0.020224,13.500000,10.761141,10.774748,10.737728,-0.030912,2.700757,2.735874,2.712463,2.720981,2.756098,2.732687
33,"Region 33","070kHz_FishTracks",346,0.020224,7493,7501,0.000000,20220722, 15:20:52.4620,999.00000000,999.00000000,0.00001050561558,6,-44.421576,10.700869,1.4346,0.000000,0.917000,1.3155,0.020224,13.500000,10.693533,10.712305,10.675835,0.005575,2.759285,2.794402,2.777494,2.779509,2.814626,2.797718
34,"Region 34","070kHz_FishTracks",346,0.020224,7515,7532,0.000000,20220722, 15:20:55.4650,999.00000000,999.00000000,0.00000798990773,10,-48.135035,10.506947,1.4706,-0.198995,1.957000,2.8780,0.020224,13.500000,10.498696,10.637004,10.420689,-0.204399,2.841224,3.051925,2.985268,2.861448,3.072149,3.005492
35,"Region 35","070kHz_FishTracks",346,0.020224,7540,7547,0.000000,20220722, 15:20:57.7890,999.00000000,999.00000000,0.00000160183198,7,-49.286915,10.265811,1.9701,0.093645,0.805000,1.5859,0.020224,13.500000,10.256133,10.314239,10.221047,0.089708,3.157276,3.250920,3.212877,3.177499,3.271144,3.233101
36,"Region 36","070kHz_FishTracks",346,0.020224,7557,7562,0.000000,20220722, 15:20:59.6330,999.00000000,999.00000000,0.00000245985061,5,-52.688872,10.127685,1.2458,0.023411,0.566000,0.7051,0.020224,13.500000,10.121626,10.133263,10.107411,0.017611,3.344565,3.367976,3.354320,3.364789,3.388200,3.374544
37,"Region 37","070kHz_FishTracks",346,0.020224,8038,8044,0.000000,20220722, 15:21:54.9890,999.00000000,999.00000000,0.00000534634209,7,-46.951312,10.749085,1.3166,0.000000,0.688000,0.9058,0.020224,13.500000,10.741820,10.754194,10.720182,0.001926,2.724168,2.747580,2.732530,2.744392,2.767803,2.752753
38,"Region 38","070kHz_FishTracks",346,0.020224,8051,8101,0.000000,20220722, 15:21:58.9690,999.00000000,999.00000000,0.00005522909480,43,-41.917824,10.567435,0.7069,-0.198995,5.808000,4.1058,0.020224,13.500000,10.562810,10.683012,10.426357,-0.197525,2.794402,3.051925,2.924770,2.814626,3.072149,2.944994
39,"Region 39","070kHz_FishTracks",346,0.020224,8108,8123,0.000000,20220722, 15:22:03.5170,999.00000000,999.00000000,0.00001485447293,12,-45.174010,10.409205,0.6963,-0.046822,1.725000,1.2011,0.020224,13.500000,10.401342,10.442564,10.359530,-0.048149,3.028514,3.110453,3.074605,3.048738,3.130677,3.094829
40,"Region 40","070kHz_FishTracks",346,0.020224,8424,8429,0.000000,20220722, 15:22:38.6060,999.00000000,999.00000000,0.00005957680080,6,-41.455863,10.363358,0.5918,0.000000,0.561000,0.3320,0.020224,13.500000,10.355267,10.374847,10.336315,0.005008,3.098748,3.133864,3.118257,3.118971,3.154088,3.138481
