Region_ID,Region_name,Region_class,Process_ID,Ping_date,Ping_time,Target_range,TS_comp,TS_uncomp,Angle_minor_axis,Angle_major_axis,Distance_minor_axis,Distance_major_axis,PulseLengthDeterminationLevel,Samples_above_PLDL,StandDev_Angles_Minor_Axis,StandDev_Angles_Major_Axis,PulseLength_Normalized_6dB,PulseLength_Normalized_12dB,PulseLength_Normalized_18dB,PulseLength_Normalized_PLDL,Pulse_Start_Normalized_6dB,Pulse_Start_Normalized_12dB,Pulse_Start_Normalized_18dB,Pulse_Start_Normalized_PLDL,Target_on_axis_depth,Pulse_duration,Target_true_depth,Target_latitude,Target_longitude,Target_northing,Target_easting,Target_length,Target_length_manual,Target_perimeter,Target_area,Target_thickness,Target_compactness,Target_intensity_variation,Ping_number,Target_length_across_beams,Target_range_extent,Target_class,Target_orientation,Target_perimeter_edge_midpoints,Target_compactness_edge_midpoints,Target_area_edge_midpoints
1,"Region 1","070kHz_FishTracks",149,20220726, 19:49:25.7990,13.215622,-55.873729,-65.000095,-3.1097,-3.2575,-0.715771,-0.749866,6.000000,2,0.086445,0.036355,0.636689,7.640271,9.550338,0.636689,0.000000,-2.546757,-3.183446,0.000000,13.215622,0.512000,13.174902,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,328,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",149,20220726, 19:49:26.0000,13.227328,-55.236806,-64.186087,-2.9959,-3.3001,-0.690172,-0.760406,6.000000,2,0.184060,0.160090,0.636689,3.820135,8.276960,0.636689,-0.636689,-3.183446,-3.183446,-0.636689,13.227328,0.512000,13.187405,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,329,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",149,20220726, 19:49:26.6010,13.320973,-51.549242,-60.760663,-3.3864,-2.9859,-0.785796,-0.692684,6.000000,2,0.114030,0.079233,0.636689,1.273378,8.276960,0.636689,-0.636689,-1.273378,-3.183446,-0.636689,13.320973,0.512000,13.279722,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,332,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",149,20220726, 19:49:26.9990,13.332678,-50.043544,-54.307247,-2.3911,-1.8104,-0.555965,-0.420849,6.000000,2,0.024343,0.013209,0.636689,12.097095,12.097095,0.636689,-0.636689,-5.093514,-5.093514,-0.636689,13.332678,0.512000,13.314432,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,334,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",149,20220726, 19:49:27.1990,13.402912,-55.044233,-58.273157,-2.0763,-1.5645,-0.485408,-0.365699,6.000000,2,0.056271,0.027030,0.636689,8.913649,8.913649,0.636689,0.000000,-5.093514,-5.093514,0.000000,13.402912,0.512000,13.389126,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,335,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",149,20220726, 19:49:27.4000,13.332678,-53.173492,-57.066382,-2.3061,-1.6919,-0.536254,-0.393333,6.000000,3,0.146720,0.122481,1.273378,6.366892,8.276960,1.273378,-0.636689,-4.456825,-4.456825,-0.636689,13.332678,0.512000,13.316082,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,336,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",149,20220726, 19:49:27.5990,13.309267,-52.314818,-57.238056,-2.3424,-2.2433,-0.543552,-0.520530,6.000000,2,0.048809,0.044699,0.636689,5.093514,7.003581,0.636689,0.000000,-4.456825,-4.456825,0.000000,13.309267,0.512000,13.287972,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,337,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",149,20220726, 19:49:27.8000,13.379501,-54.821347,-60.848787,-2.3064,-2.779,-0.537800,-0.648157,6.000000,3,0.097692,0.166388,1.273378,12.097095,13.370474,1.273378,0.000000,-10.823717,-11.460406,0.000000,13.379501,0.512000,13.352966,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,338,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",149,20220726, 19:49:27.9990,13.367795,-50.591611,-59.064141,-2.872,-3.2371,-0.668721,-0.753909,6.000000,3,0.219768,0.271917,1.273378,11.460406,12.733784,1.273378,-0.636689,-10.823717,-11.460406,-0.636689,13.367795,0.512000,13.329755,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,339,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",149,20220726, 19:49:28.2010,13.344384,-49.682920,-58.751108,-3.3122,-3.0159,-0.769921,-0.700923,6.000000,2,0.101783,0.119917,0.636689,10.823717,12.733784,0.636689,0.000000,-8.913649,-10.823717,0.000000,13.344384,0.512000,13.303703,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,340,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
