Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",326,0.020224,906,943,0.000000,20220728, 13:45:25.7030,999.00000000,999.00000000,0.00022572337656,31,-37.573855,15.653786,0.3365,0.058528,7.399000,2.4901,0.020224,16.500000,15.638115,15.717499,15.491052,0.057609,0.749288,0.971695,0.838005,0.769512,0.991919,0.858228
2,"Region 2","070kHz_FishTracks",326,0.020224,997,1026,0.000000,20220728, 13:45:43.1020,999.00000000,999.00000000,0.00000210356923,16,-53.580430,16.150070,0.2751,0.058528,5.801000,1.5958,0.020224,16.500000,16.141348,16.195963,16.075175,0.076192,0.281064,0.386415,0.335886,0.301288,0.406639,0.356109
3,"Region 3","070kHz_FishTracks",326,0.020224,1034,1226,0.000000,20220728, 13:46:06.9030,999.00000000,999.00000000,0.00000435225698,161,-50.650997,15.950734,0.2728,-0.187290,38.413000,10.4798,0.020224,16.500000,15.940857,16.095179,15.878813,-0.206371,0.386415,0.585410,0.517724,0.406639,0.605634,0.537947
4,"Region 4","070kHz_FishTracks",326,0.020224,1233,1268,0.000000,20220728, 13:46:30.9030,999.00000000,999.00000000,0.00000444156426,22,-49.514927,15.898333,0.1993,-0.035117,7.199000,1.4348,0.020224,16.500000,15.880448,15.904146,15.854230,-0.034037,0.561999,0.608821,0.587524,0.582223,0.629045,0.607747
5,"Region 5","070kHz_FishTracks",326,0.020224,1304,1355,0.000000,20220728, 13:46:46.9030,999.00000000,999.00000000,0.00000838759457,41,-48.787815,15.758593,0.4474,-0.152173,10.199000,4.5627,0.020224,16.500000,15.744679,15.858726,15.612058,-0.152131,0.620527,0.854639,0.723851,0.640751,0.874863,0.744075
6,"Region 6","070kHz_FishTracks",326,0.020224,2272,2288,0.000000,20220728, 13:49:57.3030,999.00000000,999.00000000,0.00000102014554,14,-53.981140,15.790854,0.4159,0.081939,3.199000,1.3305,0.020224,16.500000,15.776245,15.815393,15.726087,0.083320,0.655644,0.737583,0.691793,0.675867,0.757807,0.712017
7,"Region 7","070kHz_FishTracks",326,0.020224,2300,2341,0.000000,20220728, 13:50:05.3030,999.00000000,999.00000000,0.00000051233813,18,-55.732666,15.885800,0.2233,0.105350,8.201000,1.8313,0.020224,16.500000,15.873689,15.945636,15.774284,0.111685,0.526882,0.690760,0.595722,0.547106,0.710984,0.615946
8,"Region 8","070kHz_FishTracks",326,0.020224,2360,2415,0.000000,20220728, 13:50:18.7020,999.00000000,999.00000000,0.00000330848399,33,-52.809277,15.967148,0.3701,-0.046822,11.000000,4.0709,0.020224,16.500000,15.958040,16.146656,15.873420,-0.054330,0.316181,0.597116,0.513713,0.336405,0.617339,0.533937
9,"Region 9","070kHz_FishTracks",326,0.020224,2610,2623,0.000000,20220728, 13:51:04.5020,999.00000000,999.00000000,0.00000109529313,6,-54.714094,15.964487,0.5417,-0.023411,2.601000,1.4090,0.020224,16.500000,15.960934,15.977296,15.942659,-0.022512,0.503471,0.526882,0.516013,0.523695,0.547106,0.536236
10,"Region 10","070kHz_FishTracks",326,0.020224,2662,2917,0.000000,20220728, 13:51:39.1020,999.00000000,999.00000000,0.00000451619577,206,-51.155205,15.997464,0.3089,-0.222406,51.001000,15.7554,0.020224,16.500000,15.992994,16.093791,15.817569,-0.240756,0.386415,0.643938,0.495881,0.406639,0.664162,0.516104
11,"Region 11","070kHz_FishTracks",326,0.020224,3828,3956,0.000000,20220728, 13:55:20.0110,999.00000000,999.00000000,0.00025123669359,80,-39.597261,15.935858,0.4079,0.140467,25.602000,10.4434,0.020224,16.500000,15.925031,16.024817,15.751385,0.149713,0.456648,0.714172,0.539132,0.476872,0.734395,0.559356
12,"Region 12","070kHz_FishTracks",326,0.020224,3965,3979,0.000000,20220728, 13:55:36.0030,999.00000000,999.00000000,0.00000150229606,7,-54.592669,15.906238,0.4980,-0.081939,2.799000,1.3938,0.020224,16.500000,15.899226,15.929420,15.836872,-0.088917,0.550293,0.632232,0.573314,0.570517,0.652456,0.593538
13,"Region 13","070kHz_FishTracks",326,0.020224,4012,4029,0.000000,20220728, 13:55:45.6020,999.00000000,999.00000000,0.00000103361064,12,-54.413480,15.841579,0.4424,-0.046822,3.401000,1.5045,0.020224,16.500000,15.831953,15.868865,15.763151,-0.048835,0.608821,0.702466,0.651742,0.629045,0.722690,0.671965
14,"Region 14","070kHz_FishTracks",326,0.020224,4047,4111,0.000000,20220728, 13:55:57.4030,999.00000000,999.00000000,0.00000523658028,50,-50.826108,15.859683,0.3258,0.000000,12.800000,4.1698,0.020224,16.500000,15.847344,15.879660,15.808633,-0.003196,0.585410,0.655644,0.621157,0.605634,0.675867,0.641381
15,"Region 15","070kHz_FishTracks",326,0.020224,4118,4162,0.000000,20220728, 13:56:09.6020,999.00000000,999.00000000,0.00000277886102,28,-52.121205,15.809249,0.2703,-0.187290,8.800000,2.3789,0.020224,16.500000,15.794259,15.856827,15.597143,-0.174792,0.608821,0.878050,0.673852,0.629045,0.898274,0.694076
16,"Region 16","070kHz_FishTracks",326,0.020224,4218,4265,0.000000,20220728, 13:56:29.8020,999.00000000,999.00000000,0.00000771804280,41,-50.377201,15.743461,0.5030,0.152173,9.601000,4.8294,0.020224,16.500000,15.729824,15.809750,15.619771,0.148745,0.655644,0.842933,0.739412,0.675867,0.863157,0.759636
17,"Region 17","070kHz_FishTracks",326,0.020224,4400,4409,0.000000,20220728, 13:57:02.6130,999.00000000,999.00000000,0.00000114829273,7,-54.509173,15.767443,0.3337,-0.011706,1.800000,0.6006,0.020224,16.500000,15.759252,15.783543,15.701765,-0.010097,0.690760,0.772700,0.721195,0.710984,0.792923,0.741419
21,"Region 21","070kHz_FishTracks",326,0.020224,5104,5149,0.000000,20220728, 13:59:27.0020,999.00000000,999.00000000,0.00000800995555,42,-46.145792,14.637017,0.6651,-0.035117,8.988000,5.9784,0.020224,16.500000,14.628152,14.686020,14.578823,-0.032914,1.791087,1.896437,1.843889,1.811311,1.916661,1.864113
22,"Region 22","070kHz_FishTracks",326,0.020224,5128,5209,0.000000,20220728, 13:59:35.4040,999.00000000,999.00000000,0.00000132381188,56,-54.431576,15.857953,0.2678,0.163878,16.202000,4.3388,0.020224,16.500000,15.847332,15.899854,15.693076,0.158799,0.573704,0.772700,0.630805,0.593928,0.792923,0.651029
23,"Region 23","070kHz_FishTracks",326,0.020224,5330,5339,0.000000,20220728, 14:00:08.7010,999.00000000,999.00000000,0.00000210034453,6,-52.968493,15.786953,0.3715,0.070234,1.799000,0.6683,0.020224,16.500000,15.770871,15.806760,15.738520,0.068240,0.655644,0.725877,0.689590,0.675867,0.746101,0.709814
