Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",330,0.020224,1543,1587,0.000000,20220728, 21:53:59.7640,999.00000000,999.00000000,0.00001075309341,34,-48.043919,12.606587,0.5616,0.374579,5.000000,2.8080,0.020224,16.100000,12.598900,12.843335,12.428254,0.379371,3.228866,3.638562,3.473903,3.249090,3.658786,3.494127
2,"Region 2","070kHz_FishTracks",330,0.020224,1594,1599,0.000000,20220728, 21:54:03.3640,999.00000000,999.00000000,0.00000199125303,5,-50.864801,12.913618,1.1159,0.070234,0.599000,0.6684,0.020224,16.100000,12.906235,12.934530,12.867466,0.067065,3.135221,3.205455,3.169363,3.155445,3.225679,3.189586
3,"Region 3","070kHz_FishTracks",330,0.020224,1610,1616,0.000000,20220728, 21:54:05.2650,999.00000000,999.00000000,0.00000566476394,6,-50.206637,12.645950,0.9623,-0.175584,0.602000,0.5793,0.020224,16.100000,12.632221,12.754549,12.582054,-0.172495,3.310805,3.486389,3.427025,3.331029,3.506613,3.447249
4,"Region 4","070kHz_FishTracks",330,0.020224,1626,1636,0.000000,20220728, 21:54:07.2640,999.00000000,999.00000000,0.00000290913039,9,-50.533074,12.475568,0.8392,-0.105350,1.103000,0.9256,0.020224,16.100000,12.468695,12.511502,12.404092,-0.107410,3.556623,3.661973,3.603445,3.576847,3.682197,3.623669
5,"Region 5","070kHz_FishTracks",330,0.020224,2266,2352,0.000000,20220728, 21:55:48.0630,999.00000000,999.00000000,0.00000361517828,58,-51.177564,12.677770,0.4920,0.983270,14.802000,7.2832,0.020224,16.100000,12.672450,13.358424,12.381251,0.977173,2.713820,3.697090,3.376330,2.734043,3.717314,3.396553
6,"Region 6","070kHz_FishTracks",330,0.020224,2543,2551,0.000000,20220728, 21:56:31.7650,999.00000000,999.00000000,0.00000408568218,5,-48.340255,14.695210,0.2223,0.046822,1.499000,0.3332,0.020224,16.100000,14.678704,14.720254,14.652938,0.048445,1.344264,1.414498,1.391087,1.364488,1.434722,1.411311
8,"Region 8","070kHz_FishTracks",330,0.020224,2616,2686,0.000000,20220728, 21:56:51.4650,999.00000000,999.00000000,0.00000515878564,48,-48.806497,14.980242,0.4441,0.093645,13.202000,5.8636,0.020224,16.100000,14.966664,15.058610,14.852150,0.093462,1.004802,1.215503,1.100260,1.025026,1.235727,1.120484
9,"Region 9","070kHz_FishTracks",330,0.020224,2697,2708,0.000000,20220728, 21:57:01.1640,999.00000000,999.00000000,0.00000177499739,5,-48.330835,15.065107,0.3805,0.046822,2.199000,0.8368,0.020224,16.100000,15.049498,15.062726,15.014335,0.045103,1.004802,1.051624,1.010655,1.025026,1.071848,1.030879
10,"Region 10","070kHz_FishTracks",330,0.020224,2925,2970,0.000000,20220728, 21:57:49.5640,999.00000000,999.00000000,0.00000654028861,33,-48.854952,14.908323,0.5030,0.280934,9.001000,4.5275,0.020224,16.100000,14.897547,15.045399,14.688088,0.282409,1.028213,1.379381,1.179495,1.048437,1.399605,1.199719
11,"Region 11","070kHz_FishTracks",330,0.020224,3062,3106,0.000000,20220728, 21:58:16.5640,999.00000000,999.00000000,0.00000413269835,33,-49.328788,14.728128,0.5225,0.479930,8.801000,4.5985,0.020224,16.100000,14.717987,14.917146,14.400635,0.470792,1.156975,1.672021,1.387445,1.177199,1.692245,1.407669
