Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",339,0.020224,540,582,0.000000,20220728, 16:26:11.3020,999.00000000,999.00000000,0.00014566806394,41,-33.500392,11.212823,0.5169,0.667219,8.299000,4.2897,0.020224,13.000000,11.205507,11.493706,10.831663,0.662043,1.475010,2.142229,1.775136,1.495234,2.162453,1.795360
2,"Region 2","070kHz_FishTracks",339,0.020224,1595,1610,0.000000,20220728, 16:29:39.3000,999.00000000,999.00000000,0.00000542373480,9,-48.778967,11.526114,0.2329,0.210701,2.999000,0.6984,0.020224,13.000000,11.513732,11.598506,11.387242,0.211264,1.369660,1.580360,1.445014,1.389883,1.600584,1.465238
3,"Region 3","070kHz_FishTracks",339,0.020224,1692,1765,0.000000,20220728, 16:30:04.5030,999.00000000,999.00000000,0.00000344501768,49,-51.347643,11.940429,0.3686,-0.163878,14.590000,5.3774,0.020224,13.000000,11.934121,12.050956,11.798928,-0.163197,0.924847,1.170664,1.039530,0.945071,1.190888,1.059754
4,"Region 4","070kHz_FishTracks",339,0.020224,3114,3176,0.000000,20220728, 16:34:48.0020,999.00000000,999.00000000,0.00000729326641,49,-48.166963,11.671917,0.3876,0.456518,12.399000,4.8064,0.020224,13.000000,11.665618,11.855388,11.247108,0.449321,1.123842,1.732533,1.312990,1.144066,1.752757,1.333213
5,"Region 5","070kHz_FishTracks",339,0.020224,4245,4317,0.000000,20220728, 16:38:28.1020,999.00000000,999.00000000,0.00000521544114,50,-50.142539,12.013926,0.4812,0.035117,13.298000,6.3985,0.020224,13.000000,12.006524,12.063839,11.934709,0.031289,0.913141,1.041903,0.963972,0.933365,1.062127,0.984196
6,"Region 6","070kHz_FishTracks",339,0.020224,4459,4544,0.000000,20220728, 16:39:08.0030,999.00000000,999.00000000,0.00000922628253,64,-47.886147,11.708709,0.4190,0.550163,14.803000,6.2027,0.020224,13.000000,11.702611,11.897319,11.201388,0.549565,1.077020,1.767650,1.273565,1.097243,1.787874,1.293789
7,"Region 7","070kHz_FishTracks",339,0.020224,4741,4749,0.000000,20220728, 16:39:51.3020,999.00000000,999.00000000,0.00001126736551,6,-45.757478,11.766079,0.4535,0.152173,1.598000,0.7247,0.020224,13.000000,11.754646,11.833314,11.681975,0.151339,1.135548,1.287720,1.218137,1.155771,1.307944,1.238361
8,"Region 8","070kHz_FishTracks",339,0.020224,4981,4995,0.000000,20220728, 16:40:30.2030,999.00000000,999.00000000,0.00001161990389,13,-44.058914,11.013169,0.3822,0.374579,1.999000,0.7641,0.020224,13.000000,11.001612,11.214402,10.838922,0.375480,1.755944,2.130524,1.964304,1.776168,2.150747,1.984528
9,"Region 9","070kHz_FishTracks",339,0.020224,5042,5085,0.000000,20220728, 16:40:41.2040,999.00000000,999.00000000,0.00000461054351,32,-50.517840,12.048720,0.4436,-0.117056,6.400000,2.8389,0.020224,13.000000,12.040610,12.123339,11.950769,-0.114168,0.842908,1.018492,0.932961,0.863131,1.038715,0.953185
10,"Region 10","070kHz_FishTracks",339,0.020224,5475,5526,0.000000,20220728, 16:41:40.7040,999.00000000,999.00000000,0.00001972031207,39,-45.616627,10.402677,0.7913,1.275910,6.698000,5.3003,0.020224,13.000000,10.396780,11.038615,9.765271,1.273344,1.931528,3.207439,2.550687,1.951752,3.227663,2.570911
11,"Region 11","070kHz_FishTracks",339,0.020224,5533,5560,0.000000,20220728, 16:41:46.9030,999.00000000,999.00000000,0.00003819304346,19,-46.045710,11.384004,0.5384,0.421402,3.488000,1.8781,0.020224,13.000000,11.374004,11.650843,11.109391,0.425295,1.322837,1.861295,1.605862,1.343061,1.881519,1.626086
12,"Region 12","070kHz_FishTracks",339,0.020224,6203,6232,0.000000,20220728, 16:43:05.0040,999.00000000,999.00000000,0.00004297027851,15,-44.984531,11.849969,0.5577,0.327757,3.198000,1.7836,0.020224,13.000000,11.840873,12.022647,11.625717,0.324994,0.948258,1.346248,1.130865,0.968482,1.366472,1.151089
15,"Region 15","070kHz_FishTracks",339,0.020224,8470,8533,0.000000,20220728, 16:47:13.6040,999.00000000,999.00000000,0.00000390163819,56,-51.753758,12.055514,0.6529,-0.117056,7.310000,4.7727,0.020224,13.000000,12.048473,12.154001,11.920075,-0.112906,0.819496,1.053608,0.923658,0.839720,1.073832,0.943882
16,"Region 16","070kHz_FishTracks",339,0.020224,8540,8545,0.000000,20220728, 16:47:18.7030,999.00000000,999.00000000,0.00000083203490,6,-53.391908,11.853871,0.9836,-0.046822,0.500000,0.4918,0.020224,13.000000,11.843160,11.880899,11.809392,-0.046409,1.088725,1.158959,1.127744,1.108949,1.179183,1.147968
