Region_ID,Region_name,Region_class,Process_ID,Ping_date,Ping_time,Target_range,TS_comp,TS_uncomp,Angle_minor_axis,Angle_major_axis,Distance_minor_axis,Distance_major_axis,PulseLengthDeterminationLevel,Samples_above_PLDL,StandDev_Angles_Minor_Axis,StandDev_Angles_Major_Axis,PulseLength_Normalized_6dB,PulseLength_Normalized_12dB,PulseLength_Normalized_18dB,PulseLength_Normalized_PLDL,Pulse_Start_Normalized_6dB,Pulse_Start_Normalized_12dB,Pulse_Start_Normalized_18dB,Pulse_Start_Normalized_PLDL,Target_on_axis_depth,Pulse_duration,Target_true_depth,Target_latitude,Target_longitude,Target_northing,Target_easting,Target_length,Target_length_manual,Target_perimeter,Target_area,Target_thickness,Target_compactness,Target_intensity_variation,Ping_number,Target_length_across_beams,Target_range_extent,Target_class,Target_orientation,Target_perimeter_edge_midpoints,Target_compactness_edge_midpoints,Target_area_edge_midpoints
3,"Region 3","070kHz_FishTracks",353,20220722, 21:33:50.4840,15.872794,-46.005958,-48.353310,0.97275,1.9992,0.269307,0.553646,6.000000,2,0.023118,0.015423,0.636689,1.273378,5.730203,0.636689,0.000000,-0.636689,-5.093514,0.000000,15.872794,0.512000,15.860849,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,665,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",353,20220722, 21:33:50.6130,15.849382,-43.077292,-44.303955,1.242,0.99611,0.343477,0.275469,6.000000,2,0.070632,0.021748,0.636689,1.910068,3.820135,0.636689,-0.636689,-0.636689,-0.636689,-0.636689,15.849382,0.512000,15.843266,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,666,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",353,20220722, 21:33:50.7410,15.825971,-45.283381,-46.235781,1.2228,0.67334,0.337700,0.185940,6.000000,2,0.011252,0.005128,0.636689,0.636689,1.273378,0.636689,-0.636689,-0.636689,-1.273378,-0.636689,15.825971,0.512000,15.821275,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,667,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",353,20220722, 21:33:50.8680,15.849382,-35.315080,-36.712456,1.6369,-0.38902,0.452742,-0.107569,6.000000,2,0.027370,0.003767,0.636689,2.546757,2.546757,0.636689,-0.636689,-0.636689,-0.636689,-0.636689,15.849382,0.512000,15.842550,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,668,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",353,20220722, 21:33:50.9970,15.861088,-32.248647,-34.327481,1.7852,-1.0485,0.494025,-0.290102,6.000000,3,0.064848,0.211991,1.273378,1.273378,1.273378,1.273378,-0.636689,-0.636689,-0.636689,-0.636689,15.861088,0.512000,15.850738,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,669,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",353,20220722, 21:33:51.1220,15.849382,-30.523178,-32.283741,1.5996,-1.0361,0.442369,-0.286480,6.000000,2,0.028303,0.038405,0.636689,1.273378,1.910068,0.636689,0.000000,-0.636689,-1.273378,0.000000,15.849382,0.512000,15.840617,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,670,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",353,20220722, 21:33:51.2500,15.837677,-26.680786,-28.001064,1.3803,-0.9009,0.381462,-0.248944,6.000000,2,0.037631,0.004434,0.636689,1.273378,5.093514,0.636689,0.000000,-0.636689,-1.910068,0.000000,15.837677,0.512000,15.831125,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,671,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",353,20220722, 21:33:51.3810,15.825971,-29.495700,-30.071193,0.97939,-0.46148,0.270501,-0.127447,6.000000,2,0.014094,0.008352,0.636689,0.636689,5.730203,0.636689,-0.636689,-0.636689,-3.183446,-0.636689,15.825971,0.512000,15.823146,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,672,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",353,20220722, 21:33:51.5070,15.802560,-28.323268,-28.507032,0.54639,0.27464,0.150693,0.075745,6.000000,2,0.019425,0.033633,0.636689,1.910068,3.820135,0.636689,-0.636689,-0.636689,-2.546757,-0.636689,15.802560,0.512000,15.801660,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,673,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
3,"Region 3","070kHz_FishTracks",353,20220722, 21:33:51.6350,15.779149,-27.836660,-28.397237,0.15805,1.0726,0.043519,0.295379,6.000000,2,0.060333,0.094358,0.636689,1.273378,3.820135,0.636689,0.000000,-0.636689,-2.546757,0.000000,15.779149,0.512000,15.776324,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,674,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
