Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,Variable_index,Variable_name
Ping_index,187,188,190,191,192,193,194,196,198,199,201,202,203,209,210,1728,1733,1734,1737,1738,1739,1742,1744,1745,1746,1750,1751,1757,1758,1759,1760,1765,1766,1767,1769,1806,1807,1808,1809,1815,1816,1817,1823,1824,3404,3405,3406,3409,3410,3411,3412,3413,3414,3415,3417,3418,3419,3420,3421,3422,3423,3424,3425,3426,3427,3428,3429,3430,3431,3432,3433,3434,3435,3436,3439,3440,3441,3442,3443,3444,3445,3446,3447,3448,3449,3450,3451,3452,3453,3456,3458,3459,3460,3461,3462,3463,3464,3465,3466,3467,3468,3469,3470,3471,3472,3473,3474,3475,3476,3477,3478,3480,3483,3484,3485,3486,3487,3490,3491,3493,3494,3495,3496,3499,3500,3503,3504,3505,3513,3514,3517,3522,3523,3525,3530,3531,3532,3533,3534,3535,3536,3537,3538,3539,3540,3541,3542,3543,3544,3545,3546,3547,3553,3554,3555,3556,3557,3562,3563,3564,3565,3566,3567,3571,3572,3573,3574,3575,3576,3577,3578,3583,3584,3585,3586,3591,3592,3593,3594,3600,3601,3602,3603,3604,3606,3607,3608,3609,3610,3611,3612,3613,3618,3619,3620,3659,3660,3664,3665,3666,3673,3674,3676,3677,3683,3684,3685,3686,3687,3689,3690,3691,3692,3693,3694,3695,3696,3697,3698,3699,3700,3701,3702,3703,3704,3705,3706,3707,3708,3709,3712,3713,3714,3715,3716,3720,3721,3722,3723,3724,3725,3728,3729,3730,3731,3732,3733,3734,3735,3736,3737,3738,3739,3740,3741,3742,3743,3744,3745,3746,3747,3751,3752,3753,3754,3755,3756,3757,3758,3759,3760,3761,3762,3763,3764,3765,3769,3770,3771,3772,3777,3778,3779,3780,3781,3786,3787,3788,3789,3790,3791,3792,3793,3794,3795,3796,3797,3802,3803,3804,3805,3811,3812,3813,3814,3820,3821,3822,3823,3829,3830,3831,3837,3838,3839,3949,3954,3955,3956,3957,3958,3959,3964,3965,3966,3967,3968,3972,3973,3974,3975,3976,3981,3982,3983,3984,3985,3990,3991,3992,3993,3994,3999,4000,4001,4002,4007,4008,4009,4010,4011,4016,4017,4018,4019,4025,4027,4028,4033,4034,4035,4036,4042,4043,4044,4045,4051,4052,4291,4297,4298,4299,4300,4305,4307,4308,4313,4314,4315,6023,6024,6026,6028,6029,6030,6031,6032,6033,6035,6036,6037,6038,6040,6041,6042,6043,6044,6045,6046,6050,6051,6052,6053,6054,6055,6061,6062,6063,6068,6069,6070,6074,6075,6076,6077,6078,6108,6112,6116,6117,6121,6122,6126,6130,6131,6145,6146,6148,6149,6154,6155,6156,6157,6158,6164,6165,6166,6167,6168,6174,
Ping_date,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,2022-07-29,
Ping_time,00:29:23,00:29:23,00:29:24,00:29:24,00:29:24,00:29:24,00:29:24,00:29:25,00:29:25,00:29:25,00:29:26,00:29:26,00:29:26,00:29:27,00:29:28,00:34:31,00:34:32,00:34:33,00:34:33,00:34:33,00:34:34,00:34:34,00:34:35,00:34:35,00:34:35,00:34:36,00:34:36,00:34:37,00:34:37,00:34:38,00:34:38,00:34:39,00:34:39,00:34:39,00:34:40,00:34:47,00:34:47,00:34:47,00:34:48,00:34:49,00:34:49,00:34:49,00:34:50,00:34:51,00:40:07,00:40:07,00:40:07,00:40:08,00:40:08,00:40:08,00:40:09,00:40:09,00:40:09,00:40:09,00:40:10,00:40:10,00:40:10,00:40:10,00:40:10,00:40:11,00:40:11,00:40:11,00:40:11,00:40:11,00:40:12,00:40:12,00:40:12,00:40:12,00:40:12,00:40:13,00:40:13,00:40:13,00:40:13,00:40:13,00:40:14,00:40:14,00:40:14,00:40:15,00:40:15,00:40:15,00:40:15,00:40:15,00:40:16,00:40:16,00:40:16,00:40:16,00:40:16,00:40:17,00:40:17,00:40:17,00:40:18,00:40:18,00:40:18,00:40:18,00:40:19,00:40:19,00:40:19,00:40:19,00:40:19,00:40:20,00:40:20,00:40:20,00:40:20,00:40:20,00:40:21,00:40:21,00:40:21,00:40:21,00:40:21,00:40:22,00:40:22,00:40:22,00:40:23,00:40:23,00:40:23,00:40:23,00:40:24,00:40:24,00:40:24,00:40:25,00:40:25,00:40:25,00:40:25,00:40:26,00:40:26,00:40:27,00:40:27,00:40:27,00:40:29,00:40:29,00:40:30,00:40:31,00:40:31,00:40:31,00:40:32,00:40:32,00:40:33,00:40:33,00:40:33,00:40:33,00:40:33,00:40:34,00:40:34,00:40:34,00:40:34,00:40:34,00:40:35,00:40:35,00:40:35,00:40:35,00:40:35,00:40:36,00:40:37,00:40:37,00:40:37,00:40:37,00:40:38,00:40:39,00:40:39,00:40:39,00:40:39,00:40:39,00:40:40,00:40:40,00:40:41,00:40:41,00:40:41,00:40:41,00:40:41,00:40:42,00:40:42,00:40:43,00:40:43,00:40:43,00:40:43,00:40:44,00:40:45,00:40:45,00:40:45,00:40:46,00:40:46,00:40:47,00:40:47,00:40:47,00:40:47,00:40:48,00:40:48,00:40:48,00:40:48,00:40:48,00:40:49,00:40:49,00:40:50,00:40:50,00:40:50,00:40:58,00:40:58,00:40:59,00:40:59,00:40:59,00:41:01,00:41:01,00:41:01,00:41:02,00:41:03,00:41:03,00:41:03,00:41:03,00:41:04,00:41:04,00:41:04,00:41:04,00:41:05,00:41:05,00:41:05,00:41:05,00:41:05,00:41:06,00:41:06,00:41:06,00:41:06,00:41:06,00:41:07,00:41:07,00:41:07,00:41:07,00:41:07,00:41:08,00:41:08,00:41:08,00:41:09,00:41:09,00:41:09,00:41:09,00:41:09,00:41:10,00:41:10,00:41:11,00:41:11,00:41:11,00:41:11,00:41:12,00:41:12,00:41:12,00:41:12,00:41:13,00:41:13,00:41:13,00:41:13,00:41:13,00:41:14,00:41:14,00:41:14,00:41:14,00:41:14,00:41:15,00:41:15,00:41:15,00:41:15,00:41:15,00:41:16,00:41:16,00:41:17,00:41:17,00:41:17,00:41:17,00:41:17,00:41:18,00:41:18,00:41:18,00:41:18,00:41:18,00:41:19,00:41:19,00:41:19,00:41:19,00:41:20,00:41:20,00:41:20,00:41:21,00:41:22,00:41:22,00:41:22,00:41:22,00:41:22,00:41:23,00:41:24,00:41:24,00:41:24,00:41:24,00:41:24,00:41:25,00:41:25,00:41:25,00:41:25,00:41:25,00:41:26,00:41:27,00:41:27,00:41:27,00:41:27,00:41:28,00:41:29,00:41:29,00:41:29,00:41:30,00:41:30,00:41:31,00:41:31,00:41:32,00:41:32,00:41:32,00:41:34,00:41:34,00:41:34,00:41:56,00:41:57,00:41:57,00:41:57,00:41:58,00:41:58,00:41:58,00:41:59,00:41:59,00:41:59,00:42:00,00:42:00,00:42:01,00:42:01,00:42:01,00:42:01,00:42:01,00:42:02,00:42:03,00:42:03,00:42:03,00:42:03,00:42:04,00:42:04,00:42:05,00:42:05,00:42:05,00:42:06,00:42:06,00:42:06,00:42:07,00:42:08,00:42:08,00:42:08,00:42:08,00:42:08,00:42:09,00:42:10,00:42:10,00:42:10,00:42:11,00:42:12,00:42:12,00:42:13,00:42:13,00:42:13,00:42:13,00:42:15,00:42:15,00:42:15,00:42:15,00:42:16,00:42:17,00:43:04,00:43:06,00:43:06,00:43:06,00:43:06,00:43:07,00:43:08,00:43:08,00:43:09,00:43:09,00:43:09,00:48:51,00:48:51,00:48:52,00:48:52,00:48:52,00:48:52,00:48:53,00:48:53,00:48:53,00:48:53,00:48:54,00:48:54,00:48:54,00:48:54,00:48:55,00:48:55,00:48:55,00:48:55,00:48:55,00:48:56,00:48:56,00:48:57,00:48:57,00:48:57,00:48:57,00:48:57,00:48:59,00:48:59,00:48:59,00:49:00,00:49:00,00:49:00,00:49:01,00:49:01,00:49:02,00:49:02,00:49:02,00:49:08,00:49:09,00:49:10,00:49:10,00:49:11,00:49:11,00:49:12,00:49:12,00:49:13,00:49:15,00:49:16,00:49:16,00:49:16,00:49:17,00:49:17,00:49:18,00:49:18,00:49:18,00:49:19,00:49:19,00:49:20,00:49:20,00:49:20,00:49:21,
Ping_milliseconds,564.0,764.0,174.0,364.0,563.0,765.0,965.0,364.0,764.0,964.0,364.0,564.0,763.0,964.0,164.0,964.0,964.0,164.0,765.0,964.0,165.0,764.0,165.0,364.0,563.0,364.0,564.0,764.0,963.0,175.0,364.0,364.0,564.0,764.0,173.0,564.0,764.0,964.0,175.0,364.0,564.0,764.0,964.0,175.0,464.0,665.0,864.0,463.0,664.0,864.0,065.0,264.0,464.0,664.0,064.0,263.0,464.0,665.0,864.0,064.0,264.0,464.0,665.0,875.0,064.0,264.0,464.0,665.0,865.0,065.0,264.0,464.0,664.0,864.0,464.0,664.0,864.0,064.0,275.0,464.0,665.0,864.0,063.0,264.0,464.0,664.0,863.0,064.0,264.0,864.0,265.0,464.0,665.0,864.0,063.0,265.0,464.0,664.0,864.0,063.0,263.0,464.0,664.0,864.0,063.0,264.0,464.0,665.0,864.0,072.0,264.0,665.0,264.0,464.0,664.0,864.0,064.0,664.0,863.0,264.0,473.0,664.0,864.0,461.0,664.0,264.0,465.0,665.0,264.0,465.0,064.0,064.0,263.0,664.0,664.0,865.0,064.0,264.0,464.0,664.0,865.0,064.0,264.0,475.0,664.0,864.0,064.0,264.0,475.0,664.0,864.0,064.0,264.0,464.0,664.0,864.0,064.0,064.0,264.0,464.0,664.0,864.0,062.0,864.0,065.0,264.0,464.0,664.0,864.0,064.0,271.0,264.0,464.0,664.0,864.0,864.0,064.0,264.0,464.0,664.0,864.0,064.0,264.0,464.0,864.0,064.0,265.0,464.0,664.0,864.0,064.0,264.0,262.0,464.0,664.0,464.0,665.0,465.0,664.0,864.0,263.0,464.0,864.0,064.0,265.0,464.0,664.0,865.0,065.0,464.0,664.0,874.0,064.0,264.0,464.0,664.0,864.0,074.0,264.0,464.0,664.0,864.0,064.0,265.0,464.0,664.0,863.0,064.0,264.0,465.0,064.0,264.0,464.0,665.0,864.0,663.0,864.0,065.0,264.0,463.0,664.0,264.0,475.0,665.0,864.0,064.0,264.0,464.0,664.0,864.0,064.0,264.0,465.0,664.0,876.0,064.0,264.0,464.0,663.0,864.0,075.0,864.0,065.0,263.0,464.0,662.0,865.0,065.0,265.0,462.0,665.0,864.0,064.0,262.0,464.0,664.0,463.0,664.0,864.0,065.0,064.0,264.0,464.0,675.0,864.0,864.0,064.0,264.0,464.0,662.0,865.0,072.0,264.0,464.0,664.0,864.0,064.0,065.0,263.0,464.0,664.0,865.0,064.0,264.0,464.0,665.0,865.0,064.0,264.0,465.0,664.0,875.0,065.0,264.0,464.0,474.0,464.0,664.0,863.0,064.0,264.0,463.0,464.0,664.0,864.0,064.0,263.0,064.0,264.0,465.0,664.0,865.0,875.0,064.0,264.0,464.0,664.0,664.0,863.0,064.0,263.0,473.0,464.0,672.0,864.0,064.0,065.0,264.0,464.0,664.0,864.0,865.0,064.0,263.0,464.0,665.0,064.0,262.0,264.0,464.0,664.0,864.0,064.0,264.0,474.0,664.0,864.0,065.0,964.0,162.0,363.0,564.0,764.0,764.0,164.0,364.0,365.0,564.0,763.0,464.0,664.0,065.0,464.0,664.0,864.0,064.0,264.0,464.0,864.0,064.0,265.0,464.0,864.0,064.0,264.0,464.0,663.0,864.0,064.0,864.0,065.0,264.0,475.0,663.0,864.0,064.0,264.0,465.0,464.0,663.0,863.0,664.0,863.0,064.0,264.0,464.0,564.0,364.0,173.0,364.0,164.0,375.0,164.0,965.0,165.0,964.0,164.0,564.0,765.0,774.0,964.0,164.0,364.0,565.0,764.0,964.0,174.0,364.0,564.0,764.0,
Range,12.2908800000,12.2440576000,12.3142912000,12.2908800000,12.2791744000,12.3025856000,12.3377024000,12.2557632000,12.2440576000,12.2323520000,12.2557632000,12.2908800000,12.2440576000,12.1972352000,12.1972352000,12.0684736000,12.1035904000,12.1152960000,12.1972352000,12.2206464000,12.2674688000,12.2089408000,12.2206464000,12.2440576000,12.3025856000,12.2791744000,12.2791744000,12.2206464000,12.2323520000,12.1972352000,12.1972352000,12.2557632000,12.2791744000,12.3025856000,12.2323520000,12.3025856000,12.3025856000,12.3025856000,12.3259968000,12.2674688000,12.2557632000,12.2791744000,12.2908800000,12.3025856000,12.2206464000,12.2089408000,12.2440576000,12.3025856000,12.2791744000,12.2206464000,12.2089408000,12.1972352000,12.2557632000,12.2908800000,12.3377024000,12.2557632000,12.2323520000,12.1972352000,12.1738240000,12.1621184000,12.1855296000,12.2323520000,12.2908800000,12.3259968000,12.3377024000,12.3025856000,12.2791744000,12.2791744000,12.3025856000,12.3494080000,12.3142912000,12.2440576000,12.2674688000,12.2557632000,12.2908800000,12.2557632000,12.2557632000,12.3377024000,12.3142912000,12.2908800000,12.2791744000,12.2908800000,12.3142912000,12.2674688000,12.2908800000,12.2206464000,12.2323520000,12.2089408000,12.1621184000,12.1738240000,12.2323520000,12.2206464000,12.2908800000,12.2557632000,12.2323520000,12.2206464000,12.2323520000,12.2791744000,12.3142912000,12.2206464000,12.2206464000,12.2206464000,12.2323520000,12.2323520000,12.2323520000,12.2206464000,12.2674688000,12.3259968000,12.2791744000,12.2791744000,12.2791744000,12.2674688000,12.2089408000,12.2206464000,12.2674688000,12.2674688000,12.2674688000,12.2440576000,12.2440576000,12.2557632000,12.2440576000,12.2440576000,12.3142912000,12.1972352000,12.2089408000,12.1855296000,12.1738240000,12.2440576000,12.2674688000,12.2674688000,12.2557632000,12.1504128000,12.1387072000,12.1972352000,12.1855296000,12.1621184000,12.1621184000,12.1855296000,12.2440576000,12.2557632000,12.3377024000,12.2323520000,12.2323520000,12.2440576000,12.3025856000,12.2674688000,12.3259968000,12.3845248000,12.3728192000,12.3845248000,12.3962304000,12.2908800000,12.3025856000,12.3142912000,12.3142912000,12.3142912000,12.3142912000,12.2557632000,12.2791744000,12.3142912000,12.2908800000,12.3259968000,12.3728192000,12.4079360000,12.3142912000,12.3025856000,12.3494080000,12.3494080000,12.3025856000,12.2908800000,12.2908800000,12.3142912000,12.2908800000,12.2791744000,12.3259968000,12.2674688000,12.2908800000,12.2791744000,12.3728192000,12.2791744000,12.3142912000,12.3025856000,12.2908800000,12.2908800000,12.3025856000,12.2908800000,12.3377024000,12.3728192000,12.3728192000,12.3728192000,12.3728192000,12.3142912000,12.3142912000,12.3142912000,12.2557632000,12.3142912000,12.3142912000,12.2440576000,12.2440576000,12.2908800000,12.2791744000,12.2674688000,12.2791744000,12.2908800000,12.2791744000,12.2791744000,12.2908800000,12.2908800000,12.3025856000,12.2791744000,12.2674688000,12.2557632000,12.3025856000,12.3025856000,12.3142912000,12.3259968000,12.3494080000,12.3377024000,12.2908800000,12.2791744000,12.2791744000,12.2791744000,12.2908800000,12.3025856000,12.3025856000,12.3025856000,12.3025856000,12.3025856000,12.3025856000,12.3025856000,12.2908800000,12.3025856000,12.3025856000,12.3025856000,12.3142912000,12.3025856000,12.2908800000,12.2908800000,12.2908800000,12.3025856000,12.3025856000,12.2791744000,12.2791744000,12.2908800000,12.3142912000,12.2908800000,12.2791744000,12.2791744000,12.2908800000,12.2908800000,12.3025856000,12.3142912000,12.3142912000,12.3142912000,12.3025856000,12.2908800000,12.2908800000,12.2908800000,12.3142912000,12.3142912000,12.3259968000,12.2557632000,12.2557632000,12.2791744000,12.3259968000,12.3142912000,12.3025856000,12.3025856000,12.3025856000,12.3142912000,12.3142912000,12.3142912000,12.3259968000,12.3259968000,12.3259968000,12.3259968000,12.3142912000,12.3025856000,12.3142912000,12.3259968000,12.3025856000,12.2908800000,12.3025856000,12.3142912000,12.3259968000,12.2908800000,12.3025856000,12.3142912000,12.3025856000,12.3025856000,12.3025856000,12.3142912000,12.3142912000,12.3025856000,12.3025856000,12.3025856000,12.3025856000,12.3025856000,12.3025856000,12.3142912000,12.3142912000,12.3142912000,12.3025856000,12.3025856000,12.3142912000,12.3025856000,12.3025856000,12.3025856000,12.3142912000,12.2674688000,12.3142912000,12.3142912000,12.2440576000,12.2440576000,12.3259968000,12.2791744000,12.2674688000,12.2674688000,12.2791744000,12.2791744000,12.2908800000,12.2908800000,12.2440576000,12.2557632000,12.2908800000,12.3494080000,12.2791744000,12.2323520000,12.2323520000,12.2791744000,12.3025856000,12.2908800000,12.1504128000,12.1621184000,12.2206464000,12.2908800000,12.3611136000,12.3025856000,12.2908800000,12.2908800000,12.2908800000,12.2908800000,12.3025856000,12.3142912000,12.3025856000,12.3025856000,12.1738240000,12.1855296000,12.2440576000,12.3025856000,12.2791744000,12.1270016000,12.1387072000,12.1738240000,12.2440576000,12.2908800000,12.2791744000,12.3025856000,12.3377024000,12.3494080000,12.3845248000,12.2908800000,12.1855296000,12.1855296000,12.2323520000,12.2791744000,12.1387072000,12.1387072000,12.1621184000,12.2440576000,12.2791744000,12.3025856000,12.2908800000,12.2557632000,12.3377024000,12.4079360000,12.3494080000,12.3259968000,12.3025856000,12.0684736000,12.0918848000,12.1738240000,12.2323520000,12.2206464000,12.2089408000,12.2206464000,12.2440576000,12.2674688000,12.1855296000,12.1855296000,12.1972352000,12.2089408000,12.2206464000,12.2674688000,12.2557632000,12.2674688000,12.2791744000,12.2206464000,12.1738240000,12.2206464000,12.2674688000,12.2557632000,12.2557632000,12.2323520000,12.2089408000,12.1035904000,12.0216512000,11.9865344000,12.1504128000,12.1855296000,12.1738240000,12.0567680000,12.0450624000,12.0801792000,12.0801792000,12.0918848000,12.0684736000,12.1387072000,12.1387072000,12.0567680000,12.2791744000,12.2674688000,12.0801792000,12.1972352000,12.2440576000,12.2323520000,12.2440576000,12.2674688000,12.2908800000,12.2557632000,12.2674688000,12.3494080000,12.3025856000,12.3142912000,12.3259968000,12.3259968000,12.3142912000,12.3259968000,12.3259968000,12.2674688000,
