Region_ID,Region_name,Region_class,Process_ID,Ping_date,Ping_time,Target_range,TS_comp,TS_uncomp,Angle_minor_axis,Angle_major_axis,Distance_minor_axis,Distance_major_axis,PulseLengthDeterminationLevel,Samples_above_PLDL,StandDev_Angles_Minor_Axis,StandDev_Angles_Major_Axis,PulseLength_Normalized_6dB,PulseLength_Normalized_12dB,PulseLength_Normalized_18dB,PulseLength_Normalized_PLDL,Pulse_Start_Normalized_6dB,Pulse_Start_Normalized_12dB,Pulse_Start_Normalized_18dB,Pulse_Start_Normalized_PLDL,Target_on_axis_depth,Pulse_duration,Target_true_depth,Target_latitude,Target_longitude,Target_northing,Target_easting,Target_length,Target_length_manual,Target_perimeter,Target_area,Target_thickness,Target_compactness,Target_intensity_variation,Ping_number,Target_length_across_beams,Target_range_extent,Target_class,Target_orientation,Target_perimeter_edge_midpoints,Target_compactness_edge_midpoints,Target_area_edge_midpoints
1,"Region 1","070kHz_FishTracks",139,20220727, 15:54:16.3070,14.959757,-54.013261,-60.104558,-3.4227,-0.8504,-0.893027,-0.221634,6.000000,2,0.070345,0.078026,0.636689,7.640271,11.460406,0.636689,-0.636689,-7.640271,-8.276960,-0.636689,14.959757,0.512000,14.931433,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,746,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",139,20220727, 15:54:16.4080,14.912934,-48.500350,-52.336765,-2.7769,0.18506,-0.722479,0.048110,6.000000,3,0.191116,0.052784,1.273378,1.910068,6.366892,1.273378,-0.636689,-0.636689,-5.093514,-0.636689,14.912934,0.512000,14.895346,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,747,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",139,20220727, 15:54:16.5080,14.971462,-53.637257,-57.933809,-2.9351,0.25362,-0.766594,0.066184,6.000000,3,0.206483,0.015017,1.273378,10.823717,12.097095,1.273378,-0.636689,-7.640271,-8.276960,-0.636689,14.971462,0.512000,14.951677,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,748,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",139,20220727, 15:54:16.7060,14.983168,-53.256445,-58.565918,-3.2476,0.45165,-0.848777,0.117919,6.000000,3,0.113680,0.074925,1.273378,1.910068,8.276960,1.273378,-0.636689,-0.636689,-7.003581,-0.636689,14.983168,0.512000,14.958643,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,749,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
1,"Region 1","070kHz_FishTracks",139,20220727, 15:54:16.8170,14.924640,-50.286172,-57.443423,-3.7897,0.3217,-0.986424,0.083613,6.000000,2,0.248495,0.036676,0.636689,3.820135,4.456825,0.636689,0.000000,-3.183446,-3.183446,0.000000,14.924640,0.512000,14.891771,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,750,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",139,20220727, 15:54:58.8070,14.503238,-44.444018,-53.133033,3.9414,1.6419,0.996499,0.414577,6.000000,3,0.128871,0.110239,1.273378,5.093514,5.093514,1.273378,-0.636689,-1.273378,-1.273378,-0.636689,14.503238,0.512000,14.463023,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1021,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",139,20220727, 15:54:58.9090,14.503238,-41.307355,-49.649419,3.9381,1.3361,0.995791,0.337367,6.000000,2,0.060978,0.032692,0.636689,1.273378,1.273378,0.636689,-0.636689,-0.636689,-0.636689,-0.636689,14.503238,0.512000,14.465079,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1022,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",139,20220727, 15:54:59.1070,14.514944,-42.877521,-49.289747,3.5459,0.68166,0.897662,0.172353,6.000000,2,0.016307,0.055168,0.636689,3.183446,6.366892,0.636689,0.000000,-0.636689,-0.636689,0.000000,14.514944,0.512000,14.486135,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1023,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",139,20220727, 15:54:59.2070,14.526650,-45.688771,-51.452867,3.3729,0.56226,0.854632,0.142304,6.000000,2,0.039208,0.025489,0.636689,5.730203,7.003581,0.636689,-0.636689,-0.636689,-1.273378,-0.636689,14.526650,0.512000,14.500790,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1024,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
2,"Region 2","070kHz_FishTracks",139,20220727, 15:54:59.3090,14.526650,-45.820949,-52.463606,3.5903,0.81088,0.909598,0.205179,6.000000,2,0.018749,0.033388,0.636689,1.273378,5.730203,0.636689,0.000000,-0.636689,-1.273378,0.000000,14.526650,0.512000,14.496692,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37,1025,-9.9e+37,-9.9e+37,"Unclassified targets",-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
