Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
26,"Region 26","070kHz_FishTracks",323,0.020224,1376,1386,0.000000,20220723, 14:31:29.9590,999.00000000,999.00000000,0.00000404425656,7,-52.105410,15.449720,0.7402,0.128762,1.202000,0.8897,0.020224,20.000000,15.433800,15.502340,15.377622,0.124718,4.459989,4.588751,4.546717,4.480213,4.608975,4.566941
27,"Region 27","070kHz_FishTracks",323,0.020224,4922,4957,0.000000,20220723, 14:38:52.7950,999.00000000,999.00000000,0.00000059287257,15,-55.295729,17.370330,1.2760,-1.252499,4.621000,5.8963,0.020224,20.000000,17.359544,17.853974,16.614963,-1.239011,2.107164,3.359663,2.642370,2.127387,3.379887,2.662593
28,"Region 28","070kHz_FishTracks",323,0.020224,6995,7003,0.000000,20220723, 14:43:12.4380,999.00000000,999.00000000,0.00001044458258,9,-45.476607,12.348107,1.3308,0.117056,0.956000,1.2722,0.020224,20.000000,12.342246,12.392878,12.235070,0.112664,7.585384,7.737557,7.633508,7.605608,7.757781,7.653731
29,"Region 29","070kHz_FishTracks",323,0.020224,7834,7841,0.000000,20220723, 14:45:00.7810,999.00000000,999.00000000,0.00000240317301,8,-53.222373,12.902498,0.7609,0.128762,0.924000,0.7030,0.020224,20.000000,12.896811,12.965386,12.849551,0.115835,7.000104,7.128866,7.079117,7.020328,7.149090,7.099341
30,"Region 30","070kHz_FishTracks",323,0.020224,11184,11212,0.000000,20220723, 14:52:01.2070,999.00000000,999.00000000,0.00000047799173,15,-55.962964,12.816852,0.7811,-0.035117,3.295000,2.5736,0.020224,20.000000,12.811266,12.850997,12.752170,-0.032478,7.128866,7.222511,7.164185,7.149090,7.242735,7.184408
31,"Region 31","070kHz_FishTracks",323,0.020224,11360,11448,0.000000,20220723, 14:52:25.5330,999.00000000,999.00000000,0.00000428031467,55,-52.669479,12.669503,1.0262,0.397990,10.502000,10.7768,0.020224,20.000000,12.663289,12.924081,12.416770,0.404527,7.046927,7.550268,7.327401,7.067151,7.570491,7.347625
32,"Region 32","070kHz_FishTracks",323,0.020224,11472,11481,0.000000,20220723, 14:52:34.1020,999.00000000,999.00000000,0.00000115865737,8,-54.050628,12.732766,1.5814,0.070234,1.058000,1.6732,0.020224,20.000000,12.725213,12.790422,12.685317,0.066145,7.175688,7.292744,7.255287,7.195912,7.312968,7.275510
33,"Region 33","070kHz_FishTracks",323,0.020224,11491,11498,0.000000,20220723, 14:52:36.2020,999.00000000,999.00000000,0.00000038752951,6,-55.593167,12.778613,1.6735,0.070234,0.816000,1.3656,0.020224,20.000000,12.771663,12.806425,12.739512,0.066913,7.163983,7.234216,7.203489,7.184207,7.254440,7.223713
34,"Region 34","070kHz_FishTracks",323,0.020224,11572,11582,0.000000,20220723, 14:52:46.1270,999.00000000,999.00000000,0.00000043868621,7,-55.634828,12.857765,0.6288,-0.035117,1.155000,0.7263,0.020224,20.000000,12.844642,12.853379,12.813668,-0.036636,7.117160,7.152277,7.129930,7.137384,7.172501,7.150154
35,"Region 35","070kHz_FishTracks",323,0.020224,12131,12141,0.000000,20220723, 14:53:52.2620,999.00000000,999.00000000,0.00000091782293,9,-54.512323,12.457360,1.0349,0.152173,1.174000,1.2150,0.020224,20.000000,12.449891,12.547350,12.382144,0.147619,7.421506,7.597090,7.531113,7.441730,7.617314,7.551337
36,"Region 36","070kHz_FishTracks",323,0.020224,12148,12159,0.000000,20220723, 14:53:54.2760,999.00000000,999.00000000,0.00000143326177,6,-54.474308,12.587422,1.3991,0.175584,1.274000,1.7825,0.020224,20.000000,12.580107,12.689512,12.509174,0.180338,7.281039,7.456623,7.401021,7.301263,7.476847,7.421245
37,"Region 37","070kHz_FishTracks",323,0.020224,12166,12176,0.000000,20220723, 14:53:56.6790,999.00000000,999.00000000,0.00000187566202,8,-54.456488,12.741546,0.8499,0.163878,1.244000,1.0572,0.020224,20.000000,12.737181,12.788056,12.621325,0.166113,7.187394,7.351272,7.253903,7.207618,7.371496,7.274127
38,"Region 38","070kHz_FishTracks",323,0.020224,12190,12203,0.000000,20220723, 14:53:59.5990,999.00000000,999.00000000,0.00000026716337,5,-56.561996,12.817632,1.0915,-0.011706,1.521000,1.6602,0.020224,20.000000,12.812682,12.837407,12.781550,-0.009974,7.140572,7.187394,7.166073,7.160795,7.207618,7.186297
39,"Region 39","070kHz_FishTracks",323,0.020224,12215,12220,0.000000,20220723, 14:54:02.0790,999.00000000,999.00000000,0.00000052764876,5,-55.686796,12.808268,1.6094,0.058528,0.607000,0.9769,0.020224,20.000000,12.803027,12.824493,12.767357,0.048185,7.152277,7.210805,7.170811,7.172501,7.231029,7.191035
40,"Region 40","070kHz_FishTracks",323,0.020224,12422,12431,0.000000,20220723, 14:54:27.0560,999.00000000,999.00000000,0.00000123735006,5,-54.513600,12.574156,0.7079,0.046822,1.053000,0.7454,0.020224,20.000000,12.563716,12.595272,12.538927,0.049667,7.374684,7.433212,7.412727,7.394907,7.453435,7.432951
41,"Region 41","070kHz_FishTracks",323,0.020224,12439,12479,0.000000,20220723, 14:54:30.9300,999.00000000,999.00000000,0.00000038782368,28,-55.964657,12.618637,0.7629,0.058528,4.689000,3.5773,0.020224,20.000000,12.613584,12.652070,12.589100,0.062530,7.316156,7.386389,7.362122,7.336379,7.406613,7.382345
42,"Region 42","070kHz_FishTracks",323,0.020224,13434,13442,0.000000,20220723, 14:56:27.7330,999.00000000,999.00000000,0.00000065367201,8,-54.226662,12.893718,1.6343,0.128762,0.935000,1.5280,0.020224,20.000000,12.887005,13.039983,12.810863,0.124782,6.929871,7.163983,7.095050,6.950095,7.184207,7.115274
43,"Region 43","070kHz_FishTracks",323,0.020224,13451,13459,0.000000,20220723, 14:56:29.7500,999.00000000,999.00000000,0.00000024702110,7,-55.348529,12.799237,1.6519,0.117056,0.944000,1.5594,0.020224,20.000000,12.791584,12.879977,12.737389,0.117936,7.093749,7.234216,7.169836,7.113973,7.254440,7.190059
44,"Region 44","070kHz_FishTracks",323,0.020224,13505,13514,0.000000,20220723, 14:56:36.0710,999.00000000,999.00000000,0.00000199961122,5,-54.809372,12.885524,1.7187,0.011706,1.049000,1.8029,0.020224,20.000000,12.876634,12.920397,12.841784,0.011917,7.058632,7.128866,7.084970,7.078856,7.149090,7.105194
45,"Region 45","070kHz_FishTracks",323,0.020224,13707,13712,0.000000,20220723, 14:56:59.7280,999.00000000,999.00000000,0.00000030436433,6,-55.907168,12.989314,0.7358,0.081939,0.580000,0.4268,0.020224,20.000000,12.974966,13.015116,12.930617,0.084499,6.953282,7.035221,6.992301,6.973506,7.055445,7.012524
46,"Region 46","070kHz_FishTracks",323,0.020224,14133,14141,0.000000,20220723, 14:57:50.4620,999.00000000,999.00000000,0.00000112395066,6,-54.714157,12.751300,0.4622,0.023411,0.939000,0.4340,0.020224,20.000000,12.737582,12.748812,12.719655,0.024325,7.222511,7.245922,7.229014,7.242735,7.266146,7.249238
47,"Region 47","070kHz_FishTracks",323,0.020224,14199,14205,0.000000,20220723, 14:57:58.0680,999.00000000,999.00000000,0.00000052436701,5,-55.961253,12.918300,0.2535,0.058528,0.698000,0.1770,0.020224,20.000000,12.910664,12.938152,12.878973,0.059180,7.035221,7.093749,7.065321,7.055445,7.113973,7.085545
48,"Region 48","070kHz_FishTracks",323,0.020224,14555,14559,0.000000,20220723, 14:58:40.1910,999.00000000,999.00000000,0.00000035611727,5,-55.421973,12.728669,1.2123,0.105350,0.497000,0.6025,0.020224,20.000000,12.723664,12.786826,12.681102,0.105724,7.187394,7.292744,7.252945,7.207618,7.312968,7.273169
49,"Region 49","070kHz_FishTracks",323,0.020224,14616,14623,0.000000,20220723, 14:58:47.5740,999.00000000,999.00000000,0.00000118471437,7,-55.106848,12.700576,0.7287,0.140467,0.812000,0.5917,0.020224,20.000000,12.691962,12.767417,12.637481,0.129937,7.199100,7.339567,7.276649,7.219323,7.359791,7.296873
50,"Region 50","070kHz_FishTracks",323,0.020224,14680,14714,0.000000,20220723, 14:58:56.7460,999.00000000,999.00000000,0.00000066773146,19,-55.161617,13.006770,0.8116,-0.081939,4.032000,3.2723,0.020224,20.000000,13.001498,13.235468,12.922787,-0.066587,6.742581,7.058632,6.964319,6.762805,7.078856,6.984542
51,"Region 51","070kHz_FishTracks",323,0.020224,14744,14760,0.000000,20220723, 14:59:03.3480,999.00000000,999.00000000,0.00000046327934,9,-55.788395,12.933387,0.6360,0.000000,2.068000,1.3153,0.020224,20.000000,12.924830,12.964524,12.889299,-0.009869,7.011810,7.082044,7.043484,7.032034,7.102267,7.063708
