Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
2,"Region 2","070kHz_FishTracks",135,0.020224,663,768,0.000000,20220726, 15:01:17.3200,999.00000000,999.00000000,0.00002047019576,86,-48.356934,16.509524,0.8630,0.070234,13.699000,11.8225,0.020224,17.500000,16.480942,16.797412,16.288920,0.070699,0.660668,1.140597,0.974345,0.680891,1.160821,0.994568
3,"Region 3","070kHz_FishTracks",135,0.020224,953,1268,0.000000,20220726, 15:02:05.4150,999.00000000,999.00000000,0.00000424521552,288,-51.543431,16.391945,0.7590,0.269229,37.199000,28.2358,0.020224,17.500000,16.368126,16.573591,16.128460,0.269832,0.871368,1.327887,1.091034,0.891592,1.348111,1.111257
5,"Region 5","070kHz_FishTracks",135,0.020224,1280,1718,0.000000,20220726, 15:02:50.2190,999.00000000,999.00000000,0.00000889417844,355,-49.518320,16.312001,0.5387,-0.105350,49.499000,26.6639,0.020224,17.500000,16.276159,16.655083,16.194897,-0.131060,0.801135,1.257653,1.169461,0.821359,1.277877,1.189685
6,"Region 6","070kHz_FishTracks",135,0.020224,1728,1732,0.000000,20220726, 15:03:16.0160,999.00000000,999.00000000,0.00000129774054,5,-53.376568,16.296536,0.7191,-0.070234,0.402000,0.2891,0.020224,17.500000,16.250481,16.271142,16.203678,-0.063637,1.164008,1.234242,1.185079,1.184232,1.254466,1.205302
7,"Region 7","070kHz_FishTracks",135,0.020224,1745,1750,0.000000,20220726, 15:03:17.8150,999.00000000,999.00000000,0.00000162921218,5,-52.752076,16.252055,0.3654,0.011706,0.490000,0.1790,0.020224,17.500000,16.201687,16.219912,16.185909,0.011125,1.210831,1.245948,1.230340,1.231055,1.266171,1.250564
8,"Region 8","070kHz_FishTracks",135,0.020224,1888,2115,0.000000,20220726, 15:03:45.2150,999.00000000,999.00000000,0.00052826512963,163,-35.713468,16.069778,0.5699,-0.596986,24.897000,14.1879,0.020224,17.500000,16.040747,16.498746,15.372667,-0.599780,0.965013,2.065340,1.439809,0.985237,2.085563,1.460032
9,"Region 9","070kHz_FishTracks",135,0.020224,2214,2263,0.000000,20220726, 15:04:11.4160,999.00000000,999.00000000,0.00002950162118,39,-45.632297,13.746276,0.6979,0.070234,5.099000,3.5588,0.020224,17.500000,13.721727,13.889125,13.562805,0.068053,3.551951,3.891413,3.739475,3.572175,3.911637,3.759698
10,"Region 10","070kHz_FishTracks",135,0.020224,2360,2688,0.000000,20220726, 15:04:42.7250,999.00000000,999.00000000,0.00001440537354,222,-48.866927,14.056527,0.4986,1.147149,36.201000,18.0486,0.020224,17.500000,14.039343,15.432529,13.483084,1.151985,2.006812,3.996764,3.454837,2.027035,4.016987,3.475061
11,"Region 11","070kHz_FishTracks",135,0.020224,2725,2811,0.000000,20220726, 15:05:09.4170,999.00000000,999.00000000,0.00005972041628,59,-44.238238,15.648403,0.6085,0.667219,9.301000,5.6598,0.020224,17.500000,15.613594,16.266865,15.218408,0.659734,1.164008,2.240924,1.767116,1.184232,2.261147,1.787340
12,"Region 12","070kHz_FishTracks",135,0.020224,2848,3083,0.000000,20220726, 15:05:30.8140,999.00000000,999.00000000,0.00000866328695,169,-51.024237,16.606368,0.4601,0.280934,25.996000,11.9602,0.020224,17.500000,16.596501,16.721850,16.351502,0.293749,0.754312,1.093775,0.875386,0.774536,1.113999,0.895610
