Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,Variable_index,Variable_name
191.000,-53.182828,-39.947372,-37.081003,-36.234005,-53.703708,-46.076063,-49.007591,-55.051384,-53.566812,-50.417323,-58.738294,-43.695561,-42.859501,-46.819768,-42.937826,-46.848157,-50.054416,-70.225694,-62.704604,-50.023811,-43.648867,-47.597546,-44.428464,-41.860061,-37.796790,-49.322957,-44.414430,-45.944425,-47.623832,-55.707451,-49.917096,-44.829328,-50.189185,-44.086134,-53.425035,-55.802202,-48.010114,-52.207544,-75.010909,-45.530844,-42.103798,-47.537161,-47.451556,-53.034166,-49.219323,-61.315447,-43.459362,-49.515413,-44.418336,-47.928692,-56.094205,-56.349476,-48.462008,-47.443231,-50.518371,-51.609266,-47.067775,-41.005267,-52.891204,-48.056496,-42.358841,-43.957553,-46.346917,-47.313449,-45.679341,-57.228321,-57.461994,-49.731034,-52.129989,-51.833361,-46.336155,-57.883310,-52.614909,-52.093606,-64.290430,-53.315454,-51.400029,-51.638952,-51.063435,-51.032636,-45.783391,-46.245106,-55.818485,-42.228702,-47.840214,-45.962223,-43.658221,-35.482111,-43.439367,-42.395076,-69.181722,-53.168478,-38.022772,-43.902956,-40.330766,0,Fileset 1: TS pulse compressed wideband pings T2
191.500,-55.000053,-40.770582,-36.967696,-36.665748,-57.208343,-45.446044,-46.792399,-52.377142,-57.111239,-51.037393,-60.453399,-43.614244,-42.950542,-47.531567,-42.878058,-49.992545,-48.838849,-57.724429,-59.066860,-51.289434,-45.266933,-48.415085,-44.165157,-41.822823,-38.439219,-48.480545,-45.906292,-46.966474,-47.408902,-54.538446,-47.495153,-47.444317,-49.797176,-42.912634,-51.935091,-56.638388,-45.355994,-53.496298,-65.244577,-44.675094,-41.664693,-47.357410,-43.978845,-51.478725,-49.094798,-55.182509,-44.990600,-49.345841,-43.390518,-45.759275,-60.939324,-56.843618,-47.235239,-44.515215,-47.940304,-49.221174,-50.653246,-41.188850,-54.206359,-49.660158,-43.091781,-44.650623,-47.048955,-45.532624,-45.924462,-67.064380,-62.144796,-50.104602,-52.367126,-51.376448,-47.773037,-56.533828,-54.316342,-51.074362,-65.054418,-53.179916,-50.468125,-51.865684,-53.301914,-50.736945,-46.588995,-46.427635,-56.424973,-42.841856,-48.059866,-44.413313,-44.331873,-34.685731,-42.190024,-42.762795,-57.702141,-61.230920,-38.806961,-45.191976,-39.803398,0,Fileset 1: TS pulse compressed wideband pings T2
192.000,-54.652663,-41.291548,-36.928905,-37.144076,-59.136535,-45.153440,-45.696694,-51.259996,-54.520379,-51.874510,-61.199777,-43.858309,-42.862355,-48.202828,-43.346898,-54.140762,-47.657879,-53.248513,-55.090462,-52.423858,-47.286226,-49.766163,-44.116094,-41.896430,-39.395932,-47.903922,-47.914416,-47.542384,-47.471742,-52.817959,-45.616408,-51.572434,-49.808939,-42.270992,-51.601779,-56.546188,-44.143260,-53.870340,-59.864757,-44.030303,-41.561962,-47.544033,-41.293952,-48.705438,-48.629595,-52.456926,-47.177225,-49.803157,-42.352792,-44.062502,-66.277966,-57.152451,-46.571095,-42.069120,-46.005115,-47.253943,-50.406807,-41.881676,-54.008506,-51.687039,-44.071752,-45.653805,-48.502581,-44.784365,-46.821075,-65.887714,-66.899334,-49.848882,-52.298855,-51.615704,-49.451843,-55.315274,-56.945015,-50.004166,-64.378613,-53.297381,-49.495978,-52.272275,-56.238822,-49.882442,-48.018236,-46.998690,-56.822979,-43.423859,-47.804469,-43.016243,-45.209909,-33.961311,-41.054001,-43.451040,-53.627216,-58.466440,-39.803119,-46.034704,-39.311943,0,Fileset 1: TS pulse compressed wideband pings T2
192.500,-51.583049,-41.414105,-37.096577,-37.687098,-58.211932,-45.222377,-45.431003,-50.985909,-51.316313,-52.806829,-60.762320,-44.469221,-42.785622,-48.641274,-44.194162,-57.630799,-46.707624,-51.101872,-53.183743,-52.941576,-49.802347,-51.531538,-44.277754,-42.271142,-40.606275,-47.820270,-50.408157,-48.122605,-47.680913,-51.268230,-44.952927,-57.887723,-49.979850,-42.220753,-52.596064,-55.550152,-43.970824,-54.011871,-57.263467,-43.692855,-41.907488,-48.161119,-39.714572,-46.446751,-48.450388,-52.150972,-49.695046,-50.699344,-41.400520,-42.932070,-65.505523,-57.192551,-45.885436,-40.453357,-44.825265,-45.746929,-47.464114,-43.108200,-54.030722,-53.795508,-45.415264,-46.836119,-51.441920,-45.021079,-48.262875,-58.557567,-64.532605,-49.701919,-52.120951,-52.694122,-51.164004,-55.122833,-60.816340,-49.271216,-63.081632,-53.637741,-48.719200,-52.602726,-58.161233,-48.704037,-50.185621,-48.079719,-57.291029,-43.752873,-47.178029,-42.119192,-45.731880,-33.538833,-40.200905,-44.454057,-51.930475,-52.399146,-40.982140,-46.308423,-39.083014,0,Fileset 1: TS pulse compressed wideband pings T2
193.000,-48.651808,-41.082387,-37.324365,-38.047330,-56.755474,-45.445016,-45.546663,-51.035143,-49.127038,-53.459263,-59.895438,-45.131619,-42.755938,-48.609556,-44.847483,-58.545946,-46.003637,-49.856403,-52.546000,-52.558846,-52.576741,-53.208642,-44.384406,-42.890581,-41.754197,-48.015542,-52.847587,-48.731365,-47.729110,-49.927963,-45.187936,-64.657466,-50.009553,-42.577542,-54.533391,-54.195152,-44.313076,-54.303958,-56.120524,-43.499023,-42.538617,-49.014370,-38.958547,-44.796067,-48.551716,-53.600086,-52.042584,-51.595314,-40.494974,-42.074137,-63.667378,-57.196921,-44.860650,-39.370317,-44.076047,-44.519226,-45.049490,-44.567443,-54.965875,-55.134586,-46.939045,-47.878676,-56.898506,-45.894109,-49.456898,-56.757960,-60.933797,-49.897175,-51.827135,-54.495027,-52.451590,-55.700026,-66.585909,-48.913752,-61.646566,-53.879493,-47.976908,-52.628986,-57.359406,-47.551173,-53.005222,-49.556784,-57.558380,-43.649450,-46.260122,-41.592930,-45.618961,-33.300685,-39.539973,-45.560410,-51.153677,-49.109709,-42.104349,-46.011797,-38.991660,0,Fileset 1: TS pulse compressed wideband pings T2
193.500,-46.708605,-40.774328,-37.865972,-38.388782,-56.224302,-46.066117,-46.017499,-51.612824,-47.767967,-54.039935,-59.418267,-45.893927,-43.156581,-48.485788,-44.963300,-59.247796,-45.887570,-49.185078,-53.083447,-51.906548,-55.397780,-54.570325,-44.603237,-44.055652,-42.936572,-48.445981,-54.703225,-49.449534,-47.860410,-49.135473,-46.435079,-60.925885,-50.202910,-43.578181,-56.629970,-53.003617,-45.085653,-54.957984,-56.306460,-43.703826,-43.711981,-50.275027,-39.133865,-43.865921,-49.023207,-57.565286,-54.800811,-52.551432,-40.013441,-41.593861,-61.656710,-58.046343,-44.022178,-38.930882,-43.783099,-43.778512,-43.564629,-46.227546,-57.370612,-55.646905,-48.835943,-48.945324,-70.685470,-47.341565,-49.808811,-57.850077,-58.774375,-50.854613,-51.743421,-57.380776,-53.404406,-56.800548,-77.095558,-49.276008,-60.567541,-53.980539,-47.503532,-52.801941,-55.928889,-46.915463,-56.977101,-51.811038,-57.675162,-43.594175,-45.489262,-41.632917,-45.508833,-33.491898,-39.373249,-47.036806,-50.642542,-47.273765,-43.406607,-45.637336,-39.255821,0,Fileset 1: TS pulse compressed wideband pings T2
194.000,-45.273704,-40.447776,-38.524750,-38.449488,-56.482689,-46.892512,-46.387416,-52.511996,-46.815695,-54.532875,-59.297648,-46.413187,-43.832103,-48.247416,-44.008052,-61.354187,-46.152667,-48.581807,-54.454814,-51.151119,-56.623791,-54.890640,-44.683218,-45.457737,-43.781770,-48.506732,-55.318393,-49.755053,-47.972210,-48.776813,-48.383078,-57.240615,-50.436042,-45.001876,-56.719596,-51.755531,-45.761345,-55.412925,-57.514696,-44.127993,-45.252619,-51.583711,-39.868702,-43.297771,-49.376858,-61.028213,-59.222348,-53.327654,-39.838493,-41.174557,-58.571924,-60.307743,-43.447918,-38.823091,-43.540406,-43.291934,-42.540884,-47.351471,-60.945151,-55.474114,-50.791864,-49.770946,-66.917396,-48.538836,-49.164171,-61.780111,-57.450242,-52.438753,-51.673281,-61.004585,-53.817883,-57.142063,-72.152109,-50.183941,-59.697611,-53.383996,-47.105271,-53.236528,-55.032686,-46.593863,-62.750278,-54.955967,-57.472516,-43.638911,-44.737883,-41.973416,-45.490256,-33.883559,-39.540290,-48.737091,-49.596018,-46.074618,-44.732162,-45.129720,-39.609287,0,Fileset 1: TS pulse compressed wideband pings T2
194.500,-44.051686,-40.151747,-39.290467,-38.203805,-57.429579,-47.882695,-46.489723,-53.245770,-46.238438,-55.200907,-59.523044,-46.684805,-44.740686,-47.988375,-42.310918,-65.716442,-46.706545,-47.912538,-56.048336,-50.457313,-55.299022,-53.845133,-44.574692,-46.704135,-44.108688,-48.032245,-55.309439,-49.492581,-48.142548,-48.956452,-50.585497,-54.686768,-50.615674,-46.753199,-55.403685,-50.418256,-46.074987,-55.420993,-59.789168,-44.781526,-47.180140,-52.628576,-40.872170,-42.941983,-49.394073,-54.290529,-68.940568,-53.956872,-39.988720,-40.726663,-55.714633,-65.899204,-43.229859,-38.919396,-43.218221,-43.036991,-41.756958,-47.337911,-61.321023,-54.895148,-52.534705,-50.267211,-63.052488,-48.743625,-48.243536,-65.801664,-56.708601,-54.644777,-51.570076,-62.511937,-53.686801,-55.900547,-67.006880,-51.583119,-58.989543,-52.043342,-46.785318,-54.224969,-54.905782,-46.467244,-75.240294,-59.666983,-57.239631,-43.930692,-43.966614,-42.541172,-45.580067,-34.413729,-40.066881,-50.663845,-48.036505,-45.197249,-46.137115,-44.539073,-39.958712,0,Fileset 1: TS pulse compressed wideband pings T2
195.000,-43.106132,-40.090474,-40.361759,-37.887956,-59.267082,-49.139262,-46.540147,-52.923099,-46.305796,-56.491995,-59.885494,-47.030186,-45.978910,-47.911381,-40.611685,-65.054361,-47.638024,-47.370304,-55.327007,-50.088805,-53.028205,-51.967612,-44.435941,-47.509759,-44.042933,-47.415762,-55.578758,-48.961722,-48.561849,-50.115999,-51.862395,-52.609152,-50.634548,-48.789794,-54.678915,-49.217565,-46.140851,-55.330587,-63.508040,-45.861259,-49.681826,-53.168503,-41.873288,-42.875419,-49.260088,-49.474755,-60.930759,-54.526695,-40.630930,-40.414988,-53.874589,-79.927793,-43.499470,-39.287107,-43.032072,-43.210059,-41.256939,-46.418923,-57.162148,-54.079611,-53.820770,-50.590901,-58.882748,-48.221417,-47.629977,-59.094724,-56.649070,-57.731516,-51.579603,-59.830607,-53.116959,-54.080377,-64.765053,-53.470699,-58.547867,-50.503893,-46.745308,-56.232467,-55.510576,-46.637634,-69.856692,-65.912591,-57.433791,-44.738836,-43.266046,-43.452434,-45.811229,-35.209314,-41.213088,-52.882009,-46.527728,-44.675892,-47.897453,-44.079283,-40.428556,0,Fileset 1: TS pulse compressed wideband pings T2
195.500,-42.297182,-40.105650,-41.602204,-37.421441,-62.229159,-50.374754,-46.553044,-51.313742,-46.968301,-58.482872,-59.249311,-47.436509,-47.219996,-47.802980,-39.091400,-58.626469,-48.746265,-46.852338,-51.819778,-49.923783,-50.786865,-49.888443,-44.099352,-47.703401,-43.497621,-46.738528,-56.016717,-48.081104,-48.943143,-52.756067,-51.280920,-50.371768,-50.002017,-50.525540,-54.993076,-48.056616,-45.864900,-55.324799,-68.072499,-47.169332,-52.363010,-52.752896,-42.171042,-42.846806,-48.931103,-46.584240,-54.997921,-54.351842,-41.493921,-40.098851,-52.919523,-62.583301,-43.858536,-39.663609,-42.948289,-43.649731,-40.782101,-45.019946,-53.655223,-52.773649,-54.253788,-50.679421,-52.467994,-47.468805,-47.186399,-54.394940,-57.072496,-62.201911,-51.506884,-56.929984,-51.873024,-52.494507,-63.627100,-55.072605,-58.113680,-48.935541,-46.811246,-59.238697,-55.702276,-46.975956,-62.959946,-62.613544,-57.697226,-45.933153,-42.350553,-44.372178,-45.758179,-36.032637,-42.960885,-54.886211,-45.177960,-44.265447,-49.996996,-43.583053,-40.841599,0,Fileset 1: TS pulse compressed wideband pings T2
196.000,-41.938230,-40.445704,-43.311110,-37.134924,-67.745194,-51.741946,-47.017449,-49.718884,-48.561519,-61.605315,-57.609204,-48.262260,-48.476753,-47.853242,-38.167123,-54.533696,-50.361160,-46.672558,-48.806269,-50.239142,-49.174517,-48.442805,-43.873730,-47.934120,-42.840803,-46.406262,-55.888601,-47.075172,-49.292591,-59.445935,-50.506541,-47.995899,-48.955065,-51.874125,-56.793381,-47.255346,-45.585226,-55.924521,-68.811628,-48.832324,-54.537426,-51.775989,-41.831248,-43.023233,-48.781324,-45.164336,-52.447433,-53.214734,-42.582585,-40.062127,-53.080521,-57.684012,-44.138526,-40.258201,-43.338023,-44.559094,-40.524668,-43.860969,-51.446654,-51.269719,-54.454712,-51.020379,-47.801136,-47.090002,-47.039654,-51.935649,-58.169824,-71.489322,-51.607897,-55.155872,-50.348580,-51.761091,-63.073436,-55.630287,-57.888922,-47.717876,-47.166674,-62.041240,-54.477763,-47.896891,-59.954021,-58.436905,-57.294273,-47.760355,-41.392176,-45.107319,-45.532329,-37.027373,-45.749542,-56.603911,-44.357088,-44.124251,-53.095284,-43.254161,-41.507216,0,Fileset 1: TS pulse compressed wideband pings T2
196.500,-41.928430,-40.994987,-45.470393,-36.995402,-66.263467,-53.128779,-48.082124,-48.462295,-50.932243,-65.033199,-55.796796,-49.485469,-49.417435,-47.968230,-37.822853,-51.880666,-52.503252,-46.776047,-47.004358,-50.944978,-48.228099,-47.791079,-43.800080,-48.291560,-42.060251,-46.505737,-53.711952,-45.969249,-49.246213,-61.473270,-50.321994,-45.537720,-47.668891,-52.878334,-60.014851,-46.781378,-45.296444,-57.111170,-66.490043,-50.504705,-54.978003,-50.479365,-41.118276,-43.199508,-48.771392,-44.790717,-51.502995,-51.559019,-43.476811,-40.209520,-54.347676,-55.541714,-43.877261,-40.987718,-44.118522,-45.683454,-40.361193,-43.073779,-50.088498,-49.647386,-54.931412,-51.778953,-44.665606,-46.977339,-46.935612,-50.900855,-59.718799,-67.127539,-51.864176,-54.265968,-48.789808,-51.899755,-62.295414,-55.083769,-57.818989,-46.755883,-47.576087,-60.387839,-52.331453,-49.483464,-58.686738,-56.176970,-55.654533,-50.084298,-40.311477,-44.912970,-45.260744,-37.944818,-48.956240,-58.411521,-43.999180,-44.001544,-58.733060,-42.906896,-42.467491,0,Fileset 1: TS pulse compressed wideband pings T2
197.000,-42.183762,-41.746356,-48.210217,-37.088579,-58.931859,-54.596664,-50.008569,-47.371463,-53.685677,-64.977992,-54.416957,-51.215188,-50.009529,-48.304471,-38.116012,-50.031438,-55.053121,-47.208351,-46.428523,-52.038455,-48.074201,-47.984827,-44.100283,-48.513042,-41.251914,-47.364498,-50.342768,-45.146850,-48.744699,-52.254798,-50.582730,-43.414082,-46.430029,-53.854046,-63.659364,-46.738897,-45.196802,-58.694516,-65.870818,-51.902994,-54.227858,-49.118846,-40.575089,-43.275294,-48.892356,-45.280192,-50.823367,-50.220408,-44.069102,-40.512933,-57.020834,-55.074054,-43.147585,-41.866530,-45.174372,-46.736191,-40.324720,-42.806981,-49.352523,-48.148660,-56.204221,-53.086388,-42.746817,-46.980729,-46.778208,-51.072764,-61.579519,-61.474049,-52.469771,-54.103557,-47.559925,-53.029555,-60.808502,-54.568634,-58.026316,-46.048040,-47.906924,-57.097524,-50.402578,-51.649411,-59.012895,-54.849577,-53.859197,-52.869440,-39.252068,-43.723054,-45.368699,-38.674287,-49.110255,-62.720041,-44.088782,-43.771180,-61.222279,-42.481624,-43.955147,0,Fileset 1: TS pulse compressed wideband pings T2
197.500,-42.571865,-42.701686,-51.480170,-37.501727,-54.515038,-56.124236,-53.012601,-46.254669,-55.895551,-62.150761,-53.595879,-53.625335,-50.486444,-49.161569,-39.036997,-48.590520,-57.026347,-48.004615,-46.938853,-53.453864,-48.810462,-48.791540,-45.032373,-47.978697,-40.536331,-49.421677,-47.210134,-44.983748,-48.021042,-48.312723,-50.707961,-41.981028,-45.427315,-54.576319,-64.293697,-47.270168,-45.533562,-60.303826,-68.211487,-52.910391,-53.078364,-47.867851,-40.564772,-43.224437,-49.173871,-46.442842,-48.827108,-49.518971,-44.568226,-40.898725,-61.612657,-56.044424,-42.362817,-42.721065,-46.291555,-47.376725,-40.470896,-43.197133,-49.106336,-46.983110,-58.594039,-54.584319,-41.990082,-46.922974,-46.498162,-52.369581,-63.380936,-60.912134,-53.674390,-54.528728,-46.896333,-55.327301,-58.852669,-54.666794,-58.570288,-45.609171,-48.133386,-54.632345,-49.067485,-53.265328,-61.423026,-53.953189,-52.645062,-56.095328,-38.424785,-42.211650,-46.130614,-39.236034,-46.746426,-76.149825,-44.519857,-43.449148,-50.901710,-42.004068,-46.206892,0,Fileset 1: TS pulse compressed wideband pings T2
198.000,-42.963874,-43.799331,-53.868703,-38.210406,-51.735728,-57.250404,-57.113833,-45.145523,-56.729343,-59.499753,-53.308315,-57.037306,-51.118678,-50.854107,-40.359907,-47.185359,-56.590634,-49.118561,-48.191365,-54.989601,-50.351060,-49.585134,-46.851867,-46.586667,-39.971556,-53.087490,-44.768080,-45.548330,-47.361728,-46.522213,-50.374578,-41.328924,-44.707820,-54.233187,-61.082511,-48.422939,-46.285429,-61.620137,-78.215749,-53.658709,-51.578684,-46.834176,-41.088946,-43.125695,-49.781078,-47.955135,-45.983188,-49.250170,-45.183637,-41.218533,-66.950543,-58.364311,-41.905104,-43.021376,-47.258467,-47.416573,-40.749431,-44.321909,-49.229423,-46.193235,-59.792941,-55.097776,-42.396520,-46.711383,-45.923720,-54.482950,-63.791614,-66.426127,-55.615903,-55.280806,-46.797964,-58.910401,-56.982321,-55.009930,-59.243864,-45.376427,-48.328964,-53.082691,-48.329989,-52.741842,-66.006569,-53.345982,-51.937317,-59.651671,-37.957111,-40.908262,-47.586476,-39.715028,-45.215515,-56.599153,-45.034441,-43.126898,-45.221160,-41.542850,-49.144399,0,Fileset 1: TS pulse compressed wideband pings T2
198.500,-43.418902,-44.999594,-53.239765,-39.172418,-49.867474,-57.332014,-62.610585,-44.223078,-56.911773,-57.187084,-53.545365,-62.973999,-52.118200,-53.797723,-41.734161,-45.681510,-53.850963,-50.552407,-50.052013,-56.582431,-52.438562,-50.061822,-50.124769,-45.237945,-39.622950,-58.048171,-43.123040,-46.641772,-47.019693,-45.942506,-49.967072,-41.414856,-44.339929,-53.208618,-57.285610,-50.066920,-46.905895,-62.004524,-69.250898,-54.474904,-49.866594,-46.180603,-41.927150,-43.266908,-50.952151,-49.590251,-43.636877,-48.994744,-45.948618,-41.459819,-65.533972,-61.313762,-42.101287,-42.505909,-48.021173,-47.040393,-41.098030,-46.328833,-49.743832,-45.756733,-56.066593,-54.051579,-43.984869,-46.649883,-45.050100,-56.487244,-62.565814,-68.752992,-58.337555,-56.100833,-47.151168,-63.216324,-55.558237,-54.856746,-59.722483,-45.306611,-48.692396,-52.317135,-48.250613,-51.057406,-63.126104,-53.151631,-51.620941,-62.708968,-37.944751,-40.045675,-50.083033,-40.342241,-44.788913,-50.360671,-45.497405,-42.992299,-41.751870,-41.272064,-51.914245,0,Fileset 1: TS pulse compressed wideband pings T2
199.000,-44.112876,-46.259492,-51.500452,-40.361853,-48.514330,-56.681104,-71.775494,-43.588447,-56.881913,-55.171629,-54.163721,-74.875598,-53.540279,-58.602316,-42.853364,-44.297617,-50.516462,-52.321340,-53.188294,-58.523519,-54.228157,-50.669168,-55.425517,-44.686505,-39.514970,-58.969689,-42.312894,-47.765186,-47.148130,-46.074500,-49.981051,-42.146699,-44.464188,-52.854257,-54.601707,-51.575853,-46.390393,-61.331452,-61.470230,-55.666227,-48.229195,-46.073735,-42.828509,-43.992791,-52.513163,-51.420041,-42.224922,-48.408118,-46.399803,-41.791201,-62.608402,-60.807239,-43.183983,-41.673896,-48.467584,-46.587277,-41.502336,-49.340071,-50.778616,-45.636606,-52.371237,-52.402120,-46.643826,-47.283918,-44.169214,-56.479030,-61.567653,-57.011594,-61.591416,-56.834221,-47.782877,-64.188904,-54.700673,-54.119265,-59.829391,-45.376871,-49.391169,-52.152326,-49.057905,-49.555528,-57.477941,-53.504339,-51.890481,-62.804848,-38.441110,-39.696390,-55.041874,-41.528642,-44.923935,-47.042519,-46.056124,-43.271444,-39.702276,-41.376654,-53.255978,0,Fileset 1: TS pulse compressed wideband pings T2
199.500,-45.000473,-47.364904,-50.167842,-41.581574,-47.343913,-55.920613,-63.922805,-43.041960,-54.316229,-53.442142,-54.685675,-59.757956,-55.006911,-66.105039,-43.499601,-43.161669,-47.308701,-54.033113,-59.454238,-61.237945,-53.604414,-51.673168,-53.977286,-44.970869,-39.397056,-56.650613,-42.132180,-48.011647,-47.536572,-46.404807,-50.443871,-43.239119,-45.054232,-53.647396,-52.922677,-51.981584,-44.544391,-60.736365,-57.191425,-57.330928,-46.664367,-46.399015,-43.556373,-45.249276,-53.335188,-53.535587,-41.545178,-47.352830,-45.736801,-42.249269,-60.451464,-57.216206,-45.043614,-40.926344,-48.212801,-46.136142,-41.823503,-52.481313,-52.157486,-45.604965,-50.055410,-50.907669,-49.708361,-48.931270,-43.399535,-54.361865,-61.540133,-52.032312,-64.111587,-57.289712,-48.295181,-61.591789,-54.197166,-53.043872,-59.512031,-45.356645,-50.260466,-52.152334,-50.981912,-48.484056,-53.692481,-54.166517,-52.749567,-60.571221,-39.240873,-39.639097,-62.360048,-43.615107,-44.727367,-45.137773,-46.827645,-43.927451,-38.487495,-41.741347,-53.744279,0,Fileset 1: TS pulse compressed wideband pings T2
200.000,-46.076264,-48.397501,-49.332443,-42.832634,-46.358471,-55.250704,-56.885895,-42.498556,-50.336333,-52.176253,-54.980683,-53.709403,-56.002979,-76.597962,-43.860862,-42.425820,-44.501881,-55.054810,-64.629771,-64.994258,-50.888751,-53.101404,-48.621748,-45.935848,-39.187060,-55.288921,-42.480919,-47.226612,-47.935674,-46.817119,-51.304772,-44.620789,-46.215782,-54.884035,-51.958927,-51.630008,-42.377119,-60.866454,-54.451054,-59.886405,-45.226418,-47.090158,-44.295485,-46.566643,-52.790413,-55.928801,-41.440474,-46.222633,-44.440188,-42.983511,-58.672082,-54.228675,-47.510146,-40.446546,-47.342775,-45.812669,-42.124913,-53.409568,-53.343832,-45.616599,-48.850019,-49.951328,-52.583518,-52.130084,-42.843926,-52.191263,-62.470155,-49.004533,-64.493777,-57.565402,-48.519640,-59.195364,-53.931398,-51.882606,-59.060829,-45.200869,-51.235739,-52.108736,-54.778608,-47.931907,-51.041801,-54.761923,-53.790596,-57.946853,-40.254914,-39.748339,-53.724930,-47.020012,-43.911098,-44.035273,-48.066203,-44.924906,-37.804299,-42.264681,-54.726569,0,Fileset 1: TS pulse compressed wideband pings T2
200.500,-47.303508,-49.724572,-48.844998,-44.307913,-45.730794,-54.694149,-52.911748,-42.050126,-47.297102,-51.644379,-55.324774,-50.190807,-56.062944,-79.351184,-44.245400,-42.247913,-42.331984,-55.059074,-56.173760,-64.606939,-48.296064,-54.838418,-45.543521,-47.179796,-39.072078,-54.734955,-43.354781,-46.284500,-48.195021,-47.609321,-52.620512,-46.465316,-48.153578,-53.848532,-51.652381,-51.484980,-40.626890,-61.448175,-52.842865,-64.174142,-44.063317,-48.157845,-45.445144,-46.941150,-51.804517,-57.414911,-41.889250,-45.524356,-43.533908,-44.224911,-57.342052,-52.306619,-50.143176,-40.287388,-46.408079,-45.798798,-42.604629,-52.773301,-53.341552,-45.803970,-48.598551,-49.747429,-55.937282,-57.513414,-42.637033,-50.920428,-63.900806,-47.115441,-63.319058,-57.930177,-48.613894,-57.723254,-53.920741,-50.930764,-58.861855,-45.097082,-52.499758,-52.177228,-60.819500,-48.032710,-49.291760,-54.864383,-53.801662,-55.278645,-41.547861,-40.029804,-49.011716,-49.476405,-42.981763,-43.517239,-50.067170,-46.209714,-37.598158,-42.885259,-56.787792,0,Fileset 1: TS pulse compressed wideband pings T2
201.000,-48.199583,-51.457150,-48.199675,-45.918808,-45.260938,-54.111417,-50.439619,-41.553758,-45.211201,-51.788694,-55.580294,-47.853127,-54.981801,-69.126402,-44.548330,-42.405482,-40.641584,-54.303569,-52.544605,-59.595983,-46.287476,-56.349668,-43.817358,-47.581841,-39.026866,-54.418840,-44.381586,-45.657465,-48.098886,-48.878221,-54.394153,-48.797478,-50.703978,-50.776544,-51.740925,-51.690525,-39.243724,-61.209616,-51.921330,-67.897211,-42.974540,-49.310860,-46.914748,-46.036831,-51.061094,-55.935273,-42.606027,-45.221178,-43.191778,-45.852512,-56.208850,-51.031493,-51.739828,-40.068676,-45.550867,-45.894795,-43.103338,-52.541208,-51.903372,-46.002810,-48.890825,-50.047267,-61.626466,-56.591079,-42.589199,-50.432259,-64.201641,-45.855243,-61.376433,-58.272537,-48.540246,-57.077462,-53.892481,-50.122883,-58.850878,-44.976115,-54.052378,-52.382793,-56.890418,-48.559390,-48.086800,-54.134494,-52.077992,-52.550598,-42.922196,-40.208297,-46.583775,-45.790697,-42.144249,-43.257605,-52.632163,-47.394512,-37.608411,-43.241167,-59.941060,0,Fileset 1: TS pulse compressed wideband pings T2
201.500,-48.787955,-54.205970,-47.407871,-47.990559,-45.086402,-53.936073,-49.193904,-41.316590,-44.003015,-53.002845,-55.760464,-46.477559,-53.533660,-61.593164,-45.050710,-43.055162,-39.625835,-53.642406,-51.188598,-55.938023,-45.050819,-57.644285,-43.141828,-46.969684,-39.432231,-54.547640,-45.534010,-45.803860,-48.068494,-50.891224,-57.549532,-52.427650,-54.012713,-48.322545,-52.355099,-52.500266,-38.395600,-59.547146,-51.652900,-63.294505,-42.126236,-50.733749,-48.442394,-45.193979,-51.265932,-53.099846,-43.800104,-45.460857,-43.630782,-48.079693,-55.318037,-50.395648,-52.115070,-39.793866,-45.076516,-46.232708,-43.809708,-52.994508,-50.347749,-46.436597,-49.722499,-50.917261,-64.033492,-50.928402,-42.933120,-50.815751,-62.859036,-45.292259,-59.263274,-58.779378,-48.597942,-57.557625,-54.015438,-49.673981,-59.247848,-45.142852,-56.301912,-53.147980,-51.910435,-49.623396,-47.516601,-53.225072,-50.033369,-50.193624,-44.654641,-40.463003,-45.493719,-41.955863,-41.701425,-43.492417,-55.517125,-48.699644,-38.035325,-43.525031,-64.992938,0,Fileset 1: TS pulse compressed wideband pings T2
202.000,-49.087334,-58.669208,-46.420300,-50.594892,-45.036283,-54.296355,-48.826688,-41.348146,-43.297878,-55.453743,-55.595147,-45.738196,-52.089638,-56.631531,-45.755664,-44.069111,-39.184122,-53.290882,-51.137464,-53.586539,-44.374411,-58.697660,-43.129301,-45.951053,-40.365723,-54.633094,-46.509754,-46.666232,-48.159470,-52.363239,-63.979342,-59.450038,-57.839854,-46.802873,-53.268398,-53.890785,-37.911327,-56.998881,-51.613785,-59.102135,-41.381701,-52.366210,-48.696447,-44.943846,-52.862933,-50.305268,-45.541414,-45.912839,-44.598927,-50.458029,-54.441657,-50.141913,-51.837867,-39.256310,-44.857586,-46.595230,-44.582554,-53.037402,-49.156952,-47.017521,-50.730819,-52.031171,-56.072202,-47.246109,-43.624588,-51.749836,-61.049251,-45.268009,-57.079450,-59.262532,-48.634383,-58.974260,-54.214352,-49.388056,-59.909402,-45.556566,-59.212239,-54.402690,-49.077263,-50.915238,-47.380897,-52.533043,-48.293964,-48.175301,-46.855816,-40.741910,-45.173054,-39.256691,-41.442651,-44.248418,-57.637915,-50.068190,-38.782384,-43.834286,-65.962856,0,Fileset 1: TS pulse compressed wideband pings T2
