Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
55.000,-51.748770,-50.626418,-52.135228,-50.992444,-51.420245,-63.968494,-67.852861,-52.595322,-50.913363,-47.736769,-54.646911,-49.375737,-48.400467,-79.245709,-60.518836,-69.920115,-61.282496,-55.007192,-59.930469,-55.917477,-54.340727,-58.296749,-51.167015,-53.092952,-54.072671,-58.381605,-51.517514,-51.968357,-52.830718,-72.970640,-54.216531,-51.971843,-56.895331,-57.529075,-62.422119,-56.722458,-52.983510,-56.073762,-58.447848,-55.928487,-55.010483,-53.371633,-54.092432,-56.443249,-73.447326,-53.136407,-58.845275,-55.736552,-57.891251,-58.447653,-55.259012,-51.548905,-60.772035,-53.620712,-55.737773,-63.632895,-61.479289,-57.660605,-55.546342,-55.111167,-55.834068,-51.501634,-54.036543,-59.856469,-55.981596,-52.411919,-53.457771,-51.886917,-58.668509,-57.458176,-53.835737,-54.336292,-49.396023,-50.298607,-50.631928,-54.301257,-51.077585,-51.368376,-53.351942,-54.478763,-50.961071,-56.798259,-66.744254,-53.952856,-51.748337,-54.169031,-51.150506,-57.955536,-64.196532,-55.432163,-52.535130,-53.059034,-56.732756,-54.395955,-58.989155,-61.231136,-58.524422,-53.895153,-73.330007,-61.299769,-54.950121,-51.136959,-51.812023,-55.291524,-54.380304,-54.574479,-50.901845,-52.316068,-53.898823,-55.268617,-54.231418,-54.372307,-51.158539,-49.034160,-57.653013,-52.231297,-52.554800,-55.313340,-51.161289,-49.281490,-55.965180,-54.468660,-59.419266,-52.819862,0,Fileset 1: TS pulse compressed wideband pings T1
55.500,-51.948043,-50.679307,-52.896755,-50.802260,-52.746162,-64.476433,-67.787606,-53.050982,-51.406213,-47.128092,-54.680261,-49.030065,-49.163029,-77.920080,-59.375212,-69.228486,-59.218203,-54.416305,-59.788060,-56.293102,-54.881855,-58.052642,-49.876605,-51.514582,-52.907125,-60.280293,-50.549313,-50.560696,-51.634581,-72.259053,-53.319621,-50.611984,-56.042756,-58.162267,-60.256290,-58.277858,-52.952273,-55.931241,-56.834753,-54.999414,-54.867188,-52.450913,-52.296848,-55.373708,-68.533377,-53.212407,-58.801305,-55.429097,-58.532940,-58.008423,-56.639019,-51.300417,-59.945386,-52.240789,-54.686310,-64.538322,-60.935952,-59.565017,-56.073389,-55.508484,-56.123538,-51.895246,-55.267491,-57.081139,-55.418424,-51.562617,-53.984482,-51.278144,-57.025971,-57.921212,-53.015363,-54.363732,-49.096804,-50.235941,-49.199583,-52.663866,-50.584762,-52.357396,-52.242693,-55.826542,-50.189413,-56.425647,-65.503395,-54.327279,-51.618807,-53.440121,-51.366481,-58.989026,-64.249322,-56.441470,-52.112833,-52.548222,-57.198027,-54.455670,-57.821178,-61.020091,-59.381239,-53.881125,-86.945756,-60.946655,-54.757646,-50.899186,-51.193877,-55.679369,-55.275061,-53.803549,-50.590269,-52.019433,-53.854287,-55.992223,-53.868352,-54.984191,-50.254396,-48.394226,-55.833439,-53.207345,-52.274348,-54.186732,-50.951045,-49.122487,-55.201501,-54.087029,-56.751746,-51.734584,0,Fileset 1: TS pulse compressed wideband pings T1
56.000,-52.385193,-50.969669,-53.444942,-50.607420,-54.087729,-61.696985,-64.859397,-54.426919,-52.117800,-47.140016,-55.210114,-48.459739,-50.417560,-73.240523,-58.895491,-65.939906,-57.157438,-53.915534,-58.809591,-56.496165,-55.388871,-57.799450,-48.821643,-50.049787,-51.644065,-62.805205,-49.723116,-49.330397,-50.496669,-64.028318,-52.383637,-49.410450,-54.994414,-58.508800,-57.970175,-60.482816,-52.964691,-55.811660,-55.387151,-53.916844,-54.630607,-51.490067,-50.699232,-54.332474,-65.705862,-53.441383,-59.338601,-54.682236,-58.222681,-57.633759,-58.440799,-51.074122,-57.819497,-50.868233,-53.521191,-63.482877,-60.449559,-62.372933,-56.382597,-55.847007,-56.298017,-52.610407,-56.978428,-55.201267,-53.174582,-51.548491,-54.428269,-50.933151,-55.929321,-58.351354,-52.286493,-53.399680,-48.427304,-50.141678,-48.507572,-51.480353,-49.974976,-52.946386,-51.236255,-54.850169,-49.845068,-55.552111,-65.553219,-55.111730,-51.762889,-52.723477,-51.101283,-60.026262,-63.912319,-57.441933,-51.976246,-52.096522,-58.087523,-54.349840,-56.595858,-60.079679,-59.510797,-54.435856,-73.844454,-60.214694,-54.550295,-50.838668,-50.883259,-56.216532,-56.465681,-53.061547,-50.449504,-51.751924,-53.932549,-56.374118,-53.499032,-55.456074,-49.672683,-47.945508,-54.146488,-54.349794,-52.300463,-53.314044,-50.579997,-49.252912,-54.644316,-53.967750,-54.873179,-50.704094,0,Fileset 1: TS pulse compressed wideband pings T1
56.500,-53.099653,-50.818311,-53.378896,-50.502756,-54.718342,-58.812380,-61.113156,-56.752094,-52.703976,-47.820418,-55.822591,-47.985437,-51.832423,-73.404119,-59.316048,-63.859233,-55.354154,-53.430043,-57.269242,-56.442907,-55.739866,-57.642947,-47.955397,-48.713135,-50.459891,-66.112922,-49.024099,-48.268015,-49.441755,-59.114047,-51.362544,-48.367921,-53.885164,-58.163082,-55.927058,-63.778991,-52.930528,-55.628044,-54.248256,-52.561330,-54.269222,-50.429487,-49.324005,-53.467437,-64.915327,-53.666097,-59.906012,-53.601417,-57.389427,-57.377427,-60.809181,-50.867691,-55.710601,-49.550036,-52.322499,-61.487885,-59.539928,-66.792317,-56.347309,-55.979639,-56.249068,-53.579163,-59.265395,-53.868222,-51.107115,-51.891044,-54.576801,-50.615448,-55.259458,-59.030383,-51.525783,-52.265962,-48.035401,-50.115457,-48.509426,-50.648784,-49.340290,-52.653213,-50.344528,-52.272755,-49.806871,-54.236052,-67.641609,-56.336686,-52.215128,-51.961410,-50.606419,-60.251463,-62.802790,-58.307699,-52.292801,-51.638047,-58.845211,-54.066428,-55.390121,-58.633601,-58.691778,-55.583674,-67.962215,-59.097917,-54.204898,-50.939615,-50.828445,-56.948591,-57.938076,-52.338597,-50.426784,-51.526432,-54.132062,-57.108173,-53.123045,-55.653442,-49.376569,-47.551152,-52.498140,-55.542526,-52.515375,-52.636338,-49.959865,-49.695217,-54.017681,-54.081425,-53.557661,-49.781684,0,Fileset 1: TS pulse compressed wideband pings T1
57.000,-54.146527,-49.886253,-52.559572,-50.568031,-54.631767,-56.190854,-57.786929,-60.297223,-52.965721,-49.124359,-56.068658,-47.869785,-52.484824,-70.838282,-60.616037,-63.478229,-53.964896,-52.952174,-55.625621,-56.192035,-55.927481,-57.655278,-47.293260,-47.589362,-49.513495,-69.503785,-48.503074,-47.428835,-48.556970,-55.978160,-50.383744,-47.550144,-52.868949,-57.334898,-54.280502,-69.622740,-52.803738,-55.297051,-53.480449,-51.074550,-53.791433,-49.363008,-48.223021,-52.915428,-65.737458,-53.798030,-59.725347,-52.468672,-56.837364,-57.279541,-64.211899,-50.754648,-53.807435,-48.390717,-51.181183,-59.595284,-58.216950,-73.636754,-56.149934,-55.930125,-56.095418,-54.830334,-62.438791,-52.934386,-49.805167,-51.731788,-54.293984,-50.180432,-55.201492,-60.310061,-50.687748,-51.482410,-48.287819,-50.225179,-49.182781,-50.025382,-48.896139,-51.991863,-49.678250,-50.143949,-49.907750,-52.923245,-71.008045,-57.988668,-52.953632,-51.156946,-50.258731,-59.106083,-60.984505,-58.810851,-53.181956,-51.295493,-58.598301,-53.785712,-54.351830,-57.011990,-57.270780,-57.395549,-64.830131,-57.701444,-53.790367,-51.229862,-51.043154,-57.922563,-59.787597,-51.774192,-50.532073,-51.426643,-54.461459,-59.064085,-52.766765,-55.598945,-49.293392,-47.192243,-51.001921,-56.725508,-52.910923,-52.150757,-49.264278,-50.561256,-53.256775,-54.536435,-52.670748,-49.140765,0,Fileset 1: TS pulse compressed wideband pings T1
57.500,-55.573612,-48.635622,-51.343075,-50.781874,-54.545478,-54.013664,-55.110787,-65.879922,-52.991291,-50.558526,-55.925678,-48.144208,-51.311061,-65.212075,-61.926459,-65.183212,-53.009954,-52.434440,-54.087655,-55.775698,-55.949228,-57.745887,-46.811563,-46.712715,-48.824504,-68.424107,-48.182119,-46.841311,-47.894645,-53.939317,-49.593334,-46.997603,-52.030005,-56.527295,-53.037634,-92.130882,-52.549818,-54.710565,-53.007982,-49.703970,-53.197552,-48.415192,-47.410586,-52.728495,-66.814003,-53.790009,-58.627968,-51.517106,-56.965542,-57.248463,-69.874300,-50.790097,-52.036563,-47.460899,-50.137094,-58.029491,-56.759389,-68.323747,-56.076398,-55.806642,-56.067212,-56.438815,-67.088801,-52.317670,-49.350580,-50.577545,-53.499474,-49.700214,-55.894511,-61.061295,-49.863503,-51.125475,-49.237084,-50.436744,-50.291808,-49.433224,-48.793885,-51.631905,-49.344477,-48.963522,-49.848631,-51.911294,-69.992299,-59.811786,-53.809730,-50.398411,-50.208119,-57.121142,-58.847008,-58.537133,-54.643864,-51.231245,-57.235609,-53.695595,-53.559580,-55.501684,-55.800136,-59.740366,-63.252409,-56.150115,-53.475865,-51.668283,-51.488736,-58.952714,-62.162189,-51.466316,-50.742812,-51.475533,-54.807102,-63.595257,-52.408041,-55.368514,-49.255695,-46.891923,-49.762067,-57.757552,-53.539085,-51.870166,-48.730349,-51.975423,-52.479123,-55.519984,-52.089769,-48.914619,0,Fileset 1: TS pulse compressed wideband pings T1
58.000,-57.008116,-47.692757,-50.283887,-50.967350,-55.088724,-52.637076,-53.117963,-73.775429,-53.044774,-50.711789,-55.897517,-48.537675,-49.205037,-61.413538,-61.521637,-68.939944,-52.412324,-51.804716,-52.658496,-55.155490,-55.774770,-57.686402,-46.459325,-46.060467,-48.296584,-64.422165,-48.059615,-46.508531,-47.464965,-52.624400,-49.087209,-46.712315,-51.396374,-56.087687,-52.127782,-69.697825,-52.203640,-53.809369,-52.595164,-48.637436,-52.488538,-47.679022,-46.851980,-52.766973,-64.661995,-53.679088,-57.314248,-50.869378,-57.830205,-57.094797,-78.568323,-51.003532,-50.406810,-46.768571,-49.211536,-56.701459,-55.331764,-61.964039,-56.399342,-55.745860,-56.420370,-58.594681,-70.787227,-51.960631,-49.784048,-49.174897,-52.271795,-49.444350,-56.537722,-58.657293,-49.287684,-50.923305,-50.402004,-50.655224,-50.953056,-48.742290,-49.051827,-51.872139,-49.409699,-48.773644,-49.386017,-51.251205,-66.109870,-61.331459,-54.575088,-49.862460,-50.404666,-55.102983,-56.762735,-57.413061,-56.473926,-51.576676,-55.621992,-53.946558,-53.050070,-54.355953,-54.722379,-61.935666,-62.980182,-54.608546,-53.434031,-52.163433,-52.030943,-59.385570,-65.402527,-51.423762,-51.023159,-51.605823,-54.908156,-79.017901,-52.003769,-55.061710,-49.113664,-46.685408,-48.799960,-58.311562,-54.522837,-51.849598,-48.542850,-54.059962,-51.844687,-57.337400,-51.693148,-49.127855,0,Fileset 1: TS pulse compressed wideband pings T1
58.500,-56.992697,-47.498376,-49.865647,-50.876569,-56.731584,-52.455257,-51.914297,-67.345552,-53.445572,-49.277158,-56.677754,-48.625712,-47.597256,-59.515538,-60.145437,-66.788414,-52.120169,-51.123633,-51.360546,-54.350700,-55.438950,-57.354215,-46.286847,-45.662806,-47.888300,-61.080302,-48.225166,-46.510503,-47.338723,-51.820529,-48.986858,-46.758058,-51.058047,-56.228585,-51.544001,-63.445976,-51.990471,-52.764887,-52.037755,-48.044380,-51.806128,-47.292671,-46.580397,-52.687252,-60.985731,-53.692868,-56.462072,-50.630642,-59.305302,-56.779554,-69.254530,-51.518720,-49.105746,-46.357556,-48.546968,-55.561690,-54.038031,-57.786068,-57.441938,-55.954739,-57.505691,-61.990975,-65.017089,-51.928908,-51.289678,-48.475184,-50.981465,-49.856564,-54.970871,-55.278909,-49.327594,-50.491112,-50.467242,-50.928628,-50.250130,-48.073354,-49.610090,-52.891820,-49.974943,-49.739480,-48.731782,-50.924865,-62.708898,-62.426543,-55.374994,-49.861792,-50.828466,-53.500912,-55.025063,-56.011074,-58.176393,-52.477708,-54.402344,-54.737434,-52.938102,-53.823450,-54.383728,-63.191711,-63.619418,-53.348599,-53.821018,-52.733596,-52.493669,-58.575317,-70.518802,-51.650742,-51.461553,-51.754498,-54.624890,-67.914096,-51.634078,-54.850196,-49.001668,-46.687966,-48.163035,-58.066200,-56.191867,-52.316280,-48.924251,-56.979458,-51.581701,-60.709558,-51.515608,-49.749799,0,Fileset 1: TS pulse compressed wideband pings T1
59.000,-54.957198,-48.135713,-50.220689,-50.220096,-59.621977,-53.479103,-51.367595,-62.355925,-54.184958,-47.713226,-58.765848,-48.148900,-46.912156,-58.930041,-59.485982,-62.153536,-51.909743,-50.392012,-50.089667,-53.298378,-54.867654,-56.724577,-46.226386,-45.383642,-47.489659,-58.480626,-48.622864,-46.748260,-47.410524,-51.187132,-49.178012,-47.017536,-50.926956,-56.743073,-51.124507,-59.579960,-52.036397,-51.725725,-51.202765,-47.808261,-51.201249,-47.164778,-46.455131,-51.954919,-58.016593,-53.892252,-56.268038,-50.610529,-60.792521,-56.328050,-63.471302,-52.312470,-48.159250,-46.066934,-48.138798,-54.447377,-52.833691,-54.694490,-59.166663,-56.415809,-59.367028,-68.923854,-59.575914,-52.118185,-53.894075,-48.767270,-49.886888,-51.286475,-52.087911,-52.935899,-50.113879,-49.639018,-48.899055,-51.282779,-48.858390,-47.536882,-50.066203,-54.504131,-50.844989,-51.923770,-48.224398,-50.644540,-59.550889,-63.371617,-56.442311,-50.525245,-51.411514,-52.293900,-53.649459,-54.754349,-58.968543,-53.752628,-53.539735,-55.997017,-53.135204,-53.798987,-54.760794,-63.918539,-63.030418,-52.426950,-54.315842,-53.325931,-52.496681,-56.956120,-74.600052,-51.905996,-52.036670,-51.679918,-54.023216,-62.516326,-51.255741,-54.619269,-49.059705,-46.824184,-47.705892,-56.929161,-58.873655,-53.348711,-49.900369,-60.488433,-51.726589,-67.310528,-51.532344,-50.411449,0,Fileset 1: TS pulse compressed wideband pings T1
59.500,-52.800509,-49.479460,-51.305128,-49.220729,-63.528415,-54.543747,-51.164786,-59.554568,-54.973023,-46.859931,-62.802936,-47.593907,-47.230640,-58.874705,-60.287859,-59.823994,-51.691431,-49.741830,-48.902582,-52.175710,-54.172582,-56.122303,-46.310395,-45.184990,-47.193244,-56.429165,-49.263666,-47.146179,-47.629513,-50.586845,-49.538559,-47.425121,-50.941084,-57.115281,-50.830660,-56.778363,-52.526463,-50.953541,-50.350849,-47.730245,-50.816564,-47.206210,-46.426710,-50.774662,-55.768027,-54.233721,-56.880553,-50.583780,-61.836367,-56.040986,-59.627521,-53.460971,-47.601059,-45.819969,-48.009055,-53.359683,-51.843525,-52.354903,-60.772483,-57.071232,-61.230208,-75.880691,-55.613524,-52.467340,-57.111470,-49.778426,-49.163614,-54.255085,-50.036539,-51.894564,-51.522391,-48.841567,-47.221891,-51.879031,-47.974856,-47.318645,-50.142318,-55.982461,-51.662069,-54.825340,-48.208288,-50.204943,-56.796165,-64.477420,-57.747736,-51.895111,-52.265794,-51.389418,-52.670986,-53.852639,-58.974477,-54.995980,-52.813993,-57.395395,-53.508522,-53.914465,-55.585004,-65.221858,-60.414187,-51.820830,-54.195240,-54.009016,-51.989303,-55.564320,-67.598672,-52.080151,-52.792324,-51.329717,-53.490057,-60.829399,-50.891551,-54.171810,-49.437201,-47.075539,-47.374893,-55.392069,-63.242590,-54.867041,-51.498439,-63.803058,-52.312400,-71.681550,-51.821011,-50.922348,0,Fileset 1: TS pulse compressed wideband pings T1
60.000,-51.588378,-50.817498,-52.482537,-48.332842,-66.195637,-52.861543,-50.783511,-57.982570,-55.110826,-46.822436,-69.481112,-47.464653,-48.367015,-58.278476,-63.192064,-58.897233,-51.468868,-49.294745,-47.938829,-51.260606,-53.562452,-55.890944,-46.596516,-45.112436,-47.131941,-54.802364,-50.182905,-47.636538,-47.982764,-50.110716,-49.974895,-47.955851,-51.025216,-56.779568,-50.698132,-54.764002,-53.510994,-50.623588,-49.782566,-47.583806,-50.728371,-47.315492,-46.480855,-49.706886,-53.956208,-54.436232,-58.292472,-50.399277,-63.002935,-56.174858,-56.684993,-55.073432,-47.383668,-45.626259,-48.095689,-52.377067,-51.208590,-50.629473,-60.515185,-57.717241,-60.601388,-63.062095,-52.699605,-52.863282,-58.493330,-50.058575,-48.810906,-59.436999,-49.257974,-52.059196,-52.529621,-48.580583,-46.366025,-52.768834,-47.983656,-47.489847,-50.022213,-56.472124,-52.059707,-55.292643,-48.772307,-49.694974,-54.720629,-64.274372,-58.163733,-53.612312,-53.346659,-50.673195,-52.078089,-53.210467,-58.701263,-55.614661,-52.086006,-58.148445,-53.855350,-53.572281,-56.252217,-67.734133,-57.919623,-51.356645,-53.208926,-54.783559,-51.306292,-54.781481,-62.516589,-52.319812,-53.702417,-50.850672,-53.280959,-59.545533,-50.543869,-53.412337,-50.079986,-47.471109,-47.188326,-53.929379,-69.046456,-56.104471,-53.553652,-64.251396,-53.173722,-63.145033,-52.285536,-51.557313,0,Fileset 1: TS pulse compressed wideband pings T1
60.500,-51.533050,-51.145279,-52.352799,-47.790454,-63.644257,-49.832997,-49.902301,-57.539532,-53.984412,-47.468087,-75.875759,-47.843049,-49.384249,-56.800237,-69.573593,-58.227761,-51.165728,-49.024120,-47.221010,-50.639989,-53.143453,-56.060981,-47.052545,-45.173291,-47.273502,-53.426463,-51.368765,-48.135570,-48.421010,-49.854780,-50.449809,-48.575848,-51.053039,-55.737294,-50.722653,-53.338015,-54.726604,-50.704802,-49.556801,-47.271332,-50.856452,-47.405110,-46.589997,-48.958814,-52.414844,-54.216585,-60.051891,-50.051258,-65.893194,-56.667571,-54.335375,-57.224374,-47.349038,-45.510381,-48.230004,-51.513491,-50.898919,-49.355851,-58.598723,-57.998843,-57.837079,-57.916256,-50.554412,-53.130091,-57.226006,-48.548292,-48.612545,-64.417031,-49.644921,-52.999768,-51.887635,-48.945742,-46.413275,-53.653458,-48.741054,-47.861849,-50.069127,-56.172575,-52.117970,-53.204748,-49.627049,-49.373627,-53.471016,-61.282890,-57.037421,-54.722108,-54.255479,-49.994865,-51.655815,-52.385957,-58.010824,-55.239835,-51.386210,-57.649225,-53.934139,-52.460407,-56.092370,-70.017370,-56.140039,-50.720587,-52.063510,-55.377600,-50.733795,-54.441458,-59.088756,-52.756759,-54.542115,-50.366235,-53.356984,-56.873529,-50.160694,-52.433353,-50.678404,-48.037762,-47.146045,-52.683804,-66.023912,-55.886075,-55.468671,-60.823828,-53.932979,-58.819570,-52.555215,-52.763743,0,Fileset 1: TS pulse compressed wideband pings T1
61.000,-52.789729,-50.898025,-51.132101,-47.736928,-59.730916,-47.633445,-48.864391,-58.509877,-52.023720,-48.573498,-68.775015,-48.659854,-48.944434,-55.332347,-73.094887,-57.020267,-50.825604,-48.987802,-46.811630,-50.370864,-53.069433,-56.554465,-47.764819,-45.485851,-47.633233,-52.284993,-52.976658,-48.761732,-49.032686,-49.967171,-51.167607,-49.415337,-51.088548,-54.567138,-51.009362,-52.430099,-55.890574,-51.183453,-49.714629,-47.037084,-51.186507,-47.618482,-46.869402,-48.550353,-51.248127,-53.778486,-61.324494,-49.768158,-75.397874,-57.349047,-52.607806,-60.096406,-47.502970,-45.633653,-48.408989,-50.878253,-50.925454,-48.519178,-56.512660,-57.876613,-55.216573,-54.818472,-49.075545,-53.232572,-55.976023,-46.821778,-48.391927,-62.571607,-51.031168,-53.676932,-50.701060,-49.825336,-47.319723,-53.983141,-49.978639,-48.184639,-50.574680,-55.212111,-52.406652,-51.753050,-50.393875,-49.524966,-53.229243,-58.227934,-55.789067,-54.805515,-54.806727,-49.399767,-51.222486,-51.171471,-56.796902,-54.282080,-50.954816,-56.466993,-53.743806,-51.014233,-55.255792,-67.505749,-55.022276,-49.868828,-51.456704,-55.539565,-50.490671,-54.478848,-56.618096,-53.432139,-55.146017,-50.055842,-53.675198,-53.954685,-49.861000,-51.538465,-51.065283,-48.966200,-47.375421,-51.749736,-61.285248,-54.540929,-56.592153,-57.454567,-54.510649,-56.237823,-52.428114,-55.015104,0,Fileset 1: TS pulse compressed wideband pings T1
61.500,-55.289458,-51.017797,-50.226450,-48.039886,-56.978448,-46.493944,-48.038130,-60.116510,-50.010602,-49.169989,-61.519225,-49.512380,-47.554237,-54.500525,-67.624784,-55.272194,-50.474000,-49.152113,-46.636462,-50.336986,-53.337399,-57.098947,-48.739471,-46.040288,-48.128183,-51.322888,-55.132058,-49.577987,-49.796966,-50.402369,-52.269049,-50.511608,-51.163717,-53.623246,-51.528226,-51.883802,-56.808204,-51.888679,-50.149632,-47.064004,-51.597627,-48.043351,-47.308454,-48.247225,-50.457828,-53.388496,-61.308772,-49.634850,-71.536350,-57.924353,-51.438725,-63.267301,-47.831466,-46.016842,-48.603200,-50.460937,-51.173084,-48.033239,-54.675384,-57.509476,-53.206643,-52.772083,-48.084091,-53.068093,-55.540556,-45.916657,-47.966500,-61.975715,-52.144057,-52.838586,-50.221602,-50.620427,-48.805257,-53.100001,-50.955068,-48.142638,-51.481875,-53.641545,-53.286414,-51.389720,-50.754599,-50.133607,-53.898169,-56.227378,-55.162601,-54.431513,-55.011208,-48.907318,-50.608777,-49.745392,-55.267879,-53.277603,-50.850754,-55.259501,-53.293241,-49.638779,-54.301868,-64.136817,-54.411364,-48.904945,-51.543594,-55.078479,-50.548077,-54.866798,-54.755710,-54.066610,-55.318000,-49.942539,-53.963971,-51.828531,-49.681059,-50.884923,-51.236919,-50.343004,-47.877188,-51.061322,-58.261342,-52.998501,-56.568360,-55.161018,-54.938576,-54.600045,-51.897843,-58.614308,0,Fileset 1: TS pulse compressed wideband pings T1
62.000,-57.980046,-51.879252,-50.295335,-48.369782,-55.506963,-46.225993,-47.597540,-58.228273,-48.392352,-48.325147,-56.630939,-49.847486,-46.602510,-54.435598,-66.426513,-53.553871,-50.200787,-49.465469,-46.601175,-50.365880,-53.873886,-57.435610,-49.971733,-46.766069,-48.700178,-50.502435,-58.055068,-50.604306,-50.642050,-51.009434,-53.850508,-51.863458,-51.300245,-53.006343,-52.190818,-51.554967,-57.532129,-52.619908,-50.749884,-47.445756,-51.993143,-48.748846,-47.867831,-47.857673,-49.964595,-53.221574,-60.177589,-49.649459,-63.264616,-58.322832,-50.725505,-64.310190,-48.366709,-46.627796,-48.833331,-50.231513,-51.501272,-47.836067,-53.094161,-57.107924,-51.734481,-51.411348,-47.450637,-52.640235,-55.838012,-46.017039,-47.379431,-62.017010,-50.844996,-51.192819,-50.831700,-50.621772,-50.115842,-51.233721,-50.747181,-47.739810,-52.569149,-52.203910,-54.958543,-51.885665,-50.840117,-51.038459,-54.893382,-55.097481,-54.999050,-54.121601,-54.781624,-48.547559,-49.849619,-48.458334,-53.731958,-52.513983,-51.011625,-54.264088,-52.636125,-48.494600,-53.577505,-62.054486,-54.085912,-48.006754,-52.285817,-54.075091,-50.780947,-55.527352,-53.320482,-54.327189,-54.999868,-50.002519,-53.843908,-50.604137,-49.625798,-50.555592,-51.400315,-52.215621,-48.607506,-50.547012,-56.237468,-51.655467,-55.490743,-53.695845,-55.075329,-53.635712,-51.154062,-63.507484,0,Fileset 1: TS pulse compressed wideband pings T1
62.500,-58.004275,-53.549426,-51.648173,-48.410682,-55.275280,-46.576271,-47.610771,-54.069753,-47.327264,-46.855510,-53.443498,-49.489833,-46.661787,-55.020568,-68.557761,-52.273329,-50.191700,-49.943622,-46.715953,-50.356143,-54.640484,-57.483767,-51.541178,-47.648716,-49.425138,-49.870672,-62.389153,-51.880836,-51.564388,-51.655584,-56.025585,-53.517693,-51.559812,-52.735558,-52.910870,-51.391769,-58.070017,-53.231825,-51.497827,-48.254937,-52.363905,-49.835102,-48.539633,-47.432661,-49.646482,-53.396130,-58.616138,-49.825766,-59.644114,-58.780207,-50.402712,-62.404146,-49.209141,-47.465911,-49.194143,-50.215995,-51.826874,-47.945021,-51.804589,-56.846808,-50.730546,-50.593418,-47.148661,-52.083022,-56.756863,-47.227925,-46.895867,-58.363498,-48.444483,-49.909602,-52.781815,-49.976588,-49.956793,-49.234138,-49.513465,-47.301710,-53.600675,-51.372157,-57.678789,-53.049888,-51.053080,-52.098128,-54.942432,-54.515176,-54.811069,-54.005994,-53.961100,-48.408914,-49.150710,-47.574311,-52.441082,-52.111527,-51.403630,-53.554339,-51.942903,-47.675802,-53.204689,-60.872468,-53.765922,-47.376343,-53.695892,-52.862629,-51.142328,-56.195163,-52.274080,-54.142614,-54.347362,-50.266406,-53.237199,-50.166000,-49.742056,-50.642498,-51.823102,-54.677118,-49.558801,-50.204255,-54.937939,-50.623328,-53.871165,-52.734100,-54.619486,-53.266846,-50.408372,-65.818221,0,Fileset 1: TS pulse compressed wideband pings T1
63.000,-56.385172,-55.752232,-54.581126,-47.992677,-56.285496,-46.892213,-47.882196,-50.759779,-46.681836,-45.718128,-51.375880,-48.720568,-47.803138,-55.600228,-73.196720,-51.400745,-50.491172,-50.478770,-46.920534,-50.139010,-55.445054,-57.120442,-53.433094,-48.573070,-50.300002,-49.357233,-70.320755,-53.278748,-52.488420,-52.114514,-58.668224,-55.407100,-51.846273,-52.621974,-53.427978,-51.253089,-58.072018,-53.488827,-52.277132,-49.382216,-52.606538,-51.271990,-49.201107,-47.079455,-49.224551,-53.841183,-57.015343,-50.054748,-57.453671,-59.460913,-50.290978,-60.235088,-50.326174,-48.407837,-49.642810,-50.316532,-51.952391,-48.277914,-50.734496,-56.694421,-50.024859,-50.113092,-47.076883,-51.416914,-58.049611,-49.629681,-46.639705,-54.146416,-46.588949,-49.255000,-56.504819,-49.273705,-48.265828,-47.504401,-48.068770,-47.014813,-54.192889,-50.875998,-61.751783,-54.435857,-51.583564,-53.124396,-53.492053,-54.025252,-54.036598,-53.900042,-52.569968,-48.441769,-48.558367,-47.086917,-51.426296,-51.945753,-51.908650,-53.022452,-51.286960,-47.122414,-53.049261,-59.839190,-53.071379,-47.033914,-55.667178,-51.644006,-51.533851,-56.239129,-51.488205,-53.540687,-53.447765,-50.607249,-52.319988,-50.190352,-49.957736,-51.056287,-52.559443,-57.675201,-50.582754,-49.913711,-54.156866,-49.793252,-52.184260,-51.831079,-53.456102,-53.311330,-49.665334,-63.427050,0,Fileset 1: TS pulse compressed wideband pings T1
