Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,Variable_index,Variable_name
110.000,-48.219093,-43.979259,-44.429219,-65.715208,-60.484470,-46.462478,-49.924434,-49.947674,-46.007799,-74.169243,-50.826779,-45.721620,-58.480574,-51.378857,-48.172805,-47.293089,-49.128079,-44.837717,-43.604528,-60.196012,-58.400060,-60.803089,-47.242863,-45.538869,-48.238886,-52.561094,-49.297962,-43.095294,-48.673028,-59.695864,-55.063895,-46.639646,-53.164206,-49.001552,-57.646152,-52.089144,-43.245913,-51.928934,-50.711605,-50.763627,-51.363139,-48.995555,-44.748999,-50.195043,-50.738509,-46.836675,-75.763044,-51.705372,-42.213471,-47.056878,-47.272889,-44.513292,-54.147441,-46.143986,-47.702142,-55.121134,-54.528016,-55.943781,-50.874793,-56.913919,-51.999314,-49.340561,-62.880035,-49.018244,-51.634889,-48.068953,-44.838773,-57.331573,-50.252105,-47.240345,-45.310762,-55.287549,-49.646889,-48.212499,-61.820021,-54.912336,-49.519103,-46.925599,-46.336265,-46.449511,-48.991298,-56.480428,-52.617453,-44.582757,-54.936574,-53.944104,-66.425017,-58.003552,-62.662196,-50.694810,-51.893618,-56.256425,-69.972215,-46.010944,-44.562547,-57.875125,-49.595965,-48.505492,-47.402868,-54.715026,-59.538774,-47.007234,-51.361858,-60.047186,-45.774053,-44.242200,-49.774400,-45.587621,-54.850249,-45.341993,-45.995642,-58.008188,-45.317854,-44.819150,-55.205121,-49.025604,-57.206880,-47.953758,-51.159378,-51.246519,-46.695743,-60.588147,-52.379410,-47.798658,0,Fileset 1: TS pulse compressed wideband pings T3
110.500,-50.965140,-44.518949,-43.318614,-64.146374,-60.177596,-47.136223,-51.374349,-49.478310,-45.657697,-57.370288,-49.551855,-45.788770,-55.784618,-50.268426,-48.133382,-46.885268,-49.932058,-44.614602,-43.209045,-59.611887,-60.247630,-57.785584,-46.247836,-44.690547,-48.405486,-52.377369,-49.285814,-43.267685,-48.653899,-57.026167,-55.113852,-46.667241,-52.421435,-49.232374,-59.261417,-53.888900,-42.830101,-50.831066,-51.256331,-51.799285,-49.565019,-49.522442,-44.140039,-48.773548,-51.022528,-46.967339,-71.122994,-51.595867,-41.988142,-47.535250,-46.210859,-44.206266,-53.716154,-45.420699,-47.523923,-56.364442,-53.050755,-55.862691,-50.508693,-56.339900,-51.753359,-48.173187,-63.618775,-49.431925,-51.052046,-47.607079,-45.630295,-59.213675,-52.713813,-49.247208,-46.940413,-55.505257,-50.771656,-47.210945,-56.031818,-54.920104,-50.252868,-46.046322,-46.445357,-46.464362,-49.801212,-53.446558,-51.316634,-45.007675,-54.122096,-54.764033,-69.127075,-56.908888,-63.964015,-49.924209,-51.090097,-53.867130,-71.806510,-46.374781,-44.868478,-54.148885,-49.247655,-48.994638,-46.645947,-54.143821,-62.970722,-45.763224,-50.012482,-58.298503,-45.321581,-44.429672,-48.276023,-45.518148,-53.673907,-44.623535,-45.320587,-56.004362,-45.123509,-44.984612,-54.298311,-49.440734,-57.096742,-47.872878,-54.626808,-48.866248,-46.569201,-57.850612,-52.634206,-48.437235,0,Fileset 1: TS pulse compressed wideband pings T3
111.000,-53.064628,-45.663864,-42.342953,-66.224104,-61.241950,-49.435706,-51.519261,-49.428972,-45.714498,-52.178305,-48.533496,-45.884918,-53.287282,-49.134198,-48.103550,-46.633386,-50.950722,-44.682686,-42.858194,-59.436476,-59.492822,-55.642939,-45.610186,-44.130576,-48.799472,-52.419358,-49.291418,-43.477300,-48.765230,-54.766026,-54.160540,-46.845220,-51.689734,-49.037562,-60.168001,-55.895552,-42.419858,-49.820867,-52.264296,-52.373596,-48.088140,-50.399368,-43.854467,-48.385986,-51.101100,-47.211148,-67.272665,-50.629823,-41.836558,-48.238767,-45.738129,-44.248374,-52.936912,-44.951585,-47.239028,-58.128095,-51.425329,-55.299926,-50.268637,-55.818234,-51.525159,-47.348348,-63.979021,-50.413186,-50.979093,-47.020653,-46.614015,-56.487290,-58.370837,-51.605216,-48.801632,-55.869072,-53.222487,-46.732765,-53.273340,-54.495330,-51.362129,-45.090197,-46.666899,-47.199154,-50.599164,-50.986924,-50.377161,-45.474319,-54.023057,-56.209043,-70.729472,-55.858097,-63.919512,-49.026907,-50.650174,-52.011324,-65.085502,-46.781047,-44.969492,-52.027991,-48.296019,-49.330677,-45.885182,-52.927824,-63.573694,-44.963707,-48.769592,-56.462023,-45.088533,-44.997563,-47.018270,-45.815579,-52.724778,-44.557068,-44.641882,-54.211874,-45.202842,-44.836900,-53.750852,-50.056911,-56.433235,-47.827119,-57.889455,-47.581978,-46.966890,-54.884571,-53.157400,-48.315284,0,Fileset 1: TS pulse compressed wideband pings T3
111.500,-50.920880,-47.071678,-41.871054,-73.398873,-64.458107,-53.270482,-50.589527,-50.102395,-45.967670,-49.676607,-47.822070,-45.985347,-51.640624,-48.154889,-48.202185,-46.562152,-51.566484,-45.199840,-42.620740,-59.683663,-57.702776,-54.131157,-45.444180,-43.955896,-49.389649,-52.951309,-49.337985,-43.907330,-49.059206,-53.114221,-52.846138,-47.242055,-51.263344,-48.664416,-59.975066,-57.559376,-42.104519,-48.944943,-53.743260,-52.231648,-47.026109,-51.381285,-43.915809,-48.664438,-51.311904,-47.786340,-67.623828,-49.358274,-41.842150,-49.240582,-45.875159,-44.640507,-52.119590,-44.787308,-46.869396,-60.036735,-49.988150,-54.559829,-50.103479,-55.255278,-51.184972,-46.854303,-64.302866,-51.925695,-50.914501,-46.234467,-48.119265,-54.077387,-80.110962,-53.897474,-50.916931,-57.596000,-58.163295,-46.716320,-51.919014,-53.250595,-52.832715,-44.598469,-47.081794,-48.296078,-51.832787,-49.296849,-50.018145,-45.917784,-54.610699,-57.971490,-68.825826,-54.901992,-62.768689,-48.221885,-50.294478,-50.679878,-62.310303,-47.370944,-45.115296,-50.970618,-47.510039,-49.544605,-45.288578,-52.065282,-62.606081,-44.453506,-48.138564,-54.662876,-45.214340,-46.099840,-46.042089,-46.494059,-52.002311,-45.128765,-44.046858,-52.990962,-45.755446,-44.585974,-53.890513,-50.621923,-55.328421,-47.956216,-56.012171,-47.217546,-48.545924,-52.400771,-53.672725,-47.499013,0,Fileset 1: TS pulse compressed wideband pings T3
112.000,-48.224031,-47.726361,-41.860994,-64.626909,-69.510946,-55.501525,-49.785788,-51.519809,-46.071739,-48.544429,-47.356137,-45.947712,-50.699851,-47.391683,-48.323532,-46.536892,-51.281142,-46.006864,-42.355958,-60.473781,-56.135187,-52.856033,-45.520089,-43.958052,-49.966419,-53.932776,-49.211831,-44.479439,-49.351264,-51.934393,-51.663375,-47.683958,-51.051607,-48.338424,-59.255455,-58.806367,-41.851810,-48.000918,-55.510600,-51.603469,-46.334876,-51.962077,-44.212509,-48.927086,-52.079971,-48.688275,-62.360134,-48.076069,-41.851552,-50.247588,-46.432542,-45.225884,-51.389363,-44.746645,-46.506898,-61.280643,-48.923429,-53.828894,-49.828588,-54.476766,-50.649413,-46.546672,-64.657562,-53.778220,-50.340495,-45.432044,-50.326682,-52.908532,-57.587420,-55.129813,-53.603068,-60.595838,-70.338055,-46.806782,-50.382226,-51.725184,-54.165544,-44.553287,-47.627609,-49.197427,-53.673589,-47.923947,-50.191214,-46.131767,-55.584152,-59.609565,-65.290828,-53.839062,-60.740315,-47.560790,-49.467523,-49.650997,-62.694319,-48.021373,-45.430278,-50.280439,-47.168865,-49.455994,-44.813116,-51.466611,-62.754675,-43.818813,-48.048979,-53.075878,-45.563825,-47.647710,-45.136067,-47.179521,-51.097647,-45.898335,-43.534129,-52.330196,-46.559655,-44.437142,-54.629055,-50.759238,-53.929056,-48.388075,-52.212583,-47.502736,-52.197977,-50.402786,-54.296954,-46.769196,0,Fileset 1: TS pulse compressed wideband pings T3
112.500,-46.683986,-47.180214,-42.143976,-58.324308,-66.929509,-53.515084,-49.642279,-53.653732,-45.740339,-48.081635,-46.916404,-45.518069,-50.112780,-46.863048,-48.342883,-46.466238,-50.657720,-46.900035,-41.993959,-62.175161,-54.821187,-51.607162,-45.593718,-43.961328,-50.503307,-55.334652,-48.786490,-45.054251,-49.480723,-50.975968,-50.690273,-47.948580,-50.862082,-48.218949,-58.278191,-59.643688,-41.603357,-46.790316,-57.352365,-50.831325,-45.827948,-51.795901,-44.455392,-48.237538,-53.901456,-49.746335,-56.472253,-46.847932,-41.661807,-50.786626,-47.078238,-45.790024,-50.701106,-44.600616,-46.219388,-61.626178,-48.197616,-53.098810,-49.304875,-53.415490,-49.824377,-46.174254,-64.808603,-55.542173,-49.209083,-44.827757,-53.289555,-52.657455,-52.442813,-54.459480,-57.904466,-61.834774,-60.266917,-46.477550,-48.404107,-50.329553,-54.548068,-44.649755,-48.106278,-49.495015,-56.153410,-46.497253,-50.639410,-46.012555,-56.469145,-61.124790,-61.534718,-52.563000,-58.031860,-47.064916,-48.154041,-48.654066,-66.214034,-48.559163,-46.037450,-49.255826,-47.236122,-48.996809,-44.458308,-50.731347,-65.066122,-42.869484,-48.196919,-51.722169,-45.957141,-49.582804,-44.169810,-47.454690,-49.918039,-46.360530,-43.056677,-52.041863,-47.161016,-44.461393,-55.560448,-50.311521,-52.281247,-49.047183,-49.184411,-48.153060,-61.368622,-48.666815,-55.557897,-46.462290,0,Fileset 1: TS pulse compressed wideband pings T3
113.000,-46.550353,-46.490478,-42.781838,-54.836960,-62.928276,-52.053607,-50.640724,-56.380208,-45.251944,-47.986178,-46.628189,-44.828231,-49.875104,-46.765538,-48.380917,-46.513653,-50.602639,-47.831839,-41.714713,-65.415629,-53.802406,-50.501747,-45.653486,-44.061406,-51.296376,-57.369106,-48.276720,-45.683292,-49.570947,-50.226555,-50.025292,-48.131308,-50.755423,-48.574057,-57.022233,-58.490372,-41.577779,-45.592500,-59.469036,-50.357158,-45.660779,-51.333016,-44.663364,-46.809011,-58.203316,-51.058922,-52.623389,-45.879839,-41.395508,-50.842628,-47.719870,-46.443928,-50.180804,-44.500128,-46.258038,-61.853628,-47.860900,-52.579529,-48.765380,-52.322041,-49.051726,-45.848887,-64.944372,-57.393941,-48.160685,-44.835967,-56.680685,-53.578226,-50.272430,-52.431949,-65.319091,-60.447264,-54.253787,-45.652955,-46.879718,-49.374008,-53.986262,-44.794871,-48.594540,-49.585593,-59.667662,-45.197637,-51.049794,-45.856631,-56.985736,-63.165437,-58.490098,-51.329736,-55.226596,-46.952131,-47.004332,-47.638287,-66.833710,-49.022946,-47.207708,-47.767729,-47.724117,-48.410382,-44.449817,-49.760189,-72.655998,-41.863798,-48.180234,-50.649123,-46.417090,-52.181548,-43.323006,-47.401316,-48.982036,-46.573683,-42.785748,-52.049226,-47.381457,-44.792079,-56.177867,-49.713788,-50.706804,-49.888564,-46.985851,-49.182565,-58.029743,-47.299400,-58.607800,-46.856565,0,Fileset 1: TS pulse compressed wideband pings T3
113.500,-47.806979,-46.256382,-43.427905,-52.729262,-60.645377,-52.174162,-53.156864,-57.197375,-44.696521,-47.508524,-46.252739,-43.766602,-49.720248,-46.900687,-48.262931,-46.557563,-51.368696,-48.493821,-41.442530,-66.966837,-52.919712,-49.464106,-45.496300,-44.163560,-52.357058,-59.887012,-47.680755,-46.165007,-49.489369,-49.476238,-49.369596,-48.117266,-50.569418,-49.304046,-55.265029,-54.970580,-41.712788,-44.456491,-61.903444,-50.102453,-45.621788,-50.929724,-44.586762,-45.248131,-64.214814,-52.531806,-50.088222,-45.005574,-40.985353,-50.494243,-48.048290,-47.098615,-49.653777,-44.412543,-46.417136,-62.289851,-47.569058,-52.143966,-48.204604,-51.136481,-48.396823,-45.444200,-65.125643,-59.919985,-47.293571,-45.340022,-57.452075,-55.907674,-49.873032,-49.789147,-59.014209,-60.488347,-51.033881,-44.285538,-46.097563,-48.652971,-52.850314,-44.670772,-48.861629,-49.654807,-65.015052,-44.034779,-50.557505,-45.679550,-56.646219,-65.877152,-56.251560,-50.157095,-52.638472,-47.040589,-46.250117,-46.369901,-60.370273,-49.267816,-48.626006,-46.003986,-48.362146,-47.715280,-44.740012,-48.485659,-72.670318,-40.869950,-47.354934,-49.611364,-46.706116,-55.747041,-42.536603,-47.239713,-48.592935,-46.723074,-42.590712,-51.823005,-47.206731,-45.113549,-55.895203,-49.096506,-49.170073,-50.059370,-45.239464,-50.236020,-50.546245,-46.134112,-61.947460,-47.499496,0,Fileset 1: TS pulse compressed wideband pings T3
114.000,-51.095412,-46.954367,-43.994915,-51.804430,-57.550423,-54.321108,-58.430388,-54.441061,-44.436781,-46.486312,-45.847727,-42.606830,-49.730223,-47.142794,-48.073049,-46.744956,-53.003519,-48.994472,-41.354104,-62.090674,-52.304616,-48.704533,-45.305726,-44.477982,-53.820040,-61.897150,-47.278123,-46.726231,-49.411015,-48.926582,-48.727320,-48.169652,-50.553456,-50.399729,-53.376012,-51.531279,-42.208604,-43.660570,-65.115993,-50.166764,-45.719133,-51.049946,-44.381387,-44.181302,-55.822000,-54.599946,-48.528937,-44.278802,-40.684021,-50.149681,-48.263596,-48.041598,-49.288918,-44.582905,-46.571775,-63.130939,-47.227608,-51.897146,-47.883891,-49.996733,-48.143627,-45.138980,-65.508175,-64.624065,-46.724925,-46.106216,-55.993036,-60.111478,-51.601033,-47.339333,-53.692710,-64.575852,-49.066755,-42.851980,-46.165947,-48.217460,-51.751778,-44.543084,-49.032593,-49.834285,-67.971115,-43.271203,-49.229599,-45.697524,-55.487916,-69.693535,-54.892865,-49.314792,-50.687764,-47.162990,-46.070890,-45.101749,-56.777563,-49.600184,-49.417677,-44.589104,-49.317915,-47.179387,-45.521109,-47.261342,-63.148455,-40.164928,-46.099028,-48.774914,-46.922134,-61.518509,-41.975673,-47.590124,-49.253040,-47.278207,-42.631300,-51.094054,-47.243103,-45.337805,-55.323714,-48.667756,-47.873521,-49.016274,-43.920195,-51.013892,-47.442022,-45.290772,-56.376817,-47.715147,0,Fileset 1: TS pulse compressed wideband pings T3
114.500,-56.446626,-49.207766,-44.946704,-52.553054,-53.460176,-60.337291,-61.180877,-51.706140,-45.098334,-45.794521,-45.864477,-42.023847,-50.368311,-47.521895,-48.270456,-47.645148,-54.432835,-50.058375,-41.954249,-58.445156,-52.378085,-48.748939,-45.726583,-45.521433,-55.909056,-60.973546,-47.673641,-48.142064,-49.904470,-49.197414,-48.585223,-48.972177,-51.460369,-51.635377,-52.131004,-49.391487,-43.636836,-43.765941,-69.144097,-50.937511,-46.266031,-52.285475,-44.716393,-44.239761,-51.069836,-58.411130,-48.048270,-44.154855,-41.104514,-50.292608,-49.158819,-50.055063,-49.739882,-45.529120,-46.976031,-64.575294,-47.318527,-52.240459,-48.374258,-49.372720,-48.883133,-45.494499,-66.236730,-65.004661,-46.702983,-46.550870,-55.886165,-58.365939,-57.456787,-45.909440,-51.784553,-81.898542,-48.230216,-42.127990,-46.766289,-48.537156,-51.380953,-45.251652,-49.643989,-50.321138,-58.721248,-43.435209,-48.259683,-46.393762,-54.117487,-80.299714,-54.615311,-49.381062,-50.016776,-47.248237,-46.575413,-44.591916,-56.115677,-50.746040,-49.080239,-44.349048,-51.469580,-47.378376,-47.229242,-46.720757,-59.468888,-40.309916,-45.616381,-48.857058,-47.635482,-64.286228,-42.089200,-49.393498,-51.814674,-48.773373,-43.503095,-50.380384,-48.380666,-45.990236,-55.667843,-48.849077,-47.366570,-47.663003,-43.403333,-51.536051,-46.809608,-45.282442,-51.627362,-47.589674,0,Fileset 1: TS pulse compressed wideband pings T3
115.000,-54.483486,-52.187033,-46.062412,-54.484948,-49.841690,-64.179940,-56.139941,-49.758542,-46.144836,-45.435583,-45.767506,-41.618802,-51.022203,-47.261422,-48.318318,-48.908261,-53.193424,-51.523689,-42.649554,-56.445056,-52.457890,-48.955375,-46.376147,-46.600153,-57.668643,-58.135988,-48.377379,-50.254617,-50.537292,-49.767192,-48.490888,-50.190189,-53.137144,-51.274193,-51.134261,-47.920682,-45.551281,-44.211322,-68.644398,-51.767106,-46.650566,-53.817821,-45.275933,-44.795610,-48.646202,-63.333637,-47.723705,-44.157389,-41.782014,-50.084688,-50.474474,-52.978370,-50.658336,-46.553596,-47.215277,-64.837286,-47.574848,-52.437913,-49.117550,-48.726902,-50.091484,-46.026717,-66.741527,-58.607988,-46.480883,-45.706150,-57.151751,-52.798111,-60.229464,-45.095558,-51.599397,-62.977859,-47.621435,-41.675273,-45.982269,-49.171669,-51.178112,-46.562530,-50.132908,-50.456003,-52.762377,-43.938262,-47.642789,-47.156261,-52.239098,-71.594608,-54.166681,-49.822065,-50.151740,-46.508268,-46.446553,-44.532321,-57.419318,-52.180814,-48.158628,-44.909947,-55.103244,-47.782340,-48.944886,-46.343404,-57.496768,-40.759250,-45.850724,-49.624263,-48.467461,-58.108303,-42.230084,-52.572128,-55.601374,-50.214110,-44.836487,-49.522620,-50.116566,-46.851845,-56.685465,-48.937999,-47.152438,-46.130296,-43.029621,-51.414481,-47.052458,-45.612496,-48.680404,-47.415991,0,Fileset 1: TS pulse compressed wideband pings T3
115.500,-50.411239,-53.234448,-46.635471,-55.874589,-46.199716,-55.544076,-53.151525,-47.533526,-46.212970,-44.416339,-44.356813,-40.194777,-50.315763,-45.475541,-47.021101,-49.600080,-50.103116,-52.419716,-42.074575,-54.463181,-51.248457,-47.817898,-46.088682,-46.144071,-57.976391,-54.475650,-48.144211,-52.178908,-50.218070,-49.109552,-47.284431,-50.767313,-54.934377,-48.451444,-49.189787,-45.649481,-46.816732,-43.616403,-63.887326,-51.395973,-45.839820,-53.514156,-44.933181,-44.242979,-46.193207,-60.859033,-46.032793,-43.144275,-41.477081,-48.110937,-50.911470,-55.507839,-50.801092,-46.069497,-46.417285,-61.038432,-47.045024,-50.960525,-48.728050,-46.852957,-50.334011,-45.451059,-66.629223,-53.450491,-44.998943,-43.450173,-57.559654,-48.098985,-51.358463,-43.743448,-50.811872,-56.922580,-45.779216,-40.209800,-43.080387,-49.120152,-49.743750,-47.281322,-49.129897,-49.337950,-47.606969,-43.447676,-46.355295,-46.686197,-48.966244,-60.984291,-51.548774,-49.312983,-49.774105,-44.180909,-44.222326,-43.786117,-58.273760,-52.226346,-46.622221,-45.004891,-59.313008,-47.111022,-48.691164,-44.895562,-54.905789,-40.202941,-45.758123,-50.109847,-48.361536,-53.296435,-41.084170,-55.375708,-55.219566,-49.782718,-45.531647,-47.547369,-50.496411,-46.958450,-57.059951,-47.493603,-45.969541,-43.352937,-41.428007,-50.130390,-45.334480,-45.023995,-45.449508,-46.763763,0,Fileset 1: TS pulse compressed wideband pings T3
116.000,-49.129572,-52.412590,-48.165144,-55.496106,-43.672997,-51.093352,-52.852998,-46.230011,-46.210930,-43.710216,-42.814715,-38.817452,-49.245991,-43.774633,-45.594389,-51.317825,-47.778953,-53.442552,-41.230887,-53.356641,-49.969394,-46.192064,-45.943267,-45.100451,-58.650273,-51.399903,-47.992262,-54.442819,-50.187624,-47.706299,-46.081253,-51.825028,-58.863282,-45.693031,-47.569226,-43.590361,-48.869169,-42.984860,-60.161809,-50.903557,-45.348904,-51.853711,-44.861001,-43.355991,-44.369360,-55.812166,-44.189070,-42.342790,-41.344628,-45.830324,-51.045404,-55.307741,-50.833188,-45.074677,-45.975412,-55.797057,-46.912825,-48.832851,-48.143321,-44.972745,-50.528041,-44.882333,-67.965548,-49.698697,-43.680799,-41.633688,-54.816223,-44.778679,-46.539315,-42.940848,-48.219941,-53.636149,-43.695570,-38.699832,-40.572909,-49.775073,-48.061230,-47.534048,-47.637618,-48.599644,-43.737609,-42.938348,-45.598095,-46.128818,-45.837367,-54.557028,-48.238523,-48.831347,-49.374713,-42.005889,-41.731095,-43.404753,-55.888430,-51.465815,-45.914447,-45.203712,-55.655508,-46.438681,-47.325492,-43.577469,-52.268562,-39.649726,-46.362351,-51.260389,-48.639146,-50.021380,-39.856732,-52.305239,-51.087688,-49.135299,-46.702838,-45.674012,-49.618586,-47.494628,-57.778118,-45.698601,-44.931501,-40.576794,-39.696530,-49.531903,-42.168137,-44.674830,-42.654121,-46.823797,0,Fileset 1: TS pulse compressed wideband pings T3
116.500,-52.955934,-52.993458,-51.913823,-55.070912,-44.313340,-51.004027,-56.820626,-48.085304,-48.206713,-44.938705,-43.408830,-39.526690,-49.910954,-44.504715,-46.243108,-57.071267,-48.393424,-54.698270,-42.193606,-54.879786,-50.790656,-46.173317,-47.888358,-45.838614,-62.149486,-50.851759,-49.782394,-55.399816,-52.591905,-47.460824,-46.902175,-54.915446,-63.814147,-45.818504,-48.613575,-43.883287,-54.699546,-44.478743,-59.782666,-52.306267,-47.673777,-51.560930,-47.020944,-44.241711,-45.022385,-54.695850,-44.607435,-43.788264,-43.558892,-45.760529,-52.200913,-52.870135,-51.791414,-45.937049,-47.840891,-52.968062,-48.897700,-48.375352,-49.367881,-45.280463,-52.601462,-46.441909,-68.682393,-48.813370,-45.082481,-42.552374,-51.696794,-44.654893,-45.833005,-44.615927,-45.948572,-54.574338,-43.499569,-39.189212,-41.137120,-53.405033,-48.292105,-47.358151,-47.748331,-50.748814,-43.014564,-44.313541,-47.415042,-47.639108,-45.273699,-52.241625,-47.220256,-50.342087,-49.690268,-42.435402,-41.687316,-45.151153,-53.901311,-52.370581,-47.945374,-46.317743,-52.367446,-47.787962,-47.614739,-44.614595,-51.534283,-41.063176,-48.861675,-52.709151,-51.534688,-49.594108,-40.812678,-48.872096,-50.144672,-51.584195,-49.833354,-45.998636,-50.281511,-50.333995,-61.071929,-45.948743,-46.124038,-40.160827,-40.060829,-52.390651,-40.993908,-46.641841,-42.322054,-48.320440,0,Fileset 1: TS pulse compressed wideband pings T3
117.000,-58.307465,-52.958049,-51.828977,-54.951939,-45.854628,-52.437629,-56.620925,-51.239459,-50.304644,-45.546975,-44.132555,-40.141926,-50.215592,-45.581757,-46.972758,-67.290862,-49.528612,-53.856917,-43.028323,-56.228060,-51.548642,-46.004000,-49.705805,-46.724979,-65.794682,-50.578348,-51.123735,-53.922763,-55.174576,-46.963224,-47.501936,-56.509648,-60.205668,-46.972773,-50.473501,-44.525704,-65.556714,-46.212977,-59.983563,-53.475646,-50.856237,-51.407598,-48.803268,-45.110819,-45.847824,-55.119643,-45.392819,-45.078875,-46.094485,-45.977450,-52.459860,-50.659693,-51.572243,-46.835498,-49.432720,-50.848827,-50.367250,-47.804706,-50.351964,-45.733654,-54.291478,-48.010899,-63.272394,-48.322735,-47.612011,-43.930765,-49.042232,-45.482947,-46.348441,-46.008420,-44.065445,-58.583567,-43.173725,-39.634950,-42.663053,-56.984553,-48.387866,-45.998108,-47.510767,-53.970907,-43.157375,-45.319741,-49.306825,-49.137607,-45.295772,-51.450211,-46.808426,-51.724514,-48.873352,-43.494102,-42.242954,-46.354022,-53.097970,-53.774051,-49.706580,-46.185006,-51.919917,-48.917878,-48.175062,-46.017230,-50.791285,-42.330201,-49.700126,-51.096471,-55.020835,-49.497278,-42.003463,-47.094172,-50.887985,-55.915664,-51.899767,-46.410312,-51.852652,-53.092919,-65.409108,-46.372873,-47.331377,-40.203110,-40.605275,-57.824995,-40.486693,-48.555429,-42.363725,-47.823937,0,Fileset 1: TS pulse compressed wideband pings T3
117.500,-53.574928,-51.821660,-49.196352,-55.140140,-46.764451,-54.814696,-51.531549,-55.285684,-52.120213,-45.227074,-44.401109,-40.078204,-49.538072,-46.116521,-47.162292,-65.285423,-49.911817,-52.296125,-43.207775,-55.814813,-51.357398,-45.296665,-50.646474,-47.235116,-68.216954,-49.710976,-51.170754,-52.484316,-56.644979,-46.085191,-47.088022,-55.505402,-57.496288,-48.230959,-52.633063,-44.770711,-60.850102,-47.778758,-58.833677,-53.923589,-54.145433,-51.166133,-49.207730,-45.678330,-46.112083,-56.144951,-45.897035,-45.268034,-48.198959,-45.842736,-51.820692,-48.727177,-50.733587,-47.114036,-50.083968,-48.706904,-50.731868,-46.701093,-50.525716,-45.657987,-54.846563,-48.975027,-58.374036,-47.543819,-51.310698,-44.397218,-46.661750,-46.424591,-46.841331,-45.639650,-42.505782,-63.974278,-42.182190,-39.528469,-43.764850,-57.209122,-47.697405,-44.813651,-46.575746,-57.966129,-43.270613,-45.371705,-50.008073,-49.967001,-45.169909,-51.241519,-46.317049,-52.357002,-47.736726,-44.358386,-42.689144,-46.056738,-52.877675,-55.605090,-49.264306,-45.408269,-52.617978,-48.903919,-48.594373,-46.920406,-49.511578,-42.803302,-48.721836,-48.985184,-58.435905,-48.888305,-42.702434,-45.946339,-52.146936,-59.469565,-52.760689,-46.235301,-54.551595,-55.091326,-69.503782,-46.358914,-47.809700,-40.159923,-40.810493,-73.121903,-40.036267,-49.455085,-42.176641,-46.524189,0,Fileset 1: TS pulse compressed wideband pings T3
118.000,-49.843178,-51.272889,-47.596410,-56.118292,-46.266868,-60.565923,-48.260048,-57.964489,-54.292737,-45.371161,-44.924948,-40.223804,-48.746486,-46.651090,-47.668656,-60.395367,-50.056710,-51.598619,-43.701462,-54.601143,-51.081151,-45.050083,-51.686828,-48.095464,-71.229730,-48.990705,-50.917030,-52.014539,-57.205266,-45.722297,-46.556148,-54.007942,-56.451825,-49.193237,-55.515819,-45.007954,-54.458304,-50.013830,-56.748873,-54.541294,-57.660664,-51.620959,-49.185135,-46.640566,-46.449493,-57.546286,-46.646701,-45.136923,-50.117302,-46.088913,-50.910890,-47.548097,-50.632849,-47.350978,-51.123082,-47.167297,-51.215175,-45.887670,-50.694426,-45.830050,-54.666856,-50.045731,-55.022931,-47.160221,-57.410724,-44.081978,-45.155531,-47.890142,-47.188227,-44.546841,-41.940375,-56.960346,-41.417572,-39.782532,-43.629940,-55.821347,-47.094577,-44.948228,-45.868343,-63.879340,-43.856931,-45.424855,-50.276075,-50.964216,-45.438010,-51.885956,-46.344486,-53.144970,-47.686249,-45.401103,-43.565699,-45.539028,-53.502568,-58.915525,-48.019709,-45.431195,-52.321265,-48.652945,-49.792680,-47.671624,-48.596246,-43.439112,-48.073652,-48.209523,-62.888775,-48.630902,-43.537318,-45.634268,-52.757529,-57.197439,-54.066416,-46.293778,-60.576170,-57.202535,-67.995270,-46.533337,-48.203185,-40.656059,-41.518290,-60.968519,-40.177995,-49.977737,-42.333450,-46.328133,0,Fileset 1: TS pulse compressed wideband pings T3
