Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",336,0.020224,343,380,0.000000,20220728, 00:59:25.7700,999.00000000,999.00000000,0.00000708911101,28,-48.579597,17.937996,0.7102,0.000000,7.400000,5.2558,0.020224,19.500000,17.927434,17.952979,17.895029,-0.007761,1.513519,1.583752,1.539548,1.533743,1.603976,1.559772
2,"Region 2","070kHz_FishTracks",336,0.020224,393,466,0.000000,20220728, 00:59:39.3690,999.00000000,999.00000000,0.00001452584185,70,-45.176068,18.657054,0.4150,0.924742,14.801000,6.1425,0.020224,19.500000,18.647499,18.977706,18.051488,0.926218,0.483426,1.408168,0.843136,0.503650,1.428392,0.863360
5,"Region 5","070kHz_FishTracks",336,0.020224,1415,1459,0.000000,20220728, 01:03:02.4700,999.00000000,999.00000000,0.00005116225787,29,-45.783587,18.097261,0.3687,-0.374579,8.799000,3.2445,0.020224,19.500000,18.088306,18.257030,17.625480,-0.355818,1.220879,1.852981,1.431970,1.241103,1.873205,1.452193
6,"Region 6","070kHz_FishTracks",336,0.020224,1604,1622,0.000000,20220728, 01:03:37.8690,999.00000000,999.00000000,0.00009987515745,19,-37.579711,17.529444,0.4431,0.222406,3.599000,1.5948,0.020224,19.500000,17.518878,17.641623,17.424009,0.217615,1.817864,2.040271,1.952171,1.838088,2.060495,1.972394
7,"Region 7","070kHz_FishTracks",336,0.020224,1888,2005,0.000000,20220728, 01:04:44.5690,999.00000000,999.00000000,0.00007330241356,102,-43.299336,17.721705,0.2958,0.046822,23.600000,6.9818,0.020224,19.500000,17.707141,18.187652,17.376210,0.049406,1.279407,2.087093,1.763453,1.299631,2.107317,1.783677
8,"Region 8","070kHz_FishTracks",336,0.020224,2161,2202,0.000000,20220728, 01:05:31.9690,999.00000000,999.00000000,0.00013501639213,38,-37.186664,16.826184,0.3023,0.573574,8.399000,2.5392,0.020224,19.500000,16.816259,17.103388,16.531410,0.571978,2.356322,2.929896,2.677111,2.376546,2.950120,2.697335
9,"Region 9","070kHz_FishTracks",336,0.020224,2259,2352,0.000000,20220728, 01:05:56.9690,999.00000000,999.00000000,0.00010609233572,91,-41.214859,18.097243,0.3959,0.444813,18.700000,7.4033,0.020224,19.500000,18.091574,18.302574,17.770015,0.454421,1.174056,1.689103,1.383823,1.194280,1.709327,1.404047
10,"Region 10","070kHz_FishTracks",336,0.020224,3137,3244,0.000000,20220728, 01:08:55.1670,999.00000000,999.00000000,0.00006922312038,96,-43.998422,16.301389,0.3045,0.234112,21.709000,6.6099,0.020224,19.500000,16.293690,16.519495,16.216680,0.230593,2.941602,3.257653,3.174793,2.961826,3.277877,3.195016
11,"Region 11","070kHz_FishTracks",336,0.020224,3290,3303,0.000000,20220728, 01:09:16.3680,999.00000000,999.00000000,0.00000045674866,9,-55.837734,16.221360,0.3496,-0.257523,2.600000,0.9088,0.020224,19.500000,16.210273,16.356192,16.111318,-0.244874,3.105480,3.363004,3.239259,3.125704,3.383227,3.259482
12,"Region 12","070kHz_FishTracks",336,0.020224,3321,3328,0.000000,20220728, 01:09:21.9690,999.00000000,999.00000000,0.00000331450693,7,-52.050650,15.817610,0.2784,0.011706,1.400000,0.3897,0.020224,19.500000,15.805122,15.818752,15.791611,0.001858,3.643938,3.679055,3.665886,3.664162,3.699279,3.686110
13,"Region 13","070kHz_FishTracks",336,0.020224,3483,3492,0.000000,20220728, 01:09:54.5680,999.00000000,999.00000000,0.00000212432096,5,-50.911544,16.694527,0.1031,-0.070234,1.801000,0.1857,0.020224,19.500000,16.675012,16.707190,16.637111,-0.070079,2.754312,2.824546,2.792941,2.774536,2.844770,2.813165
14,"Region 14","070kHz_FishTracks",336,0.020224,3534,3588,0.000000,20220728, 01:10:09.3690,999.00000000,999.00000000,0.00009187845441,54,-40.714133,16.372666,0.3887,0.433107,11.000000,4.2757,0.020224,19.500000,16.362004,16.615717,16.183833,0.431884,2.847957,3.281064,3.107396,2.868181,3.301288,3.127620
15,"Region 15","070kHz_FishTracks",336,0.020224,3804,3853,0.000000,20220728, 01:11:03.1680,999.00000000,999.00000000,0.00005588585205,41,-42.938880,15.998986,0.2607,0.035117,9.799000,2.5550,0.020224,19.500000,15.988676,16.089780,15.856461,0.031993,3.386415,3.608821,3.491063,3.406639,3.629045,3.511287
16,"Region 16","070kHz_FishTracks",336,0.020224,3974,4007,0.000000,20220728, 01:11:35.7670,999.00000000,999.00000000,0.00001761660534,30,-47.553814,16.182992,0.4095,-0.023411,6.599000,2.7024,0.020224,19.500000,16.173058,16.204480,16.144056,-0.021093,3.257653,3.327887,3.295524,3.277877,3.348111,3.315748
17,"Region 17","070kHz_FishTracks",336,0.020224,4069,4099,0.000000,20220728, 01:11:54.5680,999.00000000,999.00000000,0.00012081503003,21,-40.497249,16.886164,0.1705,0.117056,6.000000,1.0229,0.020224,19.500000,16.866254,16.940334,16.822982,0.117352,2.520200,2.637256,2.600629,2.540424,2.657480,2.620853
18,"Region 18","070kHz_FishTracks",336,0.020224,4106,4123,0.000000,20220728, 01:12:00.5680,999.00000000,999.00000000,0.00015080531459,11,-39.891471,17.147640,0.2163,0.093645,3.400000,0.7354,0.020224,19.500000,17.128944,17.166601,17.034422,0.094126,2.297794,2.426556,2.340064,2.318018,2.446779,2.360288
19,"Region 19","070kHz_FishTracks",336,0.020224,4219,4237,0.000000,20220728, 01:12:23.6690,999.00000000,999.00000000,0.00000215727549,5,-51.282479,16.563424,0.0627,0.046822,3.599000,0.2257,0.020224,19.500000,16.543544,16.565765,16.521797,0.043968,2.894780,2.941602,2.923120,2.915003,2.961826,2.943343
