Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
1,"Region 1","070kHz_FishTracks",351,0.020224,76,105,0.000000,20220726, 00:53:32.9640,999.00000000,999.00000000,0.00002806080600,27,-44.364021,9.181959,0.4439,0.386285,4.358000,1.9344,0.020224,13.000000,9.176178,9.423281,9.041183,0.382099,3.546901,3.933186,3.811253,3.567125,3.953410,3.831476
2,"Region 2","070kHz_FishTracks",351,0.020224,1368,1427,0.000000,20220726, 00:56:33.5720,999.00000000,999.00000000,0.00000024521304,25,-56.328494,11.519715,0.3045,-0.690630,8.102000,2.4667,0.020224,13.000000,11.512478,11.819200,11.119750,-0.689435,1.147253,1.849589,1.450233,1.167477,1.869813,1.470457
4,"Region 4","070kHz_FishTracks",351,0.020224,2249,2254,0.000000,20220726, 00:58:30.1310,999.00000000,999.00000000,0.00000251633025,5,-51.369286,11.731352,0.7080,0.058528,0.676000,0.4786,0.020224,13.000000,11.722142,11.750213,11.693405,0.056808,1.217487,1.276015,1.251628,1.237711,1.296239,1.271852
5,"Region 5","070kHz_FishTracks",351,0.020224,2368,2418,0.000000,20220726, 00:58:49.4630,999.00000000,999.00000000,0.00000158098490,37,-53.047383,11.531914,0.3884,0.421402,6.812000,2.6460,0.020224,13.000000,11.525168,11.738045,11.317369,0.420675,1.229192,1.650594,1.447468,1.249416,1.670818,1.467691
6,"Region 6","070kHz_FishTracks",351,0.020224,2545,2557,0.000000,20220726, 00:59:11.0100,999.00000000,999.00000000,0.00000060526470,5,-55.702860,11.951418,0.2198,-0.035117,1.635000,0.3593,0.020224,13.000000,11.949756,11.961774,11.926446,-0.034548,1.018492,1.053608,1.032448,1.038715,1.073832,1.052672
10,"Region 10","070kHz_FishTracks",351,0.020224,4589,4609,0.000000,20220726, 01:03:52.8850,999.00000000,999.00000000,0.00000071099533,9,-54.849700,11.751122,0.6183,0.046822,2.750000,1.7002,0.020224,13.000000,11.743623,11.774388,11.702616,0.055808,1.205781,1.264309,1.226963,1.226005,1.284533,1.247186
17,"Region 17","070kHz_FishTracks",351,0.020224,9316,9357,0.000000,20220726, 01:15:27.8890,999.00000000,999.00000000,0.00000066734571,26,-54.964802,12.022552,0.3821,-0.081939,5.569000,2.1280,0.020224,13.000000,12.010914,12.068199,11.983206,-0.084168,0.901436,0.983375,0.955922,0.921659,1.003599,0.976146
18,"Region 18","070kHz_FishTracks",351,0.020224,9424,9443,0.000000,20220726, 01:15:41.0280,999.00000000,999.00000000,0.00000054064695,12,-55.194212,11.988485,0.3351,-0.081939,2.572000,0.8619,0.020224,13.000000,11.977356,12.020175,11.930532,-0.077606,0.948258,1.041903,0.991569,0.968482,1.062127,1.011792
21,"Region 21","070kHz_FishTracks",351,0.020224,76,105,0.000000,20220726, 00:53:32.9640,999.00000000,999.00000000,0.00002806080600,27,-44.364021,9.181959,0.4439,0.386285,4.358000,1.9344,0.020224,13.000000,9.176178,9.423281,9.041183,0.382099,3.546901,3.933186,3.811253,3.567125,3.953410,3.831476
22,"Region 22","070kHz_FishTracks",351,0.020224,1368,1427,0.000000,20220726, 00:56:33.5720,999.00000000,999.00000000,0.00000024521304,25,-56.328494,11.519715,0.3045,-0.690630,8.102000,2.4667,0.020224,13.000000,11.512478,11.819200,11.119750,-0.689435,1.147253,1.849589,1.450233,1.167477,1.869813,1.470457
23,"Region 23","070kHz_FishTracks",351,0.020224,1785,1790,0.000000,20220726, 00:57:27.1340,999.00000000,999.00000000,0.00000052214563,6,-53.882169,12.331850,0.8468,0.128762,0.683000,0.5784,0.020224,13.000000,12.327679,12.393387,12.278779,0.114608,0.573679,0.702440,0.649765,0.593903,0.722664,0.669989
24,"Region 24","070kHz_FishTracks",351,0.020224,2249,2254,0.000000,20220726, 00:58:30.1310,999.00000000,999.00000000,0.00000226246178,6,-51.425703,11.744619,0.9767,0.058528,0.676000,0.6602,0.020224,13.000000,11.735571,11.802717,11.693405,0.056808,1.170664,1.276015,1.236996,1.190888,1.296239,1.257220
25,"Region 25","070kHz_FishTracks",351,0.020224,2368,2418,0.000000,20220726, 00:58:49.4630,999.00000000,999.00000000,0.00000162441831,46,-53.221295,11.548338,0.5702,0.421402,6.812000,3.8843,0.020224,13.000000,11.542168,11.747183,11.317369,0.420675,1.229192,1.650594,1.431745,1.249416,1.670818,1.451969
26,"Region 26","070kHz_FishTracks",351,0.020224,2545,2557,0.000000,20220726, 00:59:11.0100,999.00000000,999.00000000,0.00000060526470,5,-55.702860,11.951418,0.2198,-0.035117,1.635000,0.3593,0.020224,13.000000,11.949756,11.961774,11.926446,-0.034548,1.018492,1.053608,1.032448,1.038715,1.073832,1.052672
27,"Region 27","070kHz_FishTracks",351,0.020224,3295,3312,0.000000,20220726, 01:00:54.6130,999.00000000,999.00000000,0.00000314113417,17,-52.407945,11.525196,0.7451,0.351168,2.338000,1.7420,0.020224,13.000000,11.517599,11.632604,11.260239,0.360274,1.346248,1.709122,1.467532,1.366472,1.729346,1.487755
28,"Region 28","070kHz_FishTracks",351,0.020224,3317,3339,0.000000,20220726, 01:00:58.0750,999.00000000,999.00000000,0.00000275058352,23,-54.155584,12.380453,0.7355,0.397990,3.049000,2.2425,0.020224,13.000000,12.375221,12.605913,12.219848,0.386065,0.362978,0.760968,0.601162,0.383202,0.781192,0.621385
29,"Region 29","070kHz_FishTracks",351,0.020224,4399,4422,0.000000,20220726, 01:03:26.9070,999.00000000,999.00000000,0.00000118845832,16,-54.857578,11.226402,0.5476,0.222406,3.265000,1.7880,0.020224,13.000000,11.215899,11.346524,11.062925,0.219686,1.627183,1.908117,1.763504,1.647407,1.928341,1.783728
30,"Region 30","070kHz_FishTracks",351,0.020224,4589,4609,0.000000,20220726, 01:03:52.8850,999.00000000,999.00000000,0.00000072153726,10,-54.963167,11.761787,0.6433,0.046822,2.750000,1.7692,0.020224,13.000000,11.754595,11.853343,11.702616,0.055808,1.123842,1.264309,1.216651,1.144066,1.284533,1.236874
31,"Region 31","070kHz_FishTracks",351,0.020224,5554,5577,0.000000,20220726, 01:06:06.3340,999.00000000,999.00000000,0.00000176382585,9,-54.976580,10.869300,0.4882,0.035117,3.147000,1.5364,0.020224,13.000000,10.862039,10.957720,10.799095,0.036636,2.013468,2.177346,2.128573,2.033691,2.197570,2.148796
32,"Region 32","070kHz_FishTracks",351,0.020224,6087,6105,0.000000,20220726, 01:07:20.5380,999.00000000,999.00000000,0.00000077479728,11,-53.263698,11.921622,0.6426,0.784275,2.476000,1.5912,0.020224,13.000000,11.911941,12.141843,11.361412,0.777624,0.831202,1.615477,1.101047,0.851426,1.635701,1.121271
33,"Region 33","070kHz_FishTracks",351,0.020224,6792,6798,0.000000,20220726, 01:08:57.1150,999.00000000,999.00000000,0.00000045483889,7,-54.064084,11.519983,0.3756,0.093645,0.845000,0.3174,0.020224,13.000000,11.509468,11.540278,11.450581,0.089697,1.428188,1.521832,1.461632,1.448411,1.542056,1.481856
34,"Region 34","070kHz_FishTracks",351,0.020224,8627,8634,0.000000,20220726, 01:13:51.8630,999.00000000,999.00000000,0.00000428228129,8,-50.362183,9.763934,1.1388,0.234112,0.968000,1.1023,0.020224,13.000000,9.760903,9.840234,9.609714,0.226341,3.137205,3.371317,3.217681,3.157429,3.391541,3.237905
35,"Region 35","070kHz_FishTracks",351,0.020224,8668,8706,0.000000,20220726, 01:13:59.6520,999.00000000,999.00000000,0.00000368255862,30,-50.887929,12.647511,0.6976,0.959859,5.206000,3.6316,0.020224,13.000000,12.641583,12.896646,11.894686,0.955585,0.082044,1.077020,0.345120,0.102267,1.097243,0.365343
36,"Region 36","070kHz_FishTracks",351,0.020224,9306,9311,0.000000,20220726, 01:15:24.0890,999.00000000,999.00000000,0.00000154388927,6,-51.655453,11.213965,0.3287,0.058528,0.677000,0.2225,0.020224,13.000000,11.202817,11.236240,11.177676,0.058564,1.732533,1.791061,1.767650,1.752757,1.811285,1.787874
37,"Region 37","070kHz_FishTracks",351,0.020224,9316,9357,0.000000,20220726, 01:15:27.8890,999.00000000,999.00000000,0.00000066734571,26,-54.964802,12.022552,0.3821,-0.081939,5.569000,2.1280,0.020224,13.000000,12.010914,12.068199,11.983206,-0.084168,0.901436,0.983375,0.955922,0.921659,1.003599,0.976146
38,"Region 38","070kHz_FishTracks",351,0.020224,9424,9443,0.000000,20220726, 01:15:41.0280,999.00000000,999.00000000,0.00000054064695,12,-55.194212,11.988485,0.3351,-0.081939,2.572000,0.8619,0.020224,13.000000,11.977356,12.020175,11.930532,-0.077606,0.948258,1.041903,0.991569,0.968482,1.062127,1.011792
