Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
11,"Region 11","070kHz_FishTracks",349,0.020224,6450,6475,0.000000,20220726, 00:00:05.0870,999.00000000,999.00000000,0.00000107976619,15,-54.666288,12.596786,0.6379,-0.023411,3.193000,2.0368,0.020224,15.500000,12.591998,12.629692,12.545301,-0.029140,2.851272,2.921506,2.882562,2.871496,2.941730,2.902786
12,"Region 12","070kHz_FishTracks",349,0.020224,6865,6881,0.000000,20220726, 00:00:57.6810,999.00000000,999.00000000,0.00000095299790,16,-53.134900,12.196504,0.4208,0.081939,2.046000,0.8609,0.020224,15.500000,12.185330,12.210191,12.125847,0.079771,3.260968,3.342908,3.284380,3.281192,3.363131,3.304603
13,"Region 13","070kHz_FishTracks",349,0.020224,7024,7060,0.000000,20220726, 00:01:19.7510,999.00000000,999.00000000,0.00000069413170,27,-55.286245,12.027287,0.5387,-0.198995,4.578000,2.4662,0.020224,15.500000,12.018984,12.173962,11.890701,-0.199457,3.296085,3.577020,3.442089,3.316309,3.597243,3.462313
14,"Region 14","070kHz_FishTracks",349,0.020224,7332,7345,0.000000,20220726, 00:01:57.8510,999.00000000,999.00000000,0.00000085000878,7,-54.816582,11.670483,0.1928,0.011706,1.681000,0.3241,0.020224,15.500000,11.657102,11.668299,11.644388,0.014407,3.799426,3.822837,3.810714,3.819650,3.843061,3.830937
15,"Region 15","070kHz_FishTracks",349,0.020224,7962,7967,0.000000,20220726, 00:03:19.0600,999.00000000,999.00000000,0.00000082774084,6,-52.861106,11.910448,0.5060,-0.023411,0.656000,0.3319,0.020224,15.500000,11.903418,11.910995,11.883944,-0.023422,3.565314,3.588725,3.571167,3.585538,3.608949,3.591391
16,"Region 16","070kHz_FishTracks",349,0.020224,9175,9183,0.000000,20220726, 00:05:55.2030,999.00000000,999.00000000,0.00000049424348,7,-55.809370,11.901251,0.4995,-0.070234,1.032000,0.5155,0.020224,15.500000,11.888389,11.904570,11.832900,-0.070315,3.565314,3.635548,3.587425,3.585538,3.655771,3.607648
17,"Region 17","070kHz_FishTracks",349,0.020224,9814,9828,0.000000,20220726, 00:07:15.6700,999.00000000,999.00000000,0.00000106251164,14,-53.464915,11.902923,0.3201,0.000000,1.750000,0.5601,0.020224,15.500000,11.889644,11.892856,11.880675,-0.001246,3.577020,3.588725,3.578580,3.597243,3.608949,3.598804
18,"Region 18","070kHz_FishTracks",349,0.020224,9839,9858,0.000000,20220726, 00:07:19.0750,999.00000000,999.00000000,0.00000130219383,15,-53.111312,11.858553,0.7041,0.011706,2.380000,1.6758,0.020224,15.500000,11.852357,11.867488,11.821976,0.010263,3.612136,3.647253,3.624427,3.632360,3.667477,3.644651
19,"Region 19","070kHz_FishTracks",349,0.020224,9878,9893,0.000000,20220726, 00:07:23.6890,999.00000000,999.00000000,0.00000107783988,13,-53.893230,12.057668,0.4824,0.058528,1.883000,0.9083,0.020224,15.500000,12.048954,12.070066,11.996285,0.057443,3.401436,3.471669,3.426676,3.421659,3.491893,3.446900
20,"Region 20","070kHz_FishTracks",349,0.020224,9903,9908,0.000000,20220726, 00:07:26.2010,999.00000000,999.00000000,0.00000037628518,6,-53.892053,12.074326,0.3959,-0.011706,0.625000,0.2474,0.020224,15.500000,12.063092,12.071384,12.053152,-0.015964,3.401436,3.413141,3.407288,3.421659,3.433365,3.427512
21,"Region 21","070kHz_FishTracks",349,0.020224,9918,9922,0.000000,20220726, 00:07:28.1060,999.00000000,999.00000000,0.00000070292004,5,-54.419519,12.077838,0.2318,0.011706,0.501000,0.1161,0.020224,15.500000,12.066732,12.070246,12.055654,0.014103,3.401436,3.413141,3.403777,3.421659,3.433365,3.424000
22,"Region 22","070kHz_FishTracks",349,0.020224,10236,10242,0.000000,20220726, 00:08:07.8290,999.00000000,999.00000000,0.00000062101922,6,-55.253179,12.125051,0.5571,-0.035117,0.745000,0.4150,0.020224,15.500000,12.112657,12.127211,12.088762,-0.034943,3.342908,3.378024,3.355449,3.363131,3.398248,3.375673
