Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,Variable_index,Variable_name
188.000,-42.984630,-50.326604,-53.823883,-41.533292,-49.128765,-37.447006,-44.411218,-43.145816,-49.425583,-55.053865,-40.983978,-51.396136,-56.418377,-48.628770,-38.997644,-41.021070,-51.213887,-52.706041,-49.544761,-58.560834,-60.297642,-54.109319,-57.497902,-63.704076,-53.188833,-49.332640,-56.516367,-68.367309,-59.976792,-47.637036,-53.304443,-61.227675,-53.368233,-65.883558,-59.764199,-49.530371,-52.561434,-58.831320,-51.627047,-48.276728,-55.382180,-52.795024,-44.271474,-46.756200,-53.235086,-55.085116,-59.042863,-46.019299,-42.364259,-54.199839,-56.630086,-46.591314,-63.604806,-54.217501,-53.018531,-49.769848,-51.085993,-51.042720,-51.423670,-50.352721,-56.677102,-42.624844,-44.874287,-48.605153,-57.332662,-56.511510,-52.664620,-56.433858,-53.995800,-46.715170,-48.998623,-49.354202,-60.012262,-48.908183,-48.335374,-69.086241,-53.381582,-48.201945,-51.480513,-58.318889,-56.340243,-52.717169,-51.265448,-54.398042,-54.128221,-54.729762,-48.858323,-43.459208,-45.202104,-49.271945,-45.148745,-53.699610,-47.208772,-42.270917,-54.982296,-51.773164,-45.390833,-59.395321,-56.054936,-60.857738,-55.201146,-47.710818,-67.550924,-54.007701,-56.540838,-55.426363,-53.835602,-52.418100,-55.864172,-49.549634,-49.069027,-56.032663,-50.206617,-54.998803,-43.506694,-44.764321,-67.483958,-45.506762,-51.076641,-46.199121,-53.923451,-49.932560,-51.819326,-45.387295,-53.641915,-54.048426,-49.225075,-40.377934,-55.811978,-47.391572,-55.553553,-44.097721,-49.707697,-53.720121,-49.881778,-55.550960,-55.651735,-55.443584,-48.338588,-58.264493,-68.272779,-61.255775,-65.859385,-57.352250,-63.038550,-51.893885,-66.191066,-51.405982,-52.458626,-84.789233,-60.792472,-59.178153,-50.894996,-62.112620,-60.223898,-71.520544,-55.499038,-51.438840,-56.223835,-62.127403,-46.893585,-54.858683,-59.724814,-48.745563,-50.152011,-59.978351,-48.977876,-51.317041,-51.827062,-62.463183,-74.063210,-58.294162,-63.911566,-56.067271,-54.442480,-48.669950,-57.767351,-51.081074,-60.442809,-56.274162,-53.535707,-55.775289,-49.324050,0,Fileset 1: TS pulse compressed wideband pings T2
188.500,-42.902074,-50.090836,-53.832366,-40.828734,-48.344587,-37.612984,-43.134900,-43.318345,-49.618520,-53.182966,-40.768182,-50.677986,-57.888680,-48.079904,-38.861288,-40.419324,-50.349967,-52.732728,-50.620797,-62.400251,-60.203304,-53.564846,-57.579354,-59.455785,-53.315047,-50.236214,-57.095507,-71.247947,-61.854530,-47.717956,-53.449011,-61.956499,-54.318739,-63.147757,-57.792305,-50.030378,-52.282542,-58.199619,-50.347169,-47.551583,-60.629023,-52.020926,-45.499376,-46.842400,-55.480486,-57.717541,-55.741811,-46.852739,-41.867682,-74.901540,-56.167953,-46.298509,-66.787034,-53.254791,-52.076459,-50.067989,-51.094420,-50.740069,-51.124460,-50.114323,-57.752557,-42.307556,-43.890117,-48.331825,-54.595655,-57.270430,-52.621501,-56.315518,-53.282976,-46.427034,-48.996106,-49.540828,-61.838371,-47.134909,-47.198383,-64.461637,-54.319469,-48.295741,-51.216211,-57.884157,-55.860148,-52.083161,-50.344576,-52.835546,-52.242801,-54.470372,-50.447094,-42.618418,-44.883112,-48.314004,-45.323480,-53.876504,-46.850794,-42.683273,-56.483467,-51.056856,-45.529118,-59.673670,-57.392910,-61.373490,-55.224709,-46.601004,-63.936495,-54.362723,-57.528028,-55.299614,-54.173673,-51.856205,-56.026681,-48.759942,-47.408806,-60.320082,-50.659468,-54.928779,-43.333614,-44.792988,-71.233429,-44.995438,-50.569309,-47.971789,-56.760357,-49.400356,-51.889357,-44.765034,-58.548020,-53.813333,-49.080239,-40.394389,-57.665546,-46.617327,-53.127431,-42.717752,-52.504843,-50.291259,-49.378715,-53.903120,-57.471433,-54.078620,-48.388143,-57.480389,-74.420720,-61.385981,-70.170873,-57.711026,-65.586283,-50.459082,-62.795803,-52.503668,-52.144510,-67.152126,-56.321185,-58.364407,-50.174693,-62.758606,-58.115255,-74.647317,-55.298629,-51.741770,-55.127876,-65.032532,-46.752014,-51.898550,-60.962234,-48.793247,-50.988382,-59.901278,-47.904146,-49.878521,-51.692160,-59.856622,-74.741133,-58.971040,-63.521533,-54.871379,-54.338666,-47.444157,-57.019796,-50.425798,-58.593363,-55.181045,-53.461459,-55.226250,-49.170517,0,Fileset 1: TS pulse compressed wideband pings T2
189.000,-42.928099,-50.008874,-53.167806,-40.145117,-47.642789,-37.525758,-42.013219,-43.415271,-50.295850,-50.948513,-40.688968,-49.373681,-58.022618,-47.329990,-38.770157,-40.022653,-49.113473,-53.207027,-51.557468,-69.755590,-59.984276,-52.477501,-57.868503,-56.750789,-53.367328,-51.081007,-58.576403,-76.203450,-62.476976,-48.214009,-53.019004,-62.294499,-56.212164,-60.476047,-56.244591,-51.019114,-52.088478,-57.978922,-49.258168,-47.205252,-61.150289,-50.520663,-47.441949,-47.012164,-57.140075,-60.336393,-51.856403,-47.608851,-41.756948,-52.401614,-55.527948,-46.624336,-69.743356,-52.948913,-51.396920,-52.105129,-50.976817,-50.819010,-50.919871,-49.487142,-60.209421,-42.506310,-42.965525,-48.125011,-52.402335,-58.026307,-53.233550,-55.492759,-52.441596,-46.033482,-49.179720,-49.952124,-60.466484,-45.047542,-46.651107,-61.732374,-55.523705,-48.699122,-51.030616,-57.419568,-55.290231,-51.253882,-49.439142,-51.175639,-49.933229,-54.547467,-52.766956,-41.817605,-44.801497,-47.357501,-45.464126,-53.976303,-46.623726,-43.413772,-57.127500,-50.410801,-45.548891,-58.628638,-58.471659,-58.740064,-55.518357,-45.483584,-61.887950,-55.492055,-57.972393,-55.591958,-54.751871,-51.586814,-56.044396,-48.960416,-46.176635,-62.089124,-51.784729,-55.326314,-43.021748,-44.989120,-70.660174,-44.500575,-49.858796,-49.389281,-58.767920,-48.764870,-51.857678,-43.884799,-67.695822,-53.993817,-48.957078,-40.773598,-56.994181,-45.980314,-50.635054,-41.626060,-56.295161,-47.468813,-49.391517,-52.320712,-59.114929,-53.445516,-48.485805,-55.805745,-87.881234,-59.970696,-73.114282,-58.351437,-66.762948,-49.644802,-59.731624,-54.215355,-51.824959,-61.658897,-52.986350,-57.759328,-49.699192,-61.135888,-54.547206,-69.732876,-56.301837,-51.910766,-54.223031,-67.073080,-46.862314,-50.006063,-61.760136,-48.997183,-52.133691,-59.667423,-46.541760,-48.767353,-51.708354,-57.783764,-74.039289,-59.694819,-62.888542,-54.130695,-54.183316,-46.094102,-56.535029,-49.961709,-57.266355,-54.527683,-53.494912,-54.481171,-49.049616,0,Fileset 1: TS pulse compressed wideband pings T2
189.500,-43.211461,-50.406138,-52.767296,-39.660234,-47.256400,-37.353779,-41.257987,-43.491011,-51.694261,-49.197383,-40.965287,-47.978569,-56.332122,-46.598092,-38.799668,-40.070840,-47.674122,-54.268606,-52.649464,-67.460245,-59.646248,-51.267764,-58.279913,-55.266709,-53.549963,-51.910052,-61.782474,-82.129326,-60.792008,-49.399458,-51.679962,-62.513529,-59.776988,-58.548562,-55.139450,-52.976762,-51.897325,-58.309077,-48.605851,-47.433794,-54.975221,-48.944087,-50.460350,-47.366230,-57.489593,-60.868894,-48.488615,-48.213068,-42.234136,-46.454311,-54.055910,-47.680069,-73.208360,-53.441739,-51.244493,-57.067084,-50.887183,-51.439169,-50.840402,-48.561100,-63.102362,-43.286047,-42.370719,-48.134023,-50.871214,-58.764928,-54.725984,-54.426580,-52.508601,-45.732470,-49.687022,-50.996735,-57.550268,-43.244646,-46.825769,-59.904520,-57.665333,-49.485968,-51.161895,-57.161499,-54.731943,-50.456521,-48.775176,-49.855682,-47.960788,-55.179300,-55.928082,-41.276184,-45.195438,-46.497593,-45.880513,-53.811006,-46.502801,-44.783412,-57.428150,-50.173031,-45.464657,-56.762694,-59.299092,-55.682628,-56.193393,-44.591662,-60.989012,-57.815971,-58.018423,-56.402474,-55.552389,-51.786317,-57.061044,-50.129553,-45.570935,-59.206671,-53.684691,-56.168017,-42.729625,-45.254930,-68.003977,-44.143227,-49.326102,-49.632692,-56.557598,-48.326568,-51.477763,-42.894467,-55.016028,-54.905831,-48.999753,-41.799948,-54.781426,-45.189732,-48.509817,-40.912275,-57.152163,-45.316127,-50.174856,-51.282577,-58.878816,-53.462820,-48.722798,-53.898416,-71.440632,-58.251442,-69.693552,-59.194961,-66.227318,-49.547476,-57.566763,-56.846104,-51.357760,-58.890294,-50.576953,-57.608889,-49.610815,-57.456601,-51.371452,-67.534266,-57.561920,-52.276060,-53.726155,-69.821989,-47.395065,-49.278750,-61.236651,-49.415661,-53.650560,-59.434008,-45.335850,-48.104966,-52.093910,-57.317344,-68.247974,-61.369670,-62.304861,-53.963948,-54.248792,-44.947112,-56.139139,-49.760663,-56.613426,-54.485947,-53.791342,-53.752287,-49.154019,0,Fileset 1: TS pulse compressed wideband pings T2
190.000,-43.514524,-51.193918,-53.103438,-39.198741,-47.031686,-36.960851,-40.631916,-43.281938,-53.511850,-47.941120,-41.395669,-46.728320,-55.092263,-45.741886,-38.610966,-40.449164,-46.003847,-56.142994,-54.038475,-60.040014,-59.087578,-50.010942,-57.993530,-54.497899,-53.784547,-52.482319,-65.052214,-76.610475,-57.757867,-51.091288,-49.712048,-62.844502,-66.235575,-57.370360,-54.400143,-55.788354,-51.171662,-58.985574,-48.268489,-47.782175,-50.792577,-47.495499,-53.697806,-47.690368,-57.477244,-58.457607,-45.542562,-48.474898,-43.106408,-43.230065,-52.209067,-48.962060,-64.697164,-54.173847,-51.705895,-68.924235,-50.719406,-52.307494,-50.718888,-47.419495,-64.136293,-44.096653,-42.000733,-48.112001,-49.710539,-58.959572,-56.728257,-53.306174,-53.803759,-45.364986,-50.195772,-52.782794,-54.740983,-41.776490,-47.478470,-58.852057,-61.917730,-50.262178,-51.575193,-56.895162,-53.940682,-49.480211,-48.222851,-48.957824,-46.355486,-55.901514,-59.230175,-40.815506,-45.757317,-45.516804,-46.663584,-52.780000,-46.211070,-46.766368,-57.943011,-50.070907,-44.862781,-54.868824,-60.272102,-52.944204,-56.814408,-43.795882,-60.309548,-61.179192,-57.614921,-57.361719,-56.310269,-52.218893,-59.134410,-51.404292,-45.407777,-56.433975,-56.270508,-57.159498,-42.397126,-45.121415,-66.109526,-43.743125,-49.009716,-48.890181,-54.159234,-48.012974,-50.678357,-41.790849,-49.316384,-56.277799,-48.895384,-43.141980,-52.739776,-43.899115,-46.603357,-40.326593,-53.128338,-43.434025,-51.436687,-50.645001,-57.341532,-53.302438,-48.807573,-52.117715,-67.231239,-56.991408,-65.365137,-59.310088,-64.066428,-49.743581,-55.657008,-59.810587,-50.513427,-57.010176,-48.800615,-57.562984,-49.706805,-53.945632,-48.889355,-65.656980,-56.264662,-52.880590,-53.306184,-76.097375,-48.145181,-49.372470,-59.450536,-49.823881,-55.345501,-59.007207,-44.272019,-47.608662,-52.685092,-58.844420,-63.176240,-64.958452,-61.453763,-54.044994,-54.358382,-43.942546,-55.363448,-49.497054,-56.397955,-54.799958,-54.013447,-53.086867,-49.327839,0,Fileset 1: TS pulse compressed wideband pings T2
190.500,-43.994561,-52.591222,-54.845881,-38.987575,-47.097819,-36.662589,-40.294876,-43.067723,-55.677355,-47.402599,-42.117992,-46.059421,-55.778597,-44.974789,-38.371930,-41.425199,-44.561368,-60.106806,-56.048809,-55.851002,-58.831419,-49.169682,-56.856621,-54.496072,-54.365230,-53.092517,-60.638079,-72.565780,-54.838568,-53.319209,-48.157082,-63.601067,-73.221780,-57.125484,-54.430999,-58.542720,-49.988899,-60.191008,-48.543806,-47.880870,-48.178988,-46.545259,-54.157299,-48.173995,-57.976006,-57.175213,-43.145613,-48.825976,-44.610930,-41.609744,-51.247284,-50.338811,-59.995612,-54.914775,-53.382346,-64.763801,-50.690753,-53.327691,-50.927314,-46.605944,-65.607657,-44.679695,-42.137193,-48.235028,-49.056912,-58.640124,-58.949630,-52.633133,-57.241491,-45.211723,-50.751144,-55.909707,-52.437452,-40.912958,-48.705583,-59.084062,-74.355727,-50.939358,-52.643343,-56.786403,-53.267966,-48.615183,-48.057747,-48.805529,-45.370168,-56.606692,-61.908947,-40.640240,-46.355068,-44.699073,-48.382289,-51.231816,-46.009910,-49.694459,-58.313559,-49.977539,-43.945937,-53.782471,-62.378634,-50.549041,-57.020029,-43.362743,-59.018989,-65.350109,-56.912044,-58.303289,-57.311026,-52.741176,-60.870493,-51.839900,-45.844707,-54.872145,-60.765972,-58.544847,-42.441350,-44.805232,-64.515409,-43.560658,-49.347900,-48.552493,-53.211769,-48.082586,-50.273412,-41.034797,-46.460752,-58.004164,-48.590373,-44.300403,-51.202471,-42.662576,-45.125478,-40.104914,-49.729205,-42.006821,-52.547734,-50.536587,-56.565555,-52.569770,-48.909650,-50.981286,-65.376282,-56.606019,-62.666654,-58.587643,-61.412208,-50.098192,-53.834493,-61.680063,-49.732967,-55.212872,-47.798688,-57.306664,-50.269277,-51.541665,-47.299339,-62.998264,-53.749670,-53.950576,-53.009509,-65.902633,-49.258923,-50.188706,-57.671228,-50.545129,-57.533420,-58.670750,-43.628136,-47.432174,-53.924592,-64.877727,-59.825621,-71.921981,-60.386154,-54.434699,-54.650821,-43.379145,-54.467677,-49.336285,-56.720492,-55.549282,-54.163112,-52.978893,-49.829099,0,Fileset 1: TS pulse compressed wideband pings T2
191.000,-44.494461,-54.289702,-58.249989,-38.907307,-47.157657,-36.453142,-40.143643,-42.868242,-57.519750,-47.364049,-42.891592,-45.816986,-58.721912,-44.170936,-38.091398,-42.879060,-43.405582,-66.514109,-57.526920,-53.173711,-58.978608,-48.806309,-55.346241,-55.034920,-55.125331,-53.775741,-55.890872,-70.507130,-52.600793,-55.495866,-47.239445,-63.699571,-65.667366,-57.277805,-55.142400,-59.391887,-48.612823,-61.694105,-49.349322,-47.271090,-46.584721,-45.999889,-52.021270,-48.593265,-58.051671,-58.630752,-41.222798,-49.243290,-46.796795,-40.996953,-51.330986,-51.767753,-58.148402,-55.216239,-56.637818,-61.507415,-50.555000,-53.949343,-51.441566,-46.209611,-71.413478,-44.741798,-42.707737,-48.414835,-48.783278,-57.978629,-60.708781,-52.415394,-65.134642,-45.267227,-51.169632,-61.001948,-50.498924,-40.489949,-50.220236,-60.664642,-64.095665,-51.271034,-54.320482,-56.722634,-52.811738,-47.891517,-48.200381,-49.176606,-44.819226,-57.204199,-63.411394,-40.654650,-46.365831,-44.074129,-51.315306,-49.579603,-45.860762,-53.326441,-55.840854,-49.425444,-42.886251,-53.537365,-65.571621,-48.375298,-56.338199,-43.213141,-56.799536,-69.080212,-55.755410,-58.624598,-58.438643,-52.638639,-60.166243,-51.037992,-46.650886,-54.175716,-69.625340,-59.800294,-42.899632,-44.484418,-62.540906,-43.528071,-50.404281,-49.114536,-52.860983,-48.408963,-50.769217,-40.640301,-45.050211,-59.604516,-47.883161,-44.646727,-49.735358,-41.804676,-43.993135,-40.233551,-47.410102,-41.027184,-52.006930,-50.741351,-57.032470,-51.451679,-48.981946,-50.456011,-63.996807,-56.729053,-60.688800,-57.666830,-59.146402,-50.316705,-52.248819,-62.036222,-49.147924,-52.997578,-47.373796,-56.361102,-51.347285,-49.966058,-46.314606,-59.582937,-52.104662,-55.251959,-52.688710,-59.544026,-50.443341,-51.077780,-56.195272,-51.648420,-60.141071,-58.427910,-43.302287,-47.478694,-56.202426,-66.009175,-57.478630,-70.079151,-59.236729,-54.916562,-54.924151,-43.183169,-53.669488,-49.221701,-57.279320,-56.463183,-53.985742,-53.477085,-50.572265,0,Fileset 1: TS pulse compressed wideband pings T2
191.500,-44.912682,-55.505199,-61.502870,-38.860026,-46.985593,-36.322153,-40.160173,-42.723163,-58.034706,-47.533698,-43.503635,-45.660371,-64.967168,-43.323762,-37.845942,-44.640173,-42.545462,-62.251058,-56.784233,-51.380210,-59.432869,-48.891720,-54.063072,-55.885614,-55.794925,-54.571570,-52.767862,-69.369758,-51.145782,-56.871312,-46.875425,-62.384474,-62.380950,-57.041162,-56.311103,-59.721681,-47.493769,-63.153698,-50.519660,-46.225397,-45.744309,-45.771851,-50.233283,-48.748199,-57.562380,-64.485593,-39.773730,-49.531460,-50.077442,-41.017431,-52.091868,-53.333951,-57.927618,-55.039277,-62.249686,-62.830042,-50.170883,-53.970685,-52.080907,-46.241948,-79.942459,-44.458244,-43.619002,-48.637273,-48.837891,-57.281232,-61.966825,-52.627659,-71.561598,-45.567423,-51.458846,-71.156010,-48.882174,-40.342552,-51.782416,-63.006128,-58.196745,-51.354491,-56.456739,-56.643371,-52.700484,-47.299477,-48.564590,-49.707000,-44.528635,-57.776984,-64.248162,-40.817056,-45.565953,-43.695057,-55.980880,-48.143822,-45.675702,-56.072618,-52.154056,-48.326036,-41.923442,-53.926448,-68.287013,-46.509238,-55.077847,-43.282367,-54.437489,-70.018034,-54.342908,-58.264249,-59.435743,-51.762078,-59.163551,-49.994666,-47.626514,-53.918201,-63.366823,-59.997989,-43.724298,-44.361923,-60.300706,-43.594687,-52.205908,-50.763541,-52.197726,-48.897287,-52.488895,-40.522073,-44.358079,-61.008009,-47.051131,-44.924953,-48.172754,-41.411507,-43.151522,-40.747059,-45.845215,-40.497762,-50.419741,-51.138205,-58.898766,-50.543233,-49.070127,-50.409357,-63.157549,-56.921546,-58.578136,-57.041860,-57.175722,-50.496606,-51.220951,-62.819972,-48.814056,-50.630239,-47.359105,-55.021860,-53.078651,-48.866121,-45.602854,-56.606699,-51.571840,-56.709167,-52.371575,-56.122893,-51.314061,-51.431250,-54.957283,-53.166056,-63.016765,-58.221451,-43.229650,-47.728424,-59.689230,-57.061043,-55.700331,-65.488110,-58.365455,-55.345301,-55.078969,-43.274185,-53.221895,-49.119880,-57.780624,-57.356683,-53.449209,-54.472919,-51.455140,0,Fileset 1: TS pulse compressed wideband pings T2
192.000,-45.261058,-55.252727,-58.576991,-38.856171,-46.601257,-36.320269,-40.403315,-42.748606,-57.130154,-47.680936,-43.893594,-45.308677,-70.930712,-42.592064,-37.725163,-46.570521,-42.035599,-57.558554,-54.853347,-50.200076,-59.917258,-49.371275,-53.262585,-56.833357,-56.184857,-55.539504,-50.760195,-68.329080,-50.389667,-57.200528,-46.996127,-60.799188,-61.292406,-56.218735,-57.847028,-60.789260,-46.868482,-64.204478,-51.890979,-45.267181,-45.548190,-45.905161,-49.442111,-48.665693,-57.075073,-70.470644,-38.821070,-49.610069,-56.081215,-41.515668,-52.969727,-54.618087,-58.565697,-54.811718,-72.115876,-67.112340,-49.674749,-53.570606,-52.576766,-46.757051,-66.808869,-44.227949,-44.791022,-48.969197,-49.252031,-56.676139,-63.424033,-53.414900,-61.072727,-46.220507,-51.801198,-72.396655,-47.615589,-40.412116,-53.281792,-63.800584,-55.633762,-51.380377,-58.910548,-56.534113,-53.142616,-46.827332,-49.153790,-50.110332,-44.498128,-58.294545,-65.102330,-41.164298,-44.444647,-43.625569,-64.355582,-47.130330,-45.407267,-55.396346,-49.357214,-47.030667,-41.234580,-54.715714,-69.379211,-45.103197,-53.816972,-43.601104,-52.521482,-67.815988,-53.092463,-57.770502,-60.100066,-50.621163,-59.235413,-49.472075,-48.741791,-53.748010,-57.877286,-59.153596,-44.884151,-44.548382,-58.253391,-43.785976,-54.751451,-53.737666,-51.007786,-49.615239,-55.558985,-40.635312,-44.019334,-62.749140,-46.497177,-45.965994,-46.681639,-41.429662,-42.600324,-41.738834,-44.855696,-40.413635,-49.155646,-51.774501,-62.599587,-50.077921,-49.292283,-50.745413,-62.953538,-57.085071,-56.383600,-56.775089,-55.486331,-50.951934,-50.861401,-65.442433,-48.780829,-48.530566,-47.706664,-53.806491,-55.726467,-48.090269,-44.966761,-54.672563,-52.023343,-58.396410,-52.199827,-54.231618,-51.648588,-51.248387,-53.967133,-55.053074,-66.342114,-57.906770,-43.455787,-48.236860,-61.828100,-53.272835,-54.373745,-62.950595,-57.988568,-55.667546,-55.189129,-43.646557,-53.297409,-49.014895,-58.116963,-58.220089,-52.782550,-55.781406,-52.418924,0,Fileset 1: TS pulse compressed wideband pings T2
192.500,-45.623970,-53.902121,-54.929672,-38.985784,-46.211619,-36.555571,-40.929344,-43.085515,-55.579720,-47.756899,-44.149941,-44.735732,-62.451248,-42.164667,-37.806035,-48.590983,-41.952692,-55.230041,-53.051130,-49.522454,-59.989310,-50.178835,-53.035056,-57.636906,-56.319401,-56.682522,-49.634873,-66.747304,-50.232803,-57.050529,-47.621784,-59.670292,-61.543820,-55.302504,-59.933309,-61.590633,-46.791391,-64.603174,-53.358780,-44.739711,-45.973178,-46.556195,-49.741615,-48.550634,-56.211337,-61.133909,-38.379581,-49.660220,-75.748488,-42.551285,-53.599328,-55.157486,-59.344116,-54.909548,-67.471131,-73.306349,-49.297892,-52.820245,-52.642632,-47.866458,-62.684634,-44.361307,-46.110804,-49.503015,-50.085838,-56.161633,-65.718295,-55.066114,-57.807364,-47.370315,-52.414047,-63.937614,-46.737271,-40.729630,-54.528779,-62.401883,-54.643538,-51.400461,-61.615283,-56.409442,-54.349970,-46.493671,-50.067421,-50.332261,-44.867379,-58.670686,-66.466447,-41.778041,-43.562944,-43.898985,-74.906994,-46.693035,-45.131423,-53.546083,-47.602474,-45.951984,-40.917945,-55.769104,-68.018757,-44.295726,-52.970675,-44.287900,-51.238788,-65.638233,-52.353090,-57.575843,-60.363513,-49.653962,-60.372515,-49.687218,-50.108037,-53.504347,-55.320929,-57.891437,-46.426191,-45.074758,-56.696561,-44.149076,-57.382269,-57.705854,-49.736818,-50.794378,-58.719456,-41.000621,-43.972138,-65.738850,-46.450126,-47.813768,-45.510907,-41.829276,-42.376088,-43.313485,-44.364708,-40.783555,-48.646690,-52.766529,-69.253236,-49.966827,-49.785484,-51.413247,-62.414420,-57.389556,-54.537234,-56.825120,-54.358730,-51.952197,-51.153328,-72.722487,-49.113481,-46.931678,-48.477002,-52.975121,-59.560969,-47.659456,-44.426925,-53.816845,-53.409640,-60.214257,-52.301683,-53.279196,-51.646359,-51.028796,-53.361003,-57.106148,-71.041035,-57.343497,-44.086136,-49.070920,-60.036955,-51.801842,-53.503636,-60.955989,-58.129447,-55.898475,-55.411017,-44.363184,-53.969139,-48.915920,-58.415417,-59.142516,-52.288184,-57.199517,-53.449496,0,Fileset 1: TS pulse compressed wideband pings T2
193.000,-45.839153,-52.294539,-52.514564,-39.088233,-45.798680,-36.889286,-41.476150,-43.560729,-53.570446,-47.649834,-44.174042,-43.904150,-58.052910,-41.905771,-37.889889,-50.420935,-42.086230,-53.987629,-51.449247,-49.053827,-59.268541,-50.978783,-53.181584,-57.794758,-56.173695,-57.554178,-49.044067,-64.327448,-50.343537,-56.837280,-48.553160,-58.626353,-62.491549,-54.454877,-62.599063,-60.154938,-47.018457,-64.173093,-54.645072,-44.545866,-46.772125,-47.667507,-50.925152,-48.388252,-54.207926,-57.483509,-38.191106,-49.753260,-55.207228,-44.081039,-53.835041,-55.247658,-59.425006,-55.152769,-61.880563,-74.056943,-48.950705,-51.509028,-51.920653,-49.452611,-60.662875,-44.709854,-47.143964,-50.057895,-51.130020,-55.478438,-67.682531,-57.457950,-56.562734,-48.890166,-53.182593,-60.045203,-46.013172,-41.102587,-54.777260,-60.799481,-54.395341,-51.122568,-64.129881,-56.054242,-56.186128,-46.086455,-51.179314,-50.281566,-45.529346,-58.633880,-68.652671,-42.495487,-42.949117,-44.243667,-63.864173,-46.690549,-44.767604,-52.287428,-46.447518,-45.071223,-40.752272,-56.831114,-63.047505,-43.920192,-52.509712,-45.251732,-50.361783,-64.316209,-52.064273,-57.532930,-60.076403,-48.816180,-61.914078,-50.418330,-51.584347,-52.987136,-53.935105,-56.419068,-48.233759,-45.714081,-55.471087,-44.418279,-57.310589,-57.826652,-48.622643,-52.491859,-57.956445,-41.403543,-44.032557,-71.275437,-46.746472,-49.374435,-44.560097,-42.426911,-42.273099,-45.235248,-44.071638,-41.403695,-48.683489,-53.863155,-71.634519,-49.760942,-50.414715,-52.094415,-60.719172,-57.702201,-53.012333,-56.928164,-53.741416,-53.397757,-51.821235,-73.557010,-49.635397,-45.664290,-49.527239,-52.341389,-63.151904,-47.380433,-43.892734,-53.671253,-55.537139,-61.475988,-52.467283,-52.680296,-51.536849,-50.956388,-53.030915,-58.684259,-76.305419,-56.338020,-44.960991,-49.998729,-58.292403,-51.628347,-52.834375,-58.969624,-58.417668,-55.835149,-55.621861,-45.256127,-54.950383,-48.608795,-58.656398,-59.943317,-51.928639,-58.334534,-54.300827,0,Fileset 1: TS pulse compressed wideband pings T2
193.500,-46.157697,-51.079713,-51.185972,-39.400081,-45.712321,-37.585161,-42.147915,-44.349449,-51.640533,-47.750556,-44.298154,-43.283066,-55.674625,-42.034440,-38.202532,-52.229051,-42.609298,-53.530997,-50.316868,-48.968379,-58.440090,-51.884855,-53.940227,-57.434561,-56.204312,-57.945888,-49.113798,-61.744163,-50.855996,-57.087673,-50.007459,-57.599599,-63.879368,-54.026273,-65.569085,-57.760382,-47.765930,-63.457042,-55.965781,-44.900991,-48.135653,-49.626014,-53.070299,-48.568971,-51.691595,-55.815758,-38.423240,-50.372340,-49.717422,-46.600986,-54.130966,-55.895932,-58.943834,-55.570016,-58.819677,-69.895687,-48.909071,-50.107690,-50.849274,-51.834970,-59.679831,-45.386071,-47.917246,-50.868164,-52.591621,-54.864786,-66.438624,-59.425022,-56.647217,-51.026269,-54.313336,-57.623062,-45.630717,-41.770959,-54.017748,-59.900426,-54.758373,-50.743987,-65.797871,-55.701355,-58.709705,-45.841209,-52.742016,-50.375815,-46.740870,-58.429263,-72.919158,-43.589904,-42.880714,-44.795794,-61.069626,-47.377565,-44.677393,-52.050811,-45.917136,-44.641048,-40.907233,-58.081921,-58.552721,-44.193403,-52.681942,-46.868539,-50.046972,-64.067602,-52.489504,-57.713144,-59.740259,-48.386203,-63.326004,-51.932514,-53.338139,-52.561744,-53.291640,-55.311678,-50.709154,-46.760043,-54.771603,-44.708642,-54.800359,-54.538961,-48.057901,-55.246022,-55.594904,-42.053385,-44.437547,-78.481041,-47.598500,-49.949367,-44.046093,-43.553433,-42.529833,-47.405571,-44.113933,-42.565402,-49.436589,-54.983142,-65.703114,-49.555354,-51.458444,-52.850498,-58.933522,-58.211552,-52.049814,-57.275644,-53.832389,-55.509462,-53.084207,-63.729346,-50.627652,-44.922625,-51.153235,-52.078988,-62.344157,-47.463940,-43.730058,-54.301066,-58.762638,-61.888989,-52.849478,-52.424568,-51.938360,-51.398816,-53.237056,-59.629583,-72.275977,-55.343853,-46.318857,-51.172204,-57.729504,-52.520522,-52.522913,-57.381605,-58.825472,-55.722243,-56.075432,-46.585633,-56.267935,-48.347321,-59.214260,-60.810331,-51.997432,-59.349091,-55.167424,0,Fileset 1: TS pulse compressed wideband pings T2
