Target_index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,Variable_index,Variable_name
99.000,-54.911526,-53.117498,-41.455682,-44.845630,-34.918244,-34.512130,-37.029878,-44.213864,-36.528080,-42.643298,-44.680956,-48.570734,-41.672889,-40.314781,-42.313844,-46.099636,-63.509933,-58.256445,-53.936584,-57.978403,-61.642507,-56.176948,-58.342648,-65.015576,-49.445704,-49.004376,-55.274660,-57.442253,-64.931876,-48.761134,-51.399338,-63.743429,-61.661952,-55.839968,-51.771385,-66.732977,-47.757998,-55.983068,-50.534835,-50.237429,-53.434604,-58.427932,-53.264080,-50.249908,-47.985603,-53.654190,-55.210587,-48.698745,-51.555190,-51.714917,-54.125082,-55.178852,-56.162266,-48.984782,-52.688333,-49.693867,-58.125743,-56.027026,-54.158621,-54.043464,-50.086347,-54.960248,-53.364116,-54.400183,-50.541136,-57.055965,-51.353111,-53.733121,-49.695837,-60.624062,-52.842636,-54.591866,-50.137403,-50.007587,-48.049700,-51.245418,-55.707111,-44.646593,-70.326561,-49.509373,-75.574667,-53.537026,-48.862714,-50.691555,-53.982766,-52.324691,-58.036637,-54.516585,-51.042558,-47.075743,-51.514224,-52.643822,-49.555447,-51.579517,-53.385493,-48.071539,-46.901158,-53.775788,-53.600995,-50.250011,-57.420636,-54.978441,-50.227764,-58.773700,-51.051097,-55.748490,-52.476740,-52.387858,-49.924072,-44.428813,-49.269854,-54.899805,-46.040994,-50.477226,-55.059455,-52.601145,-45.643999,-45.325498,-55.851971,-45.651296,-56.807379,-57.108088,-45.249416,-47.301843,-42.788465,-50.906529,-43.644482,-45.085213,-46.495696,-47.204948,-53.045219,-54.943434,-51.077633,-52.801246,-50.436478,-58.599701,-56.070948,-51.466225,-52.828022,-57.617032,-49.883039,-49.736451,-50.571638,-52.310296,-52.520419,-49.999183,-57.436239,-51.414185,-51.399666,-51.570842,-56.834147,-54.770249,-54.323813,-48.244414,-54.570378,-51.716202,-55.687450,-53.988926,-50.937661,-64.142806,-56.216720,-68.867364,-51.427260,-51.550371,-56.297058,-54.448094,-54.770214,-63.869981,-47.950562,-51.263390,-53.285986,-53.007943,-51.103981,-54.587107,-53.336786,-51.089049,-50.049934,-56.068584,-56.391941,-52.921098,-57.744098,-52.452751,-48.543452,0,Fileset 1: TS pulse compressed wideband pings T3
99.500,-54.956289,-52.612161,-41.595875,-44.075840,-34.743119,-34.331836,-36.926444,-44.363645,-36.412047,-43.021029,-44.748043,-49.803636,-41.628123,-40.309276,-43.066665,-46.486854,-62.297254,-56.189486,-54.927183,-58.281173,-62.678958,-56.615115,-59.037662,-64.675703,-49.373534,-48.728535,-55.198488,-57.952276,-71.674605,-48.744791,-50.443310,-67.240258,-58.037619,-55.666285,-51.655881,-68.974542,-47.872021,-56.994063,-50.730689,-50.420890,-53.463971,-62.757068,-53.019831,-50.818473,-47.909335,-54.036444,-54.363640,-48.410476,-51.153670,-50.875160,-54.613558,-54.672489,-54.958665,-48.834912,-52.661754,-49.576778,-59.094050,-55.224097,-53.513807,-53.416970,-49.999727,-55.337922,-53.205023,-54.532884,-50.094867,-56.012360,-51.628079,-53.587191,-49.280982,-62.105043,-53.266386,-54.716836,-50.376759,-50.144395,-47.520572,-51.465842,-55.300840,-44.396164,-65.936628,-48.784675,-66.882781,-52.321459,-48.282213,-49.931258,-53.920597,-51.914506,-57.971826,-53.918373,-51.533006,-46.820549,-50.845979,-52.348164,-49.213575,-50.626545,-51.227521,-49.483418,-47.074159,-53.378780,-54.977668,-50.122032,-60.461025,-55.950924,-49.974665,-59.175032,-50.961464,-55.836216,-52.782382,-53.520509,-50.061637,-44.310705,-49.803466,-54.966441,-46.209322,-51.018246,-54.572295,-51.710872,-45.070859,-46.366503,-54.654981,-45.854819,-67.861778,-59.010252,-45.266215,-46.773761,-42.862137,-51.506399,-43.732862,-44.592082,-46.901100,-46.234813,-51.933486,-54.504277,-51.410060,-52.614218,-50.357714,-56.662601,-57.357326,-51.080992,-52.966180,-57.842568,-49.651567,-50.127927,-50.672281,-51.751490,-52.825679,-50.142982,-56.955968,-51.815283,-51.745967,-51.914145,-57.372170,-54.486825,-55.982049,-48.208194,-53.031109,-51.854697,-55.539785,-54.045719,-50.908369,-68.945322,-57.958045,-73.086031,-51.742879,-51.451421,-57.064605,-54.856924,-55.177210,-62.226547,-48.014010,-50.664631,-54.609361,-52.767250,-51.139656,-55.050702,-53.390353,-51.225231,-50.346157,-57.557567,-55.172737,-52.928587,-59.089171,-52.217470,-49.019664,0,Fileset 1: TS pulse compressed wideband pings T3
100.000,-54.773532,-51.977965,-41.782210,-43.367220,-34.616160,-34.147849,-36.772448,-44.324475,-36.335444,-43.448537,-44.952638,-51.465267,-41.659093,-40.389225,-43.894687,-46.844951,-59.895507,-54.483981,-56.440831,-58.319185,-63.536866,-57.348267,-59.700242,-63.271788,-49.263876,-48.521723,-55.552911,-57.779023,-69.662136,-48.873239,-49.712297,-68.468022,-55.605895,-55.671846,-51.981866,-78.540724,-48.303586,-58.166720,-50.967013,-50.720975,-53.605438,-73.462929,-52.764086,-51.300936,-47.821357,-54.718694,-53.781180,-47.989604,-50.618595,-50.621674,-54.612633,-54.247573,-53.599862,-48.908660,-53.082750,-49.956367,-59.674441,-54.226196,-52.699382,-53.183952,-49.701607,-55.545525,-53.127155,-54.772209,-49.848512,-55.084212,-51.974448,-53.537383,-49.108572,-63.878637,-53.342708,-54.274036,-50.806867,-50.258978,-47.211395,-51.693307,-54.888126,-44.196135,-62.668776,-48.131699,-62.553902,-50.968953,-47.601614,-48.960302,-53.319601,-51.586977,-58.017448,-52.983665,-52.158622,-46.573944,-50.431575,-52.143510,-49.019262,-49.773494,-49.677867,-51.347753,-47.366417,-53.174242,-56.600877,-50.074484,-63.761071,-57.086589,-49.709663,-59.905671,-50.955888,-56.400752,-53.160943,-54.352617,-49.736150,-44.214947,-50.285827,-54.347201,-46.447486,-51.758844,-54.642194,-50.906108,-44.756500,-47.833973,-52.952474,-46.296789,-62.700166,-60.711823,-45.415128,-46.304012,-43.193426,-51.759193,-43.887832,-44.484370,-47.357450,-45.750250,-51.051314,-53.801053,-52.086797,-52.485136,-50.258999,-55.057509,-58.972178,-50.605446,-52.931625,-57.987686,-49.578160,-50.420898,-50.952250,-51.403482,-53.150480,-50.515471,-56.586202,-52.408866,-52.308605,-52.129786,-57.930733,-54.437648,-57.504558,-48.311920,-51.817037,-52.182088,-55.793244,-53.725735,-50.994743,-73.157962,-60.006302,-71.572362,-52.107203,-51.380652,-58.202654,-55.364094,-55.534824,-61.198920,-48.207270,-50.334595,-56.592750,-52.620116,-51.224619,-55.747148,-53.421445,-51.273867,-50.673092,-59.404179,-54.306174,-52.928121,-60.807888,-51.952905,-49.653660,0,Fileset 1: TS pulse compressed wideband pings T3
100.500,-54.397285,-51.346104,-42.003816,-42.728078,-34.563841,-33.967325,-36.585229,-44.081883,-36.291113,-43.912225,-45.269894,-53.695829,-41.775206,-40.580824,-44.749978,-47.150055,-57.457898,-53.152083,-58.679681,-58.192188,-63.963443,-58.270661,-60.638821,-61.613532,-49.139822,-48.405189,-56.507097,-57.332304,-62.442283,-49.219254,-49.249334,-66.299689,-54.011572,-55.819683,-52.756462,-73.707647,-49.181252,-59.332663,-51.226717,-51.256768,-53.943768,-64.688654,-52.417579,-51.552491,-47.782217,-55.565743,-53.461171,-47.442995,-49.995514,-50.951927,-54.047382,-53.692127,-52.322371,-49.368499,-53.874807,-50.865090,-59.935843,-53.186571,-51.767927,-53.190394,-49.120159,-55.605428,-53.180569,-55.096756,-49.799267,-54.332203,-52.288409,-53.633570,-49.050321,-65.820128,-52.881047,-53.570344,-51.405493,-50.387909,-47.106356,-52.045972,-54.472322,-44.152186,-60.314842,-47.503939,-59.769492,-49.629256,-46.902985,-47.990805,-52.481479,-51.344955,-58.065750,-51.953749,-53.146994,-46.406093,-50.300898,-52.052184,-48.942449,-49.084716,-48.434162,-53.520974,-47.751081,-53.243383,-58.530291,-50.114264,-65.894839,-58.130677,-49.497047,-61.213064,-50.954252,-57.179628,-53.516464,-54.222639,-49.029773,-44.183271,-50.396493,-53.183053,-46.743679,-52.668737,-55.129156,-50.246632,-44.676162,-49.869657,-51.309049,-46.971090,-55.308613,-60.788738,-45.751818,-45.926275,-43.794371,-51.503638,-44.162773,-44.647414,-47.929432,-45.730092,-50.397199,-52.840837,-53.177341,-52.244159,-50.190069,-53.711164,-60.761211,-50.181535,-52.701611,-58.072334,-49.660811,-50.697335,-51.418409,-51.327898,-53.496860,-51.047262,-56.350750,-53.152559,-52.823001,-52.196308,-58.469863,-54.587686,-58.518298,-48.616862,-51.040711,-52.805061,-56.382005,-53.207100,-51.181238,-69.376842,-61.922542,-65.338395,-52.556177,-51.401024,-59.748671,-55.905855,-55.805502,-60.769240,-48.581149,-50.127640,-59.438907,-52.502789,-51.392005,-56.688075,-53.436004,-51.212855,-51.027200,-61.654833,-53.687143,-52.880672,-63.076895,-51.741329,-50.442421,0,Fileset 1: TS pulse compressed wideband pings T3
101.000,-53.880589,-50.741213,-42.224309,-42.151324,-34.580074,-33.801738,-36.391540,-43.682476,-36.267467,-44.367673,-45.634964,-56.659936,-41.952964,-40.875976,-45.592623,-47.355447,-55.422530,-52.169034,-61.893430,-58.074136,-64.081567,-59.132722,-62.146297,-60.241381,-49.059885,-48.378884,-58.056206,-57.027479,-58.401356,-49.815041,-49.038698,-64.445141,-53.002554,-56.046953,-53.988287,-65.191347,-50.531983,-60.238621,-51.511131,-52.041682,-54.479649,-58.247901,-51.936956,-51.419122,-47.843312,-56.347670,-53.352611,-46.811151,-49.310161,-51.926701,-53.163996,-52.931096,-51.186824,-50.276727,-54.867862,-52.229957,-60.313278,-52.193447,-50.796140,-53.210057,-48.335341,-55.585814,-53.325338,-55.453833,-49.886639,-53.760846,-52.507628,-53.885682,-48.947177,-67.623823,-52.059177,-52.984515,-52.086027,-50.556684,-47.113697,-52.591680,-54.067102,-44.322974,-58.627597,-46.895131,-57.825708,-48.424610,-46.240660,-47.162970,-51.748595,-51.140093,-57.785691,-51.035306,-54.796049,-46.351833,-50.423133,-52.040306,-48.958954,-48.542828,-47.277801,-55.583544,-48.157190,-53.589010,-60.805720,-50.237400,-65.674058,-58.730914,-49.406494,-62.981626,-50.884712,-57.453287,-53.751579,-53.229562,-48.192007,-44.241799,-49.882735,-51.743574,-47.062868,-53.643740,-55.874943,-49.739680,-44.754752,-52.637012,-49.964331,-47.837797,-51.688881,-59.130900,-46.262575,-45.638272,-44.655324,-50.857930,-44.595239,-44.825019,-48.618210,-46.115381,-50.000297,-51.805496,-54.612551,-51.774456,-50.219997,-52.602130,-62.473398,-49.940543,-52.347449,-58.173528,-49.899527,-51.074752,-52.017230,-51.518374,-53.878898,-51.679820,-56.238665,-53.943961,-53.067553,-52.128801,-58.842341,-54.772335,-59.130025,-49.143754,-50.701569,-53.718532,-56.992862,-52.752874,-51.419344,-65.783576,-62.935408,-61.399114,-53.105866,-51.529183,-61.618904,-56.394026,-55.857873,-60.802408,-49.149824,-49.959622,-63.349940,-52.383062,-51.656380,-57.794221,-53.459012,-51.092506,-51.407869,-64.193601,-53.234864,-52.825473,-65.991161,-51.672400,-51.355996,0,Fileset 1: TS pulse compressed wideband pings T3
101.500,-53.153266,-50.020168,-42.294803,-41.513645,-34.524770,-33.548269,-36.098710,-43.077620,-36.143230,-44.654699,-45.875158,-60.564542,-42.038142,-41.128285,-46.301263,-47.318315,-53.713507,-51.354812,-66.262727,-57.980878,-64.028138,-59.541606,-64.473162,-59.198407,-48.961380,-48.311794,-59.629869,-56.911227,-55.789137,-50.516689,-48.901022,-63.482709,-52.262759,-56.196668,-55.503215,-61.256338,-52.169238,-60.519486,-51.723339,-52.866348,-55.000379,-54.667281,-51.231712,-50.732571,-47.894990,-56.683349,-53.300271,-46.034647,-48.500257,-53.553438,-52.137918,-51.925708,-50.094780,-51.461906,-55.558724,-53.601057,-61.197957,-51.185674,-49.736018,-52.905513,-47.411481,-55.423053,-53.334339,-55.671199,-49.896043,-53.240831,-52.527923,-54.122722,-48.598298,-68.765978,-51.095818,-52.570983,-52.624515,-50.651643,-46.996822,-53.233357,-53.596785,-44.604389,-57.269490,-46.206306,-56.257304,-47.291845,-45.519224,-46.396006,-51.156277,-50.777835,-56.814378,-50.194670,-57.372445,-46.299859,-50.605630,-51.953413,-48.948070,-47.980144,-46.014289,-56.727536,-48.388780,-54.035637,-63.274485,-50.344040,-64.405375,-58.594561,-49.381749,-63.924887,-50.620996,-56.491921,-53.709386,-51.905283,-47.328562,-44.289896,-48.697464,-50.130280,-47.267713,-54.390025,-56.605065,-49.241409,-44.800709,-55.910925,-48.852123,-48.747837,-49.307932,-57.070655,-46.764689,-45.312069,-45.659372,-49.967919,-45.083415,-44.779270,-49.231540,-46.717195,-49.772029,-50.714666,-55.968453,-50.986728,-50.287822,-51.588625,-63.966053,-49.823377,-51.883426,-58.274301,-50.196795,-51.482683,-52.551966,-51.803218,-54.149815,-52.298767,-56.095907,-54.601440,-53.050572,-51.849241,-58.683018,-54.656453,-59.619937,-49.760437,-50.584691,-54.682426,-57.133071,-52.427573,-51.548769,-63.344840,-62.361376,-58.853152,-53.606670,-51.619787,-63.488098,-56.667127,-55.396479,-60.970304,-49.778322,-49.753269,-66.892552,-52.147750,-51.898789,-58.756242,-53.411278,-50.898893,-51.716389,-66.548007,-52.786592,-52.731703,-69.399647,-51.694282,-52.246368,0,Fileset 1: TS pulse compressed wideband pings T3
102.000,-52.351482,-49.260982,-42.304716,-40.914077,-34.476728,-33.315666,-35.815901,-42.409218,-36.020412,-44.850412,-46.074442,-66.260925,-42.097299,-41.401835,-46.988930,-47.160101,-52.345789,-50.724900,-70.598331,-58.059890,-63.911854,-59.467506,-68.521807,-58.583360,-48.966205,-48.286734,-60.085536,-57.129545,-54.057300,-51.336673,-48.837857,-63.250633,-51.757860,-56.332630,-57.250030,-59.036407,-54.043775,-60.160136,-51.988924,-53.645518,-55.423967,-52.304534,-50.481325,-49.698725,-47.990906,-56.449988,-53.390868,-45.260511,-47.749351,-56.171614,-51.215616,-50.911518,-49.151913,-52.839055,-55.690631,-54.310210,-63.026973,-50.277654,-48.727870,-52.234037,-46.607932,-55.221603,-53.182622,-55.806206,-49.817793,-52.851990,-52.494496,-54.331742,-48.149911,-69.096948,-50.310942,-52.411714,-53.052127,-50.750012,-46.773039,-54.055597,-53.217000,-45.079669,-56.171110,-45.554207,-54.924821,-46.324050,-44.840254,-45.757256,-50.793490,-50.293419,-55.402094,-49.531268,-61.205291,-46.346833,-50.846565,-51.891659,-49.008912,-47.437411,-44.795405,-56.534130,-48.498057,-54.608683,-65.621905,-50.580011,-63.178918,-57.962259,-49.566756,-62.632435,-50.308073,-54.789416,-53.533285,-50.728034,-46.655938,-44.447840,-47.227515,-48.555162,-47.473467,-54.777711,-57.121693,-48.809120,-44.881973,-57.387975,-48.050528,-49.818462,-47.605585,-55.361828,-47.271045,-45.046345,-46.948765,-49.131034,-45.718584,-44.754985,-49.745964,-47.592602,-49.817812,-49.702387,-56.819533,-50.107273,-50.512447,-50.734544,-65.867163,-49.920818,-51.527422,-58.598535,-50.682133,-51.968725,-53.065288,-52.209886,-54.314413,-53.062268,-55.983156,-55.286015,-53.216724,-51.500230,-57.902724,-54.186302,-60.158498,-50.529660,-50.620962,-55.540951,-56.831085,-52.390111,-51.658069,-61.491664,-60.626114,-57.190118,-54.070278,-51.721716,-65.118544,-56.858101,-54.471955,-61.158841,-50.514890,-49.718582,-64.473377,-51.916032,-52.206616,-59.395905,-53.424914,-50.829910,-52.087755,-68.326996,-52.426614,-52.764572,-73.108799,-51.933719,-53.196879,0,Fileset 1: TS pulse compressed wideband pings T3
102.500,-51.487192,-48.444487,-42.238903,-40.330360,-34.403858,-33.077719,-35.509532,-41.660615,-35.875249,-44.918456,-46.214844,-70.289790,-42.085478,-41.637707,-47.618886,-46.916372,-51.181180,-50.166297,-68.718113,-58.262890,-63.471930,-58.973917,-76.069418,-58.350335,-49.041090,-48.266757,-58.844883,-57.725273,-52.856892,-52.115002,-48.700787,-63.433484,-51.391409,-56.362325,-58.971341,-57.707793,-55.954952,-59.218435,-52.307180,-54.082760,-55.511232,-50.545605,-49.748872,-48.490053,-48.023305,-55.542374,-53.577093,-44.489483,-47.101845,-60.292391,-50.398774,-49.972191,-48.321681,-54.083507,-55.410221,-53.823970,-65.771106,-49.409175,-47.764512,-51.146573,-45.977402,-54.935658,-52.771757,-55.800760,-49.536856,-52.530020,-52.408425,-54.371019,-47.702035,-68.674718,-49.767516,-52.340611,-53.344967,-50.780226,-46.402809,-54.976256,-52.950514,-45.689951,-55.205574,-44.916088,-53.635200,-45.457300,-44.176188,-45.167040,-50.539038,-49.645930,-53.869280,-48.992652,-62.378408,-46.471636,-51.012761,-51.870457,-49.094395,-46.837279,-43.688688,-55.249652,-48.465238,-55.241986,-66.533660,-50.977548,-61.890906,-57.044056,-49.965046,-60.174507,-49.978065,-52.992056,-53.291916,-49.779568,-46.189310,-44.728954,-45.702326,-47.038756,-47.702216,-54.586062,-56.870347,-48.372854,-44.986034,-54.590315,-47.496061,-51.119181,-46.307449,-54.038305,-47.679862,-44.833040,-48.598439,-48.405135,-46.446429,-44.953930,-50.023848,-48.743728,-50.096762,-48.740657,-56.831155,-49.220052,-50.847956,-49.991285,-69.195244,-50.157906,-51.322796,-59.290563,-51.359089,-52.390661,-53.535374,-52.654407,-54.233876,-54.026422,-55.858080,-56.151326,-53.844442,-51.098666,-56.551004,-53.362014,-60.250176,-51.380563,-50.594926,-55.931118,-56.344291,-52.569202,-51.743358,-59.903055,-58.444057,-56.034053,-54.352875,-51.769468,-66.022546,-57.026533,-53.213369,-61.214292,-51.234514,-49.914803,-60.104699,-51.677406,-52.539902,-59.455971,-53.487296,-50.911625,-52.532606,-69.331827,-52.123383,-52.895013,-76.353202,-52.353981,-54.173893,0,Fileset 1: TS pulse compressed wideband pings T3
103.000,-50.630365,-47.624723,-42.141563,-39.790454,-34.339180,-32.848586,-35.184423,-40.850169,-35.726531,-44.861983,-46.304391,-64.144311,-42.022759,-41.828516,-48.156835,-46.688747,-50.141126,-49.623096,-64.972387,-58.543823,-62.562759,-58.240617,-71.448113,-58.508632,-49.194715,-48.273513,-57.127891,-58.869755,-52.011432,-52.728131,-48.386639,-63.769454,-51.152719,-56.233861,-60.225211,-56.932863,-57.891652,-57.935950,-52.721231,-53.893524,-55.153707,-49.156127,-49.122853,-47.319680,-47.939776,-54.126980,-53.806407,-43.759109,-46.606798,-66.063730,-49.682973,-49.185543,-47.600887,-54.931595,-55.214160,-52.768000,-68.197257,-48.538622,-46.880702,-49.763539,-45.540824,-54.586263,-52.144628,-55.647808,-49.039408,-52.214628,-52.283736,-54.233825,-47.409793,-67.776722,-49.508204,-52.168044,-53.572377,-50.700466,-45.944347,-55.879223,-52.848256,-46.412790,-54.361498,-44.306214,-52.325883,-44.671347,-43.553842,-44.608522,-50.278531,-48.900131,-52.482359,-48.581885,-57.960519,-46.707214,-51.038568,-51.964771,-49.174414,-46.167480,-42.781384,-53.547976,-48.369443,-55.976641,-65.352749,-51.594909,-60.251789,-56.013175,-50.610352,-57.876773,-49.697694,-51.413444,-53.096054,-49.111944,-45.959807,-45.222089,-44.294132,-45.628198,-48.038857,-53.824028,-55.554759,-47.919113,-45.162799,-51.173685,-47.181722,-52.868855,-45.350133,-53.058054,-47.976803,-44.729559,-50.736967,-47.814014,-47.245598,-45.502757,-50.049465,-50.330060,-50.603580,-47.852695,-56.277458,-48.393586,-51.274205,-49.390843,-72.607853,-50.480918,-51.310381,-60.604956,-52.279771,-52.675286,-54.057073,-53.144559,-53.871965,-55.299215,-55.764051,-57.453529,-55.170185,-50.710622,-54.928091,-52.396499,-59.404814,-52.294145,-50.408588,-55.702245,-56.024860,-52.849472,-51.863752,-58.564972,-56.315397,-55.214307,-54.383645,-51.785290,-65.843680,-57.279164,-51.862481,-61.158446,-51.803734,-50.349408,-56.681994,-51.458996,-52.913325,-58.923943,-53.609420,-51.159275,-53.089464,-69.848601,-51.881973,-53.054239,-78.312411,-52.928603,-55.174418,0,Fileset 1: TS pulse compressed wideband pings T3
103.500,-49.953752,-46.960671,-42.150905,-39.417099,-34.421224,-32.735138,-34.942770,-40.098865,-35.681029,-44.763071,-46.385835,-59.407414,-42.040088,-42.062694,-48.649984,-46.675641,-49.274980,-49.152572,-62.141739,-58.915987,-61.461355,-57.409630,-64.918171,-59.110981,-49.555995,-48.435439,-55.930412,-60.911747,-51.494688,-53.202923,-47.931099,-64.016036,-51.135001,-56.045152,-60.122275,-56.626457,-60.305510,-56.670561,-53.354338,-53.040452,-54.508200,-48.147419,-48.754949,-46.437116,-47.841242,-52.615092,-54.040667,-43.208131,-46.362113,-63.126376,-49.139644,-48.673756,-47.079765,-55.381010,-55.484331,-52.019940,-67.718968,-47.732863,-46.206996,-48.376056,-45.347592,-54.319023,-51.523560,-55.436732,-48.473889,-51.873631,-52.198039,-54.136343,-47.502260,-66.715627,-49.623185,-51.830312,-53.883866,-50.557210,-45.565345,-56.607997,-53.033188,-47.317042,-53.770112,-43.833859,-51.119704,-44.054431,-43.102695,-44.196257,-49.985230,-48.254680,-51.462237,-48.415221,-54.281663,-47.161187,-51.002535,-52.315749,-49.289706,-45.531064,-42.205484,-51.955303,-48.415413,-56.990769,-63.502275,-52.507908,-58.350595,-55.065674,-51.582989,-56.089236,-49.610458,-50.228015,-53.107863,-48.865871,-46.086202,-46.137836,-43.194692,-44.464297,-48.654160,-52.807226,-53.643087,-47.546216,-45.531926,-48.577524,-47.209153,-55.542241,-44.835399,-52.474135,-48.289514,-44.894867,-53.150799,-47.426446,-48.179435,-46.385545,-49.995073,-52.784007,-51.406946,-47.152376,-55.675110,-47.749143,-51.869367,-49.087824,-66.710945,-50.914119,-51.577271,-62.918838,-53.604296,-53.005330,-54.864077,-53.844253,-53.363742,-57.077717,-55.880952,-59.547879,-57.343361,-50.493909,-53.419539,-51.628159,-58.061656,-53.367752,-50.211034,-55.168762,-56.215512,-53.144636,-52.163853,-57.666667,-54.560732,-54.783334,-54.260759,-51.930514,-64.862962,-57.766629,-50.688965,-61.172664,-52.180383,-50.941628,-54.177190,-51.375737,-53.448194,-58.053359,-53.874518,-51.626456,-53.848690,-70.200682,-51.779770,-53.205710,-78.727639,-53.689767,-56.241576,0,Fileset 1: TS pulse compressed wideband pings T3
104.000,-49.410457,-46.388095,-42.176923,-39.113469,-34.570791,-32.633434,-34.684614,-39.329208,-35.625622,-44.493279,-46.239335,-56.034611,-42.064399,-42.215165,-48.998253,-46.849110,-48.460492,-48.625461,-59.794417,-59.145110,-60.391305,-56.304783,-61.164449,-59.844909,-50.087403,-48.674731,-55.375249,-63.810006,-51.089590,-53.476948,-47.253450,-63.618146,-51.203771,-55.740384,-58.291637,-56.544626,-63.824696,-55.517301,-54.084635,-51.602997,-53.641414,-47.391437,-48.552557,-45.809489,-47.683711,-51.191194,-53.975509,-42.777491,-46.216276,-57.671102,-48.620599,-48.303594,-46.652236,-55.358890,-56.067471,-51.821385,-65.052686,-46.900248,-45.653675,-47.069721,-45.187564,-54.063929,-50.953501,-55.050934,-47.822728,-51.230373,-51.992785,-54.150259,-47.970126,-65.489592,-49.909865,-51.218438,-54.151037,-50.203316,-45.211636,-56.708254,-53.388511,-48.278797,-53.362262,-43.403901,-49.995129,-43.500175,-42.738046,-43.868763,-49.474907,-47.702631,-50.725061,-48.406508,-51.833110,-47.658655,-50.833994,-52.779616,-49.267339,-44.836089,-41.823121,-50.533010,-48.596067,-58.217994,-61.798244,-53.417868,-56.392431,-54.162850,-52.620800,-54.613259,-49.627565,-49.326114,-53.214753,-48.958343,-46.472076,-47.478860,-42.334909,-43.471361,-49.464452,-51.702709,-51.603539,-47.158454,-45.942447,-46.636258,-47.466731,-59.791746,-44.665056,-52.139473,-48.544002,-45.262789,-53.664161,-47.071654,-49.088936,-47.093689,-49.861467,-56.739724,-52.287685,-46.512641,-55.126061,-47.186844,-52.508609,-49.020655,-61.358192,-51.294522,-51.945569,-65.961168,-55.326248,-53.598081,-55.973320,-54.737437,-52.666803,-59.319065,-56.205603,-62.423974,-59.304453,-50.377421,-52.100468,-51.107341,-56.832355,-54.530679,-50.073380,-54.593436,-56.963814,-53.192990,-52.540400,-57.185095,-53.145946,-54.668560,-53.928911,-52.167650,-63.593874,-58.323125,-49.663748,-61.154369,-52.229978,-51.200925,-52.268852,-51.327952,-54.060255,-56.923580,-54.141064,-52.113459,-54.626587,-70.186931,-51.664185,-53.145055,-77.182903,-54.437901,-57.156159,0,Fileset 1: TS pulse compressed wideband pings T3
104.500,-49.125700,-46.012593,-42.304305,-38.968659,-34.886007,-32.643842,-34.520826,-38.669538,-35.643551,-44.161788,-45.892276,-53.568744,-42.219157,-42.366529,-49.416012,-47.347753,-47.808819,-48.141426,-57.821841,-59.196796,-59.649001,-55.089894,-58.896080,-60.478495,-50.988901,-49.109981,-55.531790,-65.433109,-50.791811,-53.809204,-46.569060,-62.350542,-51.391500,-55.456966,-56.103416,-56.644896,-67.976021,-54.696890,-54.950155,-50.049655,-52.829396,-46.977429,-48.597529,-45.536176,-47.639459,-50.137999,-53.577172,-42.615027,-46.202137,-54.245472,-48.180758,-48.109879,-46.436686,-55.147934,-56.725203,-52.424248,-62.190137,-46.207068,-45.310233,-46.087985,-45.057184,-53.913026,-50.657159,-54.602184,-47.275130,-50.313528,-51.706168,-54.527235,-48.968349,-64.237042,-50.250549,-50.589979,-54.374051,-49.742365,-45.010614,-56.103967,-53.959604,-49.427156,-53.242119,-43.130307,-49.148923,-43.112923,-42.558655,-43.778912,-48.879658,-47.412657,-50.321390,-48.662152,-50.334876,-48.118891,-50.707744,-53.307879,-49.169545,-44.204564,-41.636309,-49.414660,-49.074753,-59.595818,-60.455858,-54.035968,-54.789038,-53.457262,-53.460675,-53.405895,-49.836821,-48.770956,-53.434175,-49.467430,-47.211422,-49.376349,-41.810128,-42.756957,-50.511132,-50.806557,-49.883411,-46.871323,-46.389696,-45.310651,-48.013214,-67.723680,-44.913409,-52.108473,-48.817946,-45.936675,-51.372788,-46.780965,-49.998574,-47.390093,-49.799811,-64.462306,-53.054101,-45.966908,-54.747420,-46.818023,-53.236516,-49.279460,-58.051683,-51.762734,-52.400125,-67.225006,-57.782156,-55.084412,-57.535714,-55.917874,-51.942484,-62.128512,-56.933827,-65.197291,-58.894732,-50.459133,-51.156891,-50.977272,-56.171651,-55.964876,-50.304024,-54.291620,-58.461770,-53.103866,-53.040887,-57.219282,-52.139251,-54.993455,-53.528725,-52.621318,-62.634163,-58.846500,-48.903854,-61.026761,-52.182063,-51.000339,-50.909529,-51.421490,-54.858240,-55.792072,-54.479357,-52.624021,-55.394471,-69.675535,-51.596200,-53.033365,-74.308154,-55.192977,-57.926191,0,Fileset 1: TS pulse compressed wideband pings T3
