Region_ID,Region_name,Region_class,Process_ID,Height_mean,Ping_S,Ping_E,Dist_M,Date_M,Time_M,Lat_M,Lon_M,Standard_deviation,Num_targets,TS_mean,Target_range_mean,Speed_4D_mean_unsmoothed,Fish_track_change_in_range,Time_in_beam,Distance_3D_unsmoothed,Thickness_mean,Exclude_below_line_range_mean,Target_depth_mean,Target_depth_max,Target_depth_min,Fish_track_change_in_depth,Region_bottom_altitude_min,Region_bottom_altitude_max,Region_bottom_altitude_mean,Region_top_altitude_min,Region_top_altitude_max,Region_top_altitude_mean
2,"Region 2","070kHz_FishTracks",152,0.020224,118,189,0.000000,20220727, 23:13:52.9690,999.00000000,999.00000000,0.00005605951736,60,-42.569581,13.264786,0.3215,-0.737453,14.200000,4.5648,0.020224,14.200000,13.245539,13.537908,12.718695,-0.735009,0.603119,1.422511,0.922340,0.623343,1.442735,0.942564
3,"Region 3","070kHz_FishTracks",152,0.020224,210,220,0.000000,20220727, 23:14:05.3680,999.00000000,999.00000000,0.00013971941983,5,-38.810331,12.869137,0.1843,0.140467,2.000000,0.3685,0.020224,14.200000,12.832417,12.893172,12.756197,0.136975,1.246927,1.387394,1.312904,1.267151,1.407618,1.333128
4,"Region 4","070kHz_FishTracks",152,0.020224,304,324,0.000000,20220727, 23:14:25.3680,999.00000000,999.00000000,0.00013714838823,18,-37.277469,13.238383,0.7463,-0.280934,4.099000,3.0589,0.020224,14.200000,13.210594,13.326188,12.989605,-0.281362,0.837231,1.153282,0.950385,0.857455,1.173506,0.970609
5,"Region 5","070kHz_FishTracks",152,0.020224,394,431,0.000000,20220727, 23:14:44.9670,999.00000000,999.00000000,0.00010100578056,33,-39.667089,11.216803,0.5434,0.163878,7.389000,4.0149,0.020224,14.200000,11.190078,11.327939,11.084515,0.162417,2.827183,3.061295,2.961335,2.847407,3.081519,2.981559
6,"Region 6","070kHz_FishTracks",152,0.020224,874,981,0.000000,20220727, 23:16:28.1690,999.00000000,999.00000000,0.00001393936185,84,-46.441178,12.894136,0.4825,0.678925,21.521000,10.3836,0.020224,14.200000,12.870854,13.128475,12.295585,0.678783,1.036226,1.855618,1.297651,1.056450,1.875842,1.317875
7,"Region 7","070kHz_FishTracks",152,0.020224,990,1130,0.000000,20220727, 23:16:50.6750,999.00000000,999.00000000,0.00001168986289,119,-46.520994,12.949443,0.5127,0.421402,19.602000,10.0492,0.020224,14.200000,12.937084,13.352635,12.751896,0.456890,0.825525,1.422511,1.235595,0.845749,1.442735,1.255818
8,"Region 8","070kHz_FishTracks",152,0.020224,1131,1952,0.000000,20220727, 23:17:55.4700,999.00000000,999.00000000,0.00001473176723,738,-46.563907,12.811383,0.6493,-1.369555,100.801000,65.4524,0.020224,14.200000,12.797412,13.401211,11.639803,-1.398412,0.778703,2.511132,1.366867,0.798927,2.531355,1.387090
9,"Region 9","070kHz_FishTracks",152,0.020224,1974,1986,0.000000,20220727, 23:18:44.5700,999.00000000,999.00000000,0.00000994051196,7,-46.573892,11.302593,0.4794,0.198995,1.389000,0.6658,0.020224,14.200000,11.268545,11.386856,11.173418,0.192068,2.756949,2.979356,2.882109,2.777173,2.999579,2.902333
10,"Region 10","070kHz_FishTracks",152,0.020224,2128,2189,0.000000,20220727, 23:19:10.3700,999.00000000,999.00000000,0.00006194662568,45,-42.675913,12.546842,0.7399,1.182266,11.199000,8.2858,0.020224,14.200000,12.525325,13.183454,11.760415,1.179526,0.989404,2.382370,1.717511,1.009627,2.402594,1.737735
11,"Region 11","070kHz_FishTracks",152,0.020224,2248,2358,0.000000,20220727, 23:19:29.9700,999.00000000,999.00000000,0.00001026743904,86,-46.726469,13.001519,0.4794,-0.093645,13.098000,6.2793,0.020224,14.200000,12.966122,13.208416,12.856071,-0.102457,0.930876,1.282044,1.180648,0.951099,1.302267,1.200872
